890959616	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	2	1	2	-5.96491228070176	0								4	Currowan, New South Wales, Australia	AS	AS02	5081	-35.5833	150.167	-1568602	4	Port Macquarie, New South Wales, Australia	AS	AS02	5096	-31.4308	152.909	-1595897	20191205071500	https://www.theaustralian.com.au/news/latest-news/sydney-set-for-more-bushfire-air-pollution/news-story/1bcf1eefdcefa247988916222e5298fd?nk=d5228ea4ac134a53a45ca0191a4ef957-1575529430
890959617	20191205	201912	2019	2019.9178											BHS	NASSAU	BHS								0	042	042	04	1	1.9	2	1	2	1.50537634408602	0								1	Germany	GM	GM		51.5	10.5	GM	1	Ukraine	UP	UP		49	32	UP	20191205071500	https://www.yachtsandyachting.com/news/224723/Star-Sailors-League-Finals-day-2
890959618	20191205	201912	2019	2019.9178											BHS	NASSAU	BHS								0	042	042	04	1	1.9	6	1	6	1.50537634408602	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205071500	https://www.yachtsandyachting.com/news/224723/Star-Sailors-League-Finals-day-2
890959619	20191205	201912	2019	2019.9178											BLR	MINSK	BLR								1	042	042	04	1	1.9	10	1	10	1.6867469879518	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20191205071500	https://www.inform.kz/en/belarus-presidency-in-eurasian-economic-union-expected-to-spur-union-s-development_a3591657
890959620	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	6	1	6	2.80811232449298	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20191205071500	https://www.newsday.co.zw/2019/12/entrepreneurs-in-value-creation-challenge-out-to-impress-judges/
890959621	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	036	036	03	1	4.0	8	2	8	2.20994475138122	0								1	Canada	CA	CA		60	-96	CA	1	Australia	AS	AS		-25	135	AS	20191205071500	https://www.brisbanetimes.com.au/business/companies/caltex-to-raise-500m-sell-more-petrol-stations-as-it-waits-on-suitor-20191205-p53ha2.html
890959622	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	036	036	03	1	4.0	12	2	12	2.20994475138122	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20191205071500	https://www.brisbanetimes.com.au/business/companies/caltex-to-raise-500m-sell-more-petrol-stations-as-it-waits-on-suitor-20191205-p53ha2.html
890959623	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	040	040	04	1	1.0	6	1	6	-4.51770451770451	0								4	Needham Point, Saint Michael, Barbados	BB	BB08	5832	13.0833	-59.6	-1393657	4	Needham Point, Saint Michael, Barbados	BB	BB08	5832	13.0833	-59.6	-1393657	20191205071500	https://barbadostoday.bb/2019/12/05/former-dlp-candidate-sues-over-dismissal/
890959624	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	10	1	10	1.26582278481013	0								3	Throckmorton County Memorial Hospital, Texas, United States	US	USTX		33.1904	-99.1776	2015676	3	Throckmorton County Memorial Hospital, Texas, United States	US	USTX		33.1904	-99.1776	2015676	20191205071500	https://www.olneyenterprise.com/news/olney-area-retired-school-personnel-held-meeting-nov-5
890959625	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	5	1	5	3.73563218390805	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20191205071500	https://www.thebeijinger.com/blog/2019/12/05/what-expat-has-made-beijing-great-you
890959626	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			1	043	043	04	1	2.8	5	1	5	1.6260162601626	0								3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	20191205071500	https://www.prweb.com/releases/condo_and_hoa_leaders_trust_maintenx_at_the_cooperator_expo/prweb16767786.htm
890959627	20191205	201912	2019	2019.9178											BUS	AIRLINE						BUS			1	046	046	04	1	7.0	5	1	5	-2.04081632653061	0								4	Glenconnor, South Tipperary, Ireland	EI	EI40	18306	52.3608	-7.75083	356202	4	Glenconnor, South Tipperary, Ireland	EI	EI40	18306	52.3608	-7.75083	356202	20191205071500	https://www.independent.ie/irish-news/courts/oleary-was-taken-aback-as-exchief-joined-rival-airline-38755879.html
890959628	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			0	060	060	06	2	6.0	10	1	10	7.85854616895874	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20191205071500	https://hollywoodlife.com/2019/12/04/kourtney-kardashian-penelope-reign-cute-massage-see-pic/
890959629	20191205	201912	2019	2019.9178											CHN	SHANGHAI	CHN								1	057	057	05	1	8.0	20	2	20	-0.27296646491693	0								4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20191205071500	https://www.investegate.co.uk/sbm-offshore-n-v-/gnw/sbm-offshore-orders-two-additional-fast4ward--174--hulls--bringing-the-construction-program-to-a-total-of-five-hulls/20191205064053H7536/
890959630	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								1	0841	084	08	2	7.0	1	1	1	2.0997375328084	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205071500	http://autonews.gasgoo.com/china_news/70016612.html
890959631	20191205	201912	2019	2019.9178											CHR	CHRISTIANITY				CHR					1	040	040	04	1	1.0	6	1	6	-6.09756097560976	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205071500	https://www.kxly.com/news/rep-matt-shea-talks-about-the-persecution-of-christians-at-church-gathering/1148221384
890959632	20191205	201912	2019	2019.9178											COLREB	FARC	COL					REB			0	057	057	05	1	8.0	4	1	4	-2.26700251889169	0								1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20191205071500	https://www.thestar.com.my/opinion/columnists/making-progress/2019/12/05/why-do-we-find-forgiveness-so-difficult
890959633	20191205	201912	2019	2019.9178											COLREB	FARC	COL					REB			0	057	057	05	1	8.0	1	1	1	-2.26700251889169	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Colombia	CO	CO		4	-72	CO	20191205071500	https://www.thestar.com.my/opinion/columnists/making-progress/2019/12/05/why-do-we-find-forgiveness-so-difficult
890959634	20191205	201912	2019	2019.9178											COP	POLICE OFFICER						COP			1	060	060	06	2	6.0	6	1	6	-6.25	0								1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	20191205071500	https://newsinfo.inquirer.net/1198390/shabu-worth-p1-2m-seized-in-cavite
890959635	20191205	201912	2019	2019.9178											CVL	NEIGHBOURHOOD						CVL			1	036	036	03	1	4.0	6	1	6	-0.83333333333333	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205071500	https://www.thehindu.com/life-and-style/londons-highgate-cemetery-is-now-a-hiking-spot/article30179106.ece
890959636	20191205	201912	2019	2019.9178											CVL	RESIDENTS						CVL			0	042	042	04	1	1.9	4	2	4	-5.89598997493735	0								4	Kioloa, New South Wales, Australia	AS	AS02	5081	-35.5542	150.379	-1581869	4	Kioloa, New South Wales, Australia	AS	AS02	5081	-35.5542	150.379	-1581869	20191205071500	https://www.news.com.au/national/breaking-news/sydney-set-for-more-bushfire-air-pollution/news-story/1bcf1eefdcefa247988916222e5298fd
890959637	20191205	201912	2019	2019.9178											CVL	VOTER						CVL			1	043	043	04	1	2.8	10	1	10	-1.08813928182808	0								5	Suffolk, Suffolk, United Kingdom	UK	UKN5	40132	52.1667	1	-2609091	5	Suffolk, Suffolk, United Kingdom	UK	UKN5	40132	52.1667	1	-2609091	20191205071500	https://www.ipswichstar.co.uk/news/2019-general-election-is-race-closing-1-6407987
890959638	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	5	1	5	5.20833333333334	0								4	Busan, Pusan-gwangyoksi, South Korea	KS	KS10	24983	35.1028	129.04	-713900	4	Busan, Pusan-gwangyoksi, South Korea	KS	KS10	24983	35.1028	129.04	-713900	20191205071500	https://barbadostoday.bb/2019/12/05/diabetes-champion-republic-bank-backs-goodmans-participation-at-international-training-summit/
890959639	20191205	201912	2019	2019.9178											CVL	CIVILIAN						CVL			0	180	180	18	4	-9.0	5	1	5	-3.11526479750779	0								4	Ghazni, Ghazni, Afghanistan	AF	AF08	3525	33.5508	68.4225	-3376099	4	Ghazni, Ghazni, Afghanistan	AF	AF08	3525	33.5508	68.4225	-3376099	20191205071500	https://tolonews.com/afghanistan/stoltenberg-says-nato-has-increased%C2%A0support-andsf
890959640	20191205	201912	2019	2019.9178											CVL	CIVILIAN						CVL			0	190	190	19	4	-10.0	5	1	5	-3.11526479750779	0								4	Ghazni, Ghazni, Afghanistan	AF	AF08	3525	33.5508	68.4225	-3376099	4	Ghazni, Ghazni, Afghanistan	AF	AF08	3525	33.5508	68.4225	-3376099	20191205071500	https://tolonews.com/afghanistan/stoltenberg-says-nato-has-increased%C2%A0support-andsf
