890997762	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								EDU	SCHOLAR						EDU			1	071	071	07	2	7.4	4	1	4	2.75027502750275	3	Fort Wayne, Indiana, United States	US	USIN	IN003	41.1306	-85.1289	434689	3	Fort Wayne, Indiana, United States	US	USIN		41.1306	-85.1289	434689	3	Fort Wayne, Indiana, United States	US	USIN		41.1306	-85.1289	434689	20191205111500	https://www.journalgazette.net/news/local/20191205/crawfordgives-boostto-questa
890997763	20191204	201912	2019	2019.9151	GOV	PRINCE						GOV													1	125	125	12	3	-5.0	10	1	10	2.28571428571428	1	Uganda	UG	UG		2	33	UG	0								1	Uganda	UG	UG		2	33	UG	20191205111500	https://www.tatler.com/article/pippa-and-carole-middleton-henry-van-straubenzee-carol-concert
890997764	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	112	112	11	3	-2.0	2	1	2	-8.42105263157895	0								4	Groot Brak, Northern Cape, South Africa	SF	SF08	6325	-25.05	20.3333	-1233557	4	Groot Brak, Northern Cape, South Africa	SF	SF08	6325	-25.05	20.3333	-1233557	20191205111500	https://allafrica.com/stories/201912050407.html
890997765	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	112	112	11	3	-2.0	2	1	2	-2.94117647058824	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20191205111500	http://www.capetalk.co.za/articles/368953/da-members-who-voted-for-anc-s-geoff-makhubo-sell-outs-gauteng-da
890997766	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	1123	112	11	3	-2.0	4	1	4	-9.6045197740113	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20191205111500	http://www.faceofmalawi.com/2019/12/zimbabwean-man-who-murdered-wife-commits-suicide-while-being-chased-by-police-in-sa/
890997767	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			0	190	190	19	4	-10.0	10	1	10	1.38339920948617	0								4	Setiu, Terengganu, Malaysia	MY	MY13	37469	5.55008	102.736	10326767	4	Setiu, Terengganu, Malaysia	MY	MY13	37469	5.55008	102.736	10326767	20191205111500	https://www.asiasentinel.com/econ-business/malaysia-smart-farming/
890997768	20191205	201912	2019	2019.9178											ARE	UNITED ARAB EMIRATES	ARE								1	043	043	04	1	2.8	2	1	2	3.73525557011796	0								4	Ras Al Khaimah, Ra's al Khaymah, United Arab Emirates	AE	AE05	28574	25.7895	55.9432	-784007	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20191205111500	https://www.msn.com/en-us/travel/tripideas/12-great-beaches-for-winter-sun/ar-AAHnZ5n
890997769	20191205	201912	2019	2019.9178											ARE	UNITED ARAB EMIRATES	ARE								1	043	043	04	1	2.8	3	1	3	3.73525557011796	0								4	Ras Al Khaimah, Ra's al Khaymah, United Arab Emirates	AE	AE05	28574	25.7895	55.9432	-784007	4	Ras Al Khaimah, Ra's al Khaymah, United Arab Emirates	AE	AE05	28574	25.7895	55.9432	-784007	20191205111500	https://www.msn.com/en-us/travel/tripideas/12-great-beaches-for-winter-sun/ar-AAHnZ5n
890997770	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	031	031	03	1	5.2	1	1	1	1.78117048346056	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20191205111500	https://www.theage.com.au/politics/federal/ken-wyatt-signed-off-on-controversial-1-7m-contract-after-lobbying-from-fellow-mp-20191203-p53gji.html
890997771	20191205	201912	2019	2019.9178											AUS	AUSTRALIAN	AUS								1	040	040	04	1	1.0	8	1	8	-4.53333333333334	0								4	Flinders University, South Australia, Australia	AS	AS05	5296	-35.0284	138.572	11371887	4	Flinders University, South Australia, Australia	AS	AS05	5296	-35.0284	138.572	11371887	20191205111500	http://www.capetalk.co.za/articles/368950/surfer-alert-shark-bite-resistant-wetsuit-one-step-closer-to-reality
890997772	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	1712	171	17	4	-9.2	2	1	2	-5.79029733959311	0								4	Currowan, New South Wales, Australia	AS	AS02	5081	-35.5833	150.167	-1568602	4	Currowan, New South Wales, Australia	AS	AS02	5081	-35.5833	150.167	-1568602	20191205111500	https://www.heraldsun.com.au/news/breaking-news/sydney-set-for-more-bushfire-air-pollution/news-story/1bcf1eefdcefa247988916222e5298fd?nk=a5f9b0998718645b2ebe2cc59f5c179e-1575540500
890997773	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	2	1	2	-5.79029733959311	0								4	Currowan, New South Wales, Australia	AS	AS02	5081	-35.5833	150.167	-1568602	4	Currowan, New South Wales, Australia	AS	AS02	5081	-35.5833	150.167	-1568602	20191205111500	https://www.heraldsun.com.au/news/breaking-news/sydney-set-for-more-bushfire-air-pollution/news-story/1bcf1eefdcefa247988916222e5298fd?nk=a5f9b0998718645b2ebe2cc59f5c179e-1575540500
890997774	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	031	031	03	1	5.2	6	1	6	1.78117048346056	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20191205111500	https://www.theage.com.au/politics/federal/ken-wyatt-signed-off-on-controversial-1-7m-contract-after-lobbying-from-fellow-mp-20191203-p53gji.html
890997775	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	10	1	10	5.68561872909699	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20191205111500	https://www.iol.co.za/mercury/network/aspirant-farmer-wins-award-for-poultry-farm-business-plan-38620715
890997776	20191205	201912	2019	2019.9178											BUS	MERCHANT						BUS			1	040	040	04	1	1.0	3	1	3	2.19966159052453	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20191205111500	https://www.pressherald.com/2019/12/05/shopping-locally-makes-a-difference-sba-regional-chief-says/
890997777	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	042	042	04	1	1.9	10	1	10	1.77215189873417	0								4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	20191205111500	https://www.flightglobal.com/news/articles/interview-how-to-excel-by-simplifying-flying-461262/
890997778	20191205	201912	2019	2019.9178											BUS	BANK						BUS			1	042	042	04	1	1.9	1	1	1	-8.20105820105821	0								3	Algona, Iowa, United States	US	USIA	IA109	43.07	-94.233	454126	3	Lu Verne, Iowa, United States	US	USIA		42.9083	-94.0738	458670	20191205111500	https://www.messengernews.net/news/local-news/2019/12/bank-robbed-in-lu-verne/
890997779	20191205	201912	2019	2019.9178											BUS	BANK						BUS			1	042	042	04	1	1.9	4	1	4	-8.20105820105821	0								3	Lu Verne, Iowa, United States	US	USIA		42.9083	-94.0738	458670	3	Lu Verne, Iowa, United States	US	USIA		42.9083	-94.0738	458670	20191205111500	https://www.messengernews.net/news/local-news/2019/12/bank-robbed-in-lu-verne/
890997780	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			1	045	045	04	1	5.0	10	1	10	3.2183908045977	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20191205111500	https://www.nyasatimes.com/william-kamkwamba-makes-key-note-address-at-scotland-malawi-partnerships-renewable-energy-forum/
890997781	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			1	046	046	04	1	7.0	10	1	10	0.24630541871922	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20191205111500	https://www.hellenicshippingnews.com/abs-and-poten-partners-lead-global-lng-discussion-with-industry-leaders/
890997782	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	5	1	5	1.77215189873417	0								4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	20191205111500	https://www.flightglobal.com/news/articles/interview-how-to-excel-by-simplifying-flying-461262/
890997783	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	060	060	06	2	6.0	5	1	5	2.31923601637108	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205111500	https://www.moneyobserver.com/uk-doomed-without-tech-giants
890997784	20191205	201912	2019	2019.9178											BUS	BANK						BUS			1	100	100	10	3	-5.0	5	1	5	1.68453292496172	0								1	United Arab Emirates	AE	AE		24	54	AE	1	United Arab Emirates	AE	AE		24	54	AE	20191205111500	https://www.newyorktelegraph.com/news/263293931/neo-and-challenger-bank-market-2019-global-analysis-opportunities-growth-and-forecast-to-2025
890997785	20191205	201912	2019	2019.9178											CHRCTH	THE POPE				CHR	CTH				0	036	036	03	1	4.0	10	1	10	-0.56179775280899	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20191205111500	https://international.la-croix.com/news/pope-council-of-cardinals-discuss-new-apostolic-constitution/11422
890997786	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	020	020	02	1	3.0	10	1	10	-6.83760683760684	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20191205111500	https://economictimes.indiatimes.com/news/politics-and-nation/up-rape-survivor-set-ablaze-on-way-to-court-five-men-arrested/articleshow/72383549.cms
890997787	20191205	201912	2019	2019.9178											COP	DETECTIVE						COP			0	040	040	04	1	1.0	10	1	10	-3.15024232633279	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20191205111500	https://www.cnet.com/news/truth-be-told-review-apple-tv-plus-true-crime-drama-is-guilty-of-being-less/
890997788	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	043	043	04	1	2.8	10	1	10	0.27397260273972	0								4	Vizianagaram, Andhra Pradesh, India	IN	IN02	17567	18.1167	83.4167	-2114538	4	Visakhapatnam, Andhra Pradesh, India	IN	IN02	17566	17.7	83.3	-2114520	20191205111500	https://mumbaimirror.indiatimes.com/news/india/watch-women-gatecrash-jump-walls-to-get-one-kg-onion-in-andhra-pradesh-town/articleshow/72383586.cms
890997789	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	051	051	05	1	3.4	10	1	10	-9.43396226415094	0								4	Colaba, Maharashtra, India	IN	IN16	70184	18.9069	72.8106	-2093658	4	Colaba, Maharashtra, India	IN	IN16	70184	18.9069	72.8106	-2093658	20191205111500	https://mumbaimirror.indiatimes.com/mumbai/crime/mumbai-biker-killed-in-head-on-collision-with-a-car-at-peddar-road/articleshow/72381413.cms
890997790	20191205	201912	2019	2019.9178											CRM	KILLERS						CRM			0	020	020	02	1	3.0	5	1	5	-6.85096153846154	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20191205111500	https://www.asiasentinel.com/politics/duterte-threat-abscbn-congressional-clash/
890997791	20191205	201912	2019	2019.9178											CVL	NEIGHBORHOOD						CVL			1	042	042	04	1	1.9	5	1	5	1.62790697674419	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20191205111500	https://thepaper24-7.com/Content/News/Local-News/Article/Justice-Department-announces-more-than-376-million-in-awards-to-promote-public-safety/23/22/70270
890997792	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	10	1	10	0.44191919191919	0								3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	20191205111500	https://isthmus.com/news/cover-story/milwaukee-has-eclipsed-madison-in-two-big-ways/
890997793	20191205	201912	2019	2019.9178											CVL	RESIDENTS						CVL			0	082	082	08	2	5.0	10	1	10	-0.712927756653995	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20191205111500	https://www.njherald.com/news/20191205/town-by-town-recovery-updates
890997794	20191205	201912	2019	2019.9178											CVL	RESIDENTS						CVL			0	100	100	10	3	-5.0	10	1	10	2.86783042394015	0								3	Havre De Grace, Maryland, United States	US	USMD		39.5493	-76.0916	590437	3	Havre De Grace, Maryland, United States	US	USMD		39.5493	-76.0916	590437	20191205111500	http://www.baltimoresun.com/maryland/harford/aegis/cng-ag-hdg-hospital-pushback-1122-20191205-byucinrfcfeznikfte52hk74qu-story.html
890997795	20191205	201912	2019	2019.9178											CVL	POPULATION						CVL			0	110	110	11	3	-2.0	5	1	5	2.86783042394015	0								3	Havre De Grace, Maryland, United States	US	USMD		39.5493	-76.0916	590437	3	Havre De Grace, Maryland, United States	US	USMD		39.5493	-76.0916	590437	20191205111500	http://www.baltimoresun.com/maryland/harford/aegis/cng-ag-hdg-hospital-pushback-1122-20191205-byucinrfcfeznikfte52hk74qu-story.html
890997796	20191205	201912	2019	2019.9178											DEUBUS	GERMAN	DEU					BUS			0	046	046	04	1	7.0	6	1	6	0.384615384615385	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20191205111500	https://www.inform.kz/en/kassym-jomart-tokayev-arrives-in-germany_a3591758
890997797	20191205	201912	2019	2019.9178											DNKGRL	GREENLAND	DNK								1	042	042	04	1	1.9	3	1	3	-0.81723625557206	0								4	Sapporo, Hokkaido, Japan	JA	JA12	34362	43.0547	141.354	-242395	4	Sapporo, Hokkaido, Japan	JA	JA12	34362	43.0547	141.354	-242395	20191205111500	https://www.asianscientist.com/2019/12/features/aswp2019-institute-of-low-temperature-science-cryosphere/
890997798	20191205	201912	2019	2019.9178											DNKGRL	GREENLAND	DNK								1	042	042	04	1	1.9	2	1	2	-0.81723625557206	0								1	Greenland	GL	GL		72	-40	GL	1	Russia	RS	RS		60	100	RS	20191205111500	https://www.asianscientist.com/2019/12/features/aswp2019-institute-of-low-temperature-science-cryosphere/
890997799	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			0	020	020	02	1	3.0	1	1	1	-0.52238805970149	0								4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	20191205111500	https://www.thesudburystar.com/news/local-news/no-talks-planned-as-teachers-ratchet-up-the-pressure-in-sudbury-and-ontario
890997800	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			0	036	036	03	1	4.0	12	1	12	3.33333333333333	0								5	Shizuoka, Shizuoka, Japan	JA	JA37	36171	35.0252	138.325	-244118	4	Saitama, Saitama, Japan	JA	JA34	35988	35.8955	139.677	10274344	20191205111500	https://economictimes.indiatimes.com/news/science/iit-hyderabad-to-collaborate-with-japanese-institutions-for-research-in-earthquake-engineering/articleshow/72383982.cms
890997801	20191205	201912	2019	2019.9178											EDU	PROFESSOR						EDU			1	040	040	04	1	1.0	2	1	2	-0.95036958817317	0								3	Kent Hall, New York, United States	US	USNY		44.6911	-73.4669	2436918	3	Kent Hall, New York, United States	US	USNY		44.6911	-73.4669	2436918	20191205111500	https://www.columbiaspectator.com/arts-and-entertainment/2019/12/05/tony-award-winning-playwright-david-henry-hwang-speaks-of-chinese-american-relations-fragility-of-american-democracy-at-panel-on-soft-power/
890997802	20191205	201912	2019	2019.9178											EDU	COLLEGE						EDU			1	042	042	04	1	1.9	10	1	10	5.79710144927536	0								4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	20191205111500	https://www.heraldextra.com/sanpete-county/news/wa-highlights-buzz-nichols-helping-students-do-incredible-things/article_d56808a4-fa93-5bca-b6ca-ab08e7518471.html
890997803	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	10	1	10	1.45077720207254	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205111500	https://www.moneyobserver.com/laura-foll-interview-top-pharma-stock-and-dose-adam-kay
890997804	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			0	043	043	04	1	2.8	6	1	6	0.44493882091212	0								3	Manhattanville, New York, United States	US	USNY	NY061	40.8169	-73.9558	2083649	3	Manhattanville, New York, United States	US	USNY	NY061	40.8169	-73.9558	2083649	20191205111500	https://www.columbiaspectator.com/news/2019/12/05/columbias-commitment-to-create-office-space-for-cb9-may-combat-lack-of-student-engagement/
890997805	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			0	051	051	05	1	3.4	1	1	1	-0.52238805970149	0								4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	20191205111500	https://www.thesudburystar.com/news/local-news/no-talks-planned-as-teachers-ratchet-up-the-pressure-in-sudbury-and-ontario
890997806	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			1	057	057	05	1	8.0	16	1	16	3.33333333333333	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20191205111500	https://economictimes.indiatimes.com/news/science/iit-hyderabad-to-collaborate-with-japanese-institutions-for-research-in-earthquake-engineering/articleshow/72383982.cms
890997807	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			1	057	057	05	1	8.0	4	1	4	3.33333333333333	0								5	Shizuoka, Shizuoka, Japan	JA	JA37	36171	35.0252	138.325	-244118	5	Shizuoka, Shizuoka, Japan	JA	JA37	36171	35.0252	138.325	-244118	20191205111500	https://economictimes.indiatimes.com/news/science/iit-hyderabad-to-collaborate-with-japanese-institutions-for-research-in-earthquake-engineering/articleshow/72383982.cms
890997808	20191205	201912	2019	2019.9178											EGY	EGYPT	EGY								1	057	057	05	1	8.0	10	1	10	6.95652173913043	0								4	Ministry Of Petroleum, Al Qahirah, Egypt	EG	EG11	65350	30.0577	31.311	11172077	4	Ministry Of Petroleum, Al Qahirah, Egypt	EG	EG11	65350	30.0577	31.311	11172077	20191205111500	https://thepaypers.com/news/egypt-signs-agreement-with-itfc-to-support-commodities-by-usd-11-bln--1239861
890997809	20191205	201912	2019	2019.9178											ESP	MADRID	ESP								1	042	042	04	1	1.9	1	1	1	-4.27184466019418	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20191205111500	https://www.losangelesblade.com/2019/12/03/journalist-maykel-gonzalez-vivero-prohibited-from-leaving-cuba/
890997810	20191205	201912	2019	2019.9178											ESPELI	SPANISH	ESP					ELI			0	051	051	05	1	3.4	2	1	2	0	0								4	Spanish Town, Saint Catherine, Jamaica	JM	JM10	18427	17.9911	-76.9574	-3753828	4	Spanish Town, Saint Catherine, Jamaica	JM	JM10	18427	17.9911	-76.9574	-3753828	20191205111500	http://jamaica-gleaner.com/article/lead-stories/20191205/speid-give-moms-extra-maternity-leave
890997811	20191205	201912	2019	2019.9178											EUR	EUROPE	EUR								0	040	040	04	1	1.0	6	1	6	-1.0689990281827	0								1	Finland	FI	FI		64	26	FI	1	Finland	FI	FI		64	26	FI	20191205111500	https://www.chinausfocus.com/foreign-policy/the-lingering-effect-of-us-greenland-offer
890997812	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								0	020	020	02	1	3.0	3	1	3	-1.47515527950311	0								5	Hertfordshire, Hertfordshire, United Kingdom	UK	UKF8	40114	51.8333	-0.25	-2598579	5	Hertfordshire, Hertfordshire, United Kingdom	UK	UKF8	40114	51.8333	-0.25	-2598579	20191205111500	https://blogfactory.co.uk/2019/12/05/embarrassment-for-boris-johnson-as-ally-donald-trump-storms-out-of-uk-after-being-mocked/
890997813	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	6	1	6	-1.47515527950311	0								5	Hertfordshire, Hertfordshire, United Kingdom	UK	UKF8	40114	51.8333	-0.25	-2598579	5	Hertfordshire, Hertfordshire, United Kingdom	UK	UKF8	40114	51.8333	-0.25	-2598579	20191205111500	https://blogfactory.co.uk/2019/12/05/embarrassment-for-boris-johnson-as-ally-donald-trump-storms-out-of-uk-after-being-mocked/
890997814	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	4	1	4	-1.47515527950311	0								5	Hertfordshire, Hertfordshire, United Kingdom	UK	UKF8	40114	51.8333	-0.25	-2598579	1	Canada	CA	CA		60	-96	CA	20191205111500	https://blogfactory.co.uk/2019/12/05/embarrassment-for-boris-johnson-as-ally-donald-trump-storms-out-of-uk-after-being-mocked/
890997815	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	8	1	8	0	0								4	Tonbridge, Kent, United Kingdom	UK	UKG5	40117	51.1833	0.283333	-2609954	4	Tonbridge, Kent, United Kingdom	UK	UKG5	40117	51.1833	0.283333	-2609954	20191205111500	https://www.kentonline.co.uk/tonbridge/news/flotilla-of-santas-drift-in-to-town-217834/
890997816	20191205	201912	2019	2019.9178											GBR	UNITED KINGDOM	GBR								0	110	110	11	3	-2.0	4	1	4	-1.13924050632912	0								4	Battersea, Wandsworth, United Kingdom	UK	UKP1	40133	51.4733	-0.163369	-2589428	4	Battersea, Wandsworth, United Kingdom	UK	UKP1	40133	51.4733	-0.163369	-2589428	20191205111500	https://www.wandsworthguardian.co.uk/news/18081778.learnt-election-candidates-putney-societys-hustings/
890997817	20191205	201912	2019	2019.9178											GBRCOP	SCOTLAND	GBR					COP			1	040	040	04	1	1.0	2	1	2	-3.64583333333334	0								4	Milngavie, East Dunbartonshire, United Kingdom	UK	UKU5	40176	55.9333	-4.31667	-2603152	4	Milngavie, East Dunbartonshire, United Kingdom	UK	UKU5	40176	55.9333	-4.31667	-2603152	20191205111500	https://www.dailyrecord.co.uk/news/scottish-news/boy-15-arrested-connection-rape-21030413
