891015859	20191105	201911	2019	2019.8356	IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO													1	036	036	03	1	4.0	10	1	10	0.88105726872246	4	Balkan, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	50.2333	23.8667	-1034925	0								4	Balkan, L'vivs'ka Oblast', Ukraine	UP	UP15	28555	50.2333	23.8667	-1034925	20191205124500	https://hungarytoday.hu/varhelyi-eu-must-open-accesstion-talks-with-albania-north-macedonia-next-spring/
891015860	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA																		1	082	082	08	2	5.0	4	1	3	0.81521739130435	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20191205124500	https://www.citizensvoice.com/news/w-b-area-board-votes-to-keep-caffrey-as-president-new-members-sworn-in-1.2567700
891015861	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA																		0	090	090	09	2	-2.0	1	1	1	-1.64271047227926	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20191205124500	https://www.politico.com/newsletters/massachusetts-playbook/2019/12/05/pressley-unveils-new-bill-tuition-tops-70k-at-some-mass-colleges-vaping-ban-a-windfall-for-nh-maine-487814
891015862	20191105	201911	2019	2019.8356	USA	NEVADA	USA								COP	POLICE						COP			1	190	190	19	4	-10.0	8	1	8	-8.02469135802469	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	20191205124500	https://www.nbcchicago.com/news/local/Man-wanted-for-crashing-into-ISP-squad-cars-arrested-in-Las-Vegas-565827152.html
891015863	20191105	201911	2019	2019.8356	USA	NEVADA	USA								COP	POLICE						COP			1	190	190	19	4	-10.0	2	1	2	-8.02469135802469	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20191205124500	https://www.nbcchicago.com/news/local/Man-wanted-for-crashing-into-ISP-squad-cars-arrested-in-Las-Vegas-565827152.html
891015864	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	082	082	08	2	5.0	2	1	2	0.81521739130435	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20191205124500	https://www.citizensvoice.com/news/w-b-area-board-votes-to-keep-caffrey-as-president-new-members-sworn-in-1.2567700
891015865	20191128	201911	2019	2019.8986											LBY	LIBYA	LBY								1	057	057	05	1	8.0	5	1	5	2.3696682464455	0								1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20191205124500	https://www.middleeastmonitor.com/20191205-energy-minister-turkey-to-begin-oil-exploration-in-libya-soon/
891015866	20191128	201911	2019	2019.8986	ESP	SPANISH	ESP								cat	CATALAN			cat						0	037	037	03	1	5.0	3	1	3	-1.90985485103132	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20191205124500	https://www.euractiv.gr/section/i-eyropi-kai-o-kosmos/news/the-capitals-ta-eyropaika-nea-tis-imeras-apo-to-diktyo-tis-euractiv-164/
891015867	20191128	201911	2019	2019.8986	MED	NEWSPAPER						MED			BUS	BANK						BUS			1	192	192	19	4	-9.5	4	1	4	-1.70940170940171	4	Reforma, Tabasco, Mexico	MX	MX27	20975	18.2083	-93.3417	6227197	4	Reforma, Tabasco, Mexico	MX	MX27	20975	18.2083	-93.3417	6227197	4	Reforma, Tabasco, Mexico	MX	MX27	20975	18.2083	-93.3417	6227197	20191205124500	https://www.ch-aviation.com/portal/news/83989
891015868	20191128	201911	2019	2019.8986	MEX	MEXICO	MEX								MED	RADIO STATION						MED			1	192	192	19	4	-9.5	2	1	2	-1.70940170940171	4	Reforma, Tabasco, Mexico	MX	MX27	20975	18.2083	-93.3417	6227197	4	Reforma, Tabasco, Mexico	MX	MX27	20975	18.2083	-93.3417	6227197	4	Reforma, Tabasco, Mexico	MX	MX27	20975	18.2083	-93.3417	6227197	20191205124500	https://www.ch-aviation.com/portal/news/83989
891015869	20191128	201911	2019	2019.8986	MEXMED	MEXICO	MEX					MED			MED	RADIO STATION						MED			1	192	192	19	4	-9.5	4	1	4	-1.70940170940171	4	Reforma, Tabasco, Mexico	MX	MX27	20975	18.2083	-93.3417	6227197	4	Reforma, Tabasco, Mexico	MX	MX27	20975	18.2083	-93.3417	6227197	4	Reforma, Tabasco, Mexico	MX	MX27	20975	18.2083	-93.3417	6227197	20191205124500	https://www.ch-aviation.com/portal/news/83989
891015870	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			0	173	173	17	4	-5.0	4	1	4	-1.64271047227926	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	3	Brockton, Massachusetts, United States	US	USMA	MA023	42.0834	-71.0184	617571	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20191205124500	https://www.politico.com/newsletters/massachusetts-playbook/2019/12/05/pressley-unveils-new-bill-tuition-tops-70k-at-some-mass-colleges-vaping-ban-a-windfall-for-nh-maine-487814
891015871	20191128	201911	2019	2019.8986	cat	CATALAN			cat						ESP	SPANISH	ESP								0	037	037	03	1	5.0	3	1	3	-1.90985485103132	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20191205124500	https://www.euractiv.gr/section/i-eyropi-kai-o-kosmos/news/the-capitals-ta-eyropaika-nea-tis-imeras-apo-to-diktyo-tis-euractiv-164/
891015872	20191204	201912	2019	2019.9151	IGOUNOLEG	THE UN		UNO				IGO	LEG		ISR	ISRAEL	ISR								1	020	020	02	1	3.0	10	1	10	-0.48309178743961	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20191205124500	https://www.middleeastmonitor.com/20191205-un-officially-asks-israel-to-leave-golan-heights/
891015873	20191204	201912	2019	2019.9151	ISR	ISRAELI	ISR								PSEREB	HAMAS	PSE					REB			1	084	084	08	2	7.0	10	1	10	-3.2520325203252	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20191205124500	https://www.middleeastmonitor.com/20191205-israel-releases-hamas-leader-after-2-year-of-administrative-detention/
891015874	20191204	201912	2019	2019.9151	fan	FANG			fan																1	010	010	01	1	0.0	10	1	10	-2.11267605633802	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20191205124500	https://www.freemalaysiatoday.com/category/nation/2019/12/05/zahid-took-39-insurance-policies-for-20-vehicles-court-told/
891015875	20191205	201912	2019	2019.9178											AFGINSTAL	TALIBAN	AFG	TAL				INS			0	040	040	04	1	1.0	8	1	8	-3.72608257804632	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20191205124500	https://www.msn.com/en-us/news/world/will-trump-close-the-deal-to-end-afghanistans-long-war/ar-BBXNkzJ
891015876	20191205	201912	2019	2019.9178											BRA	BRAZIL	BRA								0	061	061	06	2	6.4	5	1	5	-2.85212812637122	0								1	Serbia	RI	RI		44	21	RI	1	Serbia	RI	RI		44	21	RI	20191205124500	https://thepigsite.com/articles/characterising-outdoor-pig-production-in-europe-1-1
891015877	20191205	201912	2019	2019.9178											BUS	MANUFACTURER						BUS			1	020	020	02	1	3.0	10	1	10	-0.86058519793459	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20191205124500	https://www.gov.uk/drug-device-alerts/natus-gold-cup-electrodes-and-snap-electrode-leads-risk-of-electric-shock
891015878	20191205	201912	2019	2019.9178											BUS	AIRLINE						BUS			1	030	030	03	1	4.0	10	1	10	0.546448087431696	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20191205124500	https://www.ch-aviation.com/portal/news/83999
891015879	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	031	031	03	1	5.2	1	1	1	-1.64271047227926	0								4	Prez, Champagne-Ardenne, France	FR	FRA4	16297	48.287	5.49272	-1460115	4	Prez, Champagne-Ardenne, France	FR	FRA4	16297	48.287	5.49272	-1460115	20191205124500	https://www.politico.com/newsletters/massachusetts-playbook/2019/12/05/pressley-unveils-new-bill-tuition-tops-70k-at-some-mass-colleges-vaping-ban-a-windfall-for-nh-maine-487814
891015880	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	042	042	04	1	1.9	4	1	4	3.51515151515152	0								4	Red Lake, Ontario, Canada	CA	CA08	12660	51.0333	-93.8333	-572086	4	Red Lake, Ontario, Canada	CA	CA08	12660	51.0333	-93.8333	-572086	20191205124500	https://www.prnewswire.com/news-releases/great-bear-adds-drills-and-expands-dixie-drill-program-to-200-000-m-300969705.html
891015881	20191205	201912	2019	2019.9178											BUS	MERCHANT						BUS			0	042	042	04	1	1.9	6	1	6	-0.76335877862595	0								3	University Of Alabama, Alabama, United States	US	USAL		33.2151	-87.5467	128364	3	University Of Alabama, Alabama, United States	US	USAL		33.2151	-87.5467	128364	20191205124500	https://www.montgomeryadvertiser.com/story/news/2019/12/05/montgomery-finance-director-barry-crabb-resigns-another-job/2609428001/
891015882	20191205	201912	2019	2019.9178											BUS	MERCHANT						BUS			0	042	042	04	1	1.9	4	1	4	-0.76335877862595	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20191205124500	https://www.montgomeryadvertiser.com/story/news/2019/12/05/montgomery-finance-director-barry-crabb-resigns-another-job/2609428001/
891015883	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	042	042	04	1	1.9	10	1	10	-0.86805555555556	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191205124500	https://www.wxyz.com/news/michigan-court-rejects-nestle-plan-for-bottled-water-pump-building
891015884	20191205	201912	2019	2019.9178											BUS	EMPLOYER						BUS			1	130	130	13	3	-4.4	10	1	10	1.42450142450142	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20191205124500	https://www.irishexaminer.com/breakingnews/business/hr-body-warn-against-employers-putting-on-free-bar-at-christmas-party-968621.html
891015885	20191205	201912	2019	2019.9178											BUS	EMPLOYER						BUS			1	172	172	17	4	-5.0	10	1	10	1.42450142450142	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20191205124500	https://www.irishexaminer.com/breakingnews/business/hr-body-warn-against-employers-putting-on-free-bar-at-christmas-party-968621.html
891015886	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								1	051	051	05	1	3.4	2	1	2	0.30487804878049	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20191205124500	https://www.manchestereveningnews.co.uk/whats-on/music-nightlife-news/review-idles-at-manchester-academy-17367563
891015887	20191205	201912	2019	2019.9178											CAN	ALBERTA	CAN								1	060	060	06	2	6.0	10	1	10	1.25342734038386	0								0								0								20191205124500	https://www.finanznachrichten.de/nachrichten-2019-12/48351351-bonavista-announces-synergistic-asset-acquisition-296.htm
891015888	20191205	201912	2019	2019.9178											CAN	ONTARIO	CAN								0	0874	087	08	2	10.0	8	1	8	3.51515151515152	0								4	Great Bear, British Columbia, Canada	CA	CA02	154724	53.9167	-121.917	-571807	4	Great Bear, British Columbia, Canada	CA	CA02	154724	53.9167	-121.917	-571807	20191205124500	https://www.prnewswire.com/news-releases/great-bear-adds-drills-and-expands-dixie-drill-program-to-200-000-m-300969705.html
891015889	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								1	042	042	04	1	1.9	2	1	2	3.93996247654784	0								4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	1	South Korea	KS	KS		37	127.5	KS	20191205124500	http://www.womenofchina.cn/womenofchina/html1/In-depth/exclusives/1912/6615-1.htm
891015890	20191205	201912	2019	2019.9178											CHN	CHINESE	CHN								0	051	051	05	1	3.4	3	1	3	3.93996247654784	0								4	Jinan, Shandong, China	CH	CH25	13238	36.6683	116.997	-1912283	4	Jinan, Shandong, China	CH	CH25	13238	36.6683	116.997	-1912283	20191205124500	http://www.womenofchina.cn/womenofchina/html1/In-depth/exclusives/1912/6615-1.htm
891015891	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	0841	084	08	2	7.0	5	1	5	-11.1280487804878	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20191205124500	https://www.dailymail.co.uk/news/article-7759491/Indian-woman-set-fire-man-accused-rape-way-hearing-brutal-attack.html
891015892	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	090	090	09	2	-2.0	3	1	3	-3.77833753148615	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20191205124500	https://www.middleeastmonitor.com/20191205-ex-israel-mk-questioned-over-alleged-assault-of-child/
891015893	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	112	112	11	3	-2.0	3	1	3	-3.77833753148615	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20191205124500	https://www.middleeastmonitor.com/20191205-ex-israel-mk-questioned-over-alleged-assault-of-child/
891015894	20191205	201912	2019	2019.9178											COP	PRISON						COP			1	112	112	11	3	-2.0	10	1	10	-10.5504587155964	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20191205124500	https://www.smdailyjournal.com/news/local/prison-for-milpitas-man-accused-of-molesting-niece-in-south/article_97919af0-1716-11ea-86ba-832781a4b9eb.html
891015895	20191205	201912	2019	2019.9178											COP	POLICE OFFICER						COP			1	112	112	11	3	-2.0	6	1	6	-8.86524822695033	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205124500	https://theconservativetreehouse.com/2019/12/05/december-5th-2019-presidential-politics-trump-administration-day-1050/comment-page-2/
891015896	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	180	180	18	4	-9.0	3	1	3	-3.77833753148615	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20191205124500	https://www.middleeastmonitor.com/20191205-ex-israel-mk-questioned-over-alleged-assault-of-child/
891015897	20191205	201912	2019	2019.9178											CRM	PERVERT						CRM			1	173	173	17	4	-5.0	2	1	2	-8.95196506550218	0								4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	20191205124500	https://www.portsmouth.co.uk/news/crime/portsmouth-man-admits-involvement-in-attack-on-journalist-and-labour-activist-owen-jones-1-9164455
891015898	20191205	201912	2019	2019.9178											CRM	PERVERT						CRM			1	173	173	17	4	-5.0	2	1	2	-7.24137931034483	0								5	Hampshire, Hampshire, United Kingdom	UK	UKF2	40112	51.0833	-1.16667	-2598067	5	Hampshire, Hampshire, United Kingdom	UK	UKF2	40112	51.0833	-1.16667	-2598067	20191205124500	https://www.portsmouth.co.uk/news/crime/portsmouth-pervert-jailed-for-sharing-sickening-toddler-abuse-on-secret-paedophile-whatsapp-groups-1-9164399
891015899	20191205	201912	2019	2019.9178											CRM	PERVERT						CRM			1	173	173	17	4	-5.0	2	1	2	-8.95196506550218	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Highbury, Islington, United Kingdom	UK	UKG3	40110	51.55	-0.1	-2598646	20191205124500	https://www.portsmouth.co.uk/news/crime/portsmouth-man-admits-involvement-in-attack-on-journalist-and-labour-activist-owen-jones-1-9164455
891015900	20191205	201912	2019	2019.9178											CRM	PERVERT						CRM			1	173	173	17	4	-5.0	6	1	6	-8.95196506550218	0								4	Snaresbrook, Redbridge, United Kingdom	UK	UKK8	40110	51.5899	0.014345	-2608055	4	Snaresbrook, Redbridge, United Kingdom	UK	UKK8	40110	51.5899	0.014345	-2608055	20191205124500	https://www.portsmouth.co.uk/news/crime/portsmouth-man-admits-involvement-in-attack-on-journalist-and-labour-activist-owen-jones-1-9164455
891015901	20191205	201912	2019	2019.9178											CRM	FELON						CRM			0	173	173	17	4	-5.0	3	1	3	-7.7639751552795	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20191205124500	https://www.ktlo.com/2019/12/05/5-arrested-in-searcy-county-on-drug-related-offenses-3-charged-with-operating-drug-premises/
891015902	20191205	201912	2019	2019.9178											CVL	RESIDENTS						CVL			1	020	020	02	1	3.0	10	1	10	-2.95566502463054	0								3	Village Of Lockland, Ohio, United States	US	USOH		39.2267	-84.4552	1086216	3	Village Of Lockland, Ohio, United States	US	USOH		39.2267	-84.4552	1086216	20191205124500	https://www.wcpo.com/news/local-news/hamilton-county/lockland/water-main-break-puts-village-under-boil-advisory-closes-lockland-schools-thursday-friday
891015903	20191205	201912	2019	2019.9178											CVL	TENANTS						CVL			1	033	033	03	1	5.2	6	1	6	11.4906832298136	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205124500	http://www.retailtimes.co.uk/grosvenor-britain-ireland-agrees-exclusive-partnership-with-inploi-to-attract-best-in-class-hospitality-talent/
891015904	20191205	201912	2019	2019.9178											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	6	1	6	-5.5	0								4	Shekhupur, Uttar Pradesh, India	IN	IN36	17924	26.9961	79.2015	10453832	4	Shekhupur, Uttar Pradesh, India	IN	IN36	17924	26.9961	79.2015	10453832	20191205124500	https://timesofindia.indiatimes.com/city/ludhiana/slain-us-cops-relatives-booked-for-grabbing-his-mothers-land/articleshow/72375498.cms
891015905	20191205	201912	2019	2019.9178											CVL	SETTLEMENT						CVL			1	190	190	19	4	-10.0	6	1	6	-5.17241379310345	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205124500	https://www.worldipreview.com/news/waymo-v-waymo-tm-clash-ends-with-settlement-18996
891015906	20191205	201912	2019	2019.9178											CVL	ENGINEER						CVL			0	190	190	19	4	-10.0	4	1	4	-0.98135426889107	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20191205124500	https://nyacknewsandviews.com/2019/12/nyack-people-places-mile-high-nyack/
891015907	20191205	201912	2019	2019.9178											DEU	GERMANY	DEU								0	040	040	04	1	1.0	2	1	2	0.0918273645546299	0								4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20191205124500	https://cruxnow.com/news-analysis/2019/12/catholic-theology-loses-a-giant-with-a-sense-of-humor-in-metz/
891015908	20191205	201912	2019	2019.9178											EDU	UNIVERSITY						EDU			1	010	010	01	1	0.0	3	1	3	-2.5062656641604	0								1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20191205124500	https://sputniknews.com/science/201912051077492037-hidden-giant-planet-found-clinging-to-dead-white-dwarf-offers-glimpse-into-solar-systems-future/
891015909	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	10	1	10	-1.95439739413681	0								4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	20191205124500	https://timesofindia.indiatimes.com/city/ludhiana/he-used-to-send-me-good-morning-message-daily/articleshow/72380739.cms
891015910	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			1	043	043	04	1	2.8	8	1	8	3.28467153284671	0								4	Malappuram, Andaman and Nicobar Islands, India	IN	IN01	17545	11.7833	92.7167	-2103416	4	Malappuram, Andaman and Nicobar Islands, India	IN	IN01	17545	11.7833	92.7167	-2103416	20191205124500	https://www.newindianexpress.com/states/kerala/2019/dec/05/class-11-student-wins-praise-for-translating-rahul-gandhis-speech-in-malayalam-2071958.html
891015911	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	1.00133511348465	0								3	San Luis Obispo, California, United States	US	USCA		35.2828	-120.66	1652788	3	San Luis Obispo, California, United States	US	USCA		35.2828	-120.66	1652788	20191205124500	https://www.newtimesslo.com/sanluisobispo/becoming-american-slo-county-residents-prep-to-change-their-citizenship-status/Content?oid=9057050
891015912	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			1	0841	084	08	2	7.0	10	1	10	4.62328767123288	0								4	Asankrangwa, Ghana (general), Ghana	GH	GH00	190646	5.8093	-2.43578	-2069835	4	Asankrangwa, Ghana (general), Ghana	GH	GH00	190646	5.8093	-2.43578	-2069835	20191205124500	https://www.myjoyonline.com/business/2019/December-5th/amenfiman-rural-bank-supports-asankragwa-shs-with-modern-sanitation-facility.php
891015913	20191205	201912	2019	2019.9178											EGY	CAIRO	EGY								1	057	057	05	1	8.0	5	1	5	3.24483775811209	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20191205124500	http://www.wam.ae/en/details/1395302808285
891015914	20191205	201912	2019	2019.9178											EST	ESTONIA	EST								1	084	084	08	2	7.0	3	1	3	-7.59717314487632	0								4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	20191205124500	https://www.baltictimes.com/estonian_court_decides_to_release_traitor_herman_simm_from_jail/
