902967855	20190201	201902	2019	2019.0849	CHNCVL	CHINESE	CHN					CVL			CAN	CANADA	CAN								1	015	015	01	1	0.0	6	1	6	-11.0526315789474	1	China	CH	CH		35	105	CH	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	1	China	CH	CH		35	105	CH	20200201000000	https://www.richmond-news.com/news/richmond-people-smuggler-jailed-1.24066271
902967856	20190201	201902	2019	2019.0849	GBR	LONDON	GBR																		0	110	110	11	3	-2.0	10	1	10	-4.17754569190601	0								0								0								20200201000000	https://sfist.com/2020/01/31/sf-man-gets-stabbed-after-parking-car-in-excelsior-gets-parking-ticket-while-hospitalized/
902967857	20190201	201902	2019	2019.0849	GOV	GOVERNOR						GOV													0	129	129	12	3	-5.0	6	1	6	-2.5	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20200201000000	https://www.recordnet.com/news/20200131/californias-most-controversial-homebuilding-bill-just-died
902967858	20190201	201902	2019	2019.0849	GOV	GOVERNMENT						GOV			AUS	QUEENSLAND	AUS								0	051	051	05	1	3.4	3	1	3	2.4390243902439	4	Collinsville, Queensland, Australia	AS	AS04	40197	-20.5522	147.844	-1566444	4	Collinsville, Queensland, Australia	AS	AS04	40197	-20.5522	147.844	-1566444	4	Collinsville, Queensland, Australia	AS	AS04	40197	-20.5522	147.844	-1566444	20200201000000	https://www.themorningbulletin.com.au/news/canavan-looks-forward-to-2020/3933932/
902967859	20190201	201902	2019	2019.0849	GOV	GOVERNMENT						GOV			AUS	QUEENSLAND	AUS								0	051	051	05	1	3.4	2	1	2	2.4390243902439	4	Rockhampton, Queensland, Australia	AS	AS04	154688	-23.3803	150.506	-1597814	4	Rockhampton, Queensland, Australia	AS	AS04	154688	-23.3803	150.506	-1597814	4	Rockhampton, Queensland, Australia	AS	AS04	154688	-23.3803	150.506	-1597814	20200201000000	https://www.themorningbulletin.com.au/news/canavan-looks-forward-to-2020/3933932/
902967860	20190201	201902	2019	2019.0849	GOV	GOVERNOR						GOV			USA	UNITED STATES	USA								0	129	129	12	3	-5.0	4	1	4	-2.5	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20200201000000	https://www.recordnet.com/news/20200131/californias-most-controversial-homebuilding-bill-just-died
902967861	20190201	201902	2019	2019.0849	LEG	CONGRESS						LEG													0	190	190	19	4	-10.0	6	1	6	-5.01089324618737	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20200201000000	https://www.ourmidland.com/business/technology/article/FCC-At-least-1-phone-company-broke-law-by-15020903.php
902967862	20190201	201902	2019	2019.0849	LEG	CONGRESS						LEG													1	190	190	19	4	-10.0	12	2	12	-5.35992806213395	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20200201000000	https://www.news4jax.com/news/politics/2020/01/31/fcc-at-least-1-phone-company-broke-law-by-sharing-location/
902967863	20190201	201902	2019	2019.0849	LEG	CONGRESS						LEG			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	8	2	8	-5.35992806213395	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20200201000000	https://www.news4jax.com/news/politics/2020/01/31/fcc-at-least-1-phone-company-broke-law-by-sharing-location/
902967864	20190201	201902	2019	2019.0849	PHL	PHILIPPINE	PHL																		1	043	043	04	1	2.8	4	1	4	1.19402985074627	4	Ilocano, La Union, Philippines	RP	RP36	24213	16.9018	120.488	-2428423	0								4	Ilocano, La Union, Philippines	RP	RP36	24213	16.9018	120.488	-2428423	20200201000000	https://www.venezuelastar.com/news/263884458/visitor-arrival-at-national-museum-in-the-ilocos-up-by-12-in-2019
902967865	20190201	201902	2019	2019.0849	RUS	RUSSIAN	RUS								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	2	2	-4.08267851042023	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20200201000000	https://www.commercialappeal.com/story/news/politics/2020/01/31/trump-impeachment-trial-senate-could-acquit-president-friday/2856596001/
902967866	20190201	201902	2019	2019.0849	RUS	RUSSIAN	RUS								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	2	2	-4.08267851042023	1	Russia	RS	RS		60	100	RS	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20200201000000	https://www.commercialappeal.com/story/news/politics/2020/01/31/trump-impeachment-trial-senate-could-acquit-president-friday/2856596001/
902967867	20190201	201902	2019	2019.0849	UAF	GUNMAN						UAF													0	015	015	01	1	0.0	10	1	10	-7.06401766004415	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20200201000000	https://montreal.ctvnews.ca/legault-won-t-alert-police-to-hateful-comments-about-muslims-on-his-facebook-post-1.4792046
902967868	20190201	201902	2019	2019.0849	UAF	GUNMAN						UAF			COP	PRISON						COP			0	173	173	17	4	-5.0	10	1	10	-7.06401766004415	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20200201000000	https://montreal.ctvnews.ca/legault-won-t-alert-police-to-hateful-comments-about-muslims-on-his-facebook-post-1.4792046
902967869	20190201	201902	2019	2019.0849	UKR	UKRAINE	UKR								USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	2	4	-1.97012657079345	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20200201000000	https://www.tauntongazette.com/zz/news/20200131/pompeo-plays-clean-up-in-ukraine-as-trump-trial-nears-end
902967870	20190201	201902	2019	2019.0849	UKR	UKRAINE	UKR								USA	AMERICAN	USA								0	036	036	03	1	4.0	12	2	12	-1.97012657079345	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20200201000000	https://www.tauntongazette.com/zz/news/20200131/pompeo-plays-clean-up-in-ukraine-as-trump-trial-nears-end
902967871	20190201	201902	2019	2019.0849	UKR	UKRAINE	UKR								USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	2	4	-1.97012657079345	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20200201000000	https://www.tauntongazette.com/zz/news/20200131/pompeo-plays-clean-up-in-ukraine-as-trump-trial-nears-end
902967872	20190201	201902	2019	2019.0849	USA	UNITED STATES	USA																		0	071	071	07	2	7.4	4	1	4	-1.35249366018596	3	South Bend, Indiana, United States	US	USIN	IN141	41.6834	-86.25	452796	0								3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	20200201000000	https://www.news4jax.com/news/politics/2020/01/31/candidates-brace-for-frenzied-weekend-of-iowa-campaigning/
902967873	20190201	201902	2019	2019.0849	USA	UNITED STATES	USA																		0	193	193	19	4	-10.0	5	1	5	0	3	Katy Mills, Texas, United States	US	USTX	TX157	29.7713	-95.8091	2044578	0								3	Katy Mills, Texas, United States	US	USTX		29.7713	-95.8091	2044578	20200201000000	https://www.chron.com/neighborhood/neighborhood/katy/news/article/Katy-city-officials-mark-city-s-growth-15020696.php
902967874	20190201	201902	2019	2019.0849	USA	UNITED STATES	USA								RUS	RUSSIAN	RUS								0	190	190	19	4	-10.0	2	2	2	-4.08267851042023	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20200201000000	https://www.commercialappeal.com/story/news/politics/2020/01/31/trump-impeachment-trial-senate-could-acquit-president-friday/2856596001/
902967875	20190201	201902	2019	2019.0849	USA	UNITED STATES	USA								RUS	RUSSIAN	RUS								0	190	190	19	4	-10.0	2	2	2	-4.08267851042023	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20200201000000	https://www.commercialappeal.com/story/news/politics/2020/01/31/trump-impeachment-trial-senate-could-acquit-president-friday/2856596001/
902967876	20190201	201902	2019	2019.0849	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								0	036	036	03	1	4.0	4	2	4	-1.97012657079345	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20200201000000	https://www.tauntongazette.com/zz/news/20200131/pompeo-plays-clean-up-in-ukraine-as-trump-trial-nears-end
902967877	20190201	201902	2019	2019.0849	USA	AMERICAN	USA								UKR	UKRAINE	UKR								0	036	036	03	1	4.0	12	2	12	-1.97012657079345	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20200201000000	https://www.tauntongazette.com/zz/news/20200131/pompeo-plays-clean-up-in-ukraine-as-trump-trial-nears-end
902967878	20190201	201902	2019	2019.0849	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								0	036	036	03	1	4.0	4	2	4	-1.97012657079345	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20200201000000	https://www.tauntongazette.com/zz/news/20200131/pompeo-plays-clean-up-in-ukraine-as-trump-trial-nears-end
902967879	20200102	202001	2020	2020.0055											DEU	HAMBURG	DEU								0	043	043	04	1	2.8	8	1	8	-0.97719869706841	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20200201000000	https://www.hamburgreporter.com/news/20200131/recovery-group-turns-attention-to-potential-2020-flood
902967880	20200102	202001	2020	2020.0055											GOV	PRESIDENT						GOV			0	112	112	11	3	-2.0	6	2	6	-3.55474112669498	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20200201000000	https://www.washingtonpost.com/world/national-security/bolton-trump-asked-me-to-ensure-zelenskiy-giuliani-met/2020/01/31/e1143ba6-4470-11ea-99c7-1dfd4241a2fe_story.html
902967881	20200102	202001	2020	2020.0055											UKR	UKRAINE	UKR								0	112	112	11	3	-2.0	9	3	9	-4.03003528003528	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20200201000000	https://www.tiftongazette.com/news/senate-to-vote-on-trump-trial-witnesses-with-end-in/article_7cff4d96-4465-11ea-b790-2f3fe977a044.html
902967882	20200102	202001	2020	2020.0055	BUS	AIRLINE						BUS			IDN	INDONESIA	IDN								0	160	160	16	4	-4.0	6	1	6	-4.058245370879	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Indonesia	ID	ID		-5	120	ID	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20200201000000	https://uk.reuters.com/article/us-china-health-airlines-factbox/airlines-suspend-china-flights-because-of-coronavirus-outbreak-idUKKBN1ZU131
902967883	20200102	202001	2020	2020.0055	BUS	AIRLINE						BUS			IDN	INDONESIAN	IDN								0	160	160	16	4	-4.0	22	1	22	-4.05394296391279	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20200201000000	https://uk.reuters.com/article/us-china-health-airlines-factbox/airlines-suspend-china-flights-because-of-coronavirus-outbreak-idUKKBN1ZU131
902967884	20200102	202001	2020	2020.0055	BUS	AIRLINE						BUS			IDN	INDONESIAN	IDN								0	160	160	16	4	-4.0	2	1	2	-4.10557184750733	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	1	Indonesia	ID	ID		-5	120	ID	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	20200201000000	https://uk.reuters.com/article/us-china-health-airlines-factbox/airlines-suspend-china-flights-because-of-coronavirus-outbreak-idUKKBN1ZU131
902967885	20200102	202001	2020	2020.0055	CHN	CHINA	CHN								EDU	STUDENT						EDU			0	010	010	01	1	0.0	4	1	4	-1.40745953553835	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	20200201000000	https://www.amestrib.com/news/20200131/airlines-schools-put-china-travel-on-hold-as-coronavirus-outbreak-worsens-some-isu-students-coming-home
902967886	20200102	202001	2020	2020.0055	DEU	HAMBURG	DEU																		0	042	042	04	1	1.9	6	1	6	-0.97719869706841	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20200201000000	https://www.hamburgreporter.com/news/20200131/recovery-group-turns-attention-to-potential-2020-flood
902967887	20200102	202001	2020	2020.0055	DEU	HAMBURG	DEU																		0	042	042	04	1	1.9	2	1	2	-0.97719869706841	3	Fremont County, Iowa, United States	US	USIA	IA071	40.7506	-95.6003	465224	0								3	Fremont County, Iowa, United States	US	USIA		40.7506	-95.6003	465224	20200201000000	https://www.hamburgreporter.com/news/20200131/recovery-group-turns-attention-to-potential-2020-flood
902967888	20200102	202001	2020	2020.0055	EDU	STUDENT						EDU													0	010	010	01	1	0.0	3	1	3	-1.40745953553835	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	0								4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	20200201000000	https://www.amestrib.com/news/20200131/airlines-schools-put-china-travel-on-hold-as-coronavirus-outbreak-worsens-some-isu-students-coming-home
902967889	20200102	202001	2020	2020.0055	EDU	STUDENT						EDU													0	010	010	01	1	0.0	3	1	3	-1.40745953553835	3	Des Moines, Iowa, United States	US	USIA	IA153	41.6005	-93.6091	465961	0								3	Des Moines, Iowa, United States	US	USIA		41.6005	-93.6091	465961	20200201000000	https://www.amestrib.com/news/20200131/airlines-schools-put-china-travel-on-hold-as-coronavirus-outbreak-worsens-some-isu-students-coming-home
902967890	20200102	202001	2020	2020.0055	GBR	SCOTLAND	GBR																		1	012	012	01	1	-0.4	10	1	10	-1.99115044247788	4	Gourock, Inverclyde, United Kingdom	UK	UKV4	40176	55.95	-4.83333	-2597360	0								4	Gourock, Inverclyde, United Kingdom	UK	UKV4	40176	55.95	-4.83333	-2597360	20200201000000	https://www.greenocktelegraph.co.uk/news/18195473.rail-bosses-say-services-improving---despite-500-cancellations-local-line/
902967891	20200102	202001	2020	2020.0055	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	7	5	7	-3.75843862098368	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20200201000000	https://www.oakridger.com/zz/news/20200131/senate-rejects-witnesses-in-trump-trial-ensuring-acquittal
902967892	20200102	202001	2020	2020.0055	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	1	1	1	-2.78422273781903	1	Russia	RS	RS		60	100	RS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20200201000000	https://www.washingtonpost.com/world/national-security/bolton-trump-asked-me-to-ensure-zelenskiy-giuliani-met/2020/01/31/e1143ba6-4470-11ea-99c7-1dfd4241a2fe_story.html
902967893	20200102	202001	2020	2020.0055	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	4	4	4	-3.71858214448122	1	Ukraine	UP	UP		49	32	UP	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20200201000000	https://www.washingtonpost.com/world/national-security/bolton-trump-asked-me-to-ensure-zelenskiy-giuliani-met/2020/01/31/e1143ba6-4470-11ea-99c7-1dfd4241a2fe_story.html
902967894	20200102	202001	2020	2020.0055	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	2	1	2	-4.32525951557093	1	Ukraine	UP	UP		49	32	UP	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Ukraine	UP	UP		49	32	UP	20200201000000	https://www.oakridger.com/zz/news/20200131/senate-rejects-witnesses-in-trump-trial-ensuring-acquittal
902967895	20200102	202001	2020	2020.0055	LEG	CONGRESS						LEG			USA	UNITED STATES	USA								1	016	016	01	1	-2.0	6	1	6	-7.53246753246753	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20200201000000	http://www.xinhuanet.com/english/2020-02/01/c_138746752.htm
902967896	20200102	202001	2020	2020.0055	LEG	CONGRESS						LEG			USAGOV	THE WHITE HOUSE	USA					GOV			1	016	016	01	1	-2.0	1	1	1	-7.53246753246753	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20200201000000	http://www.xinhuanet.com/english/2020-02/01/c_138746752.htm
902967897	20200102	202001	2020	2020.0055	UKR	UKRAINE	UKR								GOV	PRESIDENT						GOV			0	112	112	11	3	-2.0	15	5	15	-3.83991761869916	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20200201000000	https://www.washingtonpost.com/world/national-security/bolton-trump-asked-me-to-ensure-zelenskiy-giuliani-met/2020/01/31/e1143ba6-4470-11ea-99c7-1dfd4241a2fe_story.html
902967898	20200102	202001	2020	2020.0055	USA	AMERICAN	USA								GOV	KING						GOV			1	080	080	08	2	5.0	4	1	4	-4.04624277456647	4	Hiroshima, Hiroshima, Japan	JA	JA11	34163	34.4	132.45	-229436	4	Hiroshima, Hiroshima, Japan	JA	JA11	34163	34.4	132.45	-229436	4	Hiroshima, Hiroshima, Japan	JA	JA11	34163	34.4	132.45	-229436	20200201000000	https://www.msn.com/en-nz/news/world/us-military-has-deployed-new-nuclear-weapon-that-has-experts-worried-about-war-report-says/ar-BBZx5m6
902967899	20200102	202001	2020	2020.0055	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								0	112	112	11	3	-2.0	3	3	3	-4.03003528003528	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20200201000000	https://www.tiftongazette.com/news/senate-to-vote-on-trump-trial-witnesses-with-end-in/article_7cff4d96-4465-11ea-b790-2f3fe977a044.html
902967900	20200102	202001	2020	2020.0055	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								0	112	112	11	3	-2.0	3	3	3	-4.03003528003528	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Ukraine	UP	UP		49	32	UP	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20200201000000	https://www.tiftongazette.com/news/senate-to-vote-on-trump-trial-witnesses-with-end-in/article_7cff4d96-4465-11ea-b790-2f3fe977a044.html
902967901	20200102	202001	2020	2020.0055	USACVL	AMERICAN	USA					CVL			USA	OHIO	USA								1	080	080	08	2	5.0	3	1	3	-4.04624277456647	4	Hiroshima, Hiroshima, Japan	JA	JA11	34163	34.4	132.45	-229436	4	Hiroshima, Hiroshima, Japan	JA	JA11	34163	34.4	132.45	-229436	4	Hiroshima, Hiroshima, Japan	JA	JA11	34163	34.4	132.45	-229436	20200201000000	https://www.msn.com/en-nz/news/world/us-military-has-deployed-new-nuclear-weapon-that-has-experts-worried-about-war-report-says/ar-BBZx5m6
902967902	20200125	202001	2020	2020.0685											CAN	VANCOUVER	CAN								0	042	042	04	1	1.9	3	3	3	-2.49671484888305	0								4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	20200201000000	https://www.prpeak.com/british-columbia-tests-114-samples-for-coronavirus-one-case-confirmed-1.24065913
902967903	20200125	202001	2020	2020.0685											CAN	VANCOUVER	CAN								0	042	042	04	1	1.9	21	3	21	-2.49671484888305	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	20200201000000	https://www.prpeak.com/british-columbia-tests-114-samples-for-coronavirus-one-case-confirmed-1.24065913
902967904	20200125	202001	2020	2020.0685	AFR	AFRICA	AFR																		1	192	192	19	4	-9.5	4	1	4	0.32258064516129	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20200201000000	https://www.pressandjournal.co.uk/lifestyle/tv/1992567/casa-amor-set-to-return-to-shake-things-up-on-love-island/
