891074175	20181205	201812	2018	2018.9178	UKRJUD	UKRAINE	UKR					JUD			AUT	VIENNA	AUT								1	042	042	04	1	1.9	2	1	2	-6.66666666666667	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20191205174500	https://www.democracynow.org/2019/12/5/headlines/gop_rep_devin_nunes_sues_cnn_over_story_about_nunes_ukraine_meeting
891074176	20191105	201911	2019	2019.8356											GOV	MAYOR						GOV			1	036	036	03	1	4.0	2	1	2	1.03448275862069	0								3	Syracuse, New York, United States	US	USNY	NY067	43.0481	-76.1474	966966	3	Syracuse, New York, United States	US	USNY	NY067	43.0481	-76.1474	966966	20191205174500	https://www.syracuse.com/politics/cny/2019/12/ben-walsh-to-host-mayors-ball-at-hotel-syracuse-in-january.html
891074177	20191105	201911	2019	2019.8356	CRM	CARTEL						CRM			MEX	MEXICO	MEX								1	036	036	03	1	4.0	4	1	4	-6.84039087947883	4	Coahuila, Sonora, Mexico	MX	MX26	20961	28.6	-111.383	-1658163	4	Coahuila, Sonora, Mexico	MX	MX26	20961	28.6	-111.383	-1658163	4	Coahuila, Sonora, Mexico	MX	MX26	20961	28.6	-111.383	-1658163	20191205174500	https://www.theyucatantimes.com/2019/12/will-trump-label-mexican-cartels-terrorist-groups/
891074178	20191105	201911	2019	2019.8356	GOV	MAYOR						GOV			USA	UNITED STATES	USA								1	036	036	03	1	4.0	6	1	6	1.03448275862069	3	Syracuse, New York, United States	US	USNY	NY067	43.0481	-76.1474	966966	3	Syracuse, New York, United States	US	USNY	NY067	43.0481	-76.1474	966966	3	Syracuse, New York, United States	US	USNY	NY067	43.0481	-76.1474	966966	20191205174500	https://www.syracuse.com/politics/cny/2019/12/ben-walsh-to-host-mayors-ball-at-hotel-syracuse-in-january.html
891074179	20191105	201911	2019	2019.8356	JUD	JUDGE						JUD													1	173	173	17	4	-5.0	2	1	2	-3.26797385620915	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								3	Santa Fe High School, Texas, United States	US	USTX		29.3916	-95.142	2005639	20191205174500	https://www.click2houston.com/news/2019/12/05/accused-santa-fe-shooter-transferred-to-mental-health-facility-thursday/
891074180	20191105	201911	2019	2019.8356	MEX	MEXICO	MEX								CRM	CARTEL						CRM			1	036	036	03	1	4.0	4	1	4	-6.84039087947883	4	Coahuila, Sonora, Mexico	MX	MX26	20961	28.6	-111.383	-1658163	4	Coahuila, Sonora, Mexico	MX	MX26	20961	28.6	-111.383	-1658163	4	Coahuila, Sonora, Mexico	MX	MX26	20961	28.6	-111.383	-1658163	20191205174500	https://www.theyucatantimes.com/2019/12/will-trump-label-mexican-cartels-terrorist-groups/
891074181	20191105	201911	2019	2019.8356	MEX	MEXICO	MEX								CVL	CITIZEN						CVL			1	190	190	19	4	-10.0	5	1	5	-6.84039087947883	4	Coahuila, Sonora, Mexico	MX	MX26	20961	28.6	-111.383	-1658163	4	Coahuila, Sonora, Mexico	MX	MX26	20961	28.6	-111.383	-1658163	4	Coahuila, Sonora, Mexico	MX	MX26	20961	28.6	-111.383	-1658163	20191205174500	https://www.theyucatantimes.com/2019/12/will-trump-label-mexican-cartels-terrorist-groups/
891074182	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								BUS	INVESTOR						BUS			0	013	013	01	1	0.4	4	1	4	-1.28865979381443	3	Anaheim, California, United States	US	USCA	CA059	33.8353	-117.915	1652663	3	Anaheim, California, United States	US	USCA	CA059	33.8353	-117.915	1652663	3	Anaheim, California, United States	US	USCA	CA059	33.8353	-117.915	1652663	20191205174500	https://www.bnnbloomberg.ca/disney-s-second-star-wars-ride-quickly-sells-out-for-day-1.1358093
891074183	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								GOV	MAYOR						GOV			1	036	036	03	1	4.0	2	1	2	1.03448275862069	3	Syracuse, New York, United States	US	USNY	NY067	43.0481	-76.1474	966966	3	Syracuse, New York, United States	US	USNY	NY067	43.0481	-76.1474	966966	3	Syracuse, New York, United States	US	USNY	NY067	43.0481	-76.1474	966966	20191205174500	https://www.syracuse.com/politics/cny/2019/12/ben-walsh-to-host-mayors-ball-at-hotel-syracuse-in-january.html
891074184	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			0	051	051	05	1	3.4	4	2	4	-2.09194488606254	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20191205174500	https://www.newstimes.com/news/article/John-Kerry-endorses-Biden-for-president-14884454.php
891074185	20191105	201911	2019	2019.8356	USAMIL	UNITED STATES	USA					MIL													1	090	090	09	2	-2.0	10	1	10	-2.41187384044526	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205174500	https://92moose.fm/an-open-letter-to-the-boaters-who-caused-a-pointless-search/
891074186	20191128	201911	2019	2019.8986											USA	IOWA	USA								1	112	112	11	3	-2.0	2	1	2	-6.98529411764706	0								1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	20191205174500	https://whotv.com/2019/12/05/hearing-next-week-for-suspect-in-des-moines-triple-murder/
891074187	20191128	201911	2019	2019.8986	AUS	SYDNEY	AUS								MYS	MALAYSIA	MYS								1	040	040	04	1	1.0	5	1	5	0.33821871476888	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20191205174500	http://www.lowyinstitute.org/the-interpreter/conversation-malaysias-foreign-minister-great-power-rivalry
891074188	20191128	201911	2019	2019.8986	GBRPTY	UNITED KINGDOM	GBR								GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	2	1	2	-5.22875816993464	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	20191205174500	https://www.doncasterfreepress.co.uk/news/politics/what-happened-london-will-happen-you-police-investigate-death-threat-doncaster-brexit-party-campaigner-1333579
891074189	20191128	201911	2019	2019.8986	INDGOV	ASSAM	IND					GOV			HIN	HINDU				HIN					0	010	010	01	1	0.0	8	1	8	-0.91575091575092	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20191205174500	https://www.thehindu.com/news/national/citizenship-amendment-bill-may-benefit-declared-foreigners/article30196956.ece
891074190	20191128	201911	2019	2019.8986	INDGOV	ASSAM	IND					GOV			HIN	HINDU				HIN					0	010	010	01	1	0.0	2	1	2	-0.91575091575092	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20191205174500	https://www.thehindu.com/news/national/citizenship-amendment-bill-may-benefit-declared-foreigners/article30196956.ece
891074191	20191128	201911	2019	2019.8986	INDGOV	ASSAM	IND					GOV			LEG	PARLIAMENT						LEG			0	080	080	08	2	5.0	10	1	10	-0.91575091575092	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20191205174500	https://www.thehindu.com/news/national/citizenship-amendment-bill-may-benefit-declared-foreigners/article30196956.ece
891074192	20191128	201911	2019	2019.8986	MYS	MALAYSIA	MYS								AUS	SYDNEY	AUS								1	040	040	04	1	1.0	1	1	1	0.33821871476888	1	Malaysia	MY	MY		2.5	112.5	MY	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	1	Malaysia	MY	MY		2.5	112.5	MY	20191205174500	http://www.lowyinstitute.org/the-interpreter/conversation-malaysias-foreign-minister-great-power-rivalry
891074193	20191128	201911	2019	2019.8986	MYS	MALAYSIA	MYS								AUS	SYDNEY	AUS								1	040	040	04	1	1.0	4	1	4	0.33821871476888	1	Malaysia	MY	MY		2.5	112.5	MY	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	Malaysia	MY	MY		2.5	112.5	MY	20191205174500	http://www.lowyinstitute.org/the-interpreter/conversation-malaysias-foreign-minister-great-power-rivalry
891074194	20191128	201911	2019	2019.8986	PTY	PARTY LEADER																			0	010	010	01	1	0.0	2	1	2	-5.22875816993464	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	0								4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	20191205174500	https://www.doncasterfreepress.co.uk/news/politics/what-happened-london-will-happen-you-police-investigate-death-threat-doncaster-brexit-party-campaigner-1333579
891074195	20191128	201911	2019	2019.8986	PTY	PARTY LEADER									GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	6	1	6	-5.22875816993464	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	20191205174500	https://www.doncasterfreepress.co.uk/news/politics/what-happened-london-will-happen-you-police-investigate-death-threat-doncaster-brexit-party-campaigner-1333579
891074196	20191128	201911	2019	2019.8986	USA	HOUSTON	USA								JUD	ATTORNEY						JUD			1	173	173	17	4	-5.0	10	1	10	-8.57142857142857	0								0								0								20191205174500	https://www.dothaneagle.com/news/crime_court/man-charged-in-sunday-s-fatal-shooting-requests-appointed-counsel/article_965005a6-ac16-5b2f-813e-faea60b55752.html
891074197	20191128	201911	2019	2019.8986	USABUS	MARYLAND	USA					BUS			BUS	LANDLORD						BUS			1	173	173	17	4	-5.0	3	1	3	-6.08020698576973	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20191205174500	http://www.baltimoresun.com/business/bs-bz-kushner-response-20191205-li63fq4zb5ftrgfzpvb6c4w6mi-story.html
891074198	20191128	201911	2019	2019.8986	USABUS	MARYLAND	USA					BUS			BUS	LANDLORD						BUS			1	173	173	17	4	-5.0	4	1	4	-6.08020698576973	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20191205174500	http://www.baltimoresun.com/business/bs-bz-kushner-response-20191205-li63fq4zb5ftrgfzpvb6c4w6mi-story.html
891074199	20191128	201911	2019	2019.8986	USABUS	MARYLAND	USA					BUS			JUD	ATTORNEY						JUD			1	010	010	01	1	0.0	3	1	3	-6.08020698576973	3	Hunt Valley, Maryland, United States	US	USMD	MD005	39.4998	-76.6411	593667	3	Hunt Valley, Maryland, United States	US	USMD		39.4998	-76.6411	593667	3	Hunt Valley, Maryland, United States	US	USMD		39.4998	-76.6411	593667	20191205174500	http://www.baltimoresun.com/business/bs-bz-kushner-response-20191205-li63fq4zb5ftrgfzpvb6c4w6mi-story.html
891074200	20191128	201911	2019	2019.8986	USABUS	MARYLAND	USA					BUS			JUD	ATTORNEY						JUD			1	010	010	01	1	0.0	4	1	4	-6.08020698576973	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20191205174500	http://www.baltimoresun.com/business/bs-bz-kushner-response-20191205-li63fq4zb5ftrgfzpvb6c4w6mi-story.html
891074201	20191204	201912	2019	2019.9151											CAN	CANADA	CAN								1	051	051	05	1	3.4	2	1	2	3.15789473684211	0								4	Yorkton, Saskatchewan, Canada	CA	CA11	154724	51.2167	-102.467	-576314	4	Yorkton, Saskatchewan, Canada	CA	CA11	154724	51.2167	-102.467	-576314	20191205174500	https://www.gx94radio.com/2019/12/05/yorkton-kinsmen-make-two-major-donations/
891074202	20191204	201912	2019	2019.9151	CVL	TRAVELER						CVL			EGY	NILE	EGY								1	042	042	04	1	1.9	2	1	2	-3.02419354838709	4	Pakwach, Nebbi, Uganda	UG	UG58	18585	2.46093	31.4949	-1734554	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20191205174500	https://reliefweb.int/report/uganda/west-nile-cut-river-nile-floods
891074203	20191204	201912	2019	2019.9151	EGY	NILE	EGY								CVL	TRAVELER						CVL			1	043	043	04	1	2.8	2	1	2	-3.02419354838709	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Pakwach, Nebbi, Uganda	UG	UG58	18585	2.46093	31.4949	-1734554	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20191205174500	https://reliefweb.int/report/uganda/west-nile-cut-river-nile-floods
891074204	20191204	201912	2019	2019.9151	EGY	NILE	EGY								UGA	UGANDA	UGA								1	043	043	04	1	2.8	8	1	8	-3.02419354838709	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Pakwach, Nebbi, Uganda	UG	UG58	18585	2.46093	31.4949	-1734554	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20191205174500	https://reliefweb.int/report/uganda/west-nile-cut-river-nile-floods
891074205	20191204	201912	2019	2019.9151	GOV	PRESIDENT						GOV			TUR	TURKEY	TUR								1	0332	033	03	1	5.2	8	1	8	2.64317180616741	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20191205174500	https://www.middleeastmonitor.com/20191205-trump-praises-turkey-for-doing-a-good-job-in-northern-syria/
891074206	20191204	201912	2019	2019.9151	PRTGOV	PORTUGAL	PRT					GOV			PRT	LISBON	PRT								0	026	026	02	1	4.0	2	1	2	-3.59168241965973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20191205174500	https://www.middleeastmonitor.com/20191205-us-plans-major-military-expansion-in-middle-east/
891074207	20191204	201912	2019	2019.9151	TURGOV	TURKEY	TUR					GOV			TUR	TURKEY	TUR								1	0332	033	03	1	5.2	2	1	2	2.64317180616741	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20191205174500	https://www.middleeastmonitor.com/20191205-trump-praises-turkey-for-doing-a-good-job-in-northern-syria/
891074208	20191204	201912	2019	2019.9151	UGA	UGANDA	UGA								EGY	NILE	EGY								1	042	042	04	1	1.9	8	1	8	-3.02419354838709	4	Pakwach, Nebbi, Uganda	UG	UG58	18585	2.46093	31.4949	-1734554	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20191205174500	https://reliefweb.int/report/uganda/west-nile-cut-river-nile-floods
891074209	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	036	036	03	1	4.0	10	1	10	-1.12923462986198	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20191205174500	https://www.modernghana.com/news/971929/africa-at-the-crossroads-of-taking-climate-action.html
891074210	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	040	040	04	1	1.0	10	1	10	7.14285714285715	0								4	Gondar, Amara, Ethiopia	ET	ET46	149280	12.6	37.4667	-612097	4	Gondar, Amara, Ethiopia	ET	ET46	149280	12.6	37.4667	-612097	20191205174500	https://www.eurekalert.org/pub_releases/2019-12/ri-rai120519.php
891074211	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								0	043	043	04	1	2.8	4	1	4	4.92957746478873	0								1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20191205174500	https://africanbusinessmagazine.com/wordpress/wp-content/cache/page_enhanced/africanbusinessmagazine.com/african-banker/afreximbank-tadesse-scoop-top-african-banker-awards/_index.html_gzip
891074212	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								0	043	043	04	1	2.8	2	1	2	4.92957746478873	0								1	South Africa	SF	SF		-30	26	SF	1	Egypt	EG	EG		27	30	EG	20191205174500	https://africanbusinessmagazine.com/wordpress/wp-content/cache/page_enhanced/africanbusinessmagazine.com/african-banker/afreximbank-tadesse-scoop-top-african-banker-awards/_index.html_gzip
891074213	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	050	050	05	1	3.5	4	1	4	-2.83505154639175	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20191205174500	https://www.news24.com/SouthAfrica/News/guns-collusion-and-corruption-taxi-violence-in-gauteng-is-far-from-over-says-mamabolo-20191205
891074214	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			1	020	020	02	1	3.0	10	1	10	3.70370370370371	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20191205174500	https://ghananewsagency.org/social/volta-ndc-salutes-farmers-fishers-160804
891074215	20191205	201912	2019	2019.9178											ARM	ARMENIAN	ARM								1	190	190	19	4	-10.0	2	1	2	-1.55316606929511	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205174500	https://mirrorspectator.com/2019/12/05/a-deadly-dilemma/
891074216	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	3	1	3	0.76045627376425	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205174500	http://www.godisinthetvzine.co.uk/2019/12/05/in-conversation-robert-forster/
891074217	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	4	1	4	-7.52351097178683	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20191205174500	https://www.portsmouth.co.uk/news/crime/portsmouth-woman-who-was-jailed-for-being-part-of-international-paedophile-gang-is-back-in-court-1-9165093
891074218	20191205	201912	2019	2019.9178											BGD	BANGLADESH	BGD								1	040	040	04	1	1.0	10	1	10	2.59740259740259	0								4	Mongla, Khulna, Bangladesh	BG	BG82	5799	22.4708	89.6149	350823	4	Jogighopa, Assam, India	IN	IN03	70086	26.2333	90.5833	-2098700	20191205174500	http://www.newstoday.com.bd/index.php?option=details&news_id=2551042&date=2019-12-06
891074219	20191205	201912	2019	2019.9178											BGD	BANGLADESH	BGD								1	046	046	04	1	7.0	8	1	8	2.59740259740259	0								4	Mongla, Khulna, Bangladesh	BG	BG82	5799	22.4708	89.6149	350823	4	Jogighopa, Assam, India	IN	IN03	70086	26.2333	90.5833	-2098700	20191205174500	http://www.newstoday.com.bd/index.php?option=details&news_id=2551042&date=2019-12-06
891074220	20191205	201912	2019	2019.9178											BGD	BANGLADESH	BGD								1	046	046	04	1	7.0	2	1	2	2.59740259740259	0								4	Mongla, Khulna, Bangladesh	BG	BG82	5799	22.4708	89.6149	350823	4	Mongla, Khulna, Bangladesh	BG	BG82	5799	22.4708	89.6149	350823	20191205174500	http://www.newstoday.com.bd/index.php?option=details&news_id=2551042&date=2019-12-06
891074221	20191205	201912	2019	2019.9178											BGD	BANGLADESH	BGD								1	051	051	05	1	3.4	10	1	10	2.59740259740259	0								4	Mongla, Khulna, Bangladesh	BG	BG82	5799	22.4708	89.6149	350823	4	Mongla, Khulna, Bangladesh	BG	BG82	5799	22.4708	89.6149	350823	20191205174500	http://www.newstoday.com.bd/index.php?option=details&news_id=2551042&date=2019-12-06
891074222	20191205	201912	2019	2019.9178											BGD	BANGLADESH	BGD								1	057	057	05	1	8.0	2	1	2	2.59740259740259	0								4	Jogighopa, Assam, India	IN	IN03	70086	26.2333	90.5833	-2098700	4	Jogighopa, Assam, India	IN	IN03	70086	26.2333	90.5833	-2098700	20191205174500	http://www.newstoday.com.bd/index.php?option=details&news_id=2551042&date=2019-12-06
891074223	20191205	201912	2019	2019.9178											BGD	BANGLADESH	BGD								1	057	057	05	1	8.0	4	1	4	2.59740259740259	0								4	Chilmari, Rangpur, Bangladesh	BG	BG87	5809	25.5559	89.6715	-2737674	4	Chilmari, Rangpur, Bangladesh	BG	BG87	5809	25.5559	89.6715	-2737674	20191205174500	http://www.newstoday.com.bd/index.php?option=details&news_id=2551042&date=2019-12-06
891074224	20191205	201912	2019	2019.9178											BGD	BANGLADESH	BGD								1	081	081	08	2	5.0	1	1	1	-0.72202166064982	0								4	Chhatra, Bangladesh (general), Bangladesh	BG	BG00	5811	24.9833	88.7667	-2715192	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20191205174500	http://www.newstoday.com.bd/index.php?option=details&news_id=2551019&date=2019-12-06
891074225	20191205	201912	2019	2019.9178											BGD	GOPALGANJ	BGD								1	0841	084	08	2	7.0	10	1	10	-0.59171597633136	0								4	Gopalganj, Bangladesh (general), Bangladesh	BG	BG00	5784	23.2167	90.05	-2720721	4	Gopalganj, Bangladesh (general), Bangladesh	BG	BG00	5784	23.2167	90.05	-2720721	20191205174500	https://www.thedailystar.net/country/news/bring-child-and-gang-rape-accused-book-quickly-igp-sps-1836238
891074226	20191205	201912	2019	2019.9178											BGD	GAZIPUR	BGD								1	190	190	19	4	-10.0	20	1	10	-4.34782608695652	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20191205174500	https://www.thedailystar.net/country/news/fire-breaks-out-rmg-factories-savar-gazipur-1836214
891074227	20191205	201912	2019	2019.9178											BGDELI	KHALEDA ZIA	BGD					ELI			1	081	081	08	2	5.0	3	1	3	-0.72202166064982	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20191205174500	http://www.newstoday.com.bd/index.php?option=details&news_id=2551019&date=2019-12-06
