891105029	20181205	201812	2018	2018.9178	GOV	PRESIDENT						GOV			ISR	ISRAELI	ISR								0	0874	087	08	2	10.0	1	1	1	-2.64040234702431	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205203000	https://www.washingtoninstitute.org/policy-analysis/view/what-happens-when-everyones-trying-to-get-nukes
891105030	20181205	201812	2018	2018.9178	GOV	PRESIDENT						GOV			ISR	ISRAELI	ISR								0	0874	087	08	2	10.0	1	1	1	-2.64040234702431	1	Egypt	EG	EG		27	30	EG	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205203000	https://www.washingtoninstitute.org/policy-analysis/view/what-happens-when-everyones-trying-to-get-nukes
891105031	20181205	201812	2018	2018.9178	GOV	PRESIDENT						GOV			ISRGOV	ISRAELI	ISR					GOV			0	0874	087	08	2	10.0	6	1	6	-2.64040234702431	1	Egypt	EG	EG		27	30	EG	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205203000	https://www.washingtoninstitute.org/policy-analysis/view/what-happens-when-everyones-trying-to-get-nukes
891105032	20181205	201812	2018	2018.9178	IRNGOV	IRAN	IRN					GOV			ISR	ISRAELI	ISR								0	0874	087	08	2	10.0	1	1	1	-2.64040234702431	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20191205203000	https://www.washingtoninstitute.org/policy-analysis/view/what-happens-when-everyones-trying-to-get-nukes
891105033	20181205	201812	2018	2018.9178	IRNGOV	IRAN	IRN					GOV			ISR	ISRAELI	ISR								0	0874	087	08	2	10.0	1	1	1	-2.64040234702431	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205203000	https://www.washingtoninstitute.org/policy-analysis/view/what-happens-when-everyones-trying-to-get-nukes
891105034	20181205	201812	2018	2018.9178	MNCUSA	NETFLIX	USA					MNC													1	084	084	08	2	7.0	6	1	6	-4.7029702970297	3	Salt Lake, Utah, United States	US	USUT	UT027	39.1559	-112.691	1436291	0								3	Salt Lake, Utah, United States	US	USUT		39.1559	-112.691	1436291	20191205203000	https://www.kuer.org/post/news-brief-sundance-socked-airport-latino-census
891105035	20181205	201812	2018	2018.9178	MNCUSA	NETFLIX	USA					MNC			USA	UNITED STATES	USA								1	084	084	08	2	7.0	4	1	4	-4.7029702970297	3	Midvale, Utah, United States	US	USUT	UT035	40.6111	-111.9	1430307	3	Midvale, Utah, United States	US	USUT	UT035	40.6111	-111.9	1430307	3	Midvale, Utah, United States	US	USUT	UT035	40.6111	-111.9	1430307	20191205203000	https://www.kuer.org/post/news-brief-sundance-socked-airport-latino-census
891105036	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	6	1	6	-4.7029702970297	3	San Juan County, Utah, United States	US	USUT	UT037	37.7505	-109.501	1448032	0								3	San Juan County, Utah, United States	US	USUT		37.7505	-109.501	1448032	20191205203000	https://www.kuer.org/post/news-brief-sundance-socked-airport-latino-census
891105037	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	2	1	2	-4.7029702970297	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								3	San Juan County, Utah, United States	US	USUT		37.7505	-109.501	1448032	20191205203000	https://www.kuer.org/post/news-brief-sundance-socked-airport-latino-census
891105038	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								BUS	INVESTOR						BUS			1	013	013	01	1	0.4	2	1	2	-0.78817733990148	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20191205203000	https://www.nbcnews.com/business/consumer/thousands-retail-stores-are-closing-so-how-dollar-general-opening-n1095791?cid=public-rss_20191205
891105039	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								USAAGR	UNITED STATES	USA					AGR			1	172	172	17	4	-5.0	1	1	1	-2.79146141215107	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20191205203000	https://www.forbes.com/sites/rachelsandler/2019/12/05/trump-pick-for-border-wall-contract-has-history-of-environmental-workplace-violations/
891105040	20191105	201911	2019	2019.8356											EDU	STUDENT						EDU			1	040	040	04	1	1.0	10	1	10	3.45454545454546	0								3	Colorado Springs, Colorado, United States	US	USCO		38.8339	-104.821	204797	3	Colorado Springs, Colorado, United States	US	USCO		38.8339	-104.821	204797	20191205203000	https://www.newswise.com/articles/former-air-force-brigadier-general-andrew-armacost-named-university-of-north-dakota-president
891105041	20191105	201911	2019	2019.8356	EDU	STUDENT						EDU													1	040	040	04	1	1.0	10	1	10	3.45454545454546	3	University Of North Dakota, North Dakota, United States	US	USND	ND035	47.9205	-97.0704	1032604	0								3	University Of North Dakota, North Dakota, United States	US	USND		47.9205	-97.0704	1032604	20191205203000	https://www.newswise.com/articles/former-air-force-brigadier-general-andrew-armacost-named-university-of-north-dakota-president
891105042	20191105	201911	2019	2019.8356	EDU	STUDENT						EDU			USA	AMERICAN	USA								0	071	071	07	2	7.4	4	1	4	-3.08943089430895	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20191205203000	https://www.theglobeandmail.com/business/international-business/us-business/article-leading-democrats-trying-to-make-the-case-for-tax-increases-as/
891105043	20191105	201911	2019	2019.8356	IRL	IRISH	IRL																		1	042	042	04	1	1.9	3	1	3	1.14285714285714	1	Iceland	IC	IC		65	-18	IC	0								1	Iceland	IC	IC		65	-18	IC	20191205203000	https://www.kexp.org/podcasts/song-of-the-day/2019/12/5/ae-mak-we-have-it-right-here/
891105044	20191105	201911	2019	2019.8356	IRL	IRISH	IRL								ISL	ICELAND	ISL								1	010	010	01	1	0.0	4	1	4	1.14285714285714	1	Ireland	EI	EI		53	-8	EI	1	Iceland	IC	IC		65	-18	IC	1	Iceland	IC	IC		65	-18	IC	20191205203000	https://www.kexp.org/podcasts/song-of-the-day/2019/12/5/ae-mak-we-have-it-right-here/
891105045	20191105	201911	2019	2019.8356	IRL	IRISH	IRL								ISL	ICELAND	ISL								1	042	042	04	1	1.9	1	1	1	1.14285714285714	1	Iceland	IC	IC		65	-18	IC	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20191205203000	https://www.kexp.org/podcasts/song-of-the-day/2019/12/5/ae-mak-we-have-it-right-here/
891105046	20191105	201911	2019	2019.8356	ISL	ICELAND	ISL								IRL	IRISH	IRL								1	043	043	04	1	2.8	1	1	1	1.14285714285714	1	Iceland	IC	IC		65	-18	IC	1	Ireland	EI	EI		53	-8	EI	1	Iceland	IC	IC		65	-18	IC	20191205203000	https://www.kexp.org/podcasts/song-of-the-day/2019/12/5/ae-mak-we-have-it-right-here/
891105047	20191105	201911	2019	2019.8356	MED	TELECOM						MED			GOV	REGULATOR						GOV			1	110	110	11	3	-2.0	4	1	4	-11.5384615384616	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205203000	https://www.neweurope.eu/article/huawei-launches-new-legal-action-against-us-ban/
891105048	20191105	201911	2019	2019.8356	MED	TELECOM						MED			GOV	REGULATOR						GOV			1	110	110	11	3	-2.0	6	1	6	-11.5384615384616	1	United States	US	US		39.828175	-98.5795	US	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205203000	https://www.neweurope.eu/article/huawei-launches-new-legal-action-against-us-ban/
891105049	20191105	201911	2019	2019.8356	RUS	RUSSIA	RUS																		1	060	060	06	2	6.0	4	1	4	-4.90797546012269	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	0								4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20191205203000	https://www.wtsp.com/article/news/local/pinellascounty/st-pete-city-council-ordinance-sewer-pipes/67-2649c381-0723-43a2-84ac-a4ea18d02ed6
891105050	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								USAMED	UNITED STATES	USA					MED			1	010	010	01	1	0.0	2	1	2	-1.24610591900311	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205203000	https://www.bostonglobe.com/2019/12/05/opinion/presidential-politics-money-is-changing-everything/
891105051	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								USAMED	UNITED STATES	USA					MED			1	010	010	01	1	0.0	2	1	2	-1.24610591900311	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205203000	https://www.bostonglobe.com/2019/12/05/opinion/presidential-politics-money-is-changing-everything/
891105052	20191128	201911	2019	2019.8986											USA	IOWA	USA								1	046	046	04	1	7.0	1	1	1	-3.91459074733096	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20191205203000	http://www.floppingaces.net/most-wanted/old-man-biden-yells-at-other-old-guy-calls-him-fat-dumb/
891105053	20191128	201911	2019	2019.8986	ARG	BUENOS AIRES	ARG								BRA	BRASILIA	BRA								1	111	111	11	3	-2.0	16	2	16	-3.30817313362424	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	20191205203000	https://au.news.yahoo.com/brazils-bolsonaro-urges-mercosur-push-reforms-195917542--spt.html
891105054	20191128	201911	2019	2019.8986	BRA	BRAZIL	BRA								ARG	ARGENTINA	ARG								1	111	111	11	3	-2.0	2	1	2	-3.35731414868105	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	20191205203000	https://au.news.yahoo.com/brazils-bolsonaro-urges-mercosur-push-reforms-195917542--spt.html
891105055	20191128	201911	2019	2019.8986	BRA	BRAZIL	BRA								ARG	ARGENTINA	ARG								1	111	111	11	3	-2.0	2	1	2	-3.35731414868105	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20191205203000	https://au.news.yahoo.com/brazils-bolsonaro-urges-mercosur-push-reforms-195917542--spt.html
891105056	20191128	201911	2019	2019.8986	CAN	ONTARIO	CAN								EDU	SCHOOL						EDU			1	040	040	04	1	1.0	10	1	10	2.08333333333333	0								0								0								20191205203000	http://www.fftimes.com/authors/opsba
891105057	20191128	201911	2019	2019.8986	CANGOV	CANADA	CAN					GOV													1	0831	083	08	2	5.0	3	3	3	-1.05820105820105	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191205203000	https://www.squamishchief.com/tarion-ceo-steps-down-minister-orders-changes-to-board-1.24028745
891105058	20191128	201911	2019	2019.8986	CVL	MIGRANT						CVL													0	173	173	17	4	-5.0	10	1	10	-8.94902113652114	4	Vyborg, Leningradskaya Oblast', Russia	RS	RS42	16229	60.7076	28.7528	-3037083	0								4	Vyborg, Leningradskaya Oblast', Russia	RS	RS42	16229	60.7076	28.7528	-3037083	20191205203000	https://news.yahoo.com/man-arrested-russia-accused-building-184900942.html
891105059	20191128	201911	2019	2019.8986	EDU	SCHOOL						EDU			CAN	ONTARIO	CAN								1	040	040	04	1	1.0	10	1	10	2.08333333333333	0								0								0								20191205203000	http://www.fftimes.com/authors/opsba
891105060	20191128	201911	2019	2019.8986	GOV	MINIST						GOV			CAN	CANADA	CAN								1	0831	083	08	2	5.0	3	3	3	-1.05820105820105	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191205203000	https://www.squamishchief.com/tarion-ceo-steps-down-minister-orders-changes-to-board-1.24028745
891105061	20191128	201911	2019	2019.8986	LEG	PARLIAMENT						LEG													0	020	020	02	1	3.0	10	1	10	-0.13495276653172	4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	0								4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	20191205203000	https://www.derbytelegraph.co.uk/news/local-news/electrification-rail-through-derby-back-3613809
891105062	20191128	201911	2019	2019.8986	MUS	BLACK RIVER	MUS								GOV	AUTHORITIES						GOV			1	090	090	09	2	-2.0	10	1	10	-4.94505494505494	0								0								0								20191205203000	https://wxow.com/2019/12/02/second-armed-robbery-in-black-river-falls-under-investigation/
891105063	20191128	201911	2019	2019.8986	USA	IOWA	USA																		1	046	046	04	1	7.0	1	1	1	-3.91459074733096	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20191205203000	http://www.floppingaces.net/most-wanted/old-man-biden-yells-at-other-old-guy-calls-him-fat-dumb/
891105064	20191128	201911	2019	2019.8986	USA	IOWA	USA								USACVL	IOWA	USA					CVL			1	046	046	04	1	7.0	7	1	7	-3.91459074733096	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20191205203000	http://www.floppingaces.net/most-wanted/old-man-biden-yells-at-other-old-guy-calls-him-fat-dumb/
891105065	20191128	201911	2019	2019.8986	USA	IOWA	USA								USACVL	UNITED STATES	USA					CVL			1	046	046	04	1	7.0	1	1	1	-3.91459074733096	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20191205203000	http://www.floppingaces.net/most-wanted/old-man-biden-yells-at-other-old-guy-calls-him-fat-dumb/
891105066	20191128	201911	2019	2019.8986	USACVL	IOWA	USA					CVL			USA	IOWA	USA								1	046	046	04	1	7.0	7	1	7	-3.91459074733096	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20191205203000	http://www.floppingaces.net/most-wanted/old-man-biden-yells-at-other-old-guy-calls-him-fat-dumb/
891105067	20191128	201911	2019	2019.8986	USACVL	UNITED STATES	USA					CVL			USA	IOWA	USA								1	046	046	04	1	7.0	1	1	1	-3.91459074733096	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20191205203000	http://www.floppingaces.net/most-wanted/old-man-biden-yells-at-other-old-guy-calls-him-fat-dumb/
891105068	20191204	201912	2019	2019.9151											IND	UTTAR PRADESH	IND								1	180	180	18	4	-9.0	4	1	4	-5.859375	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20191205203000	https://theindianawaaz.com/up-unnao-rape-victim-airlifted-to-delhi/
891105069	20191204	201912	2019	2019.9151	IND	UTTAR PRADESH	IND																		1	073	073	07	2	7.4	1	1	1	-5.859375	4	Unnao, Uttar Pradesh, India	IN	IN36	17941	26.5333	80.5	-2113875	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20191205203000	https://theindianawaaz.com/up-unnao-rape-victim-airlifted-to-delhi/
891105070	20191204	201912	2019	2019.9151	IND	UTTAR PRADESH	IND																		1	073	073	07	2	7.4	3	1	3	-5.859375	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20191205203000	https://theindianawaaz.com/up-unnao-rape-victim-airlifted-to-delhi/
891105071	20191204	201912	2019	2019.9151	ISR	ISRAELI	ISR								PSEREB	HAMAS	PSE					REB			1	084	084	08	2	7.0	20	1	10	-3.87096774193548	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20191205203000	http://www.palestinechronicle.com/elected-palestinian-mayor-released-after-2-years-of-administrative-detention/
891105072	20191204	201912	2019	2019.9151	PTY	PRESIDENTIAL CANDIDATE									GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	3	1	3	-1.61943319838057	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	1	China	CH	CH		35	105	CH	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20191205203000	https://news.ltn.com.tw/news/focus/breakingnews/3000263
891105073	20191204	201912	2019	2019.9151	PTY	PRESIDENTIAL CANDIDATE									GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	2	1	2	-1.61943319838057	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205203000	https://news.ltn.com.tw/news/focus/breakingnews/3000263
891105074	20191204	201912	2019	2019.9151	PTY	PRESIDENTIAL CANDIDATE									GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	1	1	1	-1.61943319838057	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	1	China	CH	CH		35	105	CH	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20191205203000	https://news.ltn.com.tw/news/focus/breakingnews/3000263
891105075	20191204	201912	2019	2019.9151	PTY	PRESIDENTIAL CANDIDATE									GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	4	1	4	-1.61943319838057	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205203000	https://news.ltn.com.tw/news/focus/breakingnews/3000263
891105076	20191204	201912	2019	2019.9151	TWN	TAIPEI	TWN								AFR	AFRICA	AFR								1	190	190	19	4	-10.0	5	1	5	-1.61943319838057	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20191205203000	https://news.ltn.com.tw/news/focus/breakingnews/3000263
891105077	20191204	201912	2019	2019.9151	TWN	TAIWAN	TWN								GOV	ADMINISTRATION						GOV			1	040	040	04	1	1.0	2	1	2	-1.61943319838057	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20191205203000	https://news.ltn.com.tw/news/focus/breakingnews/3000263
891105078	20191204	201912	2019	2019.9151	TWN	TAIPEI	TWN								GOV	ADMINISTRATION						GOV			1	040	040	04	1	1.0	3	1	3	-1.61943319838057	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205203000	https://news.ltn.com.tw/news/focus/breakingnews/3000263
891105079	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								0	040	040	04	1	1.0	2	1	2	-2.80898876404494	0								4	Tsengiwe, Eastern Cape, South Africa	SF	SF05	77321	-31.5732	27.6592	-1292213	4	Tsengiwe, Eastern Cape, South Africa	SF	SF05	77321	-31.5732	27.6592	-1292213	20191205203000	https://www.fin24.com/Companies/Financial-Services/judgment-reserved-in-old-mutual-case-but-moyos-lawyers-say-its-unwinnable-20191205
891105080	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	042	042	04	1	1.9	5	1	5	-7.20720720720721	0								4	Lindela, Gauteng, South Africa	SF	SF06	77364	-26.327	28.1573	-1253291	4	Lindela, Gauteng, South Africa	SF	SF06	77364	-26.327	28.1573	-1253291	20191205203000	https://ewn.co.za/2019/12/05/home-affairs-tshwane-unhcr-protesters-can-live-legally-in-sa-1
891105081	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								0	061	061	06	2	6.4	5	1	5	-1.39977603583427	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205203000	https://www.redressonline.com/2015/01/paris-attacks-islamists-gift-to-israel/
891105082	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			1	043	043	04	1	2.8	10	1	10	-2.58780036968577	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20191205203000	https://www.albanyherald.com/news/survey-muscadines-now-vulnerable-to-parasites/article_6ce450be-1797-11ea-b482-cbe285c9d6a3.html
891105083	20191205	201912	2019	2019.9178											ANDGOV	ANDORRA	AND					GOV			1	057	057	05	1	8.0	10	1	10	5.5045871559633	0								1	Andorra	AN	AN		42.5	1.5	AN	1	Andorra	AN	AN		42.5	1.5	AN	20191205203000	https://tass.com/world/1096323
