890887833	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								CHLREL	CHILE	CHL								0	1041	104	10	3	-5.0	2	1	2	-5.50387596899225	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20191205000000	https://www.ksfy.com/content/news/Buffalo-bishop-resigns-under-fire-for-handling-of-misconduct-565794041.html
890887834	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								CHLREL	CHILE	CHL								0	1041	104	10	3	-5.0	2	1	2	-5.50387596899225	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205000000	https://www.ksfy.com/content/news/Buffalo-bishop-resigns-under-fire-for-handling-of-misconduct-565794041.html
890887835	20181205	201812	2018	2018.9178	USA	SEATTLE	USA								GOV	GOVERNMENT						GOV			0	025	025	02	1	-0.3	2	1	2	-0.81632653061225	4	Skagit, British Columbia, Canada	CA	CA02	31658	48.3833	-122.367	-573716	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20191205000000	https://www.ominecaexpress.com/news/b-c-bans-logging-in-sensitive-silverdaisy-area-in-skagit-river-valley/
890887836	20181205	201812	2018	2018.9178	USA	SEATTLE	USA								GOV	GOVERNMENT						GOV			0	025	025	02	1	-0.3	2	1	2	-0.81632653061225	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20191205000000	https://www.ominecaexpress.com/news/b-c-bans-logging-in-sensitive-silverdaisy-area-in-skagit-river-valley/
890887837	20181205	201812	2018	2018.9178	USACHR	BUFFALO	USA			CHR															0	0842	084	08	2	7.0	10	1	10	-5.50387596899225	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205000000	https://www.ksfy.com/content/news/Buffalo-bishop-resigns-under-fire-for-handling-of-misconduct-565794041.html
890887838	20181205	201812	2018	2018.9178	USACHR	BUFFALO	USA			CHR					ITA	ITALY	ITA								1	090	090	09	2	-2.0	4	1	4	-3.87409200968523	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20191205000000	https://abc11.com/scandal-plagued-buffalo-bishop-resigns-following-vatican-review-of-his-diocese/5733477/
890887839	20181205	201812	2018	2018.9178	USACHR	BUFFALO	USA			CHR					REL	BISHOP									1	090	090	09	2	-2.0	6	1	6	-3.87409200968523	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20191205000000	https://abc11.com/scandal-plagued-buffalo-bishop-resigns-following-vatican-review-of-his-diocese/5733477/
890887840	20181205	201812	2018	2018.9178	USAGOV	SEATTLE	USA					GOV			USA	SEATTLE	USA								0	025	025	02	1	-0.3	6	1	6	-0.81632653061225	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20191205000000	https://www.ominecaexpress.com/news/b-c-bans-logging-in-sensitive-silverdaisy-area-in-skagit-river-valley/
890887841	20191105	201911	2019	2019.8356	IGOWSTNAT	NATO	WST	NAT				IGO			EDU	ECONOMIST						EDU			1	010	010	01	1	0.0	4	1	4	-1.87891440501044	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205000000	https://www.express.co.uk/news/world/1213228/Macron-news-Nato-summit-London-Donald-Trump-latest-France
890887842	20191105	201911	2019	2019.8356	IGOWSTNAT	NATO	WST	NAT				IGO			EDU	ECONOMIST						EDU			1	010	010	01	1	0.0	6	1	6	-1.87891440501044	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20191205000000	https://www.express.co.uk/news/world/1213228/Macron-news-Nato-summit-London-Donald-Trump-latest-France
890887843	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	3	1	3	0.98730606488011	3	Goose Creek, South Carolina, United States	US	USSC	SC015	32.981	-80.0326	1231332	0								3	Goose Creek, South Carolina, United States	US	USSC		32.981	-80.0326	1231332	20191205000000	https://www.postandcourier.com/business/goose-creek-officials-will-move-quickly-to-create-new-electric/article_20669e52-16b3-11ea-b5d7-b37723cc5ba1.html
890887844	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			1	013	013	01	1	0.4	2	1	2	0	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20191205000000	https://www.foxnews.com/media/out-magazine-pete-buttigieg-salvation-army
890887845	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			1	073	073	07	2	7.4	2	1	2	0	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20191205000000	https://www.foxnews.com/media/out-magazine-pete-buttigieg-salvation-army
890887846	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								MIL	ARMY						MIL			1	015	015	01	1	0.0	1	1	1	0	3	South Bend, Indiana, United States	US	USIN	IN141	41.6834	-86.25	452796	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	20191205000000	https://www.foxnews.com/media/out-magazine-pete-buttigieg-salvation-army
890887847	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								MIL	ARMY						MIL			1	015	015	01	1	0.0	1	1	1	0	3	South Bend, Indiana, United States	US	USIN	IN141	41.6834	-86.25	452796	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	20191205000000	https://www.foxnews.com/media/out-magazine-pete-buttigieg-salvation-army
890887848	20191105	201911	2019	2019.8356	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	1	1	1	-6.69398907103825	3	Macon County, Alabama, United States	US	USAL	AL087	32.4001	-85.8166	161569	3	Macon County, Alabama, United States	US	USAL		32.4001	-85.8166	161569	3	Macon County, Alabama, United States	US	USAL		32.4001	-85.8166	161569	20191205000000	https://www.montgomeryadvertiser.com/story/news/2019/12/04/aniah-blanchard-fought-back-ibraheem-yazeed-kidnapping-murder-capital-missing-auburn-teen/2591999001/
890887849	20191128	201911	2019	2019.8986											IRNMIL	IRAN	IRN					MIL			1	010	010	01	1	0.0	2	1	2	-4.02684563758389	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20191205000000	http://news.trust.org/item/20191204203050-l64vd
890887850	20191128	201911	2019	2019.8986											MIL	DESTROYER						MIL			1	010	010	01	1	0.0	6	1	6	-4.02684563758389	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20191205000000	http://news.trust.org/item/20191204203050-l64vd
890887851	20191128	201911	2019	2019.8986											NLD	NETHERLANDS	NLD								0	084	084	08	2	7.0	4	1	4	-8.31683168316832	0								4	Veld, Noord-Holland, Netherlands	NL	NL07	22373	52.7406	4.85852	-2154201	4	Veld, Noord-Holland, Netherlands	NL	NL07	22373	52.7406	4.85852	-2154201	20191205000000	https://www.msn.com/en-au/news/world/eu-politicians-voice-serious-concern-about-malta-pm-over-murdered-journalist-probe/ar-BBXKYvM
890887852	20191128	201911	2019	2019.8986											NLD	NETHERLANDS	NLD								0	112	112	11	3	-2.0	2	1	2	-8.31683168316832	0								4	Veld, Noord-Holland, Netherlands	NL	NL07	22373	52.7406	4.85852	-2154201	4	Veld, Noord-Holland, Netherlands	NL	NL07	22373	52.7406	4.85852	-2154201	20191205000000	https://www.msn.com/en-au/news/world/eu-politicians-voice-serious-concern-about-malta-pm-over-murdered-journalist-probe/ar-BBXKYvM
890887853	20191128	201911	2019	2019.8986	AUS	AUSTRALIAN	AUS																		0	012	012	01	1	-0.4	1	1	1	-2.40354206198608	4	Leuven, Region Flamande, Belgium	BE	BE13	5847	50.8793	4.69905	-1963947	0								4	Leuven, Region Flamande, Belgium	BE	BE13	5847	50.8793	4.69905	-1963947	20191205000000	https://www.nytimes.com/2019/12/04/business/china-dna-science-surveillance.html
890887854	20191128	201911	2019	2019.8986	AUS	AUSTRALIAN	AUS																		0	012	012	01	1	-0.4	1	1	1	-2.40354206198608	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20191205000000	https://www.nytimes.com/2019/12/04/business/china-dna-science-surveillance.html
890887855	20191128	201911	2019	2019.8986	AUS	VICTORIA	AUS								BHR	BAHRAIN	BHR								1	040	040	04	1	1.0	8	1	8	1.46341463414634	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20191205000000	https://www.jns.org/report-us-encourages-arab-countries-to-reach-non-belligerence-pacts-with-israel/
890887856	20191128	201911	2019	2019.8986	AUS	VICTORIA	AUS								BHR	BAHRAIN	BHR								1	040	040	04	1	1.0	2	1	2	1.46341463414634	1	Bahrain	BA	BA		26	50.5	BA	1	Oman	MU	MU		21	57	MU	1	Bahrain	BA	BA		26	50.5	BA	20191205000000	https://www.jns.org/report-us-encourages-arab-countries-to-reach-non-belligerence-pacts-with-israel/
890887857	20191128	201911	2019	2019.8986	BHR	BAHRAIN	BHR								AUS	VICTORIA	AUS								1	040	040	04	1	1.0	8	1	8	1.46341463414634	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20191205000000	https://www.jns.org/report-us-encourages-arab-countries-to-reach-non-belligerence-pacts-with-israel/
890887858	20191128	201911	2019	2019.8986	BHR	BAHRAIN	BHR								AUS	VICTORIA	AUS								1	040	040	04	1	1.0	2	1	2	1.46341463414634	1	Oman	MU	MU		21	57	MU	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20191205000000	https://www.jns.org/report-us-encourages-arab-countries-to-reach-non-belligerence-pacts-with-israel/
890887859	20191128	201911	2019	2019.8986	CRM	DRUG DEALER						CRM													0	010	010	01	1	0.0	3	1	3	-8.89830508474581	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20191205000000	https://www.chron.com/news/houston-texas/houston/article/Former-Houston-police-officer-Gerald-Goines-14882600.php
890887860	20191128	201911	2019	2019.8986	CRM	DRUG DEALER						CRM			USA	UNITED STATES	USA								0	010	010	01	1	0.0	3	1	3	-8.89830508474581	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20191205000000	https://www.chron.com/news/houston-texas/houston/article/Former-Houston-police-officer-Gerald-Goines-14882600.php
890887861	20191128	201911	2019	2019.8986	IRN	IRAN	IRN								MIL	DESTROYER						MIL			1	010	010	01	1	0.0	2	1	2	-4.02684563758389	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20191205000000	http://news.trust.org/item/20191204203050-l64vd
890887862	20191128	201911	2019	2019.8986	JUD	JUDICIARY						JUD			GOV	PRESIDENT						GOV			0	060	060	06	2	6.0	6	1	6	-10.7569721115538	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20191205000000	https://neonnettle.com/news/9639-nadler-s-impeachment-case-destroyed-key-witness-dangerous-woefully-inadequate-
890887863	20191128	201911	2019	2019.8986	MIL	NAVY						MIL			MILMIL	NAVY						MIL	MIL		1	1711	171	17	4	-9.2	6	1	6	-4.28015564202334	1	West Bank	WE	WE		31.666667	35.25	WE	1	West Bank	WE	WE		31.666667	35.25	WE	4	Gulf Of Oman, Iran (general), Iran	IR	IR00	40979	25.4489	57.7939	-3077385	20191205000000	https://www.theusnews.com/news/263289357/israels-netanyahu-iranian-empire-tottering
890887864	20191128	201911	2019	2019.8986	MIL	NAVY						MIL			MILMIL	NAVY						MIL	MIL		1	1711	171	17	4	-9.2	4	1	4	-4.28015564202334	1	West Bank	WE	WE		31.666667	35.25	WE	1	West Bank	WE	WE		31.666667	35.25	WE	1	West Bank	WE	WE		31.666667	35.25	WE	20191205000000	https://www.theusnews.com/news/263289357/israels-netanyahu-iranian-empire-tottering
890887865	20191128	201911	2019	2019.8986	USA	NEW YORK	USA								SPY	INTELLIGENCE						SPY			1	084	084	08	2	7.0	10	1	10	-1.18343195266273	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20191205000000	https://missoulian.com/news/national/random-house-to-publish-trump-impeachment-report/article_e0f5b8ee-8c55-52b3-8398-6ac3772a47d1.html
890887866	20191128	201911	2019	2019.8986	USACOP	CHICAGO	USA					COP			COP	POLICE						COP			1	090	090	09	2	-2.0	6	1	6	-3.71900826446281	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20191205000000	https://chicago.suntimes.com/2019/12/4/20996171/second-cop-stripped-police-powers-copa-investigates-body-slam-incident
890887867	20191204	201912	2019	2019.9151	GBR	UNITED KINGDOM	GBR								FRA	LORRAINE	FRA								0	051	051	05	1	3.4	2	1	2	-0.51813471502591	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205000000	https://www.irishtimes.com/news/health/vicky-phelan-backs-lorraine-walsh-s-resignation-from-cervicalcheck-panel-1.4105062
890887868	20191204	201912	2019	2019.9151	GBR	UNITED KINGDOM	GBR								FRA	LORRAINE	FRA								0	0831	083	08	2	5.0	2	1	2	-0.51813471502591	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205000000	https://www.irishtimes.com/news/health/vicky-phelan-backs-lorraine-walsh-s-resignation-from-cervicalcheck-panel-1.4105062
890887869	20191204	201912	2019	2019.9151	GOV	GOVERNMENT						GOV			FRA	LORRAINE	FRA								0	051	051	05	1	3.4	6	1	6	-0.51813471502591	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205000000	https://www.irishtimes.com/news/health/vicky-phelan-backs-lorraine-walsh-s-resignation-from-cervicalcheck-panel-1.4105062
890887870	20191204	201912	2019	2019.9151	GOV	GOVERNMENT						GOV			FRA	LORRAINE	FRA								0	0831	083	08	2	5.0	6	1	6	-0.51813471502591	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205000000	https://www.irishtimes.com/news/health/vicky-phelan-backs-lorraine-walsh-s-resignation-from-cervicalcheck-panel-1.4105062
890887871	20191204	201912	2019	2019.9151	USA	AMERICAN	USA								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	046	046	04	1	7.0	1	1	1	-4.64646464646465	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	France	FR	FR		46	2	FR	20191205000000	https://www.express.co.uk/news/world/1213236/Macron-news-trade-US-France-Donald-Trump-tariff-Nato-summit-latest
890887872	20191204	201912	2019	2019.9151	USA	AMERICAN	USA								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	046	046	04	1	7.0	1	1	1	-4.64646464646465	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20191205000000	https://www.express.co.uk/news/world/1213236/Macron-news-trade-US-France-Donald-Trump-tariff-Nato-summit-latest
890887873	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	4	1	4	-4.95689655172414	0								3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20191205000000	https://www.cleveland19.com/2019/12/04/investigators-say-cause-deadly-fire-african-safari-wildlife-park-port-clinton-is-undetermined/
890887874	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			1	036	036	03	1	4.0	10	1	10	1.81378476420799	0								0								0								20191205000000	https://www.concordmonitor.com/Morrill-Farm-to-get-85000-in-LCHIP-money-30807921
890887875	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			1	036	036	03	1	4.0	50	5	50	-2.88659793814433	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205000000	https://www.cqnews.com.au/news/coles-forced-to-pay-dairy-farmers-525m/3895015/
890887876	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			1	100	100	10	3	-5.0	20	2	20	-1.66666666666666	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205000000	https://www.theage.com.au/business/companies/coles-to-pay-farmers-5-25m-after-failing-to-pass-on-10c-drought-levy-20191205-p53h24.html
890887877	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			1	173	173	17	4	-5.0	2	1	2	-2.34806629834254	0								3	Palmetto, South Carolina, United States	US	USSC	SC031	34.2521	-79.8273	1227957	3	Palmetto, South Carolina, United States	US	USSC	SC031	34.2521	-79.8273	1227957	20191205000000	https://www.postandcourier.com/news/sc-hemp-farmer-arrested-by-sled-wins-initial-victory-in/article_7cb8dd22-16a5-11ea-ba4b-dfa62a27e699.html
890887878	20191205	201912	2019	2019.9178											AGR	FISHER						AGR			0	173	173	17	4	-5.0	3	1	3	-6.69398907103825	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20191205000000	https://www.montgomeryadvertiser.com/story/news/2019/12/04/aniah-blanchard-fought-back-ibraheem-yazeed-kidnapping-murder-capital-missing-auburn-teen/2591999001/
890887879	20191205	201912	2019	2019.9178											AGR	FISHER						AGR			0	181	181	18	4	-9.0	3	1	3	-6.69398907103825	0								3	Lee County, Alabama, United States	US	USAL		32.6001	-85.3999	161566	3	Lee County, Alabama, United States	US	USAL		32.6001	-85.3999	161566	20191205000000	https://www.montgomeryadvertiser.com/story/news/2019/12/04/aniah-blanchard-fought-back-ibraheem-yazeed-kidnapping-murder-capital-missing-auburn-teen/2591999001/
890887880	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	010	010	01	1	0.0	2	1	2	2.2271714922049	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205000000	https://www.dailymail.co.uk/femail/article-7753963/Australian-woman-shares-trick-transforming-shoes-Kmart-party-pumps-using-craft-paint.html
