890977149	20181205	201812	2018	2018.9178	RUSGOV	RUSSIA	RUS					GOV			GBR	UNITED KINGDOM	GBR								1	090	090	09	2	-2.0	2	1	2	-2.25988700564971	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205091500	https://www.dailymail.co.uk/wires/reuters/article-7758889/amp/Russia-expels-Bulgarian-diplomat-tit-tat-move.html
890977150	20181205	201812	2018	2018.9178	RUSGOV	RUSSIAN	RUS					GOV			GBR	BRITAIN	GBR								1	090	090	09	2	-2.0	4	1	4	-2.25988700564971	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	United Kingdom	UK	UK		54	-4	UK	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205091500	https://www.dailymail.co.uk/wires/reuters/article-7758889/amp/Russia-expels-Bulgarian-diplomat-tit-tat-move.html
890977151	20181205	201812	2018	2018.9178	scoEDU	SCOTTISH			sco			EDU			EDU	SCHOOL						EDU			1	010	010	01	1	0.0	10	1	10	-3.41753343239227	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20191205091500	https://www.edinburghnews.scotsman.com/education/scotland-paying-high-price-snp-complacency-over-its-priority-john-mclellan-1332585
890977152	20191105	201911	2019	2019.8356											GOV	ADMINISTRATION						GOV			1	036	036	03	1	4.0	10	1	10	1.2847965738758	0								3	Alpena, Michigan, United States	US	USMI	MI007	45.0617	-83.4328	620017	3	Alpena, Michigan, United States	US	USMI	MI007	45.0617	-83.4328	620017	20191205091500	https://www.thealpenanews.com/news/local-news/2019/12/airport-headed-for-banner-year-officials-hope-for-second-hub/
890977153	20191105	201911	2019	2019.8356	GOV	ADMINISTRATION						GOV													1	036	036	03	1	4.0	10	1	10	1.2847965738758	3	Alpena, Michigan, United States	US	USMI	MI007	45.0617	-83.4328	620017	0								3	Alpena, Michigan, United States	US	USMI	MI007	45.0617	-83.4328	620017	20191205091500	https://www.thealpenanews.com/news/local-news/2019/12/airport-headed-for-banner-year-officials-hope-for-second-hub/
890977154	20191128	201911	2019	2019.8986											LEG	LEGISLATURE						LEG			0	042	042	04	1	1.9	6	1	6	-3.4965034965035	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20191205091500	https://www.fox5vegas.com/news/us_world_news/massachusetts-puts-tough-restrictions-on-flavored-tobacco-and-nicotine-vaping/article_8e50abe3-08bd-507b-a432-ba44753d9f59.html
890977155	20191128	201911	2019	2019.8986	GBR	UNITED KINGDOM	GBR								CVL	VOTER						CVL			1	020	020	02	1	3.0	4	1	4	0	4	Lochaber, Highland, United Kingdom	UK	UKV3	40172	56.7833	-5.18333	-2587733	4	Lochaber, Highland, United Kingdom	UK	UKV3	40172	56.7833	-5.18333	-2587733	4	Lochaber, Highland, United Kingdom	UK	UKV3	40172	56.7833	-5.18333	-2587733	20191205091500	https://www.pressandjournal.co.uk/fp/news/politics/westminster/1905436/former-lib-dem-election-rival-backs-snp-westminster-leader-ian-blackford/
890977156	20191128	201911	2019	2019.8986	LEG	DELEGATE						LEG													1	010	010	01	1	0.0	5	1	5	0.76726342710997	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	0								4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20191205091500	https://www.albawaba.com/business/how-wealthy-countries-can-help-combating-global-poverty-1325352
890977157	20191128	201911	2019	2019.8986	LEG	LEGISLATURE						LEG													0	043	043	04	1	2.8	6	1	6	-3.4965034965035	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20191205091500	https://www.fox5vegas.com/news/us_world_news/massachusetts-puts-tough-restrictions-on-flavored-tobacco-and-nicotine-vaping/article_8e50abe3-08bd-507b-a432-ba44753d9f59.html
890977158	20191128	201911	2019	2019.8986	LEG	DELEGATE						LEG			SWE	STOCKHOLM	SWE								1	010	010	01	1	0.0	3	1	3	0.76726342710997	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20191205091500	https://www.albawaba.com/business/how-wealthy-countries-can-help-combating-global-poverty-1325352
890977159	20191128	201911	2019	2019.8986	LEG	DELEGATE						LEG			SWE	STOCKHOLM	SWE								1	020	020	02	1	3.0	3	1	3	0.76726342710997	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20191205091500	https://www.albawaba.com/business/how-wealthy-countries-can-help-combating-global-poverty-1325352
890977160	20191128	201911	2019	2019.8986	LEG	LEGISLATURE						LEG			USA	UNITED STATES	USA								0	043	043	04	1	2.8	4	1	4	-3.4965034965035	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20191205091500	https://www.fox5vegas.com/news/us_world_news/massachusetts-puts-tough-restrictions-on-flavored-tobacco-and-nicotine-vaping/article_8e50abe3-08bd-507b-a432-ba44753d9f59.html
890977161	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								LEG	LEGISLATURE						LEG			0	042	042	04	1	1.9	4	1	4	-3.4965034965035	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20191205091500	https://www.fox5vegas.com/news/us_world_news/massachusetts-puts-tough-restrictions-on-flavored-tobacco-and-nicotine-vaping/article_8e50abe3-08bd-507b-a432-ba44753d9f59.html
890977162	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								LEG	LEGISLATURE						LEG			0	051	051	05	1	3.4	4	1	4	-3.4965034965035	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20191205091500	https://www.fox5vegas.com/news/us_world_news/massachusetts-puts-tough-restrictions-on-flavored-tobacco-and-nicotine-vaping/article_8e50abe3-08bd-507b-a432-ba44753d9f59.html
890977163	20191204	201912	2019	2019.9151											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	8	1	8	-0.61855670103093	0								4	Findhorn Bay, Moray, United Kingdom	UK	UKV6	40172	57.65	-3.6	-2596179	4	Findhorn Bay, Moray, United Kingdom	UK	UKV6	40172	57.65	-3.6	-2596179	20191205091500	https://www.pressandjournal.co.uk/fp/news/moray/1905440/findhorn-residents-gather-to-show-support-for-byelaw-to-protect-geese/
890977164	20191204	201912	2019	2019.9151	ELI	FIRST LADY						ELI			GBR	LONDON	GBR								1	036	036	03	1	4.0	10	1	10	4.47019867549669	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205091500	https://www.dailymail.co.uk/femail/article-7758823/Melania-Trump-receives-honest-feedback-schoolgirl-says-make-bit-much.html
890977165	20191204	201912	2019	2019.9151	FRA	LYON	FRA																		1	010	010	01	1	0.0	4	1	4	1.55210643015521	4	Lochaber, Highland, United Kingdom	UK	UKV3	40172	56.7833	-5.18333	-2587733	0								4	Garonne, France (general), France	FR	FR00	16241	45.0333	-0.6	-1428770	20191205091500	https://www.pressandjournal.co.uk/fp/news/highlands/1905355/lyon-court-orders-lord-of-lochaber-to-stop-using-fraudulent-title-and-coat-of-arms/
890977166	20191204	201912	2019	2019.9151	FRA	LYON	FRA																		1	010	010	01	1	0.0	1	1	1	1.55210643015521	4	Lochaber, Highland, United Kingdom	UK	UKV3	40172	56.7833	-5.18333	-2587733	0								4	Lochaber, Highland, United Kingdom	UK	UKV3	40172	56.7833	-5.18333	-2587733	20191205091500	https://www.pressandjournal.co.uk/fp/news/highlands/1905355/lyon-court-orders-lord-of-lochaber-to-stop-using-fraudulent-title-and-coat-of-arms/
890977167	20191204	201912	2019	2019.9151	GBR	UNITED KINGDOM	GBR																		1	042	042	04	1	1.9	8	1	8	-0.61855670103093	4	Findhorn Bay, Moray, United Kingdom	UK	UKV6	40172	57.65	-3.6	-2596179	0								4	Findhorn Bay, Moray, United Kingdom	UK	UKV6	40172	57.65	-3.6	-2596179	20191205091500	https://www.pressandjournal.co.uk/fp/news/moray/1905440/findhorn-residents-gather-to-show-support-for-byelaw-to-protect-geese/
890977168	20191204	201912	2019	2019.9151	GBR	LONDON	GBR								ELI	FIRST LADY						ELI			1	036	036	03	1	4.0	10	1	10	4.47019867549669	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205091500	https://www.dailymail.co.uk/femail/article-7758823/Melania-Trump-receives-honest-feedback-schoolgirl-says-make-bit-much.html
890977169	20191204	201912	2019	2019.9151	GOV	ATTORNEY GENERAL						GOV													1	026	026	02	1	4.0	10	1	10	-2.09424083769633	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	0								5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20191205091500	https://www.dawn.com/news/1520597
890977170	20191204	201912	2019	2019.9151	GOV	ATTORNEY GENERAL						GOV			PAKGOV	PAKISTAN	PAK					GOV			1	046	046	04	1	7.0	10	1	10	-2.09424083769633	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20191205091500	https://www.dawn.com/news/1520597
890977171	20191204	201912	2019	2019.9151	JUD	ADVOCATE						JUD													1	051	051	05	1	3.4	5	1	5	2.45664739884393	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20191205091500	https://www.njspotlight.com/2019/12/first-look-at-new-school-standards-without-battles-of-years-gone-by/
890977172	20191204	201912	2019	2019.9151	PAKGOV	PAKISTAN	PAK					GOV			GOV	ATTORNEY GENERAL						GOV			1	046	046	04	1	7.0	10	1	10	-2.09424083769633	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20191205091500	https://www.dawn.com/news/1520597
890977173	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	084	084	08	2	7.0	4	1	4	-1.32625994694961	0								4	Drakenstein, Limpopo, South Africa	SF	SF09	77355	-24.6	29.75	-1223573	4	Drakenstein, Limpopo, South Africa	SF	SF09	77355	-24.6	29.75	-1223573	20191205091500	http://www.kfm.co.za/articles/2019/12/05/cape-nature-slammed-for-putting-down-simba-the-lion-cub-found-at-athlone-home
890977174	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	112	112	11	3	-2.0	4	1	4	-13.4078212290503	0								4	Molemole, Limpopo, South Africa	SF	SF09	77344	-23.4284	29.7572	-1261774	4	Molemole, Limpopo, South Africa	SF	SF09	77344	-23.4284	29.7572	-1261774	20191205091500	https://ewn.co.za/2019/12/05/gomolemo-legae-s-alleged-murderer-abandons-bail-application
890977175	20191205	201912	2019	2019.9178											BEL	BELGIUM	BEL								1	057	057	05	1	8.0	10	1	10	1.04895104895105	0								4	Leffe, Waals Gewest, Belgium	BE	BE14	5853	50.2668	4.90776	-1963424	4	Leffe, Waals Gewest, Belgium	BE	BE14	5853	50.2668	4.90776	-1963424	20191205091500	https://ottawacitizen.com/pmn/business-pmn/beer-suds-to-soap-suds-waste-alcohol-finds-use-in-green-detergent/wcm/26f3a633-d79d-4671-801f-72782b964340
890977176	20191205	201912	2019	2019.9178											BGD	BANGLADESH	BGD								1	046	046	04	1	7.0	5	1	5	0.46296296296296	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20191205091500	http://www.fruitnet.com/eurofruit/article/180391/europe-on-biman-bangladeshs-radar
890977177	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			1	040	040	04	1	1.0	4	1	4	-0.884955752212388	0								3	Lordstown, Ohio, United States	US	USOH	OH155	41.1656	-80.8576	1061443	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191205091500	https://www.foxbusiness.com/markets/gm-lg-chem-to-announce-ev-battery-joint-venture-in-ohio
890977178	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	040	040	04	1	1.0	10	1	10	1.88679245283019	0								3	Elk Creek, Nebraska, United States	US	USNE		40.2861	-96.1294	829052	3	Elk Creek, Nebraska, United States	US	USNE		40.2861	-96.1294	829052	20191205091500	https://www.mining-technology.com/news/niocorp-agreements-landowners-elk-creek/
890977179	20191205	201912	2019	2019.9178											BUS	MANUFACTURER						BUS			0	042	042	04	1	1.9	10	1	10	-2.48999555357937	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205091500	https://www.lewrockwell.com/2019/12/no_author/reasons-why-many-people-refuse-the-flu-shot-facebook-has-no-right-censor-this-information/
890977180	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	10	1	10	4.18006430868167	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20191205091500	https://www.warwickdailynews.com.au/news/new-business-to-satisfy-southern-downs-sweet-tooth/3895629/
890977181	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	10	1	10	0.87873462214411	0								4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20191205091500	http://en.portnews.ru/news/288095/
890977182	20191205	201912	2019	2019.9178											BUS	COMPANY OWNER						BUS			1	071	071	07	2	7.4	5	1	5	-5.28301886792453	0								1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20191205091500	https://www.transparency.org/news/pressrelease/29leaks_why_governments_shouldnt_rely_on_corporate_service_providers
890977183	20191205	201912	2019	2019.9178											CHN	CHENGDU	CHN								1	036	036	03	1	4.0	1	1	1	8.04020100502512	0								4	Chengdu, Sichuan, China	CH	CH32	13270	30.6667	104.067	-1900349	1	Turkey	TU	TU		39.059012	34.911546	TU	20191205091500	https://finance.yahoo.com/news/overseas-visitors-praise-unique-charm-083500057.html
890977184	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								1	036	036	03	1	4.0	10	1	10	6.68103448275862	0								5	Shaanxi, Shaanxi, China	CH	CH26	13220	36	109	-1924159	5	Shaanxi, Shaanxi, China	CH	CH26	13220	36	109	-1924159	20191205091500	http://www.china.org.cn/world/Off_the_Wire/2019-12/05/content_75482179.htm
890977185	20191205	201912	2019	2019.9178											CHN	CHENGDU	CHN								1	036	036	03	1	4.0	1	1	1	8.04020100502512	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20191205091500	https://finance.yahoo.com/news/overseas-visitors-praise-unique-charm-083500057.html
890977186	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								1	130	130	13	3	-4.4	3	1	3	0.75075075075075	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20191205091500	https://www.wired.co.uk/article/facebook-internet-force-for-good
890977187	20191205	201912	2019	2019.9178											COP	POLICE OFFICER						COP			1	032	032	03	1	4.5	5	1	5	-5.6	0								0								0								20191205091500	https://www.pressandjournal.co.uk/fp/news/aberdeen/1905123/you-come-over-here-and-take-over-our-washing-machines-woman-launched-racist-laundrette-tirade/
890977188	20191205	201912	2019	2019.9178											COP	DEPUTIES						COP			1	036	036	03	1	4.0	6	1	6	-0.80482897384306	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205091500	https://guernseypress.com/news/2019/12/05/frequent-flights-by-wealthy-is-the-big-climate-change-issue/
890977189	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	040	040	04	1	1.0	10	1	10	0.95238095238095	0								4	Waikato River, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.3833	174.717	-1520577	4	Waikato River, New Zealand (general), New Zealand	NZ	NZ00	22389	-37.3833	174.717	-1520577	20191205091500	https://www.nzherald.co.nz/rotorua-daily-post/news/article.cfm?c_id=1503438&objectid=12291334
890977190	20191205	201912	2019	2019.9178											COP	DETECTIVE						COP			1	173	173	17	4	-5.0	10	1	10	-3.08641975308642	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Mwingi, Eastern, Kenya	KE	KE03	18585	-0.934351	38.06	-2257895	20191205091500	https://nairobinews.nation.co.ke/editors-picks/police-land-cruiser-that-went-missing-at-city-police-station-found-in-mwingi
890977191	20191205	201912	2019	2019.9178											CRM	FELON						CRM			0	043	043	04	1	2.8	6	1	6	-5.42857142857143	0								3	Watertown, Connecticut, United States	US	USCT	CT005	41.6062	-73.1182	211862	3	Watertown, Connecticut, United States	US	USCT	CT005	41.6062	-73.1182	211862	20191205091500	https://www.cleveland.com/nation/2019/12/man-kills-2-connecticut-teens-then-self-after-argument-over-cigarette-smoke.html
890977192	20191205	201912	2019	2019.9178											CVL	RESIDENTS						CVL			1	020	020	02	1	3.0	10	1	10	6.36363636363637	0								4	Galashiels, Scottish Borders, The, United Kingdom	UK	UKT9	40167	55.6	-2.81667	-2596689	4	Galashiels, Scottish Borders, The, United Kingdom	UK	UKT9	40167	55.6	-2.81667	-2596689	20191205091500	https://www.dailypost.co.uk/news/north-wales-news/llandudnos-12-happiness-factors-put-17365277
890977193	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			0	020	020	02	1	3.0	2	1	2	0.21786492374728	0								4	Kinlochleven, Highland, United Kingdom	UK	UKV3	40172	56.7	-4.96667	-2600233	4	Kinlochleven, Highland, United Kingdom	UK	UKV3	40172	56.7	-4.96667	-2600233	20191205091500	https://www.pressandjournal.co.uk/fp/news/inverness/1905150/controversial-zip-wire-attraction-approved-for-highland-village/
890977194	20191205	201912	2019	2019.9178											CVL	VOTER						CVL			1	020	020	02	1	3.0	10	1	10	-0.53667262969588	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20191205091500	https://www.gazettetimes.com/news/local/no-decision-on-utility-fee-albany-council-will-consider-bringing/article_d1b8ecfb-58b1-5b8c-88e6-3f9584b8112c.html
890977195	20191205	201912	2019	2019.9178											CVL	RESIDENTS						CVL			0	043	043	04	1	2.8	5	1	5	-2.38853503184714	0								4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20191205091500	https://www.salisburyjournal.co.uk/news/18079762.netherhampton-road-salisbury-plans-discussed-trowbridge-meeting/
890977196	20191205	201912	2019	2019.9178											CVL	VILLAGE						CVL			0	043	043	04	1	2.8	2	1	2	2.11764705882353	0								4	Maylyoshak, OngtüQazaqstan, Kazakhstan	KZ	KZ10	37316	41.8278	69.4111	-2339669	4	Maylyoshak, OngtüQazaqstan, Kazakhstan	KZ	KZ10	37316	41.8278	69.4111	-2339669	20191205091500	https://www.inform.kz/en/pm-mamin-gives-start-to-textile-factory-in-shymkent_a3591721
890977197	20191205	201912	2019	2019.9178											CVL	RESIDENTS						CVL			0	046	046	04	1	7.0	5	1	5	-2.38853503184714	0								4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20191205091500	https://www.salisburyjournal.co.uk/news/18079762.netherhampton-road-salisbury-plans-discussed-trowbridge-meeting/
890977198	20191205	201912	2019	2019.9178											CVL	CITIZEN						CVL			1	060	060	06	2	6.0	2	1	2	3.84615384615385	0								3	Archer County, Texas, United States	US	USTX		33.6168	-98.6837	1383790	3	Archer County, Texas, United States	US	USTX		33.6168	-98.6837	1383790	20191205091500	https://www.newschannel6now.com/2019/12/05/th-christmas-square-being-held-archer-city/
890977199	20191205	201912	2019	2019.9178											CVL	VOTER						CVL			1	120	120	12	3	-4.0	10	1	10	-0.53667262969588	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20191205091500	https://www.gazettetimes.com/news/local/no-decision-on-utility-fee-albany-council-will-consider-bringing/article_d1b8ecfb-58b1-5b8c-88e6-3f9584b8112c.html
890977200	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			0	139	139	13	3	-7.0	10	1	10	-5.94315245478036	0								0								0								20191205091500	https://www.hartlepoolmail.co.uk/news/crime/drink-driver-and-two-passengers-had-lucky-escape-when-he-overturned-his-ps40000-bmw-hartlepool-road-1332262
890977201	20191205	201912	2019	2019.9178											CVL	NATIVES						CVL			1	190	190	19	4	-10.0	1	1	1	1.94029850746269	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20191205091500	https://www.hmbreview.com/opinion/matters_of_opinion/thanksgiving-is-a-season-of-both-gratitude-and-mourning/article_724ee1ec-16eb-11ea-b769-c797263b0a2c.html
