891132997	20191105	201911	2019	2019.8356	AUS	AUSTRALIA	AUS								AUSJUD	AUSTRALIA	AUS					JUD			0	010	010	01	1	0.0	1	1	1	-4.13385826771653	4	Mount Macedon, Victoria, Australia	AS	AS07	5399	-37.4005	144.584	-1589403	4	Mount Macedon, Victoria, Australia	AS	AS07	5399	-37.4005	144.584	-1589403	4	Mount Macedon, Victoria, Australia	AS	AS07	5399	-37.4005	144.584	-1589403	20191205233000	https://www.news.com.au/national/victoria/courts-law/borce-ristevski-back-in-court-for-court-of-appeal-decision/news-story/f6e18ca0b287f16e9cf6bf2026a43c6b
891132998	20191105	201911	2019	2019.8356	AUS	AUSTRALIA	AUS								AUSJUD	AUSTRALIA	AUS					JUD			0	013	013	01	1	0.4	1	1	1	-4.13385826771653	4	Mount Macedon, Victoria, Australia	AS	AS07	5399	-37.4005	144.584	-1589403	4	Mount Macedon, Victoria, Australia	AS	AS07	5399	-37.4005	144.584	-1589403	4	Mount Macedon, Victoria, Australia	AS	AS07	5399	-37.4005	144.584	-1589403	20191205233000	https://www.news.com.au/national/victoria/courts-law/borce-ristevski-back-in-court-for-court-of-appeal-decision/news-story/f6e18ca0b287f16e9cf6bf2026a43c6b
891132999	20191105	201911	2019	2019.8356	AUSJUD	AUSTRALIA	AUS					JUD			AUS	AUSTRALIA	AUS								0	010	010	01	1	0.0	2	1	2	-4.13385826771653	4	Mount Macedon, Victoria, Australia	AS	AS07	5399	-37.4005	144.584	-1589403	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Mount Macedon, Victoria, Australia	AS	AS07	5399	-37.4005	144.584	-1589403	20191205233000	https://www.news.com.au/national/victoria/courts-law/borce-ristevski-back-in-court-for-court-of-appeal-decision/news-story/f6e18ca0b287f16e9cf6bf2026a43c6b
891133000	20191105	201911	2019	2019.8356	GBR	UNITED KINGDOM	GBR								UKR	UKRAINE	UKR								0	020	020	02	1	3.0	2	2	2	-0.927999244525075	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20191205233000	https://www.wral.com/exclusive-pompeo-had-off-the-books-meeting-with-republican-donors-in-london-this-week/18814240/
891133001	20191105	201911	2019	2019.8356	GBR	UNITED KINGDOM	GBR								UKR	UKRAINE	UKR								0	020	020	02	1	3.0	2	2	2	-0.927999244525075	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20191205233000	https://www.wral.com/exclusive-pompeo-had-off-the-books-meeting-with-republican-donors-in-london-this-week/18814240/
891133002	20191105	201911	2019	2019.8356	GOV	PLANNING COMMISSION						GOV													1	020	020	02	1	3.0	10	1	10	-1.60116448326056	1	Marshall Islands	RM	RM		10	167	RM	0								1	Marshall Islands	RM	RM		10	167	RM	20191205233000	https://www.postandcourier.com/news/dorchester-road-remains-choked-with-traffic-but-plans-advance-for/article_c3e07fae-1612-11ea-b6c0-eb4a64966279.html
891133003	20191105	201911	2019	2019.8356	JOR	JORDAN	JOR								GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	6	1	6	-1.96215837421163	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20191205233000	https://slate.com/news-and-politics/2019/12/ukraine-trump-gop-revenge.html
891133004	20191105	201911	2019	2019.8356	JUD	PROSECUTOR						JUD													0	010	010	01	1	0.0	9	1	6	-4.13385826771653	4	Mount Macedon, Victoria, Australia	AS	AS07	5399	-37.4005	144.584	-1589403	0								4	Mount Macedon, Victoria, Australia	AS	AS07	5399	-37.4005	144.584	-1589403	20191205233000	https://www.news.com.au/national/victoria/courts-law/borce-ristevski-back-in-court-for-court-of-appeal-decision/news-story/f6e18ca0b287f16e9cf6bf2026a43c6b
891133005	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	2	1	2	-1.96215837421163	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	1	Ukraine	UP	UP		49	32	UP	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20191205233000	https://slate.com/news-and-politics/2019/12/ukraine-trump-gop-revenge.html
891133006	20191128	201911	2019	2019.8986											USA	WISCONSIN	USA								1	154	154	15	4	-7.2	3	1	3	-1.1185682326622	0								3	Green Bay, Wisconsin, United States	US	USWI		44.5192	-88.0198	1565801	3	Green Bay, Wisconsin, United States	US	USWI		44.5192	-88.0198	1565801	20191205233000	https://www.wisfarmer.com/story/weather/2019/12/05/wisconsin-weather-bitter-cold-next-week-lows-could-fall-below-zero/2617689001/
891133007	20191128	201911	2019	2019.8986	FRA	FRENCH	FRA								USA	MONTANA	USA								1	042	042	04	1	1.9	4	1	4	2.734375	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20191205233000	http://hiphopweekly.com/megan-thee-stallion-gifts-grandmother-brand-new-truck/
891133008	20191128	201911	2019	2019.8986	FRA	FRENCH	FRA								USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	2.734375	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20191205233000	http://hiphopweekly.com/megan-thee-stallion-gifts-grandmother-brand-new-truck/
891133009	20191128	201911	2019	2019.8986	GOV	PRESIDENT						GOV													1	051	051	05	1	3.4	5	1	5	2.7027027027027	4	Karur, Karnataka, India	IN	IN19	17696	14.0167	74.9	-2099914	0								4	Karur, Karnataka, India	IN	IN19	17696	14.0167	74.9	-2099914	20191205233000	https://indianexpress.com/article/india/dmk-inducts-top-bjp-leader-buzz-on-deal-with-kishors-ipac-mk-stalin-6152930/
891133010	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								FRA	FRENCH	FRA								1	042	042	04	1	1.9	1	1	1	2.734375	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20191205233000	http://hiphopweekly.com/megan-thee-stallion-gifts-grandmother-brand-new-truck/
891133011	20191128	201911	2019	2019.8986	USA	MONTANA	USA								FRA	FRENCH	FRA								1	043	043	04	1	2.8	4	1	4	2.734375	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20191205233000	http://hiphopweekly.com/megan-thee-stallion-gifts-grandmother-brand-new-truck/
891133012	20191204	201912	2019	2019.9151	MOS	MUSLIM				MOS					LEG	DELEGATE						LEG			1	040	040	04	1	1.0	2	1	2	-5.3968253968254	4	Pensiangan, Sabah, Malaysia	MY	MY16	18585	4.55	116.317	-2404010	4	Pensiangan, Sabah, Malaysia	MY	MY16	18585	4.55	116.317	-2404010	4	Pensiangan, Sabah, Malaysia	MY	MY16	18585	4.55	116.317	-2404010	20191205233000	https://www.malaysiakini.com/news/502573
891133013	20191204	201912	2019	2019.9151	MOS	MUSLIM				MOS					MYSLEG	MALAYSIA	MYS					LEG			1	040	040	04	1	1.0	8	1	8	-5.3968253968254	4	Pensiangan, Sabah, Malaysia	MY	MY16	18585	4.55	116.317	-2404010	4	Pensiangan, Sabah, Malaysia	MY	MY16	18585	4.55	116.317	-2404010	4	Pensiangan, Sabah, Malaysia	MY	MY16	18585	4.55	116.317	-2404010	20191205233000	https://www.malaysiakini.com/news/502573
891133014	20191204	201912	2019	2019.9151	ZWE	HARARE	ZWE								CVL	COMMUNITY						CVL			1	046	046	04	1	7.0	6	1	6	2.08023774145617	4	Binga, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-17.6203	27.3414	-2307495	4	Binga, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-17.6203	27.3414	-2307495	4	Binga, Matabeleland North, Zimbabwe	ZI	ZI06	40197	-17.6203	27.3414	-2307495	20191205233000	https://www.thezimbabwedaily.com/news/377432-vp-mohadi-launches-community-bakeries.html
891133015	20191204	201912	2019	2019.9151	ZWE	HARARE	ZWE								CVL	COMMUNITY						CVL			1	046	046	04	1	7.0	2	1	2	2.08023774145617	4	Dande, Mashonaland Central, Zimbabwe	ZI	ZI03	21940	-16.1745	30.5523	-2309932	4	Dande, Mashonaland Central, Zimbabwe	ZI	ZI03	21940	-16.1745	30.5523	-2309932	4	Dande, Mashonaland Central, Zimbabwe	ZI	ZI03	21940	-16.1745	30.5523	-2309932	20191205233000	https://www.thezimbabwedaily.com/news/377432-vp-mohadi-launches-community-bakeries.html
891133016	20191205	201912	2019	2019.9178											AFG	AFGHANISTAN	AFG								1	190	190	19	4	-10.0	1	1	1	-2.24358974358975	0								4	Fukuoka, Fukuoka, Japan	JA	JA07	33728	33.5833	130.4	-227372	4	Fukuoka, Fukuoka, Japan	JA	JA07	33728	33.5833	130.4	-227372	20191205233000	https://japan-forward.com/afghanistan-condemns-killing-of-greatest-friend-humanitarian-doctor-tetsu-nakamura/
891133017	20191205	201912	2019	2019.9178											AFG	AFGHANISTAN	AFG								1	190	190	19	4	-10.0	1	1	1	-2.24358974358975	0								4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	99928	34.4265	70.4515	-3377673	4	Fukuoka, Fukuoka, Japan	JA	JA07	33728	33.5833	130.4	-227372	20191205233000	https://japan-forward.com/afghanistan-condemns-killing-of-greatest-friend-humanitarian-doctor-tetsu-nakamura/
891133018	20191205	201912	2019	2019.9178											AFG	AFGHANISTAN	AFG								1	190	190	19	4	-10.0	1	1	1	-2.24358974358975	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	99928	34.4265	70.4515	-3377673	20191205233000	https://japan-forward.com/afghanistan-condemns-killing-of-greatest-friend-humanitarian-doctor-tetsu-nakamura/
891133019	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	2	1	2	-2.92887029288703	0								3	Port Clinton, Ohio, United States	US	USOH		41.512	-82.9377	1061564	3	Port Clinton, Ohio, United States	US	USOH		41.512	-82.9377	1061564	20191205233000	https://wktn.com/investigators-complete-investigation-into-barn-fire-at-african-safari-wildlife-park
891133020	20191205	201912	2019	2019.9178											AUS	VICTORIA	AUS								1	017	017	01	1	0.0	3	1	3	6.16438356164383	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205233000	https://www.msn.com/en-us/news/offbeat/30-photos-that-show-how-the-white-house-and-the-royal-family-decorate-for-the-holidays/ss-BBXPaW1
891133021	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	046	046	04	1	7.0	4	1	4	2.4279210925645	0								4	Erskineville, New South Wales, Australia	AS	AS02	154637	-33.9	151.183	397923	4	Erskineville, New South Wales, Australia	AS	AS02	154637	-33.9	151.183	397923	20191205233000	https://www.theage.com.au/culture/art-and-design/what-s-on-in-sydney-december-7-8-20191202-p53fy3.html
891133022	20191205	201912	2019	2019.9178											AUS	VICTORIA	AUS								1	051	051	05	1	3.4	3	1	3	6.16438356164383	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205233000	https://www.msn.com/en-us/news/offbeat/30-photos-that-show-how-the-white-house-and-the-royal-family-decorate-for-the-holidays/ss-BBXPaW1
891133023	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	1123	112	11	3	-2.0	1	1	1	-4.13385826771653	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Mount Macedon, Victoria, Australia	AS	AS07	5399	-37.4005	144.584	-1589403	20191205233000	https://www.news.com.au/national/victoria/courts-law/borce-ristevski-back-in-court-for-court-of-appeal-decision/news-story/f6e18ca0b287f16e9cf6bf2026a43c6b
891133024	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	4	1	4	-4.13385826771653	0								4	Mount Macedon, Victoria, Australia	AS	AS07	5399	-37.4005	144.584	-1589403	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20191205233000	https://www.news.com.au/national/victoria/courts-law/borce-ristevski-back-in-court-for-court-of-appeal-decision/news-story/f6e18ca0b287f16e9cf6bf2026a43c6b
891133025	20191205	201912	2019	2019.9178											BGR	BULGARIA	BGR								1	042	042	04	1	1.9	10	1	10	2.29299363057324	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205233000	https://northofboston.wickedlocal.com/news/20191205/teens-build-confidence-amp-resumes-with-marblehead-based-stone-amp-compass
891133026	20191205	201912	2019	2019.9178											BHR	BAHRAIN	BHR								1	036	036	03	1	4.0	10	1	10	-1.47058823529412	0								4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20191205233000	http://www.gdnonline.com/Details/681326
891133027	20191205	201912	2019	2019.9178											BRA	BRAZILIAN	BRA								0	051	051	05	1	3.4	7	1	7	-0.13703993735317	0								4	Fiocruz, Estado do Rio, Brazil	BR	BR21	9961	-22.9411	-43.4043	10873112	4	Fiocruz, Estado do Rio, Brazil	BR	BR21	9961	-22.9411	-43.4043	10873112	20191205233000	https://journals.plos.org/plosntds/article?id=10.1371/journal.pntd.0007856
891133028	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	060	060	06	2	6.0	1	1	1	0.22935779816514	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20191205233000	https://chicago.suntimes.com/cannabis/2019/12/5/20997773/freeway-rick-ross-the-cocaine-kingpin-who-is-now-a-cannabis-entrepreneur-is-coming-to-chicago
891133029	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	190	190	19	4	-10.0	10	1	10	-3.47129506008011	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20191205233000	https://www.thezimbabwedaily.com/news/377421-editorial-comment-insurance-firms-need-to-remember-who-really-matters.html
891133030	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	040	040	04	1	1.0	2	1	2	-2.48901903367497	0								5	Northwest Territories, Northwest Territories, Canada	CA	CA13	25042	65	-118	-570392	5	Northwest Territories, Northwest Territories, Canada	CA	CA13	25042	65	-118	-570392	20191205233000	https://www.cbc.ca/news/canada/north/wrigley-chief-faces-ouster-1.5385997
891133031	20191205	201912	2019	2019.9178											CAN	NORTHWEST TERRITORIES	CAN								0	042	042	04	1	1.9	8	1	8	-5.88024381498745	0								5	Northwest Territories, Northwest Territories, Canada	CA	CA13	25042	65	-118	-570392	5	Northwest Territories, Northwest Territories, Canada	CA	CA13	25042	65	-118	-570392	20191205233000	https://www.dailyxtra.com/indigenous-gay-kelly-canadian-prison-nwt-164866
891133032	20191205	201912	2019	2019.9178											CAN	NORTHWEST TERRITORIES	CAN								0	042	042	04	1	1.9	2	1	2	-5.88024381498745	0								5	Northwest Territories, Northwest Territories, Canada	CA	CA13	25042	65	-118	-570392	1	United Kingdom	UK	UK		54	-4	UK	20191205233000	https://www.dailyxtra.com/indigenous-gay-kelly-canadian-prison-nwt-164866
891133033	20191205	201912	2019	2019.9178											CAN	CANADIAN	CAN								0	046	046	04	1	7.0	10	1	10	2.20440881763527	0								4	Yorkton, Saskatchewan, Canada	CA	CA11	154724	51.2167	-102.467	-576314	4	Yorkton, Saskatchewan, Canada	CA	CA11	154724	51.2167	-102.467	-576314	20191205233000	https://www.yorktonthisweek.com/community/community-spotlight-1.24029121
891133034	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	173	173	17	4	-5.0	2	1	2	-5.88024381498745	0								4	Pine Point, Northwest Territories, Canada	CA	CA13	190734	60.8333	-114.467	449423	5	Northwest Territories, Northwest Territories, Canada	CA	CA13	25042	65	-118	-570392	20191205233000	https://www.dailyxtra.com/indigenous-gay-kelly-canadian-prison-nwt-164866
891133035	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	173	173	17	4	-5.0	2	1	2	-5.88024381498745	0								4	Pine Point, Northwest Territories, Canada	CA	CA13	190734	60.8333	-114.467	449423	4	Pine Point, Northwest Territories, Canada	CA	CA13	190734	60.8333	-114.467	449423	20191205233000	https://www.dailyxtra.com/indigenous-gay-kelly-canadian-prison-nwt-164866
891133036	20191205	201912	2019	2019.9178											CAN	YUKON	CAN								0	180	180	18	4	-9.0	8	1	8	-5.88024381498745	0								4	Carcross, Yukon, Canada	CA	CA12	12811	60.1833	-134.717	-562181	4	Carcross, Yukon, Canada	CA	CA12	12811	60.1833	-134.717	-562181	20191205233000	https://www.dailyxtra.com/indigenous-gay-kelly-canadian-prison-nwt-164866
891133037	20191205	201912	2019	2019.9178											CHRPRO	METHODIST CHURCH				CHR	PRO				1	036	036	03	1	4.0	10	1	10	0	0								0								0								20191205233000	https://www.tahlequahdailypress.com/community/arts-entertainment/tahlequah-camera-club-to-meet-tuesday/article_5082d993-1847-5ac6-b2e0-c3b3ecee8a14.html
891133038	20191205	201912	2019	2019.9178											COP	POLICE OFFICER						COP			0	043	043	04	1	2.8	15	3	15	-13.2246376811594	0								3	Mchenry County, Illinois, United States	US	USIL		42.3334	-88.4668	1784815	3	Mchenry County, Illinois, United States	US	USIL		42.3334	-88.4668	1784815	20191205233000	https://www.rockdalenewtoncitizen.com/news/world_nation/aj-freund-was-found-in-a-shallow-grave-near-chicago/article_930be84d-2841-514a-947f-5f5f4c08b9b5.html
891133039	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	190	190	19	4	-10.0	6	1	6	-2.24358974358975	0								4	Fukuoka, Fukuoka, Japan	JA	JA07	33728	33.5833	130.4	-227372	4	Fukuoka, Fukuoka, Japan	JA	JA07	33728	33.5833	130.4	-227372	20191205233000	https://japan-forward.com/afghanistan-condemns-killing-of-greatest-friend-humanitarian-doctor-tetsu-nakamura/
891133040	20191205	201912	2019	2019.9178											CRM	CRIMINAL						CRM			0	112	112	11	3	-2.0	6	1	6	-6.84931506849316	0								3	Bucks County, Pennsylvania, United States	US	USPA		40.5004	-75.3749	1209173	3	Bucks County, Pennsylvania, United States	US	USPA		40.5004	-75.3749	1209173	20191205233000	https://www.buckscountycouriertimes.com/news/20191205/warwick-man-accused-of-repeatedly-sending-anti-semitic-texts-to-jewish-man
891133041	20191205	201912	2019	2019.9178											CRM	GANG						CRM			1	1123	112	11	3	-2.0	10	1	10	-5.61797752808989	0								0								0								20191205233000	http://rjrnewsonline.com/local/alleged-gang-member-shot-dead-in-st-thomas
891133042	20191205	201912	2019	2019.9178											CVL	SETTLEMENT						CVL			1	036	036	03	1	4.0	6	1	6	-8.44594594594594	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20191205233000	https://chicago.suntimes.com/2019/12/5/20997763/2-5-million-settlements-set-2-deaths-tied-allegations-police-wrongdoing
891133043	20191205	201912	2019	2019.9178											CVL	CITIZEN						CVL			0	051	051	05	1	3.4	10	1	10	-1.16279069767442	0								4	Clogher, Mayo, Ireland	EI	EI20	18298	54.1269	-10.0867	-1501708	4	Clogher, Mayo, Ireland	EI	EI20	18298	54.1269	-10.0867	-1501708	20191205233000	https://www.indcatholicnews.com/news/38464
891133044	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	10	1	10	6.26262626262626	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20191205233000	https://www.finanzen.net/nachricht/aktien/isagenix-debuts-several-products-donates-millions-in-2019-8297053
891133045	20191205	201912	2019	2019.9178											CVL	HUNTER						CVL			1	173	173	17	4	-5.0	6	1	6	-6.84931506849316	0								3	Bucks County, Pennsylvania, United States	US	USPA		40.5004	-75.3749	1209173	3	Bucks County, Pennsylvania, United States	US	USPA		40.5004	-75.3749	1209173	20191205233000	https://www.buckscountycouriertimes.com/news/20191205/warwick-man-accused-of-repeatedly-sending-anti-semitic-texts-to-jewish-man
891133046	20191205	201912	2019	2019.9178											CVL	CITIZEN						CVL			0	192	192	19	4	-9.5	6	1	6	-3.41207349081365	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205233000	https://news.sky.com/story/johnson-accuses-corbyn-of-trying-to-fiddle-second-eu-referendum-in-pre-debate-letter-11879167
891133047	20191205	201912	2019	2019.9178											DEU	GERMANY	DEU								1	036	036	03	1	4.0	4	1	3	3.1390134529148	0								4	Leipzig, Sachsen, Germany	GM	GM13	40699	51.3	12.3333	-1817680	4	Leipzig, Sachsen, Germany	GM	GM13	40699	51.3	12.3333	-1817680	20191205233000	http://thepeoplesperson.com/2019/12/05/manchester-united-target-erling-braut-haaland-could-be-available-for-17m-in-january-report-210244/
891133048	20191205	201912	2019	2019.9178											DEU	GERMANY	DEU								0	154	154	15	4	-7.2	1	1	1	-3.66795366795366	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20191205233000	https://nationalinterest.org/blog/buzz/was-nazi-threat-air-force-b-17-bombers-faced-over-berlin-102437
891133049	20191205	201912	2019	2019.9178											DEU	GERMANY	DEU								0	154	154	15	4	-7.2	1	1	1	-3.66795366795366	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	English Channel, United Kingdom (general), United Kingdom	UK	UK00	154724	54.5833	-3.68333	-2595622	20191205233000	https://nationalinterest.org/blog/buzz/was-nazi-threat-air-force-b-17-bombers-faced-over-berlin-102437
891133050	20191205	201912	2019	2019.9178											DEUMIL	GERMANY	DEU					MIL			0	043	043	04	1	2.8	5	1	5	-3.66795366795366	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20191205233000	https://nationalinterest.org/blog/buzz/was-nazi-threat-air-force-b-17-bombers-faced-over-berlin-102437
891133051	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			1	040	040	04	1	1.0	3	1	3	-0.55658627087198	0								3	Harvard University, Massachusetts, United States	US	USMA		42.3784	-71.1164	618399	3	Harvard University, Massachusetts, United States	US	USMA		42.3784	-71.1164	618399	20191205233000	http://news.mit.edu/2019/impatient-pursuit-progress-patrick-collison-mit-1205
891133052	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			0	172	172	17	4	-5.0	6	1	6	0.0447828034034901	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20191205233000	http://herald-zeitung.com/news/ap_news/article_e161588a-1a9e-5dea-87b0-044281a8a16a.html
