890904352	20181205	201812	2018	2018.9178	FRAGOV	FRANCE	FRA					GOV			CZE	CZECH REPUBLIC	CZE								1	040	040	04	1	1.0	1	1	1	-1.38888888888889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205010000	https://punemirror.indiatimes.com/news/world/after-40-years-milan-kundera-gets-his-czech-citizenship-back/articleshow/72373264.cms
890904353	20181205	201812	2018	2018.9178	FRAGOV	FRENCH	FRA					GOV			EUR	EUROPEAN	EUR								0	161	161	16	4	-4.0	3	1	3	-1.78041543026706	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205010000	https://sputniknews.com/analysis/201912051077487076-a-threat-to-global-humanity-for-70-years-nato-has-formed-matrix-of-imperialism/
890904354	20181205	201812	2018	2018.9178	FRAGOV	FRENCH	FRA					GOV			EURMIL	EUROPEAN	EUR					MIL			0	161	161	16	4	-4.0	3	1	3	-1.78041543026706	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20191205010000	https://sputniknews.com/analysis/201912051077487076-a-threat-to-global-humanity-for-70-years-nato-has-formed-matrix-of-imperialism/
890904355	20181205	201812	2018	2018.9178	GOV	PRIME MINISTER						GOV			ITA	MILAN	ITA								1	040	040	04	1	1.0	6	1	6	-1.38888888888889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205010000	https://punemirror.indiatimes.com/news/world/after-40-years-milan-kundera-gets-his-czech-citizenship-back/articleshow/72373264.cms
890904356	20181205	201812	2018	2018.9178	GOV	PRIME MINISTER						GOV			ITA	MILAN	ITA								1	040	040	04	1	1.0	1	1	1	-1.38888888888889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205010000	https://punemirror.indiatimes.com/news/world/after-40-years-milan-kundera-gets-his-czech-citizenship-back/articleshow/72373264.cms
890904357	20181205	201812	2018	2018.9178	GOVEDU	EDUCATION DEPARTMENT						GOV	EDU												0	012	012	01	1	-0.4	5	1	5	2.86195286195286	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20191205010000	https://www.washingtonpost.com/education/2019/12/04/congress-reaches-bipartisan-deal-funding-minority-serving-colleges/
890904358	20181205	201812	2018	2018.9178	IDN	BALI	IDN								AUS	AUSTRALIAN	AUS								1	043	043	04	1	2.8	3	1	3	-0.84925690021232	4	Bali, Zhejiang, China	CH	CH02	13324	29.4267	120.897	10563136	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205010000	https://www.afr.com/world/asia/bali-cracks-down-on-zero-dollar-package-tourism-from-china-20191203-p53gfx
890904359	20181205	201812	2018	2018.9178	IDN	BALI	IDN								AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	2	1	2	-0.84925690021232	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205010000	https://www.afr.com/world/asia/bali-cracks-down-on-zero-dollar-package-tourism-from-china-20191203-p53gfx
890904360	20181205	201812	2018	2018.9178	IGOBUSOPC	OPEC		OPC				IGO	BUS												1	011	011	01	1	-0.1	12	2	12	-1.68742019382508	1	Iran	IR	IR		32	53	IR	0								1	Iran	IR	IR		32	53	IR	20191205010000	https://af.reuters.com/article/commoditiesNews/idAFL8N28E1X5
890904361	20181205	201812	2018	2018.9178	ITA	MILAN	ITA								GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	6	1	6	-1.38888888888889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205010000	https://punemirror.indiatimes.com/news/world/after-40-years-milan-kundera-gets-his-czech-citizenship-back/articleshow/72373264.cms
890904362	20181205	201812	2018	2018.9178	ITA	MILAN	ITA								GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	1	1	1	-1.38888888888889	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205010000	https://punemirror.indiatimes.com/news/world/after-40-years-milan-kundera-gets-his-czech-citizenship-back/articleshow/72373264.cms
890904363	20181205	201812	2018	2018.9178	LEG	CONGRESS						LEG													1	081	081	08	2	5.0	5	1	5	0.86206896551725	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205010000	http://jamaica-gleaner.com/article/news/20191204/hemp-industry-us-cleared-do-business-banks
890904364	20181205	201812	2018	2018.9178	MNCGBRMED	VODAFONE	GBR					MNC	MED		BUS	COMPANY						BUS			1	010	010	01	1	0.0	10	1	10	5.21739130434782	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20191205010000	https://www.scoop.co.nz/stories/BU1912/S00100/vodafone-new-zealand-releases-latest-sustainability-report.htm
890904365	20181205	201812	2018	2018.9178	MNCGBRMED	VODAFONE	GBR					MNC	MED		BUS	COMPANY						BUS			1	013	013	01	1	0.4	10	1	10	5.21739130434782	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20191205010000	https://www.scoop.co.nz/stories/BU1912/S00100/vodafone-new-zealand-releases-latest-sustainability-report.htm
890904366	20181205	201812	2018	2018.9178	MYS	MALAYSIA	MYS																		1	193	193	19	4	-10.0	4	1	4	1.16279069767442	4	Selangor, Selangor, Malaysia	MY	MY12	18585	3.35	101.25	-2405315	0								4	Selangor, Selangor, Malaysia	MY	MY12	18585	3.35	101.25	-2405315	20191205010000	https://www.thestar.com.my/lifestyle/culture/2019/12/05/has-modernity-ruined-our-cities
890904367	20181205	201812	2018	2018.9178	SAU	SAUDI ARABIA	SAU								IGOBUSOPC	OPEC		OPC				IGO	BUS		1	011	011	01	1	-0.1	6	2	6	-1.63602004971644	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20191205010000	https://www.hellenicshippingnews.com/opec-gearing-up-for-deeper-oil-cuts-russia-yet-to-agree/
890904368	20181205	201812	2018	2018.9178	SAU	SAUDI ARABIA	SAU								IGOBUSOPC	OPEC		OPC				IGO	BUS		0	011	011	01	1	-0.1	2	1	2	-1.84162062615101	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20191205010000	https://af.reuters.com/article/commoditiesNews/idAFL8N28E1X5
890904369	20191105	201911	2019	2019.8356	AFGINSTAL	TALIBAN	AFG	TAL				INS			AUS	AUSTRALIAN	AUS								0	0841	084	08	2	7.0	2	1	2	0.76923076923077	1	United States	US	US		39.828175	-98.5795	US	1	Australia	AS	AS		-25	135	AS	1	United States	US	US		39.828175	-98.5795	US	20191205010000	https://dailytimes.com.pk/513523/khalilzad-in-kabul-for-talks-on-peace-process/
890904370	20191105	201911	2019	2019.8356	AFGINSTAL	TALIBAN	AFG	TAL				INS			AUS	AUSTRALIAN	AUS								0	0841	084	08	2	7.0	2	1	2	0.76923076923077	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205010000	https://dailytimes.com.pk/513523/khalilzad-in-kabul-for-talks-on-peace-process/
890904371	20191105	201911	2019	2019.8356	AFGINSTAL	TALIBAN	AFG	TAL				INS			AUSEDU	AUSTRALIAN	AUS					EDU			0	0841	084	08	2	7.0	6	1	6	0.76923076923077	1	United States	US	US		39.828175	-98.5795	US	1	Australia	AS	AS		-25	135	AS	1	United States	US	US		39.828175	-98.5795	US	20191205010000	https://dailytimes.com.pk/513523/khalilzad-in-kabul-for-talks-on-peace-process/
890904372	20191105	201911	2019	2019.8356	AFGINSTAL	TALIBAN	AFG	TAL				INS			USA	AMERICAN	USA								0	0841	084	08	2	7.0	10	1	10	0.76923076923077	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205010000	https://dailytimes.com.pk/513523/khalilzad-in-kabul-for-talks-on-peace-process/
890904373	20191105	201911	2019	2019.8356	LEG	GENERAL ASSEMBLY						LEG			GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	10	1	10	1.23456790123457	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20191205010000	http://www.chicagotribune.com/politics/ct-jb-pritzker-signs-lobbyist-disclosure-requirements-20191205-xuaorxjb35f5dl5k3stch46opu-story.html
890904374	20191105	201911	2019	2019.8356	REL	ABBOT																			1	0831	083	08	2	5.0	6	1	6	0.55555555555555	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20191205010000	https://www.capecodtimes.com/news/20191204/whoi-president-to-leave-post-next-year
890904375	20191105	201911	2019	2019.8356	USA	MASSACHUSETTS	USA																		0	040	040	04	1	1.0	128	16	128	-1.3084079831968	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20191205010000	https://www.ksl.com/article/46685849/harris-exit-points-to-hurdles-facing-minority-candidates
890904376	20191105	201911	2019	2019.8356	USA	THE US	USA																		0	151	151	15	4	-7.2	4	1	4	-2.99684542586751	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	0								4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20191205010000	https://www.dailymail.co.uk/news/article-7757453/US-mulling-14-000-troops-Mideast-report.html
890904377	20191105	201911	2019	2019.8356	USA	THE US	USA																		0	151	151	15	4	-7.2	2	1	2	-2.99684542586751	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205010000	https://www.dailymail.co.uk/news/article-7757453/US-mulling-14-000-troops-Mideast-report.html
890904378	20191105	201911	2019	2019.8356	USA	THE US	USA								IRN	IRAN	IRN								0	151	151	15	4	-7.2	4	1	4	-2.99684542586751	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20191205010000	https://www.dailymail.co.uk/news/article-7757453/US-mulling-14-000-troops-Mideast-report.html
890904379	20191105	201911	2019	2019.8356	USAREL	UNITED STATES	USA																		1	0831	083	08	2	5.0	2	1	2	0.55555555555555	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20191205010000	https://www.capecodtimes.com/news/20191204/whoi-president-to-leave-post-next-year
890904380	20191128	201911	2019	2019.8986											GOV	MINIST						GOV			0	036	036	03	1	4.0	2	1	2	-1.26811594202898	0								4	Alice Springs, Northern Territory, Australia	AS	AS03	5120	-23.6975	133.884	-1555489	4	Alice Springs, Northern Territory, Australia	AS	AS03	5120	-23.6975	133.884	-1555489	20191205010000	https://www.dailymail.co.uk/news/article-7757785/NSW-teachers-receive-payrise-thousands-dollars-strike.html
890904381	20191128	201911	2019	2019.8986											IDN	INDONESIA	IDN								1	042	042	04	1	1.9	2	1	2	-4.53257790368272	0								4	Perak, Indonesia (general), Indonesia	ID	ID00	18585	-7.56667	112.15	-2692262	4	Perak, Indonesia (general), Indonesia	ID	ID00	18585	-7.56667	112.15	-2692262	20191205010000	https://www.malaymail.com/news/malaysia/2019/12/04/perak-exco-paul-yong-says-lost-cash-documents-in-break-in/1815992
890904382	20191128	201911	2019	2019.8986											IDN	INDONESIA	IDN								1	171	171	17	4	-9.2	2	1	2	-4.53257790368272	0								4	Perak, Indonesia (general), Indonesia	ID	ID00	18585	-7.56667	112.15	-2692262	4	Perak, Indonesia (general), Indonesia	ID	ID00	18585	-7.56667	112.15	-2692262	20191205010000	https://www.malaymail.com/news/malaysia/2019/12/04/perak-exco-paul-yong-says-lost-cash-documents-in-break-in/1815992
890904383	20191128	201911	2019	2019.8986	AUS	AUSTRALIA	AUS								GOV	MINIST						GOV			0	036	036	03	1	4.0	6	1	6	-1.26811594202898	4	Alice Springs, Northern Territory, Australia	AS	AS03	5120	-23.6975	133.884	-1555489	4	Alice Springs, Northern Territory, Australia	AS	AS03	5120	-23.6975	133.884	-1555489	4	Alice Springs, Northern Territory, Australia	AS	AS03	5120	-23.6975	133.884	-1555489	20191205010000	https://www.dailymail.co.uk/news/article-7757785/NSW-teachers-receive-payrise-thousands-dollars-strike.html
890904384	20191128	201911	2019	2019.8986	CANGOV	ALBERTA	CAN					GOV			CVL	PROPERTY OWNER						CVL			1	083	083	08	2	5.0	5	1	5	-4.0983606557377	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20191205010000	https://www.therecord.com/opinion-story/9752118-new-laws-try-to-muzzle-those-who-protest-on-behalf-of-animals/
890904385	20191128	201911	2019	2019.8986	FRA	FRANCE	FRA								CZE	CZECH	CZE								1	013	013	01	1	0.4	1	1	1	-1.38888888888889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205010000	https://punemirror.indiatimes.com/news/world/after-40-years-milan-kundera-gets-his-czech-citizenship-back/articleshow/72373264.cms
890904386	20191128	201911	2019	2019.8986	FRA	FRANCE	FRA								CZE	CZECH	CZE								1	013	013	01	1	0.4	1	1	1	-1.38888888888889	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20191205010000	https://punemirror.indiatimes.com/news/world/after-40-years-milan-kundera-gets-his-czech-citizenship-back/articleshow/72373264.cms
890904387	20191128	201911	2019	2019.8986	FRA	FRANCE	FRA								CZEMED	CZECH	CZE					MED			1	013	013	01	1	0.4	6	1	6	-1.38888888888889	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20191205010000	https://punemirror.indiatimes.com/news/world/after-40-years-milan-kundera-gets-his-czech-citizenship-back/articleshow/72373264.cms
890904388	20191128	201911	2019	2019.8986	GOV	MINIST						GOV													0	036	036	03	1	4.0	2	1	2	-1.26811594202898	4	Alice Springs, Northern Territory, Australia	AS	AS03	5120	-23.6975	133.884	-1555489	0								4	Alice Springs, Northern Territory, Australia	AS	AS03	5120	-23.6975	133.884	-1555489	20191205010000	https://www.dailymail.co.uk/news/article-7757785/NSW-teachers-receive-payrise-thousands-dollars-strike.html
890904389	20191128	201911	2019	2019.8986	GOV	MINIST						GOV			AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	6	1	6	-1.26811594202898	4	Alice Springs, Northern Territory, Australia	AS	AS03	5120	-23.6975	133.884	-1555489	4	Alice Springs, Northern Territory, Australia	AS	AS03	5120	-23.6975	133.884	-1555489	4	Alice Springs, Northern Territory, Australia	AS	AS03	5120	-23.6975	133.884	-1555489	20191205010000	https://www.dailymail.co.uk/news/article-7757785/NSW-teachers-receive-payrise-thousands-dollars-strike.html
890904390	20191128	201911	2019	2019.8986	IDN	INDONESIA	IDN																		1	043	043	04	1	2.8	2	1	2	-4.53257790368272	4	Perak, Indonesia (general), Indonesia	ID	ID00	18585	-7.56667	112.15	-2692262	0								4	Perak, Indonesia (general), Indonesia	ID	ID00	18585	-7.56667	112.15	-2692262	20191205010000	https://www.malaymail.com/news/malaysia/2019/12/04/perak-exco-paul-yong-says-lost-cash-documents-in-break-in/1815992
890904391	20191128	201911	2019	2019.8986	USA	CHICAGO	USA																		0	083	083	08	2	5.0	10	1	10	-2.39651416122004	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20191205010000	http://www.chicagotribune.com/politics/ct-city-council-ethics-lobbying-20191205-4tq7sewa6zc7hb7t24trec3pny-story.html
890904392	20191204	201912	2019	2019.9151											GOV	ENERGY MINIST						GOV			1	040	040	04	1	1.0	6	1	6	2	0								4	Ta Phut, Phichit, Thailand	TH	TH13	26880	16.2167	100.267	-3245190	4	Ta Phut, Phichit, Thailand	TH	TH13	26880	16.2167	100.267	-3245190	20191205010000	https://www.bangkokpost.com/business/1808879/ministry-keen-to-promote-lng-hub-trading-centre
890904393	20191204	201912	2019	2019.9151											THAGOV	THAILAND	THA					GOV			1	040	040	04	1	1.0	2	1	2	2	0								4	Ta Phut, Phichit, Thailand	TH	TH13	26880	16.2167	100.267	-3245190	4	Ta Phut, Phichit, Thailand	TH	TH13	26880	16.2167	100.267	-3245190	20191205010000	https://www.bangkokpost.com/business/1808879/ministry-keen-to-promote-lng-hub-trading-centre
890904394	20191204	201912	2019	2019.9151											USAEDU	UNITED STATES	USA					EDU			1	051	051	05	1	3.4	2	1	2	-0.22338049143708	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205010000	https://www.newsbusters.org/blogs/nb/pj-gladnick/2009/05/27/liberal-jonathan-turley-sotomayor-lacks-intellectual-depth
890904395	20191204	201912	2019	2019.9151	GOV	ENERGY MINIST						GOV													1	040	040	04	1	1.0	6	1	6	2	4	Ta Phut, Phichit, Thailand	TH	TH13	26880	16.2167	100.267	-3245190	0								4	Ta Phut, Phichit, Thailand	TH	TH13	26880	16.2167	100.267	-3245190	20191205010000	https://www.bangkokpost.com/business/1808879/ministry-keen-to-promote-lng-hub-trading-centre
890904396	20191204	201912	2019	2019.9151	GOV	ENERGY MINIST						GOV			THA	THAILAND	THA								1	040	040	04	1	1.0	2	1	2	2	4	Ta Phut, Phichit, Thailand	TH	TH13	26880	16.2167	100.267	-3245190	4	Ta Phut, Phichit, Thailand	TH	TH13	26880	16.2167	100.267	-3245190	4	Ta Phut, Phichit, Thailand	TH	TH13	26880	16.2167	100.267	-3245190	20191205010000	https://www.bangkokpost.com/business/1808879/ministry-keen-to-promote-lng-hub-trading-centre
890904397	20191204	201912	2019	2019.9151	THA	THAILAND	THA								GOV	ENERGY MINIST						GOV			1	040	040	04	1	1.0	2	1	2	2	4	Ta Phut, Phichit, Thailand	TH	TH13	26880	16.2167	100.267	-3245190	4	Ta Phut, Phichit, Thailand	TH	TH13	26880	16.2167	100.267	-3245190	4	Ta Phut, Phichit, Thailand	TH	TH13	26880	16.2167	100.267	-3245190	20191205010000	https://www.bangkokpost.com/business/1808879/ministry-keen-to-promote-lng-hub-trading-centre
890904398	20191204	201912	2019	2019.9151	THAGOV	THAILAND	THA					GOV													1	040	040	04	1	1.0	2	1	2	2	4	Ta Phut, Phichit, Thailand	TH	TH13	26880	16.2167	100.267	-3245190	0								4	Ta Phut, Phichit, Thailand	TH	TH13	26880	16.2167	100.267	-3245190	20191205010000	https://www.bangkokpost.com/business/1808879/ministry-keen-to-promote-lng-hub-trading-centre
890904399	20191204	201912	2019	2019.9151	TON	TONGA	TON								JPNGOV	JAPAN	JPN					GOV			1	051	051	05	1	3.4	10	1	10	5.60747663551402	4	Tongatapu, Tongatapu, Tonga	TN	TN02	27407	-21.1667	-175.167	-2778435	4	Tongatapu, Tongatapu, Tonga	TN	TN02	27407	-21.1667	-175.167	-2778435	4	Tongatapu, Tongatapu, Tonga	TN	TN02	27407	-21.1667	-175.167	-2778435	20191205010000	http://www.tonga-broadcasting.net/?p=16658
890904400	20191204	201912	2019	2019.9151	TON	TONGA	TON								JPNGOV	JAPAN	JPN					GOV			1	071	071	07	2	7.4	10	1	10	5.60747663551402	4	Tongatapu, Tongatapu, Tonga	TN	TN02	27407	-21.1667	-175.167	-2778435	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20191205010000	http://www.tonga-broadcasting.net/?p=16658
890904401	20191205	201912	2019	2019.9178											AFG	AFGHANISTAN	AFG								0	036	036	03	1	4.0	2	1	2	-5.31208499335989	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20191205010000	https://www.independentsentinel.com/schumer-pelosi-are-shaken-slam-trump-over-mattis-resignation/
890904402	20191205	201912	2019	2019.9178											AFG	AFGHANISTAN	AFG								0	046	046	04	1	7.0	4	1	4	0.76923076923077	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20191205010000	https://dailytimes.com.pk/513523/khalilzad-in-kabul-for-talks-on-peace-process/
890904403	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	100	100	10	3	-5.0	10	1	10	-0.51282051282051	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20191205010000	https://thenationonlineng.net/border-closure-in-national-interest-says-sanusi-fayemi/
890904404	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			1	040	040	04	1	1.0	10	1	10	-0.50167224080268	0								4	Kohima, Nagaland, India	IN	IN20	17801	25.6667	94.1167	-2101197	4	Kohima, Nagaland, India	IN	IN20	17801	25.6667	94.1167	-2101197	20191205010000	http://morungexpress.com/index.php/millet-farmers-discuss-climate-change-millets-women
890904405	20191205	201912	2019	2019.9178											ARG	ROSARIO	ARG								0	030	030	03	1	4.0	6	1	6	-3.47957639939486	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20191205010000	https://www.coindesk.com/what-twitter-meme-wars-say-about-cryptos-reliance-on-figureheads
