891334213	20181206	201812	2018	2018.9205	USA	NEW YORK CITY	USA								BUS	COMPANIES						BUS			1	042	042	04	1	1.9	5	1	5	-1.59574468085106	3	Long Island, New York, United States	US	USNY	NY067	43.152	-76.061	955858	3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	20191206193000	https://991thewhale.com/new-york-businesses-brace-for-next-minimum-wage-increase/
891334214	20181206	201812	2018	2018.9205	USA	UNITED STATES	USA								MED	MEDIA						MED			1	130	130	13	3	-4.4	14	7	14	-5.76359121524125	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20191206193000	https://www.chron.com/news/crime/article/Trial-of-man-who-offered-500-for-killing-ICE-14887675.php
891334215	20181206	201812	2018	2018.9205	USA	UNITED STATES	USA								MED	MEDIA						MED			1	130	130	13	3	-4.4	2	1	2	-5.91603053435115	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20191206193000	https://www.680news.com/2019/12/06/trial-of-man-who-offered-500-for-killing-ice-agents-closes/
891334216	20181206	201812	2018	2018.9205	USA	UNITED STATES	USA								USAGOV	THE WHITE HOUSE	USA					GOV			0	043	043	04	1	2.8	1	1	1	-3.44827586206897	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191206193000	https://www.thealpenanews.com/wire/?category=5014&ID=105273
891334217	20181206	201812	2018	2018.9205	USA	FIRST STATE	USA								USAGOV	THE WHITE HOUSE	USA					GOV			0	043	043	04	1	2.8	1	1	1	-3.44827586206897	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191206193000	https://www.thealpenanews.com/wire/?category=5014&ID=105273
891334218	20181206	201812	2018	2018.9205	USAGOV	THE WHITE HOUSE	USA					GOV			USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	-3.44827586206897	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191206193000	https://www.thealpenanews.com/wire/?category=5014&ID=105273
891334219	20181206	201812	2018	2018.9205	USAGOV	THE WHITE HOUSE	USA					GOV			USA	FIRST STATE	USA								0	042	042	04	1	1.9	1	1	1	-3.44827586206897	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191206193000	https://www.thealpenanews.com/wire/?category=5014&ID=105273
891334220	20181206	201812	2018	2018.9205	fanREL	FANG			fan						CHRCTH	CATHOLIC				CHR	CTH				0	100	100	10	3	-5.0	4	1	4	0.92936802973977	4	Tangshan, Hebei, China	CH	CH10	13076	39.6333	118.183	-1928048	4	Tangshan, Hebei, China	CH	CH10	13076	39.6333	118.183	-1928048	4	Tangshan, Hebei, China	CH	CH10	13076	39.6333	118.183	-1928048	20191206193000	https://www.breitbart.com/asia/2019/12/06/govt-approved-chinese-bishop-insists-state-is-above-religion/
891334221	20191106	201911	2019	2019.8384											ISR	ISRAEL	ISR								1	042	042	04	1	1.9	6	1	6	-2.97872340425532	0								1	United States	US	US		39.828175	-98.5795	US	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191206193000	https://www.timesofisrael.com/in-phone-call-netanyahu-putin-discuss-iran-and-syria/
891334222	20191106	201911	2019	2019.8384	BUS	COMPANY						BUS			JPN	JAPANESE	JPN								1	042	042	04	1	1.9	2	1	2	0.11049723756906	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20191206193000	https://www.businessinsider.com/weworks-largest-competitor-iwg-wants-to-expand-to-30000-locations-2019-12
891334223	20191106	201911	2019	2019.8384	ISR	ISRAEL	ISR								RUS	RUSSIA	RUS								1	042	042	04	1	1.9	2	1	2	-2.97872340425532	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191206193000	https://www.timesofisrael.com/in-phone-call-netanyahu-putin-discuss-iran-and-syria/
891334224	20191106	201911	2019	2019.8384	ISR	ISRAEL	ISR								RUS	RUSSIA	RUS								1	042	042	04	1	1.9	2	1	2	-2.97872340425532	1	United States	US	US		39.828175	-98.5795	US	4	Naama, HaMerkaz, Israel	IS	IS02	18315	31.8667	34.8667	-780835	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191206193000	https://www.timesofisrael.com/in-phone-call-netanyahu-putin-discuss-iran-and-syria/
891334225	20191106	201911	2019	2019.8384	JPN	JAPANESE	JPN								BUS	COMPANY						BUS			1	043	043	04	1	2.8	2	1	2	0.11049723756906	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20191206193000	https://www.businessinsider.com/weworks-largest-competitor-iwg-wants-to-expand-to-30000-locations-2019-12
891334226	20191106	201911	2019	2019.8384	RUS	RUSSIAN	RUS								ISR	ISRAEL	ISR								1	036	036	03	1	4.0	2	1	2	-2.97872340425532	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191206193000	https://www.timesofisrael.com/in-phone-call-netanyahu-putin-discuss-iran-and-syria/
891334227	20191106	201911	2019	2019.8384	RUS	RUSSIAN	RUS								ISR	ISRAEL	ISR								1	036	036	03	1	4.0	6	1	6	-2.97872340425532	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191206193000	https://www.timesofisrael.com/in-phone-call-netanyahu-putin-discuss-iran-and-syria/
891334228	20191106	201911	2019	2019.8384	RUS	RUSSIAN	RUS								ISR	ISRAEL	ISR								1	036	036	03	1	4.0	2	1	2	-2.97872340425532	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20191206193000	https://www.timesofisrael.com/in-phone-call-netanyahu-putin-discuss-iran-and-syria/
891334229	20191106	201911	2019	2019.8384	RUS	RUSSIA	RUS								ISR	ISRAEL	ISR								1	043	043	04	1	2.8	2	1	2	-2.97872340425532	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191206193000	https://www.timesofisrael.com/in-phone-call-netanyahu-putin-discuss-iran-and-syria/
891334230	20191106	201911	2019	2019.8384	RUS	RUSSIA	RUS								ISR	ISRAEL	ISR								1	043	043	04	1	2.8	2	1	2	-2.97872340425532	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20191206193000	https://www.timesofisrael.com/in-phone-call-netanyahu-putin-discuss-iran-and-syria/
891334231	20191106	201911	2019	2019.8384	UKR	UKRAINE	UKR								GOV	PRESIDENT						GOV			1	090	090	09	2	-2.0	1	1	1	-1.32625994694961	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191206193000	https://www.breitbart.com/politics/2019/12/06/adam-schiff-trump-doesnt-give-a-sht-about-whats-good-for-our-country/
891334232	20191106	201911	2019	2019.8384	USA	OHIO	USA																		1	090	090	09	2	-2.0	5	1	5	-3.81033022861981	3	Yellow Springs, Ohio, United States	US	USOH	OH057	39.8064	-83.8869	1061807	0								3	Yellow Springs, Ohio, United States	US	USOH		39.8064	-83.8869	1061807	20191206193000	https://www.thedailybeast.com/nine-lambs-at-center-of-antioch-college-animal-rights-fight-are-missing-no-one-will-say-where-they-are
891334233	20191106	201911	2019	2019.8384	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								1	090	090	09	2	-2.0	1	1	1	-1.32625994694961	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191206193000	https://www.breitbart.com/politics/2019/12/06/adam-schiff-trump-doesnt-give-a-sht-about-whats-good-for-our-country/
891334234	20191129	201911	2019	2019.9014											COP	POLICE PERSONNEL						COP			1	112	112	11	3	-2.0	2	1	2	-9.66921119592875	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20191206193000	https://www.rediff.com/news/report/hyd-encounter-families-of-accused-in-total-shock/20191206.htm
891334235	20191129	201911	2019	2019.9014											GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	2	1	2	-0.4	0								4	Shirehampton, Bristol, City of, United Kingdom	UK	UKB7	40094	51.4925	-2.68167	-2607710	4	Shirehampton, Bristol, City of, United Kingdom	UK	UKB7	40094	51.4925	-2.68167	-2607710	20191206193000	https://www.bristol247.com/news-and-features/news/general-election-2019-focus-on-bristol-north-west/
891334236	20191129	201911	2019	2019.9014											GBR	CARDIFF	GBR								1	043	043	04	1	2.8	10	1	10	-0.33333333333333	0								4	Llandudno Junction, Conwy, United Kingdom	UK	UKX8	40182	53.2833	-3.8	-2601513	4	Llandudno Junction, Conwy, United Kingdom	UK	UKX8	40182	53.2833	-3.8	-2601513	20191206193000	https://www.northwalespioneer.co.uk/news/18085528.plaid-leader-calls-rail-revolution/
891334237	20191129	201911	2019	2019.9014	GBR	UNITED KINGDOM	GBR																		1	020	020	02	1	3.0	8	1	8	4.22297297297297	1	Ghana	GH	GH		8	-2	GH	0								1	Ghana	GH	GH		8	-2	GH	20191206193000	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Conservative-Party-deserves-another-term-NPP-808180
891334238	20191129	201911	2019	2019.9014	GBR	UNITED KINGDOM	GBR																		0	040	040	04	1	1.0	2	1	2	-0.4	4	Shirehampton, Bristol, City of, United Kingdom	UK	UKB7	40094	51.4925	-2.68167	-2607710	0								4	Shirehampton, Bristol, City of, United Kingdom	UK	UKB7	40094	51.4925	-2.68167	-2607710	20191206193000	https://www.bristol247.com/news-and-features/news/general-election-2019-focus-on-bristol-north-west/
891334239	20191129	201911	2019	2019.9014	GBR	CARDIFF	GBR																		1	042	042	04	1	1.9	10	1	10	-0.33333333333333	4	Llandudno Junction, Conwy, United Kingdom	UK	UKX8	40182	53.2833	-3.8	-2601513	0								4	Llandudno Junction, Conwy, United Kingdom	UK	UKX8	40182	53.2833	-3.8	-2601513	20191206193000	https://www.northwalespioneer.co.uk/news/18085528.plaid-leader-calls-rail-revolution/
891334240	20191129	201911	2019	2019.9014	IRQ	IRAQ	IRQ								GOV	GOVERNMENT						GOV			1	0241	024	02	1	-0.3	3	2	3	-6.78327891864868	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	20191206193000	https://www.ksl.com/article/46686932/12-killed-in-baghdad-square-as-assailants-fire-live-rounds
891334241	20191129	201911	2019	2019.9014	IRQ	IRAQ	IRQ								GOV	GOVERNMENT						GOV			1	0241	024	02	1	-0.3	1	1	1	-6.7774936061381	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20191206193000	https://www.washingtonpost.com/world/the_americas/iraqi-official-6-protesters-killed-30-wounded-in-baghdad/2019/12/06/0b1b0ce4-1858-11ea-80d6-d0ca7007273f_story.html
891334242	20191205	201912	2019	2019.9178	CHN	CHINESE	CHN																		1	190	190	19	4	-10.0	10	1	10	-3.51390922401171	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	0								4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20191206193000	https://news.ltn.com.tw/news/focus/breakingnews/3001338
891334243	20191205	201912	2019	2019.9178	GOV	GOVERNMENT						GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	0	3	Erie County, New York, United States	US	USNY	NY029	42.7667	-78.6664	974113	3	Erie County, New York, United States	US	USNY		42.7667	-78.6664	974113	3	Erie County, New York, United States	US	USNY		42.7667	-78.6664	974113	20191206193000	https://www.wkbw.com/news/local-news/ice-tip-line-to-be-posted-at-erie-county-auto-bureaus-ahead-of-green-light-law-taking-effect
891334244	20191206	201912	2019	2019.9205											AFR	AFRICA	AFR								0	040	040	04	1	1.0	1	1	1	-2.39651416122005	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	1	Brazil	BR	BR		-10	-55	BR	20191206193000	https://www.kitco.com/news/2019-12-06/New-mining-waste-dam-rules-should-not-be-retroactive-says-review-chief.html
891334245	20191206	201912	2019	2019.9205											AFR	AFRICA	AFR								0	040	040	04	1	1.0	1	1	1	-2.39651416122005	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	1	Brazil	BR	BR		-10	-55	BR	20191206193000	https://www.kitco.com/news/2019-12-06/New-mining-waste-dam-rules-should-not-be-retroactive-says-review-chief.html
891334246	20191206	201912	2019	2019.9205											AFR	AFRICA	AFR								1	111	111	11	3	-2.0	2	1	2	-3.5426731078905	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20191206193000	https://www.news24.com/SouthAfrica/News/health-dept-under-fire-at-gender-equality-commission-hearings-into-state-of-shelters-20191206
891334247	20191206	201912	2019	2019.9205											AGR	FARMER						AGR			1	040	040	04	1	1.0	10	1	10	1.73160173160173	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20191206193000	https://www.nation.co.ke/business/seedsofgold/A-fertiliser-mix-that-works-for-the-soil/2301238-5376370-15dfko9z/
891334248	20191206	201912	2019	2019.9205											AGR	FARMER						AGR			0	041	041	04	1	1.0	10	1	10	-4.1429731925264	0								4	Terere, Eastern, Kenya	KE	KE03	18585	-0.116667	37.3167	-2263394	4	Terere, Eastern, Kenya	KE	KE03	18585	-0.116667	37.3167	-2263394	20191206193000	https://www.nation.co.ke/business/seedsofgold/To-save-money-on-pigs--cleanliness-is-paramount/2301238-5376494-10hi21k/
891334249	20191206	201912	2019	2019.9205											AUS	AUSTRALIA	AUS								0	023	023	02	1	3.4	1	1	1	-5.17031630170316	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20191206193000	https://www.theguardian.com/australia-news/2019/dec/07/please-bring-him-back-family-fear-australian-democracy-activist-will-die-in-vietnamese-jail
891334250	20191206	201912	2019	2019.9205											BGD	BANGLADESH	BGD								0	040	040	04	1	1.0	4	1	4	2.30263157894736	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	1	India	IN	IN		20	77	IN	20191206193000	https://www.thedailystar.net/backpage/news/modi-join-bangabandhu-birth-centenary-celebration-1836865
891334251	20191206	201912	2019	2019.9205											BGD	BANGLADESH	BGD								0	040	040	04	1	1.0	1	1	1	2.30263157894736	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20191206193000	https://www.thedailystar.net/backpage/news/modi-join-bangabandhu-birth-centenary-celebration-1836865
891334252	20191206	201912	2019	2019.9205											BUS	COMPANIES						BUS			1	041	041	04	1	1.0	10	1	10	-4.33482810164424	0								3	City Of Chicago, Illinois, United States	US	USIL		41.8368	-87.6845	428803	3	City Of Chicago, Illinois, United States	US	USIL		41.8368	-87.6845	428803	20191206193000	http://nevadanewsandviews.com/nevada-residents-pay-among-lowest-wireless-taxes-in-the-nation/
891334253	20191206	201912	2019	2019.9205											BUS	INDUSTRY						BUS			0	100	100	10	3	-5.0	10	1	10	-2.58620689655173	0								3	Army War College, District of Columbia, United States	US	USDC		38.8634	-77.0169	531541	3	Army War College, District of Columbia, United States	US	USDC		38.8634	-77.0169	531541	20191206193000	https://www.intelligent-aerospace.com/satcom/article/14073193/us-military-satellite-warfare
891334254	20191206	201912	2019	2019.9205											CAN	CANADA	CAN								1	014	014	01	1	0.0	8	1	4	-3.40136054421768	0								4	Glacier National Park, British Columbia, Canada	CA	CA02	154724	51.25	-117.633	-565261	4	Glacier National Park, British Columbia, Canada	CA	CA02	154724	51.25	-117.633	-565261	20191206193000	https://www.saobserver.net/news/bird-populations-significantly-declining-around-revelstoke-says-parks-canada/
891334255	20191206	201912	2019	2019.9205											CAN	CANADA	CAN								1	014	014	01	1	0.0	6	1	6	-3.40136054421768	0								4	Glacier National Park, British Columbia, Canada	CA	CA02	154724	51.25	-117.633	-565261	4	Selkirk Mountains, British Columbia, Canada	CA	CA02	12544	50	-117	-573386	20191206193000	https://www.saobserver.net/news/bird-populations-significantly-declining-around-revelstoke-says-parks-canada/
891334256	20191206	201912	2019	2019.9205											CAN	CANADA	CAN								1	036	036	03	1	4.0	2	1	2	1.62548764629389	0								4	Elko, British Columbia, Canada	CA	CA02	12549	49.3	-115.117	-564149	4	Elko, British Columbia, Canada	CA	CA02	12549	49.3	-115.117	-564149	20191206193000	https://elkodaily.com/news/local/maptek-opens-elko-office/article_c5d33349-b839-53c8-a016-5ad92fc955cc.html
891334257	20191206	201912	2019	2019.9205											CAN	CANADA	CAN								1	040	040	04	1	1.0	2	1	2	1.62548764629389	0								4	Elko, British Columbia, Canada	CA	CA02	12549	49.3	-115.117	-564149	4	Elko, British Columbia, Canada	CA	CA02	12549	49.3	-115.117	-564149	20191206193000	https://elkodaily.com/news/local/maptek-opens-elko-office/article_c5d33349-b839-53c8-a016-5ad92fc955cc.html
891334258	20191206	201912	2019	2019.9205											CAN	CANADA	CAN								0	182	182	18	4	-9.5	4	1	4	0.94899169632266	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20191206193000	https://www.pjstar.com/news/20191206/nick-in-am-peoria-diocese-says-it-didnt-rush-or-go-it-alone-regarding-fulton-sheen
891334259	20191206	201912	2019	2019.9205											CHN	CHINESE	CHN								1	060	060	06	2	6.0	2	1	2	-5.50724637681159	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20191206193000	https://www.christianheadlines.com/contributors/lori-arnold/14-year-old-kidnapped-forced-to-convert-to-islam-married-off-to-muslim-man-in-pakistan.html
891334260	20191206	201912	2019	2019.9205											CHR	DIOCESE				CHR					0	112	112	11	3	-2.0	4	1	4	-2.97029702970297	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	1	Vatican City	VT	VT		41.9	12.45	VT	20191206193000	https://www.pjstar.com/news/20191206/report-other-accused-rochester-priests-might-be-connected-to-fulton-sheen
891334261	20191206	201912	2019	2019.9205											CHR	DIOCESE				CHR					0	112	112	11	3	-2.0	4	1	4	-2.97029702970297	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191206193000	https://www.pjstar.com/news/20191206/report-other-accused-rochester-priests-might-be-connected-to-fulton-sheen
891334262	20191206	201912	2019	2019.9205											CHR	DIOCESE				CHR					0	112	112	11	3	-2.0	2	1	2	-2.97029702970297	0								1	Vatican City	VT	VT		41.9	12.45	VT	1	Vatican City	VT	VT		41.9	12.45	VT	20191206193000	https://www.pjstar.com/news/20191206/report-other-accused-rochester-priests-might-be-connected-to-fulton-sheen
891334263	20191206	201912	2019	2019.9205											COD	ITURI	COD								1	0874	087	08	2	10.0	5	1	5	-1.06837606837607	0								4	Ituri, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	1.85	29.9667	-2044867	4	Ituri, Congo, Democratic Republic of The (general), Democratic Republic Of The Congo	CG	CG00	18585	1.85	29.9667	-2044867	20191206193000	https://reliefweb.int/report/democratic-republic-congo/security-situation-deteriorates-msf-withdraws-staff-biakato
