890915698	20181205	201812	2018	2018.9178	USAGOV	UNITED STATES	USA					GOV			USA	WASHINGTON	USA								1	051	051	05	1	3.4	2	1	2	1.31795716639209	3	Cohasset, Washington, United States	US	USWA	WA037	46.8529	-119.969	1511816	2	Washington, United States	US	USWA		47.3917	-121.571	WA	3	Cohasset, Washington, United States	US	USWA	WA037	46.8529	-119.969	1511816	20191205020000	https://www.patriotledger.com/news/20191204/us-attorney-general-honors-cohasset-cops-who-stopped-stabbing
890915699	20191105	201911	2019	2019.8356	GOV	PRINCE						GOV													1	125	125	12	3	-5.0	6	1	6	-3.48387096774194	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205020000	https://www.cairnspost.com.au/it-was-the-worst-thing-i-couldve-told-them-virginia-giuffre-on-her-first-interview-with-epstein/news-story/5f05fe742fddbf87e5676a1acddd4394?nk=686d6e5b79f88c9a502a33fedde423e0-1575510416
890915700	20191105	201911	2019	2019.8356	GOV	PRINCE						GOV													1	125	125	12	3	-5.0	4	1	4	-3.48387096774194	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20191205020000	https://www.cairnspost.com.au/it-was-the-worst-thing-i-couldve-told-them-virginia-giuffre-on-her-first-interview-with-epstein/news-story/5f05fe742fddbf87e5676a1acddd4394?nk=686d6e5b79f88c9a502a33fedde423e0-1575510416
890915701	20191105	201911	2019	2019.8356	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								0	110	110	11	3	-2.0	12	3	12	-4.21099363777591	2	California, United States	US	USCA		36.17	-119.746	CA	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20191205020000	https://www.seattletimes.com/nation-world/nation-politics/california-governor-blames-trump-for-delayed-homeless-aid/
890915702	20191128	201911	2019	2019.8986	MED	PUBLISHER						MED			SPY	INTELLIGENCE						SPY			1	084	084	08	2	7.0	2	1	2	-1.0989010989011	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20191205020000	http://www.courant.com/entertainment/sns-bc-us--books-impeachment-report-20191204-story.html
890915703	20191128	201911	2019	2019.8986	USAGOV	UNITED STATES	USA					GOV			TUR	TURKEY	TUR								0	046	046	04	1	7.0	1	1	1	-2.16572504708098	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20191205020000	https://www.msn.com/en-us/news/world/tensions-over-turkey-and-russia-in-nato-amid-70th-anniversary-summit/ar-BBXKxn8
890915704	20191204	201912	2019	2019.9151	CHNGOV	CHINA	CHN					GOV			CRM	GANG						CRM			1	040	040	04	1	1.0	1	1	1	-7.70020533880901	4	Qin Gang, Anhui, China	CH	CH01	13144	32.5294	118.598	-3805099	4	Qin Gang, Anhui, China	CH	CH01	13144	32.5294	118.598	-3805099	4	Qin Gang, Anhui, China	CH	CH01	13144	32.5294	118.598	-3805099	20191205020000	https://archive.shine.cn/nation/China-condemns-US-approval-of-Xinjiang-bill/shdaily.shtml
890915705	20191204	201912	2019	2019.9151	USACOP	UNITED STATES	USA					COP													1	051	051	05	1	3.4	6	1	6	3.7037037037037	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20191205020000	https://95rockfm.com/grand-junction-police-department-welcomes-7-new-officers/
890915706	20191205	201912	2019	2019.9178											AFG	AFGHANISTAN	AFG								1	043	043	04	1	2.8	2	1	2	-3.96927016645326	0								1	Afghanistan	AF	AF		33	66	AF	1	United States	US	US		39.828175	-98.5795	US	20191205020000	https://dailytimes.com.pk/513601/nato-relevant-or-a-relic/
890915707	20191205	201912	2019	2019.9178											AUS	MURRAY	AUS								1	043	043	04	1	2.8	8	1	8	0	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20191205020000	https://www.okotokstoday.ca/local-news/horse-enthusiast-was-well-liked-in-foothills-cowboy-association-1900946
890915708	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	0874	087	08	2	10.0	2	1	2	-7.59493670886076	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205020000	https://www.yourinvestmentpropertymag.com.au/news/ato-beware-of-tax-scammers-268785.aspx
890915709	20191205	201912	2019	2019.9178											AUS	AUSTRALIAN	AUS								1	100	100	10	3	-5.0	8	1	8	-7.59493670886076	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205020000	https://www.yourinvestmentpropertymag.com.au/news/ato-beware-of-tax-scammers-268785.aspx
890915710	20191205	201912	2019	2019.9178											AUSBUS	AUSTRALIAN	AUS					BUS			1	030	030	03	1	4.0	6	2	6	-0.14970898634914	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205020000	https://www.finanznachrichten.de/nachrichten-2019-12/48346029-australian-defence-force-selects-ga-asi-s-mq-9b-for-project-air-7003-004.htm
890915711	20191205	201912	2019	2019.9178											AUSJUD	BRISBANE	AUS					JUD			1	173	173	17	4	-5.0	12	2	12	-14.201355678463	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20191205020000	https://www.theaustralian.com.au/news/latest-news/queensland-church-rapist-sentenced-to-jail/news-story/f0d062c90f55215cb2242a5219db972b?nk=a3eedf4f76501af717a0c1da4422cc45-1575510461
890915712	20191205	201912	2019	2019.9178											BEL	BELGIUM	BEL								1	036	036	03	1	4.0	20	1	10	0	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20191205020000	http://www.mccookgazette.com/story/2652704.html
890915713	20191205	201912	2019	2019.9178											BHS	BAHAMA	BHS								1	110	110	11	3	-2.0	2	1	2	-5.08744038155803	0								1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20191205020000	http://www.thebahamasweekly.com/publish/bahamian-politics/DNA_How_many_times_will_the_government_be_blindsided64173.shtml
890915714	20191205	201912	2019	2019.9178											BUS	INVESTOR						BUS			0	0211	021	02	1	3.4	6	1	6	2.17391304347827	0								4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	20191205020000	https://www.businesswire.com/news/home/20191204005199/en/BlackRock-Achieves-1-Billion-Record-Close-Third-Vintage
890915715	20191205	201912	2019	2019.9178											BUS	INVESTOR						BUS			0	0211	021	02	1	3.4	4	1	4	2.17391304347827	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20191205020000	https://www.businesswire.com/news/home/20191204005199/en/BlackRock-Achieves-1-Billion-Record-Close-Third-Vintage
890915716	20191205	201912	2019	2019.9178											BUS	INVESTOR						BUS			0	0311	031	03	1	5.2	6	1	6	2.17391304347827	0								4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	20191205020000	https://www.businesswire.com/news/home/20191204005199/en/BlackRock-Achieves-1-Billion-Record-Close-Third-Vintage
890915717	20191205	201912	2019	2019.9178											BUS	BANK						BUS			1	042	042	04	1	1.9	2	1	2	1.80878552971576	0								4	Greenwoods, Nunavut, Canada	CA	CA14	25042	63.8333	-69	-565626	4	Greenwoods, Nunavut, Canada	CA	CA14	25042	63.8333	-69	-565626	20191205020000	http://www.hngnews.com/lake_mills_leader/article_288d23d5-8938-5784-aa63-41ae69276c2f.html
890915718	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	042	042	04	1	1.9	6	1	6	-6.46319569120288	0								3	Delray, California, United States	US	USCA	CA037	33.9853	-118.425	1669959	3	Delray, California, United States	US	USCA	CA037	33.9853	-118.425	1669959	20191205020000	https://www.governing.com/news/headlines/South-Florida-Desperate-for-Ways-to-Stop-Train-Suicides.html
890915719	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	042	042	04	1	1.9	2	1	2	-6.46319569120288	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205020000	https://www.governing.com/news/headlines/South-Florida-Desperate-for-Ways-to-Stop-Train-Suicides.html
890915720	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	043	043	04	1	2.8	6	1	6	-2.95748613678374	0								1	Seychelles	SE	SE		-4.583333	55.666667	SE	1	Seychelles	SE	SE		-4.583333	55.666667	SE	20191205020000	https://www.euronews.com/2019/12/05/russia-probe-witness-charged-funneling-millions-hillary-clinton-s-2016-n1096221
890915721	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			1	045	045	04	1	5.0	5	1	5	0.24154589371981	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205020000	https://www.theage.com.au/politics/federal/agriculture-and-environment-to-be-merged-in-radical-shake-up-of-public-service-20191205-p53h49.html
890915722	20191205	201912	2019	2019.9178											BUS	BUSINESS LEADER						BUS			1	046	046	04	1	7.0	2	1	2	6.16438356164383	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Cartagena, Bolír, Colombia	CO	CO35	13503	10.3997	-75.5144	-579943	20191205020000	http://www.thebahamasweekly.com/publish/international/Boehler_to_Travel_to_Colombia64169.shtml
890915723	20191205	201912	2019	2019.9178											BUS	BUSINESS LEADER						BUS			1	046	046	04	1	7.0	8	1	8	6.16438356164383	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205020000	http://www.thebahamasweekly.com/publish/international/Boehler_to_Travel_to_Colombia64169.shtml
890915724	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	2	1	2	5.55555555555556	0								3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	20191205020000	http://www.oc-breeze.com/2019/12/04/149000_orange-county-business-council-bizpac-announces-support-for-young-kim/
890915725	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			0	061	061	06	2	6.4	18	1	18	-4.82025116676693	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205020000	https://thehill.com/policy/technology/overnights/473106-hillicon-valley-house-passes-anti-robocall-bill-senators-inch
890915726	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			0	061	061	06	2	6.4	2	1	2	-3.33483551149167	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20191205020000	https://thehill.com/policy/technology/overnights/473106-hillicon-valley-house-passes-anti-robocall-bill-senators-inch
890915727	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	173	173	17	4	-5.0	6	1	6	-10.1796407185629	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20191205020000	http://www.voxy.co.nz/national/5/354028
890915728	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	181	181	18	4	-9.0	8	1	8	-3.98148148148148	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20191205020000	https://cnnphilippines.com:443/world/2019/12/5/Facebook-white-van-hoax.html
890915729	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	181	181	18	4	-9.0	2	1	2	-3.98148148148148	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205020000	https://cnnphilippines.com:443/world/2019/12/5/Facebook-white-van-hoax.html
890915730	20191205	201912	2019	2019.9178											BUSLAB	BANK						BUS	LAB		1	010	010	01	1	0.0	10	1	10	-6.72268907563025	0								0								0								20191205020000	https://www.radioiowa.com/2019/12/04/sheriff-confirms-lu-verne-bank-employee-shot-and-killed/
890915731	20191205	201912	2019	2019.9178											BUSLAB	BANK						BUS	LAB		1	193	193	19	4	-10.0	10	1	10	-6.72268907563025	0								0								0								20191205020000	https://www.radioiowa.com/2019/12/04/sheriff-confirms-lu-verne-bank-employee-shot-and-killed/
890915732	20191205	201912	2019	2019.9178											CAN	CANADIAN	CAN								1	112	112	11	3	-2.0	10	1	10	-6.08108108108108	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205020000	https://www.standard-freeholder.com/news/local-news/canadian-woman-facing-drug-charges-from-massena-port-of-entry
890915733	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	042	042	04	1	1.9	10	1	10	3.32446808510638	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20191205020000	http://www.bjreview.com/./Opinion/201911/t20191129_800186441.html
890915734	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	042	042	04	1	1.9	8	1	8	-7.26256983240223	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	1	Hong Kong	HK	HK		22.25	114.166667	HK	20191205020000	https://wrp.org.uk/editorials/trump-is-attacking-the-chinese-workers-us-and-uk-workers-must-support-the-chinese-people-our-enemy-is-at-home/
890915735	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	042	042	04	1	1.9	2	1	2	-7.26256983240223	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20191205020000	https://wrp.org.uk/editorials/trump-is-attacking-the-chinese-workers-us-and-uk-workers-must-support-the-chinese-people-our-enemy-is-at-home/
890915736	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	0214	021	02	1	3.4	10	1	10	4.31654676258993	0								3	Crestview, Florida, United States	US	USFL	FL091	30.7621	-86.5705	281044	3	Crestview, Florida, United States	US	USFL	FL091	30.7621	-86.5705	281044	20191205020000	https://www.fox4news.com/news/florida-couple-buys-baby-bouncer-at-goodwill-finds-semi-automatic-rifle-inside
890915737	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	030	030	03	1	4.0	10	1	10	-9.1743119266055	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205020000	https://sdgln.com/news/2019/12/04/florida-man-abandons-young-son-roadside-suspecting-he-might-be-gay
890915738	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	042	042	04	1	1.9	2	1	2	-0.49382716049383	0								3	Brockton, Massachusetts, United States	US	USMA	MA023	42.0834	-71.0184	617571	3	Brockton, Massachusetts, United States	US	USMA	MA023	42.0834	-71.0184	617571	20191205020000	https://www.enterprisenews.com/news/20191203/icy-rescue---officers-recount-plunging-into-frigid-water-to-save-brockton-teen
890915739	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	042	042	04	1	1.9	10	1	10	-10.6741573033708	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20191205020000	https://www.kctv5.com/news/local_news/kc-man-charged-in-fatal-shooting-outside-liquor-store/article_e5b0e924-16fe-11ea-98b3-8ff2ee25b7e5.html
890915740	20191205	201912	2019	2019.9178											COP	PRISON						COP			1	043	043	04	1	2.8	10	1	10	-4.92753623188406	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20191205020000	https://www.fox4news.com/news/mayor-eric-johnson-says-dpd-chief-renee-halls-ceasefire-plan-is-not-enough
890915741	20191205	201912	2019	2019.9178											COP	POLICE OFFICER						COP			0	043	043	04	1	2.8	10	1	10	-3.16091954022989	0								1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20191205020000	https://sg.style.yahoo.com/iraq-revolution-dramatised-written-read-painted-012414082.html
890915742	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	112	112	11	3	-2.0	6	1	6	-8.53658536585366	0								3	Haines City, Florida, United States	US	USFL		28.1142	-81.6179	283589	3	Haines City, Florida, United States	US	USFL		28.1142	-81.6179	283589	20191205020000	https://wreg.com/2019/12/04/florida-dad-accused-of-abandoning-son-at-closed-police-station-because-he-thought-child-was-gay/amp/
890915743	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			0	022	022	02	1	3.2	10	1	10	2.47747747747748	0								0								0								20191205020000	https://ghananewsagency.org/social/pwds-in-agortime-ziofe-receive-entrepreneurial-support-160762
890915744	20191205	201912	2019	2019.9178											CVL	POPULATION						CVL			0	036	036	03	1	4.0	20	2	20	1.37322861771661	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20191205020000	https://www.finanznachrichten.de/nachrichten-2019-12/48345966-global-nitrogenous-fertilizer-market-2019-2023-2-cagr-projection-through-2023-technavio-004.htm
890915745	20191205	201912	2019	2019.9178											CVL	ENGINEER						CVL			1	036	036	03	1	4.0	5	1	5	0.44345898004435	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205020000	https://www.politico.com/news/magazine/2019/12/04/mike-bloomberg-just-made-trump-look-reasonable-075560
890915746	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	10	1	10	2.30179028132993	0								3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20191205020000	https://www.ksat.com/news/local/2019/12/05/youre-invited-2-public-meetings-set-to-discuss-whats-next-for-bandera-road/
890915747	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	4	1	4	3.09597523219814	0								3	Fairfield County, Ohio, United States	US	USOH		39.7503	-82.5999	1074035	3	Fairfield County, Ohio, United States	US	USOH		39.7503	-82.5999	1074035	20191205020000	https://www.lancastereaglegazette.com/story/news/local/2019/12/04/tour-trees-end-up-filling-local-homes-holiday-spirit/2607985001/
890915748	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	6	1	6	3.09597523219814	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20191205020000	https://www.lancastereaglegazette.com/story/news/local/2019/12/04/tour-trees-end-up-filling-local-homes-holiday-spirit/2607985001/
890915749	20191205	201912	2019	2019.9178											DEU	GERMANY	DEU								0	060	060	06	2	6.0	4	1	4	-0.19788918205805	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20191205020000	https://hiphopdx.com/news/id.53690/title.interview-hilltop-hoods-suffa-talks-dadrap-refusal-to-bow-down-to-industry-pressure
890915750	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			0	010	010	01	1	0.0	5	1	5	-4.67032967032967	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20191205020000	https://newsmaven.io/indiancountrytoday/the-press-pool/new-aclu-of-montana-report-indigenous-students-pushed-out-of-montana-s-schools-at-highest-rates-0WfgRC4DPUOlmVQY0ort8Q/
890915751	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			0	013	013	01	1	0.4	10	1	10	-0.991884580703331	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191205020000	http://theconversation.com/ontarios-high-school-e-learning-still-hasnt-addressed-students-with-special-needs-121612
890915752	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			1	013	013	01	1	0.4	5	1	5	-3.6697247706422	0								3	Oregon City, Oregon, United States	US	USOR		45.3573	-122.607	1136601	3	Oregon City, Oregon, United States	US	USOR		45.3573	-122.607	1136601	20191205020000	https://www.kptv.com/news/police--year-old-student-arrested-with-gun-ammo-at/article_46d72e80-16e0-11ea-ba08-ab3b1d53666a.html
890915753	20191205	201912	2019	2019.9178											EDU	UNIVERSITY						EDU			1	036	036	03	1	4.0	2	1	2	2.30905861456483	0								3	Drake University, Iowa, United States	US	USIA		41.6014	-93.6519	456007	3	Drake University, Iowa, United States	US	USIA		41.6014	-93.6519	456007	20191205020000	https://www.press-citizen.com/story/news/elections/presidential/caucus/2019/12/04/bernie-sanders-campaign-hoping-superior-iowa-organization-movement-politics-bring-victory/2586778001/
890915754	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	1	1	1	3.55450236966825	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20191205020000	http://www.hngnews.com/cambridge_deerfield/article_1996075f-5614-53b9-9ca8-bd17732b7086.html
890915755	20191205	201912	2019	2019.9178											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	1	1	1	6	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	3	Academy Of Art University, California, United States	US	USCA		37.7877	-122.401	1655322	20191205020000	https://www.ssuchronicle.com/2019/12/04/intelligent-com-announces-top-film-degree-programs-for-2020/
890915756	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	4	1	4	2.56410256410256	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205020000	https://www.wctrib.com/obituaries/obits/4806239-Kenneth-A.-Samuelson
890915757	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			0	050	050	05	1	3.5	10	1	10	2.05479452054795	0								0								0								20191205020000	https://www.juneauempire.com/news/harborview-could-have-a-new-principal-soon/
890915758	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			1	051	051	05	1	3.4	6	1	6	-2.76923076923077	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20191205020000	https://www.fox4news.com/news/northwest-dallas-school-receives-50k-donation-to-repair-damage-after-october-tornado
890915759	20191205	201912	2019	2019.9178											EDU	STUDENT						EDU			0	051	051	05	1	3.4	10	1	10	-1.5028901734104	0								3	Hampshire County, Massachusetts, United States	US	USMA		42.3334	-72.5829	606934	3	Hampshire County, Massachusetts, United States	US	USMA		42.3334	-72.5829	606934	20191205020000	https://www.gazettenet.com/Guest-column-Ananda-Lennox-30992744
