891115744	20191105	201911	2019	2019.8356	MCO	MONACO	MCO								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	4	2	4	0.56925996204933	1	Monaco	MN	MN		43.733333	7.4	MN	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205213000	https://1660thefan.com/news/articles/2019/dec/05/chadwick-wants-to-help-sweep-away-female-stereotypes/964075/
891115745	20191105	201911	2019	2019.8356	MCO	MONACO	MCO								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	4	2	4	0.56925996204933	1	Monaco	MN	MN		43.733333	7.4	MN	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Monaco	MN	MN		43.733333	7.4	MN	20191205213000	https://1660thefan.com/news/articles/2019/dec/05/chadwick-wants-to-help-sweep-away-female-stereotypes/964075/
891115746	20191105	201911	2019	2019.8356	MIL	AIR FORCE						MIL			USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	0.45454545454546	3	Macdill Air Force Base, Florida, United States	US	USFL	FL057	27.8472	-82.5034	2512267	3	Moody Air Force Base, Georgia, United States	US	USGA		30.9716	-83.199	2442695	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20191205213000	https://www.businessinsider.in/defense/news/us-airmen-in-florida-practiced-getting-the-a-10-warthog-ready-to-fight-any-time-any-place/articleshow/72392217.cms
891115747	20191105	201911	2019	2019.8356	MIL	AIR FORCE						MIL			USA	FLORIDA	USA								1	043	043	04	1	2.8	2	1	2	0.45454545454546	3	Macdill Air Force Base, Florida, United States	US	USFL	FL057	27.8472	-82.5034	2512267	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20191205213000	https://www.businessinsider.in/defense/news/us-airmen-in-florida-practiced-getting-the-a-10-warthog-ready-to-fight-any-time-any-place/articleshow/72392217.cms
891115748	20191105	201911	2019	2019.8356	MIL	AIR FORCE						MIL			USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	0.45454545454546	3	Macdill Air Force Base, Florida, United States	US	USFL	FL057	27.8472	-82.5034	2512267	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	3	Macdill Air Force Base, Florida, United States	US	USFL		27.8472	-82.5034	2512267	20191205213000	https://www.businessinsider.in/defense/news/us-airmen-in-florida-practiced-getting-the-a-10-warthog-ready-to-fight-any-time-any-place/articleshow/72392217.cms
891115749	20191105	201911	2019	2019.8356	MIL	AIR FORCE						MIL			USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	0.45454545454546	3	Macdill Air Force Base, Florida, United States	US	USFL	FL057	27.8472	-82.5034	2512267	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20191205213000	https://www.businessinsider.in/defense/news/us-airmen-in-florida-practiced-getting-the-a-10-warthog-ready-to-fight-any-time-any-place/articleshow/72392217.cms
891115750	20191105	201911	2019	2019.8356	OPP	ACTIVIST						OPP			EDU	STUDENT						EDU			0	1721	172	17	4	-5.0	5	1	5	-4.01188707280832	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191205213000	https://www.breitbart.com/education/2019/12/05/u-of-wisconsin-hosts-bias-response-symposium-addressing-straight-white-college-men/
891115751	20191105	201911	2019	2019.8356	ROU	ROMANIAN									CAN	CANADA	CAN								1	051	051	05	1	3.4	1	1	1	-4.61538461538462	4	Fonthill, Ontario, Canada	CA	CA08	12668	43.0333	-79.2833	-564745	1	Romania	RO	RO		46	25	RO	4	Fonthill, Ontario, Canada	CA	CA08	12668	43.0333	-79.2833	-564745	20191205213000	https://www.wellandtribune.ca/news-story/9763692-jewelry-thief-persona-non-grata-in-fonthill/
891115752	20191105	201911	2019	2019.8356	ROU	ROMANIAN									CAN	CANADA	CAN								1	051	051	05	1	3.4	1	1	1	-4.61538461538462	1	Romania	RO	RO		46	25	RO	4	Fonthill, Ontario, Canada	CA	CA08	12668	43.0333	-79.2833	-564745	1	Romania	RO	RO		46	25	RO	20191205213000	https://www.wellandtribune.ca/news-story/9763692-jewelry-thief-persona-non-grata-in-fonthill/
891115753	20191105	201911	2019	2019.8356	ROU	ROMANIAN									CAN	CANADA	CAN								1	051	051	05	1	3.4	4	1	4	-4.61538461538462	1	Romania	RO	RO		46	25	RO	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	1	Romania	RO	RO		46	25	RO	20191205213000	https://www.wellandtribune.ca/news-story/9763692-jewelry-thief-persona-non-grata-in-fonthill/
891115754	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	2	1	2	0.45454545454546	3	Macdill Air Force Base, Florida, United States	US	USFL	FL057	27.8472	-82.5034	2512267	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20191205213000	https://www.businessinsider.in/defense/news/us-airmen-in-florida-practiced-getting-the-a-10-warthog-ready-to-fight-any-time-any-place/articleshow/72392217.cms
891115755	20191105	201911	2019	2019.8356	USA	FLORIDA	USA								MIL	AIR FORCE						MIL			1	042	042	04	1	1.9	6	1	6	0.45454545454546	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205213000	https://www.businessinsider.in/defense/news/us-airmen-in-florida-practiced-getting-the-a-10-warthog-ready-to-fight-any-time-any-place/articleshow/72392217.cms
891115756	20191128	201911	2019	2019.8986											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	4	1	4	-6.54761904761905	0								3	Orangeville, Illinois, United States	US	USIL	IL177	42.4683	-89.644	415157	3	Orangeville, Illinois, United States	US	USIL	IL177	42.4683	-89.644	415157	20191205213000	https://www.wclo.com/2019/12/05/illinois-man-faces-seven-felonies-for-driving-through-beloit-parade-route/
891115757	20191128	201911	2019	2019.8986											USA	ILLINOIS	USA								1	112	112	11	3	-2.0	6	1	6	-6.54761904761905	0								3	South Beloit, Illinois, United States	US	USIL		42.4931	-89.0368	418714	3	South Beloit, Illinois, United States	US	USIL		42.4931	-89.0368	418714	20191205213000	https://www.wclo.com/2019/12/05/illinois-man-faces-seven-felonies-for-driving-through-beloit-parade-route/
891115758	20191128	201911	2019	2019.8986	AUT	VIENNA	AUT								USAGOV	JOE BIDEN	USA					GOV			1	043	043	04	1	2.8	10	1	10	-2.45098039215686	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20191205213000	http://www.allmediany.com/news/118536-republicans-insist-schiff-should-testify-phone-records-suggest-nunes-should-too
891115759	20191128	201911	2019	2019.8986	MCOELI	ALBERT	MCO					ELI													1	010	010	01	1	0.0	3	1	3	3.47222222222222	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20191205213000	https://www.kimberleybulletin.com/news/kimberley-seniors-project-society-church-avenue-affordable-housing-units-now-full/
891115760	20191128	201911	2019	2019.8986	MCOELI	ALBERT	MCO					ELI			CAN	CANADA	CAN								1	010	010	01	1	0.0	1	1	1	3.47222222222222	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20191205213000	https://www.kimberleybulletin.com/news/kimberley-seniors-project-society-church-avenue-affordable-housing-units-now-full/
891115761	20191128	201911	2019	2019.8986	MED	SPOKESMAN						MED													1	036	036	03	1	4.0	6	1	6	-2.38095238095238	3	Spokane Valley, Washington, United States	US	USWA	WA063	47.6732	-117.239	1967430	0								3	Spokane Valley, Washington, United States	US	USWA		47.6732	-117.239	1967430	20191205213000	https://www.opb.org/news/article/report-investigation-washington-rep-matt-shea/
891115762	20191128	201911	2019	2019.8986	MED	SPOKESMAN						MED													1	036	036	03	1	4.0	4	1	4	-2.38095238095238	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20191205213000	https://www.opb.org/news/article/report-investigation-washington-rep-matt-shea/
891115763	20191128	201911	2019	2019.8986	UGAGOV	MATIA KASAIJA	UGA					GOV			UGA	UGANDA	UGA								1	173	173	17	4	-5.0	4	1	4	-1.22377622377623	4	Kiyonga, Nebbi, Uganda	UG	UG58	18585	2.2047	31.3007	-1730561	4	Lugogo, Uganda (general), Uganda	UG	UG00	18585	1.45861	31.985	-1731448	4	Lugogo, Uganda (general), Uganda	UG	UG00	18585	1.45861	31.985	-1731448	20191205213000	https://www.observer.ug/businessnews/62844-integrity-key-in-business-kasaija-tells-entrepreneurs
891115764	20191128	201911	2019	2019.8986	UGAGOV	MATIA KASAIJA	UGA					GOV			UGA	UGANDA	UGA								1	173	173	17	4	-5.0	4	1	4	-1.22377622377623	4	Nakawa, Buyende, Uganda	UG	UGF3	18585	1.4	32.9333	-1732977	4	Nakawa, Buyende, Uganda	UG	UGF3	18585	1.4	32.9333	-1732977	4	Nakawa, Buyende, Uganda	UG	UGF3	18585	1.4	32.9333	-1732977	20191205213000	https://www.observer.ug/businessnews/62844-integrity-key-in-business-kasaija-tells-entrepreneurs
891115765	20191128	201911	2019	2019.8986	USA	LOS ANGELES	USA								COP	POLICE COMMISSIONER						COP			1	010	010	01	1	0.0	2	1	2	-2.32558139534884	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20191205213000	https://www.businessinsider.in/tech/news/police-officers-are-testing-a-batman-like-device-that-binds-a-suspect-without-using-force-heres-how-it-works/articleshow/72391926.cms
891115766	20191128	201911	2019	2019.8986	USAGOV	JOE BIDEN	USA					GOV			AUT	VIENNA	AUT								1	042	042	04	1	1.9	6	1	6	-2.45098039215686	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20191205213000	http://www.allmediany.com/news/118536-republicans-insist-schiff-should-testify-phone-records-suggest-nunes-should-too
891115767	20191128	201911	2019	2019.8986	USAGOV	JOE BIDEN	USA					GOV			AUT	VIENNA	AUT								1	042	042	04	1	1.9	4	1	4	-2.45098039215686	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20191205213000	http://www.allmediany.com/news/118536-republicans-insist-schiff-should-testify-phone-records-suggest-nunes-should-too
891115768	20191204	201912	2019	2019.9151	COP	SECURITY FORCE						COP			OPP	PROTESTER						OPP			1	190	190	19	4	-10.0	10	1	10	-5.84878744650499	4	Karaj, Tehran, Iran	IR	IR26	41096	35.8355	51.0103	-3069644	4	Karaj, Tehran, Iran	IR	IR26	41096	35.8355	51.0103	-3069644	4	Karaj, Tehran, Iran	IR	IR26	41096	35.8355	51.0103	-3069644	20191205213000	https://en.radiofarda.com/a/mother-of-young-protester-killed-in-iran-says-she-will-not-accept-blood-money-/30309908.html
891115769	20191204	201912	2019	2019.9151	OPP	PROTESTER						OPP			IRN	IRAN	IRN								1	071	071	07	2	7.4	10	1	10	-5.84878744650499	4	Karaj, Tehran, Iran	IR	IR26	41096	35.8355	51.0103	-3069644	4	Karaj, Tehran, Iran	IR	IR26	41096	35.8355	51.0103	-3069644	4	Karaj, Tehran, Iran	IR	IR26	41096	35.8355	51.0103	-3069644	20191205213000	https://en.radiofarda.com/a/mother-of-young-protester-killed-in-iran-says-she-will-not-accept-blood-money-/30309908.html
891115770	20191205	201912	2019	2019.9178											ATH	AGNOSTIC				ATH					1	051	051	05	1	3.4	10	1	10	-4.59905660377358	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20191205213000	https://www.medpagetoday.com/hematologyoncology/coloncancer/83723
891115771	20191205	201912	2019	2019.9178											AUS	MURRAY	AUS								1	042	042	04	1	1.9	6	1	6	1.14503816793893	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20191205213000	https://www.jweekly.com/2019/12/05/bagel-black-friday-draws-big-crowds-in-berkeley-latkapalooza-fundraiser-returns-choux-bakery-expands/
891115772	20191205	201912	2019	2019.9178											AUSBUS	AUSTRALIAN	AUS					BUS			0	051	051	05	1	3.4	3	1	3	-3.80090497737556	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20191205213000	https://www.theland.com.au/story/6529484/beef-industry-reacts-with-horror-to-latest-covert-footage/?cs=4933
891115773	20191205	201912	2019	2019.9178											BEL	WATERLOO	BEL								1	043	043	04	1	2.8	5	1	5	-2.61194029850747	0								0								0								20191205213000	https://www.wellandtribune.ca/news-story/9752214-few-answers-from-welland-gas-station-owner-at-centre-of-bad-gas-complaints/
891115774	20191205	201912	2019	2019.9178											BRAGOV	BRAZIL	BRA					GOV			1	040	040	04	1	1.0	4	1	4	1.3677811550152	0								3	Embassy Of Brazil, District of Columbia, United States	US	USDC		38.9187	-77.0608	530757	1	Hungary	HU	HU		47	20	HU	20191205213000	http://direct.catholicnewsagency.com/news/if-we-give-up-our-christianity-we-lose-our-identity-says-hungarian-minister-75728
891115775	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	030	030	03	1	4.0	10	1	10	4.04040404040404	0								4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20191205213000	http://www.allmediany.com/news/118542-aoc-lied-about-fast-tracking-hiv-drug
891115776	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			1	030	030	03	1	4.0	10	1	10	2.9126213592233	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20191205213000	https://isthmus.com/isthmus-city-guide/mad-faves-2019-mens-stores/
891115777	20191205	201912	2019	2019.9178											BUS	CHAMBER OF COMMERCE						BUS			1	036	036	03	1	4.0	2	1	2	2.61011419249592	0								3	Graham County, Arizona, United States	US	USAZ		33.0167	-110.017	25444	3	Graham County, Arizona, United States	US	USAZ		33.0167	-110.017	25444	20191205213000	https://www.eacourier.com/events/things-to-do/article_7fedce1a-1611-11ea-b471-d3415ec5ff6c.html
891115778	20191205	201912	2019	2019.9178											BUS	BANK						BUS			1	036	036	03	1	4.0	10	1	10	5.02793296089385	0								1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	20191205213000	https://www.observer.ug/businessnews/62841-nc-bank-toyota-uganda-to-finance-car-buyers
891115779	20191205	201912	2019	2019.9178											BUS	AIRLINE						BUS			1	060	060	06	2	6.0	10	1	10	0	0								1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20191205213000	https://atwonline.com/training/emirates-airline-orders-two-cae-777x-simulators
891115780	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			1	100	100	10	3	-5.0	10	1	10	-3.10262529832936	0								3	Ballast Point, California, United States	US	USCA		32.6864	-117.24	238941	3	Ballast Point, California, United States	US	USCA		32.6864	-117.24	238941	20191205213000	https://www.msn.com/en-us/foodanddrink/beverages/ballast-point-once-sold-for-dollar1-billion-offloaded-to-tiny-new-brewery-in-wild-deal/ar-BBXLRAZ
891115781	20191205	201912	2019	2019.9178											BUS	CORPORATION						BUS			0	112	112	11	3	-2.0	10	1	10	-5.14950166112956	0								4	Indore, Madhya Pradesh, India	IN	IN35	17729	22.7167	75.8333	-2097803	4	Indore, Madhya Pradesh, India	IN	IN35	17729	22.7167	75.8333	-2097803	20191205213000	https://indianexpress.com/article/india/madhya-pradesh-honey-trap-case-bungalow-3-properties-of-accused-editor-razed-6152868/
891115782	20191205	201912	2019	2019.9178											BUS	ENTREPRENEUR						BUS			0	130	130	13	3	-4.4	3	1	3	-1.22377622377623	0								4	Nakawa, Buyende, Uganda	UG	UGF3	18585	1.4	32.9333	-1732977	4	Nakawa, Buyende, Uganda	UG	UGF3	18585	1.4	32.9333	-1732977	20191205213000	https://www.observer.ug/businessnews/62844-integrity-key-in-business-kasaija-tells-entrepreneurs
891115783	20191205	201912	2019	2019.9178											CAN	VANCOUVER	CAN								1	100	100	10	3	-5.0	10	1	10	-4.00696864111498	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20191205213000	https://www.vancourier.com/news/downtown-eastside-hotel-owners-launch-court-challenge-against-city-of-vancouver-1.24028664
891115784	20191205	201912	2019	2019.9178											CHL	CHILE	CHL								1	1123	112	11	3	-2.0	4	1	4	-0.45662100456621	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20191205213000	https://www.france24.com/en/20191205-plastic-jellyfish-giant-whales-art-at-heart-of-madrid-climate-march
891115785	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	046	046	04	1	7.0	10	1	10	1.54948673251986	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205213000	https://www.trinityp3.com/2019/12/ecosystems-marketplaces-for-products-services/
891115786	20191205	201912	2019	2019.9178											COP	NATIONAL POLICE						COP			1	036	036	03	1	4.0	10	1	10	-2	0								5	West Java, Jawa Barat, Indonesia	ID	ID30	18585	-6.75	107.5	-2679921	5	West Java, Jawa Barat, Indonesia	ID	ID30	18585	-6.75	107.5	-2679921	20191205213000	https://www.catholicregister.org/home/international/item/30822-indonesia-to-deploy-160-000-security-personnel-to-protect-churches-for-christmas
891115787	20191205	201912	2019	2019.9178											CVL	COMMUNITY						CVL			0	020	020	02	1	3.0	10	1	10	-7.1428571428571	0								3	Aliso Viejo, California, United States	US	USCA		33.565	-117.727	252532	3	Aliso Viejo, California, United States	US	USCA		33.565	-117.727	252532	20191205213000	https://www.nytimes.com/2019/12/05/health/flesh-eating-bacteria-san-diego.html
