890917918	20191128	201911	2019	2019.8986	IRLCVL	LIMERICK	IRL					CVL													1	090	090	09	2	-2.0	5	1	5	-1.21212121212121	4	Ballyneety, South Tipperary, Ireland	EI	EI40	18306	52.3189	-7.85417	356075	0								4	Ballyneety, South Tipperary, Ireland	EI	EI40	18306	52.3189	-7.85417	356075	20191205021500	https://www.limerickleader.ie/news/home/499324/hse-inspectors-order-closure-of-takeaway-in-limerick-village.html
890917919	20191128	201911	2019	2019.8986	USA	WASHINGTON	USA								RUS	RUSSIA	RUS								1	163	163	16	4	-8.0	2	1	2	-6.96517412935323	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205021500	http://news.trust.org/item/20191205004203-ijm7t
890917920	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								USAMIL	UNITED STATES	USA					MIL			0	042	042	04	1	1.9	1	1	1	-2.46913580246913	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205021500	https://www.malaymail.com/news/world/2019/12/05/us-to-restart-taliban-talks-after-trump-green-light/1816215
890917921	20191128	201911	2019	2019.8986	USA	AMERICAN	USA								USAMIL	UNITED STATES	USA					MIL			0	043	043	04	1	2.8	1	1	1	-2.46913580246913	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205021500	https://www.malaymail.com/news/world/2019/12/05/us-to-restart-taliban-talks-after-trump-green-light/1816215
890917922	20191128	201911	2019	2019.8986	USAMIL	AMERICAN	USA					MIL			AFGMIL	AFGHANISTAN	AFG					MIL			0	043	043	04	1	2.8	6	1	6	-2.46913580246913	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205021500	https://www.malaymail.com/news/world/2019/12/05/us-to-restart-taliban-talks-after-trump-green-light/1816215
890917923	20191128	201911	2019	2019.8986	USAMIL	UNITED STATES	USA					MIL			USA	AMERICAN	USA								0	042	042	04	1	1.9	1	1	1	-2.46913580246913	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205021500	https://www.malaymail.com/news/world/2019/12/05/us-to-restart-taliban-talks-after-trump-green-light/1816215
890917924	20191128	201911	2019	2019.8986	USAMIL	UNITED STATES	USA					MIL			USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	-2.46913580246913	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205021500	https://www.malaymail.com/news/world/2019/12/05/us-to-restart-taliban-talks-after-trump-green-light/1816215
890917925	20191205	201912	2019	2019.9178											AFG	AFGHANISTAN	AFG								1	042	042	04	1	1.9	2	1	2	-6.18556701030928	0								1	Afghanistan	AF	AF		33	66	AF	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20191205021500	https://www.wnpr.org/?page=1629
890917926	20191205	201912	2019	2019.9178											AFGLAB	AFGHANISTAN	AFG					LAB			0	190	190	19	4	-10.0	2	1	2	-4.9618320610687	0								4	Fukuoka, Fukuoka, Japan	JA	JA07	33728	33.5833	130.4	-227372	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20191205021500	https://www.cbc.ca/news/world/afghanistan-nakamura-japanese-doctor-ambush-1.5384922
890917927	20191205	201912	2019	2019.9178											AFGLAB	AFGHANISTAN	AFG					LAB			0	190	190	19	4	-10.0	8	1	8	-4.9618320610687	0								5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	20191205021500	https://www.cbc.ca/news/world/afghanistan-nakamura-japanese-doctor-ambush-1.5384922
890917928	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			0	190	190	19	4	-10.0	5	1	5	1.56555772994129	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205021500	https://www.centraltelegraph.com.au/news/sight-that-broke-beautiful-jontis-heart/3892400/
890917929	20191205	201912	2019	2019.9178											AUS	GREAT BARRIER REEF	AUS								0	036	036	03	1	4.0	2	1	2	3.04523063143753	0								4	Great Barrier, New Zealand (general), New Zealand	NZ	NZ00	22379	-36.1667	175.417	-1510164	4	Great Barrier, New Zealand (general), New Zealand	NZ	NZ00	22379	-36.1667	175.417	-1510164	20191205021500	https://www.news.com.au/travel/travel-ideas/best-of-travel/remote-aussie-spot-named-in-worlds-best-in-new-ranking/news-story/a20f6fa03686c8708c39265aa4a29264
890917930	20191205	201912	2019	2019.9178											AUS	GREAT BARRIER REEF	AUS								0	036	036	03	1	4.0	2	1	2	3.04523063143753	0								4	Great Barrier, New Zealand (general), New Zealand	NZ	NZ00	22379	-36.1667	175.417	-1510164	4	Heron Island, Queensland, Australia	AS	AS04	154666	-23.4429	151.915	-1578155	20191205021500	https://www.news.com.au/travel/travel-ideas/best-of-travel/remote-aussie-spot-named-in-worlds-best-in-new-ranking/news-story/a20f6fa03686c8708c39265aa4a29264
890917931	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	2	1	2	3.04523063143753	0								4	Heron Island, Queensland, Australia	AS	AS04	154666	-23.4429	151.915	-1578155	4	Heron Island, Queensland, Australia	AS	AS04	154666	-23.4429	151.915	-1578155	20191205021500	https://www.news.com.au/travel/travel-ideas/best-of-travel/remote-aussie-spot-named-in-worlds-best-in-new-ranking/news-story/a20f6fa03686c8708c39265aa4a29264
890917932	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	10	1	10	3.04523063143753	0								4	Island Beach, New South Wales, Australia	AS	AS02	5057	-34.7152	146.451	11422890	4	Island Beach, New South Wales, Australia	AS	AS02	5057	-34.7152	146.451	11422890	20191205021500	https://www.news.com.au/travel/travel-ideas/best-of-travel/remote-aussie-spot-named-in-worlds-best-in-new-ranking/news-story/a20f6fa03686c8708c39265aa4a29264
890917933	20191205	201912	2019	2019.9178											AUS	GREAT BARRIER REEF	AUS								0	042	042	04	1	1.9	2	1	2	3.04523063143753	0								4	Great Barrier, New Zealand (general), New Zealand	NZ	NZ00	22379	-36.1667	175.417	-1510164	4	Heron Island, Queensland, Australia	AS	AS04	154666	-23.4429	151.915	-1578155	20191205021500	https://www.news.com.au/travel/travel-ideas/best-of-travel/remote-aussie-spot-named-in-worlds-best-in-new-ranking/news-story/a20f6fa03686c8708c39265aa4a29264
890917934	20191205	201912	2019	2019.9178											AUS	ADELAIDE	AUS								1	043	043	04	1	2.8	14	1	10	1.73833485818847	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20191205021500	https://indaily.com.au/arts-and-culture/2019/12/05/adelaide-urban-sketchers-a-lesson-in-art-and-awareness/
890917935	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	10	1	10	0.75757575757576	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205021500	https://www.shockmansion.com/2019/12/05/the-greatest-rotary-shop-in-all-of-australia-spitting-fire-at-pac-performance/
890917936	20191205	201912	2019	2019.9178											AUS	AUSTRALIAN	AUS								1	061	061	06	2	6.4	2	1	2	4.19847328244275	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20191205021500	https://www.manmonthly.com.au/Export+award+goes+to+F-35+supplier
890917937	20191205	201912	2019	2019.9178											AUSLEG	AUSTRALIA	AUS					LEG			0	030	030	03	1	4.0	1	1	1	-0.45662100456621	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205021500	https://www.abc.net.au/news/2019-12-05/medevac-repeal-bill-scott-morrison-new-zealand-png-nauru/11765456
890917938	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	020	020	02	1	3.0	3	1	3	-8.57142857142857	0								4	Jiemian, Fujian, China	CH	CH07	13009	25.9189	118.048	-1912133	4	Jiemian, Fujian, China	CH	CH07	13009	25.9189	118.048	-1912133	20191205021500	https://nextshark.com/ex-huawei-employee-detained/
890917939	20191205	201912	2019	2019.9178											BUS	BANK						BUS			1	036	036	03	1	4.0	2	1	2	-3.13807531380753	0								4	Cooum, Tamil Nadu, India	IN	IN25	70251	13.0678	80.29	9086840	4	Perumbakkam, Tamil Nadu, India	IN	IN25	70244	12.9053	80.1986	9087138	20191205021500	https://www.newindianexpress.com/cities/chennai/2019/dec/05/cooum-restoration-are-koyambedu-evictions-as-per-un-standards-2071733.html
890917940	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	10	1	10	-4.79041916167665	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20191205021500	https://www.dailycitizen.news/news/local_news/one-arrested-said-stolen-from-convenience-store/article_ebe244b6-1373-5f22-ad89-852d3b40fa42.html
890917941	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	4	1	4	1.07142857142857	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20191205021500	https://www.holmesreport.com/latest/article/current-global-names-asia-pacific-leadership
890917942	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	10	1	10	1.56555772994129	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205021500	https://www.centraltelegraph.com.au/news/sight-that-broke-beautiful-jontis-heart/3892400/
890917943	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	057	057	05	1	8.0	6	1	6	3.83275261324042	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20191205021500	https://www.hellenicshippingnews.com/irs-and-shipparts-com-ink-cooperation-agreement-to-promote-indian-equipment-suppliers/
890917944	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	057	057	05	1	8.0	2	1	2	3.83275261324042	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Bai Guoping, Sichuan, China	CH	CH32	13261	32.5946	105.659	10385378	20191205021500	https://www.hellenicshippingnews.com/irs-and-shipparts-com-ink-cooperation-agreement-to-promote-indian-equipment-suppliers/
890917945	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	057	057	05	1	8.0	2	1	2	3.83275261324042	0								4	Bai Guoping, Sichuan, China	CH	CH32	13261	32.5946	105.659	10385378	4	Bai Guoping, Sichuan, China	CH	CH32	13261	32.5946	105.659	10385378	20191205021500	https://www.hellenicshippingnews.com/irs-and-shipparts-com-ink-cooperation-agreement-to-promote-indian-equipment-suppliers/
890917946	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	071	071	07	2	7.4	10	1	10	1.33333333333334	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205021500	https://www.dailymail.co.uk/wires/aap/article-7758035/amp/Tas-Victoria-power-cable-stacks-study.html
890917947	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	112	112	11	3	-2.0	5	1	5	-1.61290322580645	0								0								0								20191205021500	https://www.courier-journal.com/story/news/local/2019/12/04/papa-johns-ceo-company-isnt-focused-john-schnatter-comments/2613220001/
890917948	20191205	201912	2019	2019.9178											CHL	CHILE	CHL								0	020	020	02	1	3.0	2	1	2	-0.36429872495446	0								4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20191205021500	https://www.cheatsheet.com/entertainment/why-pedro-pascal-died-inside-when-he-first-met-jon-favreau.html
890917949	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	140	140	14	3	-6.5	2	1	2	-4.56989247311829	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20191205021500	https://uk.reuters.com/article/uk-usa-china-xinjiang-media/china-official-media-blasts-u-s-uighur-bill-calls-for-reprisals-idUKKBN1Y905W
890917950	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	140	140	14	3	-6.5	2	1	2	-4.56989247311829	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Hong Kong	HK	HK		22.25	114.166667	HK	20191205021500	https://uk.reuters.com/article/uk-usa-china-xinjiang-media/china-official-media-blasts-u-s-uighur-bill-calls-for-reprisals-idUKKBN1Y905W
890917951	20191205	201912	2019	2019.9178											CHR	CHRISTIAN				CHR					1	080	080	08	2	5.0	6	1	6	4.02144772117962	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205021500	https://www.getreligion.org/?offset=1575296749998
890917952	20191205	201912	2019	2019.9178											COL	COLOMBIA	COL								0	040	040	04	1	1.0	4	1	4	-7.62331838565022	0								4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20191205021500	https://www.upi.com/Top_News/World-News/2019/12/04/Colombians-hold-third-national-strike-in-opposition-to-President-Ivan-Duque/3841575505616/
890917953	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	020	020	02	1	3.0	5	1	5	-3.39892665474061	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20191205021500	https://bangaloremirror.indiatimes.com/bangalore/others/big-brother-is-planning-to-watch-you-even-in-the-cab/articleshow/72375691.cms
890917954	20191205	201912	2019	2019.9178											COP	POLICE OFFICER						COP			0	043	043	04	1	2.8	10	1	10	-3.90189520624303	0								4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20191205021500	https://www.ibtimes.com/iraq-revolution-will-be-dramatised-written-read-painted-2879377
890917955	20191205	201912	2019	2019.9178											COP	POLICE FORCE						COP			0	046	046	04	1	7.0	3	1	3	-6.51872399445212	0								1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	20191205021500	https://www.sandiegouniontribune.com/opinion/commentary/story/2019-12-04/commentary-why-san-diego-should-support-trump-lawsuit-against-california
890917956	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	090	090	09	2	-2.0	2	1	2	-4.9618320610687	0								5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	20191205021500	https://www.cbc.ca/news/world/afghanistan-nakamura-japanese-doctor-ambush-1.5384922
890917957	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	112	112	11	3	-2.0	2	1	2	-4.9618320610687	0								5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	20191205021500	https://www.cbc.ca/news/world/afghanistan-nakamura-japanese-doctor-ambush-1.5384922
890917958	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	173	173	17	4	-5.0	3	1	3	-9.09090909090909	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Cedar Crest, Virginia, United States	US	USVA		38.8187	-77.205	1492733	20191205021500	https://www.republicanherald.com/news/man-charged-with-homicide-in-i-81-crash-1.2567615
890917959	20191205	201912	2019	2019.9178											CVL	NEIGHBORHOOD						CVL			1	042	042	04	1	1.9	2	1	2	-3.19488817891374	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20191205021500	https://fox40.com/2019/12/04/city-crews-rely-on-neighbors-to-report-clogged-drains-debris-piles/
890917960	20191205	201912	2019	2019.9178											CVL	VOTER						CVL			1	100	100	10	3	-5.0	5	1	5	-2.87356321839081	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205021500	https://www.thesun.co.uk/news/10479402/jeremy-corbyn-labour-brexit-pollster-warns/
890917961	20191205	201912	2019	2019.9178											DEU	GERMANY	DEU								0	042	042	04	1	1.9	8	1	8	-0.99290780141844	0								1	Germany	GM	GM		51.5	10.5	GM	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	20191205021500	https://thewire.in/diplomacy/partisan-one-sided-eu-legislators-respond-to-meps-visit-to-kashmir
890917962	20191205	201912	2019	2019.9178											DEU	GERMANY	DEU								0	043	043	04	1	2.8	8	1	8	-0.99290780141844	0								1	Germany	GM	GM		51.5	10.5	GM	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	20191205021500	https://thewire.in/diplomacy/partisan-one-sided-eu-legislators-respond-to-meps-visit-to-kashmir
890917963	20191205	201912	2019	2019.9178											DEU	GERMANY	DEU								0	051	051	05	1	3.4	8	1	8	-0.99290780141844	0								1	Germany	GM	GM		51.5	10.5	GM	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	20191205021500	https://thewire.in/diplomacy/partisan-one-sided-eu-legislators-respond-to-meps-visit-to-kashmir
890917964	20191205	201912	2019	2019.9178											DEU	GERMANY	DEU								0	051	051	05	1	3.4	2	1	2	-0.99290780141844	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20191205021500	https://thewire.in/diplomacy/partisan-one-sided-eu-legislators-respond-to-meps-visit-to-kashmir
890917965	20191205	201912	2019	2019.9178											DEU	GERMAN	DEU								0	090	090	09	2	-2.0	1	1	1	0	0								1	Germany	GM	GM		51.5	10.5	GM	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20191205021500	https://nypost.com/2019/12/04/nypd-k9-units-collect-christmas-toys-treats-for-deployed-war-dogs/
890917966	20191205	201912	2019	2019.9178											DEU	GERMAN	DEU								0	190	190	19	4	-10.0	1	1	1	0	0								1	Germany	GM	GM		51.5	10.5	GM	3	Staten Island, New York, United States	US	USNY		40.5834	-74.1496	1802959	20191205021500	https://nypost.com/2019/12/04/nypd-k9-units-collect-christmas-toys-treats-for-deployed-war-dogs/
890917967	20191205	201912	2019	2019.9178											DZA	ALGERIA	DZA								1	042	042	04	1	1.9	2	1	2	-6.29685157421289	0								4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20191205021500	https://www.msn.com/en-us/news/world/algeria-opens-first-corruption-trial-for-ex-pms-tycoons/ar-BBXLlET
890917968	20191205	201912	2019	2019.9178											DZA	ALGIERS	DZA								1	042	042	04	1	1.9	10	1	10	-6.29685157421289	0								4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Sidi Mhamed, Alger, Algeria	AG	AG01	37755	36.7445	3.05268	-485789	20191205021500	https://www.msn.com/en-us/news/world/algeria-opens-first-corruption-trial-for-ex-pms-tycoons/ar-BBXLlET
890917969	20191205	201912	2019	2019.9178											DZA	ALGIERS	DZA								1	042	042	04	1	1.9	8	1	8	-6.29685157421289	0								4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	1	China	CH	CH		35	105	CH	20191205021500	https://www.msn.com/en-us/news/world/algeria-opens-first-corruption-trial-for-ex-pms-tycoons/ar-BBXLlET
890917970	20191205	201912	2019	2019.9178											EDU	UNIVERSITY						EDU			1	040	040	04	1	1.0	10	1	10	0.52539404553415	0								3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	20191205021500	https://www.nprillinois.org/post/larger-campus-plan-downtown-springfield-being-considered-0
890917971	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	-2.04918032786885	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205021500	https://www.out.com/politics/2019/12/04/sorry-ladies-hillary-clinton-says-shes-not-lesbian
890917972	20191205	201912	2019	2019.9178											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	10	1	10	0	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20191205021500	https://www.koat.com/article/who-should-be-next-leader-of-albuquerque-public-schools-you-can-still-chime-in/30126426
890917973	20191205	201912	2019	2019.9178											EDU	ACADEMICS						EDU			0	043	043	04	1	2.8	10	1	10	1.94319880418535	0								4	Ahmad Ali, Sindh, Pakistan	PK	PK05	23693	24.0781	67.4773	-3879729	4	Ahmad Ali, Sindh, Pakistan	PK	PK05	23693	24.0781	67.4773	-3879729	20191205021500	https://www.thenews.com.pk/print/578987-call-for-a-national-response-to-educational-challenges
