890966136	20191105	201911	2019	2019.8356	IGOEUREEC	THE EU	EUR	EEC				IGO			TURMIL	TURKISH	TUR					MIL			1	164	164	16	4	-7.0	3	1	3	0.26595744680851	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	20191205080000	http://www.hurriyetdailynews.com/eu-commission-aims-at-honest-conversations-with-turkey-149458
890966137	20191128	201911	2019	2019.8986	BLZ	BELIZE	BLZ								LAB	UNIONS						LAB			0	010	010	01	1	0.0	2	1	2	-1.13207547169812	1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	20191205080000	http://7newsbelize.com/sstory.php?nid=51250
890966138	20191128	201911	2019	2019.8986	GOV	MINIST						GOV													0	026	026	02	1	4.0	10	1	10	0.82644628099174	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20191205080000	https://www.thenews.com.pk/latest/579025-pm-imran-recommends-three-names-for-cec-position
890966139	20191128	201911	2019	2019.8986	GOVLAB	LABOUR MINIST						GOV	LAB		BLZ	BELIZE	BLZ								0	013	013	01	1	0.4	2	1	2	-1.13207547169812	1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	20191205080000	http://7newsbelize.com/sstory.php?nid=51250
890966140	20191128	201911	2019	2019.8986	GOVLAB	LABOUR MINIST						GOV	LAB		LAB	UNIONS						LAB			0	010	010	01	1	0.0	3	1	3	-1.13207547169812	1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	20191205080000	http://7newsbelize.com/sstory.php?nid=51250
890966141	20191204	201912	2019	2019.9151	CHE	GENEVA	CHE								NPL	NEPAL	NPL								1	040	040	04	1	1.0	1	1	1	2.54452926208652	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20191205080000	https://thehimalayantimes.com/kathmandu/jagan-chapagain-chosen-red-cross-secretary-general/
890966142	20191204	201912	2019	2019.9151	CHE	GENEVA	CHE								NPL	NEPAL	NPL								1	040	040	04	1	1.0	1	1	1	2.54452926208652	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20191205080000	https://thehimalayantimes.com/kathmandu/jagan-chapagain-chosen-red-cross-secretary-general/
890966143	20191204	201912	2019	2019.9151	MED	JOURNALIST						MED			NGA	ABUJA	NGA								1	046	046	04	1	7.0	10	1	10	1.23152709359606	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20191205080000	https://www.thisdaylive.com/index.php/2019/12/05/2023-igbo-alone-cannot-make-themselves-president-says-okorocha/
890966144	20191204	201912	2019	2019.9151	NGA	ABUJA	NGA								MED	JOURNALIST						MED			1	046	046	04	1	7.0	10	1	10	1.23152709359606	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20191205080000	https://www.thisdaylive.com/index.php/2019/12/05/2023-igbo-alone-cannot-make-themselves-president-says-okorocha/
890966145	20191204	201912	2019	2019.9151	NPL	NEPAL	NPL								CHE	GENEVA	CHE								1	040	040	04	1	1.0	2	1	2	2.54452926208652	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20191205080000	https://thehimalayantimes.com/kathmandu/jagan-chapagain-chosen-red-cross-secretary-general/
890966146	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			0	020	020	02	1	3.0	8	1	8	1.08138873079113	0								4	Cobden, Victoria, Australia	AS	AS07	5407	-38.3286	143.075	-1566108	4	Cobden, Victoria, Australia	AS	AS07	5407	-38.3286	143.075	-1566108	20191205080000	https://www.theland.com.au/story/6527926/questions-asked-at-da-agm/?cs=4938
890966147	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			0	020	020	02	1	3.0	2	1	2	1.08138873079113	0								4	Yannathan, Victoria, Australia	AS	AS07	5365	-38.2333	145.65	-1611532	4	Yannathan, Victoria, Australia	AS	AS07	5365	-38.2333	145.65	-1611532	20191205080000	https://www.theland.com.au/story/6527926/questions-asked-at-da-agm/?cs=4938
890966148	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			0	043	043	04	1	2.8	5	1	5	1.08138873079113	0								4	Cobden, Victoria, Australia	AS	AS07	5407	-38.3286	143.075	-1566108	4	Cobden, Victoria, Australia	AS	AS07	5407	-38.3286	143.075	-1566108	20191205080000	https://www.theland.com.au/story/6527926/questions-asked-at-da-agm/?cs=4938
890966149	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	014	014	01	1	0.0	4	1	4	-8.40787119856887	0								4	Armadale, Western Australia, Australia	AS	AS08	5434	-32.15	116	-1556240	4	Armadale, Western Australia, Australia	AS	AS08	5434	-32.15	116	-1556240	20191205080000	https://www.abc.net.au/news/2019-12-05/rebecca-delalande-murder-trial-aborted/11769934
890966150	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	014	014	01	1	0.0	4	1	4	-8.40787119856887	0								4	Bayswater, Victoria, Australia	AS	AS07	5389	-37.85	145.267	-1557948	4	Bayswater, Victoria, Australia	AS	AS07	5389	-37.85	145.267	-1557948	20191205080000	https://www.abc.net.au/news/2019-12-05/rebecca-delalande-murder-trial-aborted/11769934
890966151	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	030	030	03	1	4.0	6	1	6	0.77519379844962	0								4	Canning Basin, Western Australia, Australia	AS	AS08	5478	-21	125	-1563994	4	Canning Basin, Western Australia, Australia	AS	AS08	5478	-21	125	-1563994	20191205080000	https://www.energy-pedia.com/news/australia/buru-energy-assumes-100-percent-equity-in-three-key-canning-basin-exploration-permits-178270
890966152	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	1	1	1	-7.32600732600732	0								4	Royal Park, Tasmania, Australia	AS	AS06	5346	-41.4361	147.129	39311	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20191205080000	https://www.theage.com.au/national/victoria/jogger-allegedly-raped-head-held-under-water-during-horrific-merri-creek-trail-attack-20191205-p53hbk.html
890966153	20191205	201912	2019	2019.9178											AUS	VICTORIA	AUS								1	040	040	04	1	1.0	13	1	10	-0.875273522975931	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20191205080000	https://www.inquisitr.com/5777172/young-restless-recap-wednesday-devon-hilary/
890966154	20191205	201912	2019	2019.9178											AUS	CANBERRA	AUS								0	042	042	04	1	1.9	8	1	8	-6.49064906490649	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20191205080000	https://www.abc.net.au/news/2019-12-05/malarndirri-mccarthy-death-rape-threats/11768326
890966155	20191205	201912	2019	2019.9178											AUS	CANBERRA	AUS								0	042	042	04	1	1.9	2	1	2	-6.49064906490649	0								5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	20191205080000	https://www.abc.net.au/news/2019-12-05/malarndirri-mccarthy-death-rape-threats/11768326
890966156	20191205	201912	2019	2019.9178											AUS	QUEENSLAND	AUS								0	043	043	04	1	2.8	6	1	6	1.34615384615384	0								4	Rivendell, Western Australia, Australia	AS	AS08	5449	-33.6846	115.238	11460804	4	Rivendell, Western Australia, Australia	AS	AS08	5449	-33.6846	115.238	11460804	20191205080000	https://www.realestate.com.au/news/rivendell-for-sale-as-godfather-of-coral-charlie-veron-moves-north-to-save-the-reef/
890966157	20191205	201912	2019	2019.9178											AUS	MURRAY	AUS								1	057	057	05	1	8.0	2	1	2	0.87719298245614	0								3	Logan County, Illinois, United States	US	USIL		40.1334	-89.3668	424255	3	Logan County, Illinois, United States	US	USIL		40.1334	-89.3668	424255	20191205080000	https://www.wbko.com/content/news/Logan-County-star-Brea-Croslin-signs-with-Murray-State-softball-565820911.html
890966158	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	4	1	4	-3.97456279809221	0								4	Glen Osmond, South Australia, Australia	AS	AS05	5316	-34.9667	138.633	-1575512	4	Glen Osmond, South Australia, Australia	AS	AS05	5316	-34.9667	138.633	-1575512	20191205080000	https://www.abc.net.au/news/2019-12-05/coroner-releases-cctv-footage-of-fatal-motel-siege/11768810
890966159	20191205	201912	2019	2019.9178											BRACRM	BRAZILIAN	BRA					CRM			1	084	084	08	2	7.0	7	1	7	-2.07852193995381	0								4	Rocinha, ParanáR, Brazil	BR	BR18	9224	-25.1167	-52.85	-666887	4	Rocinha, ParanáR, Brazil	BR	BR18	9224	-25.1167	-52.85	-666887	20191205080000	http://www.koreatimes.co.kr/www/culture/2019/12/142_279857.html
890966160	20191205	201912	2019	2019.9178											BRACRM	BRAZIL	BRA					CRM			1	084	084	08	2	7.0	1	1	1	-2.07852193995381	0								4	Rocinha, ParanáR, Brazil	BR	BR18	9224	-25.1167	-52.85	-666887	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20191205080000	http://www.koreatimes.co.kr/www/culture/2019/12/142_279857.html
890966161	20191205	201912	2019	2019.9178											BUS	AIRLINE						BUS			0	020	020	02	1	3.0	10	1	10	-7.82608695652174	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20191205080000	https://news.yahoo.com/cobwebbed-bikes-carpool-apps-france-010305072.html
890966162	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	0331	033	03	1	5.2	6	1	6	3.18650421743205	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20191205080000	https://newsday.co.tt/2019/12/05/pleasantville-secondary-student-lands-internship-at-term-finance/
890966163	20191205	201912	2019	2019.9178											BUS	ENTREPRENEUR						BUS			0	043	043	04	1	2.8	5	1	5	-4.2830540037244	0								4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20191205080000	https://theglobepost.com/2019/11/18/chile-economic-model/
890966164	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	5	1	5	6.50496141124587	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20191205080000	https://www.rermag.com/classifieds-job-postings/paladin-attachmentsstanley-infrastructure-rental-territory-manager-south
890966165	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	5	1	5	6.5121412803532	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20191205080000	https://www.rermag.com/classifieds-job-postings/paladin-attachmentsstanley-infrastructure-rental-territory-manager-west
890966166	20191205	201912	2019	2019.9178											BUS	ENTREPRENEUR						BUS			0	100	100	10	3	-5.0	3	1	3	3.18650421743205	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20191205080000	https://newsday.co.tt/2019/12/05/pleasantville-secondary-student-lands-internship-at-term-finance/
890966167	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			1	110	110	11	3	-2.0	10	1	10	2.39234449760766	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205080000	https://news.yahoo.com/boasting-56-return-equity-moneysupermarket-065711962.html
890966168	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	115	115	11	3	-2.0	4	1	4	-2.78745644599303	0								4	Liuping, Gansu, China	CH	CH15	13270	33.8356	104.292	10649941	1	France	FR	FR		46	2	FR	20191205080000	https://finance.yahoo.com/news/2019-12-05-huawei-sues-fcc-over-subsidy-ban.html
890966169	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	115	115	11	3	-2.0	1	1	1	-2.78745644599303	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20191205080000	https://finance.yahoo.com/news/2019-12-05-huawei-sues-fcc-over-subsidy-ban.html
890966170	20191205	201912	2019	2019.9178											BUS	AIRLINE						BUS			0	160	160	16	4	-4.0	10	1	10	-7.82608695652174	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20191205080000	https://news.yahoo.com/cobwebbed-bikes-carpool-apps-france-010305072.html
890966171	20191205	201912	2019	2019.9178											CHE	GENEVA	CHE								0	062	062	06	2	7.4	10	1	10	5.79150579150579	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20191205080000	https://travelprnews.com/iata-launches-accelerateiata-to-address-innovation-issues-at-the-industry-level-549056/travel-press-release/2019/12/05/
890966172	20191205	201912	2019	2019.9178											CHLGOV	CHILE	CHL					GOV			1	052	052	05	1	3.5	2	1	2	-4.2830540037244	0								4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20191205080000	https://theglobepost.com/2019/11/18/chile-economic-model/
890966173	20191205	201912	2019	2019.9178											CHR	CHRISTIAN				CHR					1	020	020	02	1	3.0	10	1	10	-1.21457489878542	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20191205080000	https://www.theclarionnews.com/opinion/article_084fe9ba-f9ad-5323-b454-a33dcdf6af51.html
890966174	20191205	201912	2019	2019.9178											COP	POLICE OFFICER						COP			1	100	100	10	3	-5.0	10	1	10	-0.6269592476489	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20191205080000	http://baguiomidlandcourier.com.ph/region.asp?mode=archives/2019/december/12-1-2019/reg2-Nearly-800-CAR-cops.txt
890966175	20191205	201912	2019	2019.9178											CRM	CRIMINAL						CRM			0	042	042	04	1	1.9	6	1	6	-3.92156862745098	0								1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	20191205080000	http://7newsbelize.com/sstory.php?nid=51237
890966176	20191205	201912	2019	2019.9178											CRM	PERVERT						CRM			1	173	173	17	4	-5.0	2	1	2	-6.96517412935323	0								4	Fratton, Portsmouth, United Kingdom	UK	UKK6	40112	50.7833	-1.06667	-2596531	4	Fratton, Portsmouth, United Kingdom	UK	UKK6	40112	50.7833	-1.06667	-2596531	20191205080000	https://www.portsmouth.co.uk/news/crime/pervert-jailed-for-sharing-sickening-toddler-abuse-on-secret-paedophile-whatsapp-groups-1-9164399
890966177	20191205	201912	2019	2019.9178											CRM	PERVERT						CRM			1	173	173	17	4	-5.0	6	1	6	-6.96517412935323	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205080000	https://www.portsmouth.co.uk/news/crime/pervert-jailed-for-sharing-sickening-toddler-abuse-on-secret-paedophile-whatsapp-groups-1-9164399
