891065645	20181205	201812	2018	2018.9178	RUS	RUSSIA	RUS																		1	043	043	04	1	2.8	6	1	6	-0.677966101694915	4	Kronstadt, Sankt-Peterburg, Russia	RS	RS66	25095	59.9954	29.7667	-2938485	0								4	Kronstadt, Sankt-Peterburg, Russia	RS	RS66	25095	59.9954	29.7667	-2938485	20191205170000	https://tass.com/defense/1096137
891065646	20181205	201812	2018	2018.9178	RUS	RUSSIA	RUS								COPGOV	DEPUTY						COP	GOV		1	071	071	07	2	7.4	7	1	7	0	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20191205170000	https://tass.com/economy/1096159
891065647	20181205	201812	2018	2018.9178	UKR	UKRAINIAN	UKR								USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-1.30548302872063	1	Ukraine	UP	UP		49	32	UP	2	California, United States	US	USCA		36.17	-119.746	CA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205170000	https://www.buzzfeednews.com/article/emmaloop/impeachment-giuliani-white-house-phone-records
891065648	20181205	201812	2018	2018.9178	UKR	UKRAINIAN	UKR								USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-1.30548302872063	1	Ukraine	UP	UP		49	32	UP	2	California, United States	US	USCA		36.17	-119.746	CA	1	Ukraine	UP	UP		49	32	UP	20191205170000	https://www.buzzfeednews.com/article/emmaloop/impeachment-giuliani-white-house-phone-records
891065649	20181205	201812	2018	2018.9178	UKRELI	UKRAINIAN	UKR					ELI			JUD	ATTORNEY						JUD			0	040	040	04	1	1.0	6	1	6	-1.30548302872063	1	Ukraine	UP	UP		49	32	UP	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20191205170000	https://www.buzzfeednews.com/article/emmaloop/impeachment-giuliani-white-house-phone-records
891065650	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	2	1	2	1.2987012987013	3	Fort Fairfield, Maine, United States	US	USME	ME003	46.7723	-67.8339	566405	0								3	Fort Fairfield, Maine, United States	US	USME		46.7723	-67.8339	566405	20191205170000	https://bigcountry969.com/childrens-advocacy-center-marks-one-year-anniversary/
891065651	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								AUT	VIENNA	AUT								0	042	042	04	1	1.9	1	1	1	-1.30548302872063	2	California, United States	US	USCA		36.17	-119.746	CA	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20191205170000	https://www.buzzfeednews.com/article/emmaloop/impeachment-giuliani-white-house-phone-records
891065652	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								AUT	VIENNA	AUT								0	042	042	04	1	1.9	1	1	1	-1.30548302872063	2	California, United States	US	USCA		36.17	-119.746	CA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205170000	https://www.buzzfeednews.com/article/emmaloop/impeachment-giuliani-white-house-phone-records
891065653	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								CVL	ENGINEER						CVL			1	043	043	04	1	2.8	6	1	6	0.561797752808987	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20191205170000	https://www.gonzagabulletin.com/news/gonzaga-asme-rocketry-club-soars-to-the-spaceport-america-cup/article_b68cddc8-0b33-11ea-bdf2-4376df25678d.html
891065654	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								UKR	UKRAINIAN	UKR								0	040	040	04	1	1.0	2	1	2	-1.30548302872063	2	California, United States	US	USCA		36.17	-119.746	CA	1	Ukraine	UP	UP		49	32	UP	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205170000	https://www.buzzfeednews.com/article/emmaloop/impeachment-giuliani-white-house-phone-records
891065655	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								UKR	UKRAINIAN	UKR								0	040	040	04	1	1.0	2	1	2	-1.30548302872063	2	California, United States	US	USCA		36.17	-119.746	CA	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20191205170000	https://www.buzzfeednews.com/article/emmaloop/impeachment-giuliani-white-house-phone-records
891065656	20191105	201911	2019	2019.8356	BLR	BELARUS	BLR																		1	010	010	01	1	0.0	2	1	2	0.40322580645162	4	Warszawa, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	0								4	Warszawa, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20191205170000	https://charter97.org/en/news/2019/12/5/357987/
891065657	20191105	201911	2019	2019.8356	COP	POLICE						COP			COPMED	POLICE						COP	MED		1	051	051	05	1	3.4	10	1	10	-2.69662921348314	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20191205170000	http://lankaenews.com/news/3092/en
891065658	20191105	201911	2019	2019.8356	COP	POLICE						COP			GOV	FIREFIGHTER						GOV			1	173	173	17	4	-5.0	10	1	10	-8.33333333333333	3	Penobscot County, Maine, United States	US	USME	ME019	45.2506	-68.6661	581295	3	Penobscot County, Maine, United States	US	USME		45.2506	-68.6661	581295	3	Penobscot County, Maine, United States	US	USME		45.2506	-68.6661	581295	20191205170000	https://bigcountry969.com/two-maine-men-arrested-for-murder/
891065659	20191105	201911	2019	2019.8356	COPMED	POLICE						COP	MED		MED	MEDIA						MED			1	084	084	08	2	7.0	10	1	10	-2.69662921348314	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20191205170000	http://lankaenews.com/news/3092/en
891065660	20191105	201911	2019	2019.8356	GOV	PREMIER						GOV			JPN	JAPAN	JPN								1	042	042	04	1	1.9	10	1	10	-1.20481927710843	4	Harajuku, Saitama, Japan	JA	JA34	35919	35.9	139.35	-228509	4	Harajuku, Saitama, Japan	JA	JA34	35919	35.9	139.35	-228509	4	Harajuku, Saitama, Japan	JA	JA34	35919	35.9	139.35	-228509	20191205170000	https://www.uslaxmagazine.com/fuel/daily-digest/dialed-in-your-lacrosse-fix-for-thursday-dec-5
891065661	20191105	201911	2019	2019.8356	JPN	JAPAN	JPN								GOV	PREMIER						GOV			1	043	043	04	1	2.8	10	1	10	-1.20481927710843	4	Harajuku, Saitama, Japan	JA	JA34	35919	35.9	139.35	-228509	4	Harajuku, Saitama, Japan	JA	JA34	35919	35.9	139.35	-228509	4	Harajuku, Saitama, Japan	JA	JA34	35919	35.9	139.35	-228509	20191205170000	https://www.uslaxmagazine.com/fuel/daily-digest/dialed-in-your-lacrosse-fix-for-thursday-dec-5
891065662	20191105	201911	2019	2019.8356	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	3	1	3	-8.67579908675797	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20191205170000	https://abc13.com/santa-fe-hs-shooting-suspect-moved-to-mental-health-hospital/5735376/
891065663	20191105	201911	2019	2019.8356	LAB	EMPLOYEE						LAB			MNCUSAMED	GOOGLE	USA					MNC	MED		1	012	012	01	1	-0.4	10	1	10	-2.45700245700245	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205170000	https://www.theregister.co.uk/2019/12/05/microsoft_shareholder_meeting/
891065664	20191105	201911	2019	2019.8356	MED	BLOG						MED													1	193	193	19	4	-10.0	5	1	5	-2.0703933747412	3	Clearwater, Florida, United States	US	USFL	FL103	27.9659	-82.8001	280543	0								3	Clearwater, Florida, United States	US	USFL	FL103	27.9659	-82.8001	280543	20191205170000	https://www.gossipcop.com/katie-holmes-jamie-foxx-tom-cruise-romances-cursed/
891065665	20191105	201911	2019	2019.8356	MED	BLOG						MED			USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	1	4	-2.0703933747412	3	Clearwater, Florida, United States	US	USFL	FL103	27.9659	-82.8001	280543	3	Clearwater, Florida, United States	US	USFL	FL103	27.9659	-82.8001	280543	3	Clearwater, Florida, United States	US	USFL	FL103	27.9659	-82.8001	280543	20191205170000	https://www.gossipcop.com/katie-holmes-jamie-foxx-tom-cruise-romances-cursed/
891065666	20191128	201911	2019	2019.8986											GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	3	1	3	-2.69784172661871	0								5	West Dunbartonshire, West Dunbartonshire, United Kingdom	UK	UKW7	40176	55.9667	-4.53333	6077679	5	West Dunbartonshire, West Dunbartonshire, United Kingdom	UK	UKW7	40176	55.9667	-4.53333	6077679	20191205170000	https://www.dailyrecord.co.uk/news/local-news/almost-150-west-dunbartonshire-children-21034070
891065667	20191128	201911	2019	2019.8986											GOV	PRIME MINISTER						GOV			0	042	042	04	1	1.9	3	1	3	-11.3375796178344	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Nasiriyah, Dhi Qar, Iraq	IZ	IZ09	36847	31.058	46.2573	-3102880	20191205170000	https://www.france24.com/en/20191205-pro-paramilitary-demonstrators-flood-iraqi-protest-camp-1
891065668	20191128	201911	2019	2019.8986											GOV	PRIME MINISTER						GOV			0	0831	083	08	2	5.0	3	1	3	-11.3375796178344	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205170000	https://www.france24.com/en/20191205-pro-paramilitary-demonstrators-flood-iraqi-protest-camp-1
891065669	20191128	201911	2019	2019.8986	CHN	CHINESE	CHN																		1	1312	131	13	3	-5.8	1	1	1	-1.80392156862745	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20191205170000	https://www.dw.com/en/why-is-germany-silent-on-chinas-human-rights-abuses/a-51545962
891065670	20191128	201911	2019	2019.8986	CHN	CHINESE	CHN																		1	1312	131	13	3	-5.8	1	1	1	-1.80392156862745	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	20191205170000	https://www.dw.com/en/why-is-germany-silent-on-chinas-human-rights-abuses/a-51545962
891065671	20191128	201911	2019	2019.8986	CHNGOV	CHINESE	CHN					GOV													1	1312	131	13	3	-5.8	3	1	3	-1.80392156862745	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20191205170000	https://www.dw.com/en/why-is-germany-silent-on-chinas-human-rights-abuses/a-51545962
891065672	20191128	201911	2019	2019.8986	EDU	STUDENT						EDU													0	141	141	14	3	-6.5	10	1	10	-8.57142857142857	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	0								4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	20191205170000	https://www.dabangasudan.org/en/all-news/article/students-stricken-by-food-poisoning-in-sudan-sennar
891065673	20191128	201911	2019	2019.8986	GBR	UNITED KINGDOM	GBR																		1	010	010	01	1	0.0	3	1	3	-2.69784172661871	5	West Dunbartonshire, West Dunbartonshire, United Kingdom	UK	UKW7	40176	55.9667	-4.53333	6077679	0								5	West Dunbartonshire, West Dunbartonshire, United Kingdom	UK	UKW7	40176	55.9667	-4.53333	6077679	20191205170000	https://www.dailyrecord.co.uk/news/local-news/almost-150-west-dunbartonshire-children-21034070
891065674	20191128	201911	2019	2019.8986	GBR	UNITED KINGDOM	GBR																		1	036	036	03	1	4.0	3	1	3	-2.69784172661871	5	West Dunbartonshire, West Dunbartonshire, United Kingdom	UK	UKW7	40176	55.9667	-4.53333	6077679	0								5	West Dunbartonshire, West Dunbartonshire, United Kingdom	UK	UKW7	40176	55.9667	-4.53333	6077679	20191205170000	https://www.dailyrecord.co.uk/news/local-news/almost-150-west-dunbartonshire-children-21034070
891065675	20191128	201911	2019	2019.8986	GOV	PRIME MINISTER						GOV													0	043	043	04	1	2.8	3	1	3	-11.3375796178344	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Nasiriyah, Dhi Qar, Iraq	IZ	IZ09	36847	31.058	46.2573	-3102880	20191205170000	https://www.france24.com/en/20191205-pro-paramilitary-demonstrators-flood-iraqi-protest-camp-1
891065676	20191128	201911	2019	2019.8986	GOV	AUTHORITIES						GOV													1	112	112	11	3	-2.0	6	1	6	-2.09623630300143	4	Danube, Romania (general), Romania	RO	RO00	25024	45.3333	29.6667	-78134	0								4	Danube, Romania (general), Romania	RO	RO00	25024	45.3333	29.6667	-78134	20191205170000	https://www.bursa.ro/the-logging-industry-a-cross-section-27085831
891065677	20191128	201911	2019	2019.8986	GOV	PRIME MINISTER						GOV			IRN	IRAN	IRN								0	043	043	04	1	2.8	2	1	2	-11.3375796178344	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205170000	https://www.france24.com/en/20191205-pro-paramilitary-demonstrators-flood-iraqi-protest-camp-1
891065678	20191128	201911	2019	2019.8986	IRN	IRAN	IRN								GOV	PRIME MINISTER						GOV			0	042	042	04	1	1.9	2	1	2	-11.3375796178344	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205170000	https://www.france24.com/en/20191205-pro-paramilitary-demonstrators-flood-iraqi-protest-camp-1
891065679	20191128	201911	2019	2019.8986	IRN	IRAN	IRN								GOV	PRIME MINISTER						GOV			0	0831	083	08	2	5.0	2	1	2	-11.3375796178344	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205170000	https://www.france24.com/en/20191205-pro-paramilitary-demonstrators-flood-iraqi-protest-camp-1
891065680	20191128	201911	2019	2019.8986	IRQ	IRAQ	IRQ								IRQGOV	IRAQ	IRQ					GOV			0	012	012	01	1	-0.4	2	1	2	-11.3375796178344	4	Tahrir, Maysan, Iraq	IZ	IZ14	36807	31.75	47.3	-3111604	4	Tahrir, Maysan, Iraq	IZ	IZ14	36807	31.75	47.3	-3111604	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20191205170000	https://www.france24.com/en/20191205-pro-paramilitary-demonstrators-flood-iraqi-protest-camp-1
891065681	20191128	201911	2019	2019.8986	IRQ	IRAQ	IRQ								IRQGOV	IRAQ	IRQ					GOV			0	012	012	01	1	-0.4	3	1	3	-11.3375796178344	4	Tahrir, Maysan, Iraq	IZ	IZ14	36807	31.75	47.3	-3111604	4	Tahrir, Maysan, Iraq	IZ	IZ14	36807	31.75	47.3	-3111604	4	Tahrir, Maysan, Iraq	IZ	IZ14	36807	31.75	47.3	-3111604	20191205170000	https://www.france24.com/en/20191205-pro-paramilitary-demonstrators-flood-iraqi-protest-camp-1
891065682	20191128	201911	2019	2019.8986	ROU	ROMANIA									GOV	AUTHORITIES						GOV			1	112	112	11	3	-2.0	4	1	4	-2.09623630300143	4	Danube, Romania (general), Romania	RO	RO00	25024	45.3333	29.6667	-78134	4	Danube, Romania (general), Romania	RO	RO00	25024	45.3333	29.6667	-78134	4	Danube, Romania (general), Romania	RO	RO00	25024	45.3333	29.6667	-78134	20191205170000	https://www.bursa.ro/the-logging-industry-a-cross-section-27085831
891065683	20191128	201911	2019	2019.8986	USABUS	UNITED STATES	USA					BUS			USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-1.78147268408551	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20191205170000	https://www.pressherald.com/2019/12/05/bruce-poliquin-strong-maine-economy-is-best-way-to-attract-young-families/
891065684	20191128	201911	2019	2019.8986	USABUS	MAINE	USA					BUS			USA	MAINE	USA								0	010	010	01	1	0.0	2	1	2	-1.78147268408551	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20191205170000	https://www.pressherald.com/2019/12/05/bruce-poliquin-strong-maine-economy-is-best-way-to-attract-young-families/
891065685	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								0	042	042	04	1	1.9	4	1	4	-2.99625468164794	0								4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	20191205170000	https://citizen.co.za/news/south-africa/news-update/2215350/anc-and-eff-celebrate-as-da-speaker-apparently-voted-out-of-tshwane-council/
891065686	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			0	051	051	05	1	3.4	10	1	10	-0.86767895878525	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20191205170000	https://www.agriland.ie/farming-news/beef-plan-ifa-protest-at-aldi-is-regrettable/
891065687	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	4	2	4	2.23752151462995	0								4	Wandoan, Queensland, Australia	AS	AS04	154700	-26.1229	149.96	-1607667	4	Wandoan, Queensland, Australia	AS	AS04	154700	-26.1229	149.96	-1607667	20191205170000	https://www.themorningbulletin.com.au/news/ellie-carter-named-reef-champion/3895450/
891065688	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	10	1	10	1.16279069767442	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20191205170000	https://au.news.yahoo.com/train-leaves-adelaide-brisbane-163023838--spt.html
891065689	20191205	201912	2019	2019.9178											AUS	MURRAY	AUS								1	112	112	11	3	-2.0	6	1	6	-9.81735159817349	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20191205170000	https://www.ksl.com/article/46686198/murray-man-accused-of-raping-two-women-in-separate-cases-after-old-rape-kit-is-tested
891065690	20191205	201912	2019	2019.9178											AUS	MURRAY	AUS								1	112	112	11	3	-2.0	4	1	4	-9.81735159817349	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20191205170000	https://www.ksl.com/article/46686198/murray-man-accused-of-raping-two-women-in-separate-cases-after-old-rape-kit-is-tested
891065691	20191205	201912	2019	2019.9178											AUS	MURRAY	AUS								1	1821	182	18	4	-9.0	10	1	10	-9.81735159817349	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20191205170000	https://www.ksl.com/article/46686198/murray-man-accused-of-raping-two-women-in-separate-cases-after-old-rape-kit-is-tested
891065692	20191205	201912	2019	2019.9178											BLR	BELARUS	BLR								1	040	040	04	1	1.0	4	1	4	-2.16508795669824	0								4	Hrodna, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Hrodna, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	20191205170000	https://charter97.org/en/news/2019/12/5/357967/
891065693	20191205	201912	2019	2019.9178											BLR	BELARUS	BLR								1	040	040	04	1	1.0	1	1	1	-2.16508795669824	0								4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	20191205170000	https://charter97.org/en/news/2019/12/5/357967/
891065694	20191205	201912	2019	2019.9178											BLR	BELARUS	BLR								1	043	043	04	1	2.8	4	1	4	0.4524886877828	0								4	Navapolatsk, Vitsyebskaya Voblasts', Belarus	BO	BO07	40006	55.5318	28.5987	-1946684	4	Navapolatsk, Vitsyebskaya Voblasts', Belarus	BO	BO07	40006	55.5318	28.5987	-1946684	20191205170000	https://charter97.org/en/news/2019/12/5/357976/
891065695	20191205	201912	2019	2019.9178											BLR	BELARUSIAN	BLR								0	046	046	04	1	7.0	2	1	2	-2.16508795669824	0								4	Hrodna, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Hrodna, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	20191205170000	https://charter97.org/en/news/2019/12/5/357967/
891065696	20191205	201912	2019	2019.9178											BLR	BELARUSIAN	BLR								0	046	046	04	1	7.0	6	1	6	-2.16508795669824	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Hrodna, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	20191205170000	https://charter97.org/en/news/2019/12/5/357967/
891065697	20191205	201912	2019	2019.9178											BLZ	BELIZE	BLZ								0	042	042	04	1	1.9	10	1	10	-0.43446777697321	0								4	Stake Bank, Belize, Belize	BH	BH01	5855	17.45	-88.1333	-1150496	4	Stake Bank, Belize, Belize	BH	BH01	5855	17.45	-88.1333	-1150496	20191205170000	https://www.caymancompass.com/2019/12/05/cruise-ports-around-the-region/
891065698	20191205	201912	2019	2019.9178											BUS	CORPORATION						BUS			1	013	013	01	1	0.4	10	1	10	-0.2906976744186	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20191205170000	https://www.washingtonpost.com/pr/2019/12/05/will-englund-named-energy-reporter-posts-business-section/
