891028816	20181205	201812	2018	2018.9178	LEG	CONGRESS						LEG			MEX	MEXICO	MEX								1	057	057	05	1	8.0	2	1	2	-2.5974025974026	1	Canada	CA	CA		60	-96	CA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	1	Canada	CA	CA		60	-96	CA	20191205140000	https://infotel.ca/newsitem/us-trade-gap/cp1460351671
891028817	20181205	201812	2018	2018.9178	LEG	CONGRESS						LEG			MEX	MEXICO	MEX								1	057	057	05	1	8.0	40	5	40	-2.50953027072429	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20191205140000	https://www.nhregister.com/news/us/article/US-trade-gap-narrows-7-6-to-47-2-billion-in-14883819.php
891028818	20181205	201812	2018	2018.9178	MED	NEWSPAPER						MED			ITA	ITALY	ITA								0	012	012	01	1	-0.4	10	1	10	-4.99637943519189	4	Bolzano, Trentino-Alto Adige, Italy	IT	IT17	18410	46.5167	11.3667	-111758	4	Bolzano, Trentino-Alto Adige, Italy	IT	IT17	18410	46.5167	11.3667	-111758	4	Bolzano, Trentino-Alto Adige, Italy	IT	IT17	18410	46.5167	11.3667	-111758	20191205140000	https://www.southeusummit.com/europe/italy/showing-cracks-italys-beaten-infrastructure/
891028819	20181205	201812	2018	2018.9178	MEX	MEXICO	MEX								LEG	CONGRESS						LEG			1	050	050	05	1	3.5	72	8	72	-2.78355613747619	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20191205140000	https://www.nhregister.com/news/us/article/US-trade-gap-narrows-7-6-to-47-2-billion-in-14883819.php
891028820	20181205	201812	2018	2018.9178	MEX	MEXICO	MEX								LEG	CONGRESS						LEG			1	050	050	05	1	3.5	8	4	8	-2.48756218905472	1	Mexico	MX	MX		23	-102	MX	2	Washington, United States	US	USWA		47.3917	-121.571	WA	1	Mexico	MX	MX		23	-102	MX	20191205140000	https://www.nhregister.com/news/us/article/US-trade-gap-narrows-7-6-to-47-2-billion-in-14883819.php
891028821	20181205	201812	2018	2018.9178	PAK	PAKISTAN	PAK								SAU	SAUDI ARABIA	SAU								1	057	057	05	1	8.0	8	1	8	4.76190476190476	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20191205140000	https://propakistani.pk/2019/12/05/pakistan-saudi-arabia-sign-agreement-to-increase-hajj-quota-for-2020/
891028822	20181205	201812	2018	2018.9178	SAU	SAUDI ARABIA	SAU								PAK	PAKISTAN	PAK								1	057	057	05	1	8.0	6	1	6	4.76190476190476	4	Makkah, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	1	Pakistan	PK	PK		30	70	PK	4	Makkah, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	20191205140000	https://propakistani.pk/2019/12/05/pakistan-saudi-arabia-sign-agreement-to-increase-hajj-quota-for-2020/
891028823	20181205	201812	2018	2018.9178	SAU	SAUDI ARABIA	SAU								PAK	PAKISTAN	PAK								1	057	057	05	1	8.0	2	1	2	4.76190476190476	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	4	Makkah, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	20191205140000	https://propakistani.pk/2019/12/05/pakistan-saudi-arabia-sign-agreement-to-increase-hajj-quota-for-2020/
891028824	20181205	201812	2018	2018.9178	USA	CHICAGO	USA								BUS	AIRLINE						BUS			1	0831	083	08	2	5.0	6	1	6	3.2258064516129	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20191205140000	https://www.fox32chicago.com/news/united-ceo-munoz-to-step-down-become-executive-chairman
891028825	20181205	201812	2018	2018.9178	USA	CHICAGO	USA								BUS	AIRLINE						BUS			1	0831	083	08	2	5.0	2	1	2	3.2258064516129	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205140000	https://www.fox32chicago.com/news/united-ceo-munoz-to-step-down-become-executive-chairman
891028826	20181205	201812	2018	2018.9178	USA	CHICAGO	USA								BUS	AIRLINE						BUS			1	0831	083	08	2	5.0	2	1	2	3.2258064516129	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20191205140000	https://www.fox32chicago.com/news/united-ceo-munoz-to-step-down-become-executive-chairman
891028827	20181205	201812	2018	2018.9178	USAEDU	UNITED STATES	USA					EDU			DEU	GERMANY	DEU								0	0831	083	08	2	5.0	2	1	2	-2.40399625351234	3	Harris School, Illinois, United States	US	USIL	IL031	41.9314	-87.6395	409848	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20191205140000	https://www.politico.com/newsletters/illinois-playbook/2019/12/05/new-rules-for-lawmakers-who-lobby-feds-asked-about-madigan-kamalas-il-team-pivots-487817
891028828	20181205	201812	2018	2018.9178	USAEDU	UNITED STATES	USA					EDU			GOV	CHANCELLOR						GOV			0	0831	083	08	2	5.0	2	1	2	-2.40399625351234	3	Harris School, Illinois, United States	US	USIL	IL031	41.9314	-87.6395	409848	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20191205140000	https://www.politico.com/newsletters/illinois-playbook/2019/12/05/new-rules-for-lawmakers-who-lobby-feds-asked-about-madigan-kamalas-il-team-pivots-487817
891028829	20191105	201911	2019	2019.8356	USA	LAS VEGAS	USA								COP	POLICE						COP			1	190	190	19	4	-10.0	4	1	4	-8.96551724137931	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20191205140000	https://www.fox32chicago.com/news/man-wanted-for-crashing-into-isp-squad-cars-arrested-in-las-vegas
891028830	20191105	201911	2019	2019.8356	USA	LAS VEGAS	USA								COP	POLICE						COP			1	190	190	19	4	-10.0	6	1	6	-8.96551724137931	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20191205140000	https://www.fox32chicago.com/news/man-wanted-for-crashing-into-isp-squad-cars-arrested-in-las-vegas
891028831	20191128	201911	2019	2019.8986											NLD	DUTCH	NLD								1	042	042	04	1	1.9	9	1	9	0	0								4	Den Helder, Noord-Holland, Netherlands	NL	NL07	22373	52.9561	4.75937	-2143057	4	Den Helder, Noord-Holland, Netherlands	NL	NL07	22373	52.9561	4.75937	-2143057	20191205140000	https://www.curacaochronicle.com/post/local/dutch-navy-survey-ship-completes-hydrographic-tasks-in-caribbean/
891028832	20191128	201911	2019	2019.8986	EDU	STUDENT						EDU			USA	CALIFORNIA	USA								0	141	141	14	3	-6.5	10	1	10	-7.0807453416149	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20191205140000	https://www.universityworldnews.com/post.php?story=20191205132842638
891028833	20191128	201911	2019	2019.8986	HLH	DOCTOR						HLH													0	0874	087	08	2	10.0	10	1	10	-8.30449826989619	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20191205140000	https://economictimes.indiatimes.com/news/politics-and-nation/unnao-rape-case-survivor-airlifted-to-delhi-for-further-treatment/articleshow/72386944.cms
891028834	20191128	201911	2019	2019.8986	HLH	DOCTOR						HLH													0	1712	171	17	4	-9.2	10	1	10	-8.30449826989619	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20191205140000	https://economictimes.indiatimes.com/news/politics-and-nation/unnao-rape-case-survivor-airlifted-to-delhi-for-further-treatment/articleshow/72386944.cms
891028835	20191128	201911	2019	2019.8986	HLH	DOCTOR						HLH													0	1821	182	18	4	-9.0	10	1	10	-8.30449826989619	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20191205140000	https://economictimes.indiatimes.com/news/politics-and-nation/unnao-rape-case-survivor-airlifted-to-delhi-for-further-treatment/articleshow/72386944.cms
891028836	20191128	201911	2019	2019.8986	IND	NEW DELHI	IND								LEG	PARLIAMENT						LEG			1	040	040	04	1	1.0	1	1	1	0	4	Shiv, Rajasthan, India	IN	IN24	17848	26.1833	71.25	-2111141	4	Shiv, Rajasthan, India	IN	IN24	17848	26.1833	71.25	-2111141	4	Shiv, Rajasthan, India	IN	IN24	17848	26.1833	71.25	-2111141	20191205140000	http://www.canindia.com/congress-to-talk-to-uddhav-thackeray-on-cab/
891028837	20191128	201911	2019	2019.8986	IND	NEW DELHI	IND								LEG	PARLIAMENT						LEG			1	040	040	04	1	1.0	1	1	1	0	4	Shiv, Rajasthan, India	IN	IN24	17848	26.1833	71.25	-2111141	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20191205140000	http://www.canindia.com/congress-to-talk-to-uddhav-thackeray-on-cab/
891028838	20191128	201911	2019	2019.8986	LEG	PARLIAMENT						LEG			IND	NEW DELHI	IND								1	040	040	04	1	1.0	2	1	2	0	4	Shiv, Rajasthan, India	IN	IN24	17848	26.1833	71.25	-2111141	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Shiv, Rajasthan, India	IN	IN24	17848	26.1833	71.25	-2111141	20191205140000	http://www.canindia.com/congress-to-talk-to-uddhav-thackeray-on-cab/
891028839	20191128	201911	2019	2019.8986	NLD	DUTCH	NLD																		1	043	043	04	1	2.8	9	1	9	0	4	Den Helder, Noord-Holland, Netherlands	NL	NL07	22373	52.9561	4.75937	-2143057	0								4	Den Helder, Noord-Holland, Netherlands	NL	NL07	22373	52.9561	4.75937	-2143057	20191205140000	https://www.curacaochronicle.com/post/local/dutch-navy-survey-ship-completes-hydrographic-tasks-in-caribbean/
891028840	20191128	201911	2019	2019.8986	NOR	OSLO	NOR																		0	111	111	11	3	-2.0	8	1	8	4.77502295684114	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	0								1	Ethiopia	ET	ET		8	38	ET	20191205140000	https://www.newsinenglish.no/2019/12/05/peace-prize-winner-avoids-questions/
891028841	20191204	201912	2019	2019.9151											ARM	ARMENIAN	ARM								1	046	046	04	1	7.0	7	1	7	-3.54609929078014	0								1	Armenia	AM	AM		40	45	AM	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20191205140000	https://www.aysor.am/en/news/2019/12/05/mammadyarov-hard/1637013
891028842	20191204	201912	2019	2019.9151											ARM	ARMENIAN	ARM								1	050	050	05	1	3.5	1	1	1	-3.54609929078014	0								1	Armenia	AM	AM		40	45	AM	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20191205140000	https://www.aysor.am/en/news/2019/12/05/mammadyarov-hard/1637013
891028843	20191204	201912	2019	2019.9151											ARM	ARMENIAN	ARM								1	050	050	05	1	3.5	4	1	4	-3.54609929078014	0								1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20191205140000	https://www.aysor.am/en/news/2019/12/05/mammadyarov-hard/1637013
891028844	20191204	201912	2019	2019.9151	ARM	ARMENIAN	ARM																		1	046	046	04	1	7.0	7	1	7	-3.54609929078014	1	Armenia	AM	AM		40	45	AM	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20191205140000	https://www.aysor.am/en/news/2019/12/05/mammadyarov-hard/1637013
891028845	20191204	201912	2019	2019.9151	ARM	ARMENIAN	ARM																		1	050	050	05	1	3.5	1	1	1	-3.54609929078014	1	Armenia	AM	AM		40	45	AM	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20191205140000	https://www.aysor.am/en/news/2019/12/05/mammadyarov-hard/1637013
891028846	20191204	201912	2019	2019.9151	ARM	ARMENIAN	ARM																		1	050	050	05	1	3.5	4	1	4	-3.54609929078014	1	Armenia	AM	AM		40	45	AM	0								1	Armenia	AM	AM		40	45	AM	20191205140000	https://www.aysor.am/en/news/2019/12/05/mammadyarov-hard/1637013
891028847	20191204	201912	2019	2019.9151	GBR	UNITED KINGDOM	GBR																		1	172	172	17	4	-5.0	2	1	2	1.78217821782179	5	Hampshire, Hampshire, United Kingdom	UK	UKF2	40112	51.0833	-1.16667	-2598067	0								5	Hampshire, Hampshire, United Kingdom	UK	UKF2	40112	51.0833	-1.16667	-2598067	20191205140000	https://thetab.com/uk/soton/2019/12/05/dani-dyer-tweeted-about-how-beautiful-soton-is-and-were-confused-82735
891028848	20191204	201912	2019	2019.9151	USA	UNITED STATES	USA								EDU	SCHOLAR						EDU			1	110	110	11	3	-2.0	4	1	4	-5.0314465408805	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205140000	https://www.mediaite.com/trump/trump-challenges-do-nothing-democrats-if-you-are-going-to-impeach-me-do-it-now-fast/
891028849	20191205	201912	2019	2019.9178											AFGINSTAL	TALIBAN	AFG	TAL				INS			0	040	040	04	1	1.0	1	1	1	-3.92364793213149	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205140000	https://time.com/5744398/afghanistan-trump-negotiations/
891028850	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								0	040	040	04	1	1.0	4	1	4	-12.4637681159421	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20191205140000	https://www.iol.co.za/thepost/community-news/phoenix-postman-killed-wife-because-he-suspected-she-was-having-an-affair-state-38692430
891028851	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			1	046	046	04	1	7.0	10	1	10	1.53631284916201	0								0								0								20191205140000	https://www.newtimesslo.com/sanluisobispo/salud-carbajal-talks-h-2a-program-changes-with-farmers/Content?oid=9057949
891028852	20191205	201912	2019	2019.9178											ARE	UNITED ARAB EMIRATES	ARE								1	173	173	17	4	-5.0	8	1	8	-6.47773279352227	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20191205140000	https://www.msn.com/en-ae/news/other/man-jailed-for-using-dubai-expats-emirates-id-to-collect-money/ar-BBXNA7G
891028853	20191205	201912	2019	2019.9178											BEL	BRUSSELS	BEL								0	042	042	04	1	1.9	6	1	6	-3.2258064516129	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20191205140000	https://www.businessinsider.com.au/putin-got-what-he-wants-from-nato-trump-2019-12
891028854	20191205	201912	2019	2019.9178											BEL	BELGIUM	BEL								0	173	173	17	4	-5.0	4	1	4	-0.62208398133748	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20191205140000	https://www.theweek.co.uk/general-election-2017/85356/general-election-2019-five-reasons-why-the-conservatives-will-probably-win
891028855	20191205	201912	2019	2019.9178											BLZ	BELIZE	BLZ								1	042	042	04	1	1.9	4	1	4	3.36538461538462	0								1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	20191205140000	https://meaww.com/simone-biles-kisses-boyfriend-stacey-ervin-jr-bikini-thanksgiving-vacation-belize
891028856	20191205	201912	2019	2019.9178											BLZ	BELIZE	BLZ								1	042	042	04	1	1.9	6	1	6	3.36538461538462	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20191205140000	https://meaww.com/simone-biles-kisses-boyfriend-stacey-ervin-jr-bikini-thanksgiving-vacation-belize
891028857	20191205	201912	2019	2019.9178											BUS	INVESTOR						BUS			1	0211	021	02	1	3.4	10	1	10	2.49221183800623	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191205140000	https://www.power-technology.com/news/blackrock-global-renewable-power-fund/
891028858	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	036	036	03	1	4.0	10	1	10	-1.25786163522013	0								4	Black Sea, Oceans (general), Oceans	OS	OS00		43	35	-1506338	4	Black Sea, Oceans (general), Oceans	OS	OS00		43	35	-1506338	20191205140000	https://www.investegate.co.uk/black-sea-property--bsp-/rns/result-of-agm/201912051321378646V/
891028859	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	10	1	10	3.2051282051282	0								3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20191205140000	https://www.iol.co.za/travel/travel-news/cape-hospitality-industry-ready-for-first-direct-us-passenger-flight-38680374
891028860	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	040	040	04	1	1.0	4	1	4	1.27840909090909	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Bradford-On-Avon, Wiltshire, United Kingdom	UK	UKP8	40139	51.3469	-2.24917	-2590603	20191205140000	https://www.investegate.co.uk/ab-dynamics-plc--abdp-/rns/grant-of-options---related-party-transaction/201912051230208565V/
891028861	20191205	201912	2019	2019.9178											BUS	INVESTOR						BUS			1	042	042	04	1	1.9	10	1	10	0.49751243781095	0								4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	20191205140000	https://www.straitstimes.com/singapore/founder-of-aesthetics-clinic-chain-ordered-to-return-307-million-to-investor
891028862	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	046	046	04	1	7.0	10	1	10	-1.25786163522013	0								4	Black Sea, Oceans (general), Oceans	OS	OS00		43	35	-1506338	4	Black Sea, Oceans (general), Oceans	OS	OS00		43	35	-1506338	20191205140000	https://www.investegate.co.uk/black-sea-property--bsp-/rns/result-of-agm/201912051321378646V/
891028863	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			0	051	051	05	1	3.4	5	1	5	0.14892032762472	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20191205140000	https://unearthed.greenpeace.org/2019/12/05/uk-banks-back-coal-despite-paris-climate-agreement/
891028864	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			1	057	057	05	1	8.0	10	1	10	1.9774011299435	0								4	Titagarh, West Bengal, India	IN	IN28	70293	22.7364	88.3736	-2113309	4	Kanpur, Uttar Pradesh, India	IN	IN36	70269	26.4667	80.35	-2099561	20191205140000	https://www.financialexpress.com/defence/contracts-worth-rs-196000-crore-concluded-since-2014-ministry-of-defence/1785721/
891028865	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	062	062	06	2	7.4	10	1	10	3.14285714285714	0								0								0								20191205140000	https://www.silive.com/news/2019/12/laird-klein-sothebys-international-realty-launches-at-new-location.html
