891166328	20181206	201812	2018	2018.9205	ZWE	ZIMBABWE	ZWE																		0	173	173	17	4	-5.0	3	1	3	-1.68804861580014	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20191206020000	https://www.latimes.com/world/global-development/la-fg-global-pangolins-vanishing-snap-story.html
891166329	20191106	201911	2019	2019.8384											USA	UNITED STATES	USA								1	036	036	03	1	4.0	8	1	8	3.73333333333334	0								3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	20191206020000	https://whnt.com/2019/12/05/judge-delays-decision-on-suit-over-alabama-democratic-chair/
891166330	20191106	201911	2019	2019.8384	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	010	010	01	1	0.0	4	1	4	-2.98013245033112	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20191206020000	https://www.sfgate.com/news/education/article/Muslim-man-sues-union-Boston-College-over-14885902.php
891166331	20191106	201911	2019	2019.8384	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	115	115	11	3	-2.0	4	1	4	-2.98013245033112	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20191206020000	https://www.sfgate.com/news/education/article/Muslim-man-sues-union-Boston-College-over-14885902.php
891166332	20191106	201911	2019	2019.8384	YEM	YEMEN	YEM								SDNUAF	SUDAN	SDN					UAF			1	190	190	19	4	-10.0	1	1	1	-2.70676691729323	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	20191206020000	https://www.middleeasteye.net/news/sudans-pm-abdalla-hamdok-wants-withdraw-countrys-troops-yemen
891166333	20191106	201911	2019	2019.8384	YEM	YEMEN	YEM								SDNUAF	SUDANESE	SDN					UAF			1	190	190	19	4	-10.0	3	1	3	-2.70676691729323	1	Yemen	YM	YM		15.5	47.5	YM	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20191206020000	https://www.middleeasteye.net/news/sudans-pm-abdalla-hamdok-wants-withdraw-countrys-troops-yemen
891166334	20191106	201911	2019	2019.8384	YEM	YEMEN	YEM								SDNUAF	SUDAN	SDN					UAF			1	190	190	19	4	-10.0	1	1	1	-2.70676691729323	1	Yemen	YM	YM		15.5	47.5	YM	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	1	Yemen	YM	YM		15.5	47.5	YM	20191206020000	https://www.middleeasteye.net/news/sudans-pm-abdalla-hamdok-wants-withdraw-countrys-troops-yemen
891166335	20191129	201911	2019	2019.9014	GOV	GOVERNMENT						GOV			OPP	PROTEST LEADER						OPP			0	030	030	03	1	4.0	16	1	16	-5.4945054945055	1	Bolivia	BL	BL		-17	-65	BL	1	Bolivia	BL	BL		-17	-65	BL	1	Bolivia	BL	BL		-17	-65	BL	20191206020000	https://www.reuters.com/article/us-colombia-politics/colombian-government-unions-renew-talks-but-no-agreement-reached-idUSKBN1YA04I
891166336	20191129	201911	2019	2019.9014	GOV	GOVERNMENT						GOV			OPP	PROTEST LEADER						OPP			0	030	030	03	1	4.0	4	1	4	-5.4945054945055	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	Ecuador	EC	EC		-2	-77.5	EC	20191206020000	https://www.reuters.com/article/us-colombia-politics/colombian-government-unions-renew-talks-but-no-agreement-reached-idUSKBN1YA04I
891166337	20191129	201911	2019	2019.9014	GOV	GOVERNMENT						GOV			OPP	PROTEST LEADER						OPP			0	036	036	03	1	4.0	16	1	16	-5.4945054945055	1	Bolivia	BL	BL		-17	-65	BL	1	Bolivia	BL	BL		-17	-65	BL	1	Bolivia	BL	BL		-17	-65	BL	20191206020000	https://www.reuters.com/article/us-colombia-politics/colombian-government-unions-renew-talks-but-no-agreement-reached-idUSKBN1YA04I
891166338	20191129	201911	2019	2019.9014	GOV	GOVERNMENT						GOV			OPP	PROTEST LEADER						OPP			0	036	036	03	1	4.0	4	1	4	-5.4945054945055	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	Ecuador	EC	EC		-2	-77.5	EC	20191206020000	https://www.reuters.com/article/us-colombia-politics/colombian-government-unions-renew-talks-but-no-agreement-reached-idUSKBN1YA04I
891166339	20191129	201911	2019	2019.9014	OPP	PROTEST LEADER						OPP			GOV	GOVERNMENT						GOV			0	030	030	03	1	4.0	16	1	16	-5.4945054945055	1	Bolivia	BL	BL		-17	-65	BL	1	Bolivia	BL	BL		-17	-65	BL	1	Bolivia	BL	BL		-17	-65	BL	20191206020000	https://www.reuters.com/article/us-colombia-politics/colombian-government-unions-renew-talks-but-no-agreement-reached-idUSKBN1YA04I
891166340	20191129	201911	2019	2019.9014	OPP	PROTEST LEADER						OPP			GOV	GOVERNMENT						GOV			0	030	030	03	1	4.0	4	1	4	-5.4945054945055	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	Ecuador	EC	EC		-2	-77.5	EC	20191206020000	https://www.reuters.com/article/us-colombia-politics/colombian-government-unions-renew-talks-but-no-agreement-reached-idUSKBN1YA04I
891166341	20191129	201911	2019	2019.9014	OPP	PROTEST LEADER						OPP			GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	16	1	16	-5.4945054945055	1	Bolivia	BL	BL		-17	-65	BL	1	Bolivia	BL	BL		-17	-65	BL	1	Bolivia	BL	BL		-17	-65	BL	20191206020000	https://www.reuters.com/article/us-colombia-politics/colombian-government-unions-renew-talks-but-no-agreement-reached-idUSKBN1YA04I
891166342	20191129	201911	2019	2019.9014	OPP	PROTEST LEADER						OPP			GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	4	1	4	-5.4945054945055	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	Ecuador	EC	EC		-2	-77.5	EC	20191206020000	https://www.reuters.com/article/us-colombia-politics/colombian-government-unions-renew-talks-but-no-agreement-reached-idUSKBN1YA04I
891166343	20191205	201912	2019	2019.9178	USAMED	BUFFALO	USA					MED			REL	BISHOP									1	0831	083	08	2	5.0	3	1	3	-5.64635958395245	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191206020000	https://www.lifesitenews.com/news/pope-francis-accepts-resignation-of-buffalo-bishop-amid-allegations-of-sex-abuse-coverup
891166344	20191205	201912	2019	2019.9178	USAMED	BUFFALO	USA					MED			VAT	VATICAN	VAT								1	0831	083	08	2	5.0	2	1	2	-5.64635958395245	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20191206020000	https://www.lifesitenews.com/news/pope-francis-accepts-resignation-of-buffalo-bishop-amid-allegations-of-sex-abuse-coverup
891166345	20191206	201912	2019	2019.9205											AFR	AFRICA	AFR								1	036	036	03	1	4.0	4	1	4	0	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20191206020000	https://www.valdostadailytimes.com/news/local_news/beer-company-will-host-hemp-symposium/article_1c5a30e7-7c77-55ed-9841-1a469985891f.html
891166346	20191206	201912	2019	2019.9205											AUS	ADELAIDE	AUS								1	036	036	03	1	4.0	10	1	10	-4.08163265306122	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20191206020000	https://www.cairnspost.com.au/cruise-ship-stranded-for-hours-after-blackout-off-adelaide-coast/news-story/23fb7ad3f03c2ee6132cb95c4fa0334b?nk=a92ae758a9000c1447b4eddf2b8aaecf-1575596855
891166347	20191206	201912	2019	2019.9205											AUS	SOUTH AUSTRALIA	AUS								1	042	042	04	1	1.9	10	1	10	-4.08163265306122	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191206020000	https://www.cairnspost.com.au/cruise-ship-stranded-for-hours-after-blackout-off-adelaide-coast/news-story/23fb7ad3f03c2ee6132cb95c4fa0334b?nk=a92ae758a9000c1447b4eddf2b8aaecf-1575596855
891166348	20191206	201912	2019	2019.9205											AUS	AUSTRALIAN	AUS								0	043	043	04	1	2.8	2	1	2	-1.7156862745098	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	New Zealand	NZ	NZ		-42	174	NZ	20191206020000	https://www.cnbc.com/2019/12/05/reuters-america-high-flying-kiwi-dollar-leaves-aussie-in-the-dust.html
891166349	20191206	201912	2019	2019.9205											AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	4	1	4	1.74418604651163	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20191206020000	https://www.dailymail.co.uk/femail/article-7761773/Employee-Jo-Thornely-wraps-boss-entire-office-festive-paper.html
891166350	20191206	201912	2019	2019.9205											AUS	WESTERN AUSTRALIA	AUS								1	145	145	14	3	-7.5	5	1	5	-8	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20191206020000	https://www.dailymail.co.uk/news/article-7761713/Children-terrorise-taxi-drive-stolen-Landcruiser-Derby-WA.html
891166351	20191206	201912	2019	2019.9205											BELELI	WATERLOO	BEL					ELI			1	190	190	19	4	-10.0	1	1	1	-7.48031496062992	0								4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	20191206020000	https://www.thespec.com/news-story/9763059-retired-waterloo-developer-95-faces-deportation-for-serving-in-nazi-death-squad/
891166352	20191206	201912	2019	2019.9205											BUS	COMPANY						BUS			1	036	036	03	1	4.0	10	1	10	0	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20191206020000	https://www.valdostadailytimes.com/news/local_news/beer-company-will-host-hemp-symposium/article_1c5a30e7-7c77-55ed-9841-1a469985891f.html
891166353	20191206	201912	2019	2019.9205											BUS	INDUSTRY						BUS			1	040	040	04	1	1.0	10	1	10	5.71428571428571	0								1	Papua New Guinea	PP	PP		-6	147	PP	1	Papua New Guinea	PP	PP		-6	147	PP	20191206020000	https://www.upstreamonline.com/politics/png-industry-body-welcomes-consultation-on-reforms/2-1-719357
891166354	20191206	201912	2019	2019.9205											BUS	INDUSTRY						BUS			0	042	042	04	1	1.9	3	1	3	-2.23713646532439	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191206020000	http://www.tribune242.com/news/2019/dec/05/stateside-time-when-president-didnt-always-get-his/
891166355	20191206	201912	2019	2019.9205											BUS	BUSINESS						BUS			0	046	046	04	1	7.0	5	1	5	2.90135396518375	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20191206020000	https://idealog.co.nz/venture/2019/12/making-buck-tourism-opportunities-stood-out-me-travelling-country
891166356	20191206	201912	2019	2019.9205											BUS	COMPANY						BUS			1	046	046	04	1	7.0	5	1	5	-4.13223140495868	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20191206020000	https://www.theday.com/policefirecourts/20191205/man-receives-settlement-for-eye-injury-at-east-lyme-auto-body-shop
891166357	20191206	201912	2019	2019.9205											BUS	COMPANY						BUS			1	050	050	05	1	3.5	5	1	5	-4.13223140495868	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20191206020000	https://www.theday.com/policefirecourts/20191205/man-receives-settlement-for-eye-injury-at-east-lyme-auto-body-shop
891166358	20191206	201912	2019	2019.9205											BUS	COMPANIES						BUS			1	051	051	05	1	3.4	10	1	10	4.93827160493828	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191206020000	http://aero-news.net/subsite.cfm?do=main.textpost&id=c2b9d621-8427-4950-9386-8890625c5ba3
891166359	20191206	201912	2019	2019.9205											BUS	BOSS						BUS			1	112	112	11	3	-2.0	10	1	10	1.58520475561427	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191206020000	https://www.dailymail.co.uk/news/article-7762241/Marks-Spencer-bosses-accused-alienating-older-women.html
891166360	20191206	201912	2019	2019.9205											CAN	NOVA SCOTIA	CAN								0	014	014	01	1	0.0	6	1	6	0.65963060686016	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20191206020000	https://www.capebretonpost.com/news/provincial/chinese-airline-to-start-direct-charter-flights-to-halifax-next-fall-384638/
891166361	20191206	201912	2019	2019.9205											CAN	ALBERTA	CAN								1	020	020	02	1	3.0	2	1	2	-0.60150375939849	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20191206020000	https://www.theglobeandmail.com/politics/article-parliamentary-survival-forces-liberals-to-reach-out-to-the-left-rather/
891166362	20191206	201912	2019	2019.9205											CAN	CANADA	CAN								1	036	036	03	1	4.0	1	1	1	0.0939849624060098	0								4	Red River, Alberta, Canada	CA	CA01	12536	58.4	-114.75	-568101	4	Red River, Alberta, Canada	CA	CA01	12536	58.4	-114.75	-568101	20191206020000	https://www.winnipegfreepress.com/local/rawalmond-pop-up-bows-out-for-2020-565857762.html
891166363	20191206	201912	2019	2019.9205											CAN	CANADA	CAN								1	040	040	04	1	1.0	1	1	1	0.0939849624060098	0								4	Red River, Alberta, Canada	CA	CA01	12536	58.4	-114.75	-568101	4	Red River, Alberta, Canada	CA	CA01	12536	58.4	-114.75	-568101	20191206020000	https://www.winnipegfreepress.com/local/rawalmond-pop-up-bows-out-for-2020-565857762.html
891166364	20191206	201912	2019	2019.9205											CAN	NOVA SCOTIA	CAN								0	042	042	04	1	1.9	10	1	10	0.65963060686016	0								4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	20191206020000	https://www.capebretonpost.com/news/provincial/chinese-airline-to-start-direct-charter-flights-to-halifax-next-fall-384638/
891166365	20191206	201912	2019	2019.9205											CAN	CANADA	CAN								0	043	043	04	1	2.8	1	1	1	-4.77081384471469	0								1	Canada	CA	CA		60	-96	CA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20191206020000	https://www.winnipegfreepress.com/local/extremist-us-neo-nazi-group-harbouring-missing-winnipeg-ex-soldier-report-565851502.html
891166366	20191206	201912	2019	2019.9205											CAN	CANADA	CAN								1	051	051	05	1	3.4	4	1	4	-4.56349206349206	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20191206020000	https://www.reddeeradvocate.com/news/the-shelter-is-full-many-abused-women-and-children-in-central-alberta-will-face-a-tough-holiday/
891166367	20191206	201912	2019	2019.9205											CAN	CANADA	CAN								1	190	190	19	4	-10.0	2	1	2	-7.48031496062992	0								4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	20191206020000	https://www.thespec.com/news-story/9763059-retired-waterloo-developer-95-faces-deportation-for-serving-in-nazi-death-squad/
891166368	20191206	201912	2019	2019.9205											CANELI	CANADA	CAN					ELI			1	190	190	19	4	-10.0	2	1	2	-7.48031496062992	0								4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	20191206020000	https://www.thespec.com/news-story/9763059-retired-waterloo-developer-95-faces-deportation-for-serving-in-nazi-death-squad/
891166369	20191206	201912	2019	2019.9205											CANJUD	ONTARIO	CAN					JUD			1	042	042	04	1	1.9	6	1	6	-3.00157977883096	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191206020000	https://edmontonsun.com/news/local-news/mandel-condo-fragrance-ban-doesnt-pass-the-smell-test/wcm/b22c77e2-84c7-46a0-b959-4130891108e6
891166370	20191206	201912	2019	2019.9205											CHN	CHINESE	CHN								0	036	036	03	1	4.0	7	1	7	0.65963060686016	0								4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	20191206020000	https://www.capebretonpost.com/news/provincial/chinese-airline-to-start-direct-charter-flights-to-halifax-next-fall-384638/
891166371	20191206	201912	2019	2019.9205											COP	POLICE						COP			0	010	010	01	1	0.0	6	1	6	-6.26477541371159	0								3	Black Diamond, Washington, United States	US	USWA		47.3087	-122.003	1516603	3	Black Diamond, Washington, United States	US	USWA		47.3087	-122.003	1516603	20191206020000	https://www.seattletimes.com/seattle-news/crime/child-rape-molestation-charges-filed-against-black-diamond-man-accused-of-knocking-out-girl-with-chloroform/
891166372	20191206	201912	2019	2019.9205											COP	POLICE						COP			1	040	040	04	1	1.0	10	1	10	-3.25693606755127	0								3	Montpelier, Vermont, United States	US	USVT	VT023	44.2601	-72.5754	1461834	3	Montpelier, Vermont, United States	US	USVT	VT023	44.2601	-72.5754	1461834	20191206020000	https://www.timesargus.com/news/local/police-deadly-force-discussed-at-forum/article_9e23e972-db2c-58c9-9e69-87aeb597ba1e.html
891166373	20191206	201912	2019	2019.9205											COP	PRISON						COP			1	173	173	17	4	-5.0	10	1	10	-7.20720720720721	0								3	Canal Winchester, Ohio, United States	US	USOH		39.8428	-82.8046	1048579	3	Canal Winchester, Ohio, United States	US	USOH		39.8428	-82.8046	1048579	20191206020000	https://www.lancastereaglegazette.com/story/news/2019/12/05/canal-winchester-man-sentenced-more-than-11-years-federal-case/2623785001/
891166374	20191206	201912	2019	2019.9205											COP	POLICE OFFICER						COP			0	173	173	17	4	-5.0	6	1	6	-5.11627906976744	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20191206020000	https://www.bostonglobe.com/metro/2019/12/05/accused-killer-south-boston-doctors-claimed-affair-self-defense-police/xz7yNa506gXBpebZx1xkPN/story.html
891166375	20191206	201912	2019	2019.9205											COP	POLICE						COP			1	190	190	19	4	-10.0	7	2	7	-5.92915390257583	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20191206020000	https://www.news-daily.com/news/world_nation/man-accused-of-killing-boston-doctors-said-he-killed-one/article_3cd9afe2-6391-5a95-9cf5-a6e5a6391b30.html
891166376	20191206	201912	2019	2019.9205											COP	POLICE OFFICER						COP			0	190	190	19	4	-10.0	6	1	6	-5.11627906976744	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20191206020000	https://www.bostonglobe.com/metro/2019/12/05/accused-killer-south-boston-doctors-claimed-affair-self-defense-police/xz7yNa506gXBpebZx1xkPN/story.html
891166377	20191206	201912	2019	2019.9205											CRM	GANG						CRM			1	040	040	04	1	1.0	5	1	5	-4.54545454545455	0								0								0								20191206020000	https://ricochet.com/podcast/washington-free-beacon/impeachment-2020s-anthony-weiner-and-a-rough-week-for-milfs/
891166378	20191206	201912	2019	2019.9205											CRM	CRIMINAL						CRM			0	051	051	05	1	3.4	10	1	10	3.90334572490706	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20191206020000	https://businessrecord.com/Content/Economic-Development/Economic-Development/Article/Partnership-eyes-legislation-on-water-quality-airport/181/975/88845
891166379	20191206	201912	2019	2019.9205											CVL	CIVILIAN						CVL			0	057	057	05	1	8.0	10	1	10	-1.6359918200409	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20191206020000	https://www.irishtimes.com/news/crime-and-law/specialist-garda-unit-seizes-177m-in-drugs-and-cash-in-five-years-1.4106318
891166380	20191206	201912	2019	2019.9205											CVL	HUNTER						CVL			0	112	112	11	3	-2.0	3	1	3	-1.6260162601626	0								3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	20191206020000	https://www.msn.com/en-us/news/politics/ex-rep-issa-suggests-clemency-for-duncan-hunter-as-he-runs-for-his-seat/ar-BBXPbHw
891166381	20191206	201912	2019	2019.9205											CVL	COMMUNITY						CVL			0	173	173	17	4	-5.0	10	1	10	-6.61322645290581	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20191206020000	https://news2.onlinenigeria.com/news/general/810966-taskforce,-okada-riders-at-%E2%80%98war%E2%80%99-in-oshodi,-lagos.html
891166382	20191206	201912	2019	2019.9205											CVL	HUNTER						CVL			0	173	173	17	4	-5.0	3	1	3	-1.6260162601626	0								3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	20191206020000	https://www.msn.com/en-us/news/politics/ex-rep-issa-suggests-clemency-for-duncan-hunter-as-he-runs-for-his-seat/ar-BBXPbHw
