891024023	20191105	201911	2019	2019.8356	BHR	MANAMA	BHR								SDN	SUDAN	SDN								0	051	051	05	1	3.4	8	1	8	-1.48760330578512	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20191205133000	https://www.thenational.ae/opinion/editorial/sudan-is-headed-to-a-brighter-future-1.947355
891024024	20191105	201911	2019	2019.8356	CAN	CANADA	CAN																		0	0874	087	08	2	10.0	5	1	5	0	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20191205133000	https://panow.com/2019/12/05/albertas-fair-deal-panel-begins-feedback-tour-with-edmonton-town-hall/
891024025	20191105	201911	2019	2019.8356	GOV	PRESIDENT						GOV			IGOWSTNAT	NATO	WST	NAT				IGO			0	040	040	04	1	1.0	6	1	6	-3.89048991354467	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20191205133000	https://www.albawaba.com/news/nato-leaders-lash-out-turkey-over-russias-s-400-missile-system-1325444
891024026	20191105	201911	2019	2019.8356	IGOWSTNAT	NATO	WST	NAT				IGO			GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	6	1	6	-3.89048991354467	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20191205133000	https://www.albawaba.com/news/nato-leaders-lash-out-turkey-over-russias-s-400-missile-system-1325444
891024027	20191105	201911	2019	2019.8356	IGOWSTNAT	NATO	WST	NAT				IGO			TUR	TURKEY	TUR								0	080	080	08	2	5.0	2	1	2	-3.89048991354467	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20191205133000	https://www.albawaba.com/news/nato-leaders-lash-out-turkey-over-russias-s-400-missile-system-1325444
891024028	20191105	201911	2019	2019.8356	MEX	MEXICO	MEX																		0	010	010	01	1	0.0	4	1	4	-1.36417556346382	4	Insurgentes, Quintana Roo, Mexico	MX	MX23	20887	19.6	-88.7833	6275886	0								4	Insurgentes, Quintana Roo, Mexico	MX	MX23	20887	19.6	-88.7833	6275886	20191205133000	https://www.sandiegouniontribune.com/news/border-baja-california/story/2019-12-05/cerveceria-insurgente-remains-closed
891024029	20191105	201911	2019	2019.8356	MOSGOV	ISLAMIC				MOS		GOV			GBR	UNITED KINGDOM	GBR								0	190	190	19	4	-10.0	2	1	2	-2.36220472440945	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Syria	SY	SY		35	38	SY	20191205133000	https://www.defenceweb.co.za/joint/diplomacy-a-peace/us-completes-syria-pullback/
891024030	20191105	201911	2019	2019.8356	REB	INSURGENT						REB													0	010	010	01	1	0.0	2	1	2	-1.36417556346382	4	Insurgentes, Quintana Roo, Mexico	MX	MX23	20887	19.6	-88.7833	6275886	0								4	Insurgentes, Quintana Roo, Mexico	MX	MX23	20887	19.6	-88.7833	6275886	20191205133000	https://www.sandiegouniontribune.com/news/border-baja-california/story/2019-12-05/cerveceria-insurgente-remains-closed
891024031	20191105	201911	2019	2019.8356	REB	INSURGENT						REB			MEX	MEXICO	MEX								0	010	010	01	1	0.0	2	1	2	-1.36417556346382	4	Insurgentes, Quintana Roo, Mexico	MX	MX23	20887	19.6	-88.7833	6275886	4	Insurgentes, Quintana Roo, Mexico	MX	MX23	20887	19.6	-88.7833	6275886	4	Insurgentes, Quintana Roo, Mexico	MX	MX23	20887	19.6	-88.7833	6275886	20191205133000	https://www.sandiegouniontribune.com/news/border-baja-california/story/2019-12-05/cerveceria-insurgente-remains-closed
891024032	20191105	201911	2019	2019.8356	REB	INSURGENT						REB			MEX	MEXICO	MEX								0	010	010	01	1	0.0	2	1	2	-1.36417556346382	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20191205133000	https://www.sandiegouniontribune.com/news/border-baja-california/story/2019-12-05/cerveceria-insurgente-remains-closed
891024033	20191105	201911	2019	2019.8356	USA	THE US	USA																		0	110	110	11	3	-2.0	2	1	2	-3.89048991354467	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	0								4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20191205133000	https://www.albawaba.com/news/nato-leaders-lash-out-turkey-over-russias-s-400-missile-system-1325444
891024034	20191128	201911	2019	2019.8986	AGR	FARMER						AGR			IRL	DUBLIN	IRL								1	042	042	04	1	1.9	15	1	10	-2.98126064735946	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20191205133000	https://www.thejournal.ie/beef-protests-farmers-aldi-naas-4919268-Dec2019/
891024035	20191128	201911	2019	2019.8986	CVL	RESIDENTS						CVL													1	020	020	02	1	3.0	2	1	2	-2.94117647058823	4	Nadi, Western, Fiji	FJ	FJ05	40204	-17.8	177.417	-1191076	0								4	Nadi, Western, Fiji	FJ	FJ05	40204	-17.8	177.417	-1191076	20191205133000	https://www.fijitimes.com/water-situation-parts-of-nadi-to-experience-interrupted-supply/
891024036	20191128	201911	2019	2019.8986	CVL	RESIDENTS						CVL			FJI	FIJI	FJI								1	020	020	02	1	3.0	8	1	8	-2.94117647058823	4	Nadi, Western, Fiji	FJ	FJ05	40204	-17.8	177.417	-1191076	4	Nadi, Western, Fiji	FJ	FJ05	40204	-17.8	177.417	-1191076	4	Nadi, Western, Fiji	FJ	FJ05	40204	-17.8	177.417	-1191076	20191205133000	https://www.fijitimes.com/water-situation-parts-of-nadi-to-experience-interrupted-supply/
891024037	20191128	201911	2019	2019.8986	IRL	DUBLIN	IRL								AGR	FARMER						AGR			1	043	043	04	1	2.8	15	1	10	-2.98126064735946	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20191205133000	https://www.thejournal.ie/beef-protests-farmers-aldi-naas-4919268-Dec2019/
891024038	20191128	201911	2019	2019.8986	LBY	LIBYA	LBY								EUR	EUROPEAN	EUR								0	010	010	01	1	0.0	1	1	1	-4.50623202301055	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20191205133000	https://www.latimes.com/world-nation/story/2019-12-05/libya-evidence-russian-fighters-war
891024039	20191128	201911	2019	2019.8986	LBY	LIBYA	LBY								EUR	EUROPEAN	EUR								0	010	010	01	1	0.0	1	1	1	-4.50623202301055	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20191205133000	https://www.latimes.com/world-nation/story/2019-12-05/libya-evidence-russian-fighters-war
891024040	20191128	201911	2019	2019.8986	LBY	LIBYA	LBY								RUS	RUSSIAN	RUS								0	163	163	16	4	-8.0	1	1	1	-4.50623202301055	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205133000	https://www.latimes.com/world-nation/story/2019-12-05/libya-evidence-russian-fighters-war
891024041	20191128	201911	2019	2019.8986	LBY	LIBYA	LBY								RUS	RUSSIAN	RUS								0	163	163	16	4	-8.0	1	1	1	-4.50623202301055	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20191205133000	https://www.latimes.com/world-nation/story/2019-12-05/libya-evidence-russian-fighters-war
891024042	20191204	201912	2019	2019.9151	JAM	JAMAICA	JAM								POL	POLE	POL								1	111	111	11	3	-2.0	10	1	10	-7.11538461538461	4	Braeton, Saint Catherine, Jamaica	JM	JM10	18427	17.9498	-76.9053	-3751044	4	Braeton, Saint Catherine, Jamaica	JM	JM10	18427	17.9498	-76.9053	-3751044	4	Braeton, Saint Catherine, Jamaica	JM	JM10	18427	17.9498	-76.9053	-3751044	20191205133000	https://www.stabroeknews.com/2019/12/05/news/regional/jamaica/jamaica-rider-dies-after-kicked-off-motorcycle-in-road-rage-incident/
891024043	20191204	201912	2019	2019.9151	JUD	JUDICIARY						JUD			UKR	UKRAINE	UKR								1	010	010	01	1	0.0	10	1	10	-5.4305008441193	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205133000	https://www.outsidethebeltway.com/impeachment-hearings-go-to-law-school/
891024044	20191204	201912	2019	2019.9151	KWTJUD	KUWAIT	KWT					JUD			EGY	EGYPTIAN	EGY								1	190	190	19	4	-10.0	4	1	4	-7.57575757575758	4	Shuwaikh, Kuwait (general), Kuwait	KU	KU00	123556	29.3436	47.9461	-789627	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20191205133000	https://www.middleeastmonitor.com/20191205-kuwait-reduces-sentence-of-man-who-almost-beat-egyptian-to-death/
891024045	20191204	201912	2019	2019.9151	KWTJUD	KUWAITI	KWT					JUD			EGYREF	EGYPTIAN	EGY					REF			1	190	190	19	4	-10.0	6	1	6	-7.57575757575758	4	Shuwaikh, Kuwait (general), Kuwait	KU	KU00	123556	29.3436	47.9461	-789627	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20191205133000	https://www.middleeastmonitor.com/20191205-kuwait-reduces-sentence-of-man-who-almost-beat-egyptian-to-death/
891024046	20191204	201912	2019	2019.9151	KWTJUD	KUWAITI	KWT					JUD			KWT	KUWAITI	KWT								1	112	112	11	3	-2.0	10	1	10	-7.57575757575758	4	Shuwaikh, Kuwait (general), Kuwait	KU	KU00	123556	29.3436	47.9461	-789627	4	Shuwaikh, Kuwait (general), Kuwait	KU	KU00	123556	29.3436	47.9461	-789627	4	Shuwaikh, Kuwait (general), Kuwait	KU	KU00	123556	29.3436	47.9461	-789627	20191205133000	https://www.middleeastmonitor.com/20191205-kuwait-reduces-sentence-of-man-who-almost-beat-egyptian-to-death/
891024047	20191204	201912	2019	2019.9151	POL	POLE	POL								JAM	JAMAICA	JAM								1	190	190	19	4	-10.0	5	1	5	-7.11538461538461	4	Braeton, Saint Catherine, Jamaica	JM	JM10	18427	17.9498	-76.9053	-3751044	4	Braeton, Saint Catherine, Jamaica	JM	JM10	18427	17.9498	-76.9053	-3751044	4	Braeton, Saint Catherine, Jamaica	JM	JM10	18427	17.9498	-76.9053	-3751044	20191205133000	https://www.stabroeknews.com/2019/12/05/news/regional/jamaica/jamaica-rider-dies-after-kicked-off-motorcycle-in-road-rage-incident/
891024048	20191204	201912	2019	2019.9151	POL	POLE	POL								JAM	JAMAICA	JAM								1	190	190	19	4	-10.0	5	1	5	-7.11538461538461	4	Portmore, Saint Catherine, Jamaica	JM	JM10	18425	17.9667	-76.8667	-3753311	4	Portmore, Saint Catherine, Jamaica	JM	JM10	18425	17.9667	-76.8667	-3753311	4	Portmore, Saint Catherine, Jamaica	JM	JM10	18425	17.9667	-76.8667	-3753311	20191205133000	https://www.stabroeknews.com/2019/12/05/news/regional/jamaica/jamaica-rider-dies-after-kicked-off-motorcycle-in-road-rage-incident/
891024049	20191204	201912	2019	2019.9151	PTY	POLITICIAN									MOS	ISLAMIC				MOS					0	010	010	01	1	0.0	4	1	4	-6.14035087719298	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	20191205133000	https://www.freemalaysiatoday.com/category/nation/2019/12/05/man-alleging-assault-by-politician-served-letter-of-demand/
891024050	20191204	201912	2019	2019.9151	PTY	POLITICIAN									MOS	ISLAMIC				MOS					0	010	010	01	1	0.0	6	1	6	-6.14035087719298	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	20191205133000	https://www.freemalaysiatoday.com/category/nation/2019/12/05/man-alleging-assault-by-politician-served-letter-of-demand/
891024051	20191204	201912	2019	2019.9151	PTY	POLITICIAN									MOS	ISLAMIC				MOS					0	180	180	18	4	-9.0	10	1	10	-6.14035087719298	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	4	Melaka, Melaka, Malaysia	MY	MY04	18585	2.196	102.241	-2403412	20191205133000	https://www.freemalaysiatoday.com/category/nation/2019/12/05/man-alleging-assault-by-politician-served-letter-of-demand/
891024052	20191204	201912	2019	2019.9151	TZA	DAR ES SALAAM	TZA								MED	JOURNALIST						MED			1	040	040	04	1	1.0	8	1	8	1.48367952522255	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	20191205133000	https://allafrica.com/stories/201912050443.html
891024053	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								0	013	013	01	1	0.4	2	1	2	-2.79898218829517	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20191205133000	https://www.iol.co.za/the-star/news/ongoing-taxi-violence-a-threat-to-gauteng-residents-says-mec-mamabolo-38687042
891024054	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								0	046	046	04	1	7.0	2	1	2	-2.79898218829517	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20191205133000	https://www.iol.co.za/the-star/news/ongoing-taxi-violence-a-threat-to-gauteng-residents-says-mec-mamabolo-38687042
891024055	20191205	201912	2019	2019.9178											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	4	1	4	-2.4390243902439	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20191205133000	https://www.iol.co.za/business-report/companies/old-mutuals-legal-battle-rages-on-wipes-out-about-20-of-market-cap-38690709
891024056	20191205	201912	2019	2019.9178											AFRMED	AFRICA	AFR					MED			1	036	036	03	1	4.0	4	1	4	-0.71556350626118	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20191205133000	https://www.iol.co.za/sundayindependent/news/meet-legend-manqele-the-new-owner-of-destiny-magazines-38619929
891024057	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			0	051	051	05	1	3.4	3	1	3	-2.98126064735946	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20191205133000	https://www.thejournal.ie/beef-protests-farmers-aldi-naas-4919268-Dec2019/
891024058	20191205	201912	2019	2019.9178											AZE	AZERBAIJAN	AZE								0	043	043	04	1	2.8	2	1	2	-5.19877675840978	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20191205133000	https://www.azernews.az/karabakh/159278.html
891024059	20191205	201912	2019	2019.9178											BHR	BAHRAIN	BHR								0	057	057	05	1	8.0	10	1	10	2.37556561085972	0								1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20191205133000	https://www.texasguardian.com/news/263294016/telemedicine-market--1958-cagr--strategic-analysis--industry-data--2020-2026--oganalysis
891024060	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	012	012	01	1	-0.4	10	1	10	-2.98126064735946	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20191205133000	https://www.thejournal.ie/beef-protests-farmers-aldi-naas-4919268-Dec2019/
891024061	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	036	036	03	1	4.0	3	1	3	0.34330554193232	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20191205133000	https://www.capitalpress.com/ag_sectors/orchards_nuts_vines/robotic-apple-pickers-make-progress/article_b1bd180e-1163-11ea-93ec-bf5cfc2aecf1.html
891024062	20191205	201912	2019	2019.9178											BUS	BANK						BUS			1	042	042	04	1	1.9	2	1	2	-1.76991150442477	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20191205133000	https://www.republicworld.com/india-news/general-news/swedish-royal-couple-visit-ram-jhula-bridge-in-uttarakhand.html
891024063	20191205	201912	2019	2019.9178											BUS	BANK						BUS			1	042	042	04	1	1.9	6	1	6	-1.76991150442477	0								4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20191205133000	https://www.republicworld.com/india-news/general-news/swedish-royal-couple-visit-ram-jhula-bridge-in-uttarakhand.html
891024064	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	042	042	04	1	1.9	20	2	20	4.23038615033919	0								4	Kirkland Lake, Ontario, Canada	CA	CA08	12685	48.15	-80.0333	-567330	4	Kirkland Lake, Ontario, Canada	CA	CA08	12685	48.15	-80.0333	-567330	20191205133000	http://www.globenewswire.com/news-release/2019/12/05/1956774/0/en/Rockridge-Receives-Exploration-Permit-for-its-Raney-Gold-Project-Planning-Drilling-Program-in-Early-2020.html
891024065	20191205	201912	2019	2019.9178											BUS	BANK						BUS			1	051	051	05	1	3.4	10	1	10	-1.40237324703344	0								1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20191205133000	http://mondaq.com/uk/x/872006/Marine+Shipping/Shipping+Is+Charting+A+Course+To+A+Greener+Future
891024066	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	060	060	06	2	6.0	10	1	10	2.45614035087719	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20191205133000	https://www.telecompaper.com/news/didata-gives-shares-to-employees-sells-the-campus--1318736
891024067	20191205	201912	2019	2019.9178											BUS	CEOS						BUS			0	190	190	19	4	-10.0	6	1	6	-0.23781212841855	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20191205133000	https://atwonline.com/airlines/breaking-ailing-saa-enter-business-rescue
891024068	20191205	201912	2019	2019.9178											CAN	MONTREAL	CAN								1	042	042	04	1	1.9	3	1	3	4.18848167539267	0								4	Les Grands, Provence-Alpes-Côd'Azur, France	FR	FRB8	16324	43.1645	6.02736	-1444577	4	Les Grands, Provence-Alpes-Côd'Azur, France	FR	FRB8	16324	43.1645	6.02736	-1444577	20191205133000	https://montrealgazette.com/entertainment/local-arts/14-year-old-star-of-les-grands-ballets-nutcracker-has-happy-feet
891024069	20191205	201912	2019	2019.9178											CAN	MONTREAL	CAN								1	042	042	04	1	1.9	3	1	3	4.18848167539267	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191205133000	https://montrealgazette.com/entertainment/local-arts/14-year-old-star-of-les-grands-ballets-nutcracker-has-happy-feet
891024070	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								1	042	042	04	1	1.9	2	2	2	4.23038615033919	0								4	Abitibi, Canada (general), Canada	CA	CA00	12791	48	-76	-576358	4	Kirkland Lake, Ontario, Canada	CA	CA08	12685	48.15	-80.0333	-567330	20191205133000	http://www.globenewswire.com/news-release/2019/12/05/1956774/0/en/Rockridge-Receives-Exploration-Permit-for-its-Raney-Gold-Project-Planning-Drilling-Program-in-Early-2020.html
