891135657	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								LEG	SENATE						LEG			0	020	020	02	1	3.0	2	1	2	2.20994475138122	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20191205234500	https://www.hockessincommunitynews.com/news/20191205/coons-bill-to-permanently-fund-dsu-other-hbcus-passes-senate
891135658	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								LEG	SENATE						LEG			0	046	046	04	1	7.0	2	1	2	2.20994475138122	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20191205234500	https://www.hockessincommunitynews.com/news/20191205/coons-bill-to-permanently-fund-dsu-other-hbcus-passes-senate
891135659	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								dak	SIOUX			dak						1	043	043	04	1	2.8	1	1	1	2.63157894736842	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	Sioux City, Iowa, United States	US	USIA		42.5	-96.4003	461653	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20191205234500	https://www.kwit.org/post/new-leader-one-iowa-talks-about-future-goals-spm
891135660	20191105	201911	2019	2019.8356	USA	UNITED STATES	USA								dak	SIOUX			dak						1	043	043	04	1	2.8	1	1	1	2.63157894736842	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20191205234500	https://www.kwit.org/post/new-leader-one-iowa-talks-about-future-goals-spm
891135661	20191105	201911	2019	2019.8356	dak	SIOUX			dak						USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	2.63157894736842	3	Sioux City, Iowa, United States	US	USIA	IA193	42.5	-96.4003	461653	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20191205234500	https://www.kwit.org/post/new-leader-one-iowa-talks-about-future-goals-spm
891135662	20191105	201911	2019	2019.8356	dak	SIOUX			dak						USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	2.63157894736842	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20191205234500	https://www.kwit.org/post/new-leader-one-iowa-talks-about-future-goals-spm
891135663	20191128	201911	2019	2019.8986											LAB	WORKER						LAB			1	040	040	04	1	1.0	10	1	10	0.738916256157633	0								3	York County, Pennsylvania, United States	US	USPA		40.1254	-77	1209193	3	York County, Pennsylvania, United States	US	USPA		40.1254	-77	1209193	20191205234500	https://www.yorkdispatch.com/story/news/2019/12/05/york-county-divide-voting-districts-add-election-polling-places/2619288001/
891135664	20191128	201911	2019	2019.8986	LAB	WORKER						LAB													1	040	040	04	1	1.0	10	1	10	0.738916256157633	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20191205234500	https://www.yorkdispatch.com/story/news/2019/12/05/york-county-divide-voting-districts-add-election-polling-places/2619288001/
891135665	20191128	201911	2019	2019.8986	MED	TELEVISION						MED													0	055	055	05	1	7.0	3	1	3	-4.19331911869226	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205234500	https://www.jpost.com/Opinion/Battling-terrorism-antisemitism-and-the-threat-of-Corbyn-in-Britain-610033
891135666	20191128	201911	2019	2019.8986	MED	TELEVISION						MED			GBR	UNITED KINGDOM	GBR								0	055	055	05	1	7.0	3	1	3	-4.19331911869226	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20191205234500	https://www.jpost.com/Opinion/Battling-terrorism-antisemitism-and-the-threat-of-Corbyn-in-Britain-610033
891135667	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA																		0	013	013	01	1	0.4	4	1	4	-1.82054616384915	1	Iraq	IZ	IZ		33	44	IZ	0								1	Iraq	IZ	IZ		33	44	IZ	20191205234500	https://thehill.com/policy/healthcare/473286-progressive-leader-some-lawmakers-could-vote-no-on-drug-price-bill-without
891135668	20191128	201911	2019	2019.8986	USA	DAKOTA	USA																		0	084	084	08	2	7.0	10	2	10	-10.6382978723404	3	Lake Charles, Louisiana, United States	US	USLA	LA019	30.2266	-93.2174	1629966	0								3	Lake Charles, Louisiana, United States	US	USLA		30.2266	-93.2174	1629966	20191205234500	https://www.sfgate.com/news/crime/article/9-face-charges-in-Thanksgiving-weekend-killing-in-14885632.php
891135669	20191128	201911	2019	2019.8986	USAEDU	TEXAS	USA					EDU			EDU	SCHOOL						EDU			0	010	010	01	1	0.0	2	1	2	-4.27764326069411	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20191205234500	http://www.thedailybeast.com/students-want-thomas-hubbard-fired-for-work-on-pederasty-but-university-of-texas-says-its-protected-speech
891135670	20191128	201911	2019	2019.8986	USAEDU	UNITED STATES	USA					EDU			EDU	SCHOOL						EDU			0	013	013	01	1	0.4	4	1	4	-4.27764326069411	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20191205234500	http://www.thedailybeast.com/students-want-thomas-hubbard-fired-for-work-on-pederasty-but-university-of-texas-says-its-protected-speech
891135671	20191204	201912	2019	2019.9151	BHS	BAHAMA	BHS																		1	040	040	04	1	1.0	4	1	4	-3.46666666666667	4	Englerston, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.05	-77.3333	-1543221	0								4	Englerston, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.05	-77.3333	-1543221	20191205234500	http://www.tribune242.com/news/2019/dec/05/pilots-will-need-show-valid-badges-govt-clamps-dow/
891135672	20191204	201912	2019	2019.9151	USAELI	DAVID FRUM	USA					ELI													1	110	110	11	3	-2.0	2	1	2	-2.71493212669683	1	Ukraine	UP	UP		49	32	UP	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205234500	https://www.theatlantic.com/politics/archive/2019/12/diversity-democratic-debates-2020-politics-daily/603157/
891135673	20191204	201912	2019	2019.9151	USAELI	DAVID FRUM	USA					ELI													1	110	110	11	3	-2.0	3	1	3	-2.71493212669683	1	Ukraine	UP	UP		49	32	UP	0								1	Ukraine	UP	UP		49	32	UP	20191205234500	https://www.theatlantic.com/politics/archive/2019/12/diversity-democratic-debates-2020-politics-daily/603157/
891135674	20191205	201912	2019	2019.9178											ARG	BUENOS AIRES	ARG								1	042	042	04	1	1.9	4	1	4	2.46913580246914	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20191205234500	http://www.dailybulldog.com/db/obituaries/carol-perez-1942-2019/comment-page-1/
891135675	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	1	1	1	-1.06100795755969	0								4	Great Barrier Reef, Queensland, Australia	AS	AS04	40197	-18	146.833	-1576458	4	Great Barrier Reef, Queensland, Australia	AS	AS04	40197	-18	146.833	-1576458	20191205234500	https://thewest.com.au/politics/climate-change-to-destroy-reef-tourism-ng-s-1983405
891135676	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	10	1	10	-0.454545454545451	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20191205234500	https://mumbrella.com.au/wsfm-content-director-scott-muller-exits-arn-609482
891135677	20191205	201912	2019	2019.9178											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	2	1	2	1.36986301369863	0								4	Friedrichshafen, Baden-Wüberg, Germany	GM	GM01	16529	47.65	9.48333	-1772098	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205234500	https://www.financialbuzz.com/airbus-cimon-2-in-transit-to-international-space-station/
891135678	20191205	201912	2019	2019.9178											BUS	BANK						BUS			1	043	043	04	1	2.8	5	1	5	-1.27737226277373	0								4	Back Bay, Nunavut, Canada	CA	CA14	12640	73.55	-97.3333	-560503	4	Back Bay, Nunavut, Canada	CA	CA14	12640	73.55	-97.3333	-560503	20191205234500	http://www.pilotonline.com/news/environment/vp-nw-fz-bird-ping-20191205-n7vp44566fdj5i744gejucjuku-story.html
891135679	20191205	201912	2019	2019.9178											BUS	LANDLORD						BUS			0	100	100	10	3	-5.0	6	1	6	-0.31116297160638	0								5	Province Of Nova Scotia, Nova Scotia, Canada	CA	CA07	12627	45	-63	-570447	5	Province Of Nova Scotia, Nova Scotia, Canada	CA	CA07	12627	45	-63	-570447	20191205234500	https://www.capebretonpost.com/news/local/cape-breton-university-international-students-share-rental-nightmare-stories-384857/
891135680	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	014	014	01	1	0.0	4	1	4	-6.11246943765281	0								4	Tillsonburg, Ontario, Canada	CA	CA08	12672	42.8667	-80.7333	-574820	4	Tillsonburg, Ontario, Canada	CA	CA08	12672	42.8667	-80.7333	-574820	20191205234500	https://www.tillsonburgnews.com/news/local-news/driver-in-fatal-hit-and-run-sentenced-given-lifetime-driving-ban-2
891135681	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	020	020	02	1	3.0	2	1	2	-1.82232346241458	0								4	Puerto Vallarta, Jalisco, Mexico	MX	MX14	20887	20.6167	-105.25	-1690444	4	Puerto Vallarta, Jalisco, Mexico	MX	MX14	20887	20.6167	-105.25	-1690444	20191205234500	https://www.cbc.ca/radio/asithappens/as-it-happens-thursday-edition-1.5385361/a-canadian-went-to-mexico-to-investigate-her-father-s-disappearance-here-s-what-she-found-1.5385368
891135682	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	030	030	03	1	4.0	4	1	4	-6.11246943765281	0								4	Tillsonburg, Ontario, Canada	CA	CA08	12672	42.8667	-80.7333	-574820	4	Tillsonburg, Ontario, Canada	CA	CA08	12672	42.8667	-80.7333	-574820	20191205234500	https://www.tillsonburgnews.com/news/local-news/driver-in-fatal-hit-and-run-sentenced-given-lifetime-driving-ban-2
891135683	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	040	040	04	1	1.0	4	1	4	-0.31116297160638	0								4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	20191205234500	https://www.capebretonpost.com/news/local/cape-breton-university-international-students-share-rental-nightmare-stories-384857/
891135684	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								1	043	043	04	1	2.8	6	1	6	-1.82232346241458	0								4	Port Hope, Ontario, Canada	CA	CA08	12670	43.95	-78.3	-571592	4	Port Hope, Ontario, Canada	CA	CA08	12670	43.95	-78.3	-571592	20191205234500	https://www.cbc.ca/radio/asithappens/as-it-happens-thursday-edition-1.5385361/a-canadian-went-to-mexico-to-investigate-her-father-s-disappearance-here-s-what-she-found-1.5385368
891135685	20191205	201912	2019	2019.9178											CAN	OTTAWA	CAN								1	057	057	05	1	8.0	8	1	8	-1.71184022824536	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20191205234500	https://calgaryherald.com/opinion/columnists/braid-legislature-session-completes-ucp-teardown-of-ndp-era
891135686	20191205	201912	2019	2019.9178											CHR	CHRISTIANITY				CHR					1	040	040	04	1	1.0	6	1	6	1.1437908496732	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205234500	https://www.theepochtimes.com/family-is-more-important-than-business-hobby-lobby-president-opens-up-about-christian-faith_3157250.html
891135687	20191205	201912	2019	2019.9178											CHR	CHRISTIAN				CHR					0	043	043	04	1	2.8	2	1	2	2.32558139534884	0								3	Wareham Opera House, Kansas, United States	US	USKS		39.1797	-96.5623	2692559	3	Wareham Opera House, Kansas, United States	US	USKS		39.1797	-96.5623	2692559	20191205234500	https://www.kstatecollegian.com/2019/12/05/mhk-worship-hosts-largest-event-of-semester-this-weekend/
891135688	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	010	010	01	1	0.0	10	1	10	-2.94985250737463	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20191205234500	https://www.wxyz.com/news/region/wayne-county/armed-carjacking-in-dearborn-leads-to-msp-chase-that-ends-on-detroits-west-side
891135689	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	020	020	02	1	3.0	20	1	10	-2.12014134275619	0								4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20191205234500	https://timesofindia.indiatimes.com/city/surat/to-show-she-is-liked-by-boys-minor-girl-fabricates-harassment-story/articleshow/72391124.cms
891135690	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	020	020	02	1	3.0	10	1	10	-8.90052356020942	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20191205234500	https://needham.wickedlocal.com/news/20191205/victims-daughter-first-to-testify-in-needham-murder-trial
891135691	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	020	020	02	1	3.0	10	1	10	-2.94985250737463	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20191205234500	https://www.wxyz.com/news/region/wayne-county/armed-carjacking-in-dearborn-leads-to-msp-chase-that-ends-on-detroits-west-side
891135692	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	036	036	03	1	4.0	10	1	10	-7.10227272727272	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20191205234500	https://bismarcktribune.com/news/state-and-regional/juvenile-process-for-teen-charged-in-bicyclist-s-death-much/article_b0ec8fc3-09d7-55ab-acdc-3b35d71f0ec9.html
891135693	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	040	040	04	1	1.0	6	1	6	-8.90052356020942	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20191205234500	https://needham.wickedlocal.com/news/20191205/victims-daughter-first-to-testify-in-needham-murder-trial
891135694	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	043	043	04	1	2.8	1	1	1	-1.82232346241458	0								4	Jalisco, Baja California, Mexico	MX	MX02	19586	32.5175	-115.235	-1661292	4	Jalisco, Baja California, Mexico	MX	MX02	19586	32.5175	-115.235	-1661292	20191205234500	https://www.cbc.ca/radio/asithappens/as-it-happens-thursday-edition-1.5385361/a-canadian-went-to-mexico-to-investigate-her-father-s-disappearance-here-s-what-she-found-1.5385368
891135695	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	043	043	04	1	2.8	7	1	7	-1.82232346241458	0								4	Puerto Vallarta, Jalisco, Mexico	MX	MX14	20887	20.6167	-105.25	-1690444	4	Puerto Vallarta, Jalisco, Mexico	MX	MX14	20887	20.6167	-105.25	-1690444	20191205234500	https://www.cbc.ca/radio/asithappens/as-it-happens-thursday-edition-1.5385361/a-canadian-went-to-mexico-to-investigate-her-father-s-disappearance-here-s-what-she-found-1.5385368
891135696	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	073	073	07	2	7.4	10	1	10	0.63694267515924	0								3	Bushwick, New York, United States	US	USNY	NY047	40.6943	-73.9187	945327	3	Bushwick, New York, United States	US	USNY	NY047	40.6943	-73.9187	945327	20191205234500	https://www.travelandleisure.com/animals/subway-train-tracks-duck
891135697	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	110	110	11	3	-2.0	5	1	5	-7.4766355140187	0								4	Navsari, Gujarat, India	IN	IN09	70127	20.85	72.9167	-2105929	4	Navsari, Gujarat, India	IN	IN09	70127	20.85	72.9167	-2105929	20191205234500	https://timesofindia.indiatimes.com/city/surat/undertrial-hurls-chappal-in-navsari-courtroom/articleshow/72391006.cms
891135698	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	112	112	11	3	-2.0	2	1	2	-4.85714285714286	0								3	Gastonia, North Carolina, United States	US	USNC	NC071	35.2621	-81.1873	985606	3	Gaston County, North Carolina, United States	US	USNC		35.3001	-81.1998	1008554	20191205234500	https://www.wcnc.com/article/news/crime/gaston-county-ems-considering-body-cameras-to-deter-on-the-job-assaults/275-fcabf340-6a93-45ec-bf7f-8b1cadbdbff0
891135699	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	120	120	12	3	-4.0	5	1	5	-7.4766355140187	0								4	Navsari, Gujarat, India	IN	IN09	70127	20.85	72.9167	-2105929	4	Navsari, Gujarat, India	IN	IN09	70127	20.85	72.9167	-2105929	20191205234500	https://timesofindia.indiatimes.com/city/surat/undertrial-hurls-chappal-in-navsari-courtroom/articleshow/72391006.cms
891135700	20191205	201912	2019	2019.9178											COP	PRISON						COP			1	173	173	17	4	-5.0	2	1	2	-7.88461538461539	0								3	Wiscasset, Maine, United States	US	USME	ME015	44.0029	-69.6656	578612	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20191205234500	https://www.pressherald.com/2019/12/05/jury-seated-in-trial-of-maine-mother-charged-with-murder-in-the-death-of-her-10-year-old-daughter/
891135701	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	180	180	18	4	-9.0	2	1	2	-4.85714285714286	0								3	Gastonia, North Carolina, United States	US	USNC	NC071	35.2621	-81.1873	985606	3	Gaston County, North Carolina, United States	US	USNC		35.3001	-81.1998	1008554	20191205234500	https://www.wcnc.com/article/news/crime/gaston-county-ems-considering-body-cameras-to-deter-on-the-job-assaults/275-fcabf340-6a93-45ec-bf7f-8b1cadbdbff0
891135702	20191205	201912	2019	2019.9178											CRM	CRIMINAL						CRM			0	051	051	05	1	3.4	10	1	10	3.90334572490706	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20191205234500	https://businessrecord.com/Content/Default/All-Latest-News/Article/Partnership-eyes-legislation-on-water-quality-airport/-3/248/88845
