890923549	20181205	201812	2018	2018.9178	NLD	THE NETHERLAND	NLD								BUS	INDUSTRY						BUS			1	046	046	04	1	7.0	8	1	8	3.01204819277109	1	Netherlands	NL	NL		52.5	5.75	NL	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205024500	https://www.itwire.com/people-moves/thoughtworks-appoints-banking-veteran-wolff-as-financial-services-head.html
890923550	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								BUS	INDUSTRY						BUS			1	046	046	04	1	7.0	2	1	2	3.01204819277109	1	Netherlands	NL	NL		52.5	5.75	NL	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205024500	https://www.itwire.com/people-moves/thoughtworks-appoints-banking-veteran-wolff-as-financial-services-head.html
890923551	20181205	201812	2018	2018.9178	USA	UNITED STATES	USA								BUS	INDUSTRY						BUS			1	046	046	04	1	7.0	8	1	8	3.01204819277109	1	United States	US	US		39.828175	-98.5795	US	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20191205024500	https://www.itwire.com/people-moves/thoughtworks-appoints-banking-veteran-wolff-as-financial-services-head.html
890923552	20181205	201812	2018	2018.9178	USAGOV	UNITED STATES	USA					GOV													0	020	020	02	1	3.0	2	1	2	-1.4505893019039	3	Lane County, Oregon, United States	US	USOR	OR039	43.9165	-122.835	1135855	0								3	Lane County, Oregon, United States	US	USOR		43.9165	-122.835	1135855	20191205024500	https://www.registerguard.com/news/20191204/usda-tightens-food-stamp-work-requirements-worrying-local-nonprofits
890923553	20191105	201911	2019	2019.8356											USA	FLORIDA	USA								0	040	040	04	1	1.0	1	1	1	-3.49149507609669	0								3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205024500	https://www.securityinfowatch.com/cybersecurity/news/21116957/web-site-hack-could-be-as-bad-as-vote-attack-warns-florida-officials
890923554	20191105	201911	2019	2019.8356											USA	FLORIDA	USA								0	040	040	04	1	1.0	4	1	4	-3.49149507609669	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	20191205024500	https://www.securityinfowatch.com/cybersecurity/news/21116957/web-site-hack-could-be-as-bad-as-vote-attack-warns-florida-officials
890923555	20191105	201911	2019	2019.8356	CVL	RESIDENTS						CVL													1	012	012	01	1	-0.4	4	1	4	-0.46511627906977	3	Roseville, California, United States	US	USCA	CA061	38.7521	-121.288	1659544	0								3	Roseville, California, United States	US	USCA	CA061	38.7521	-121.288	1659544	20191205024500	https://www.dailyrepublic.com/all-dr-news/wires/new-roseville-districts-protect-council-incumbents-its-all-about-getting-reelected-again-the-sacramento-bee/
890923556	20191105	201911	2019	2019.8356	CVL	RESIDENTS						CVL													1	012	012	01	1	-0.4	6	1	6	-0.46511627906977	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20191205024500	https://www.dailyrepublic.com/all-dr-news/wires/new-roseville-districts-protect-council-incumbents-its-all-about-getting-reelected-again-the-sacramento-bee/
890923557	20191105	201911	2019	2019.8356	IND	GUJARAT	IND																		1	173	173	17	4	-5.0	2	1	2	-6.81818181818182	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20191205024500	https://www.thestar.com.my/news/regional/2019/12/05/wanted-indian-guru-resurfaces-to-announce-new-cosmic-country
890923558	20191105	201911	2019	2019.8356	IND	GUJARAT	IND																		1	173	173	17	4	-5.0	8	1	8	-6.81818181818182	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20191205024500	https://www.thestar.com.my/news/regional/2019/12/05/wanted-indian-guru-resurfaces-to-announce-new-cosmic-country
890923559	20191105	201911	2019	2019.8356	LEG	LEGISLATURE						LEG			CVL	LANDOWNER						CVL			0	173	173	17	4	-5.0	20	2	20	-2.21986075141688	0								0								0								20191205024500	https://edmontonsun.com/news/politics/province-to-add-300-rural-rcmp-officers-with-municipalities-sharing-the-bill/wcm/acfd9593-c803-45d7-b629-a81ecb95b520
890923560	20191105	201911	2019	2019.8356	NOR	NORWAY	NOR								USA	FLORIDA	USA								1	042	042	04	1	1.9	10	1	10	4.54545454545455	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205024500	https://abc7ny.com/society/tis-the-season-christmas-tree-lighting-held-at-rockefeller-center/5733314/
890923561	20191105	201911	2019	2019.8356	USA	FLORIDA	USA																		0	040	040	04	1	1.0	1	1	1	-3.49149507609669	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205024500	https://www.securityinfowatch.com/cybersecurity/news/21116957/web-site-hack-could-be-as-bad-as-vote-attack-warns-florida-officials
890923562	20191105	201911	2019	2019.8356	USA	FLORIDA	USA																		0	040	040	04	1	1.0	4	1	4	-3.49149507609669	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	20191205024500	https://www.securityinfowatch.com/cybersecurity/news/21116957/web-site-hack-could-be-as-bad-as-vote-attack-warns-florida-officials
890923563	20191105	201911	2019	2019.8356	USA	FLORIDA	USA								NOR	NORWAY	NOR								1	043	043	04	1	2.8	10	1	10	4.54545454545455	2	Florida, United States	US	USFL		27.8333	-81.717	FL	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20191205024500	https://abc7ny.com/society/tis-the-season-christmas-tree-lighting-held-at-rockefeller-center/5733314/
890923564	20191105	201911	2019	2019.8356	USAEDU	TEXAS	USA					EDU			USA	UNITED STATES	USA								1	084	084	08	2	7.0	2	2	2	-1.10345037517313	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Lake Jackson, Texas, United States	US	USTX		29.0339	-95.4344	1360850	3	Lake Jackson, Texas, United States	US	USTX		29.0339	-95.4344	1360850	20191205024500	https://www.alicetx.com/news/20191203/lt-gov-patrick-confident-trump-will-carry-texas
890923565	20191105	201911	2019	2019.8356	USAEDU	TEXAS	USA					EDU			USA	TEXAS	USA								1	084	084	08	2	7.0	8	2	8	-1.10345037517313	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20191205024500	https://www.alicetx.com/news/20191203/lt-gov-patrick-confident-trump-will-carry-texas
890923566	20191128	201911	2019	2019.8986	COP	DETECTIVE						COP													1	010	010	01	1	0.0	4	1	4	-4.36781609195402	3	Creve Coeur, Missouri, United States	US	USMO	MO189	38.6609	-90.4226	755942	0								3	Creve Coeur, Missouri, United States	US	USMO		38.6609	-90.4226	755942	20191205024500	https://www.stltoday.com/news/local/crime-and-courts/jennifer-rothwell-had-researched-what-to-do-if-your-husband/article_e7cc10a4-f1ef-528f-ac09-ab230388a1a0.html
890923567	20191128	201911	2019	2019.8986	IGOUNOHLHWHO	WORLD HEALTH ORGANIZATION		UNO				IGO	HLH												1	130	130	13	3	-4.4	2	1	2	0.30211480362538	1	Bangladesh	BG	BG		24	90	BG	0								1	Bangladesh	BG	BG		24	90	BG	20191205024500	http://thecaribbeancamera.com/four-in-five-adolescents-dont-exercise-enough-who/
890923568	20191128	201911	2019	2019.8986	IGOUNOHLHWHO	WORLD HEALTH ORGANIZATION		UNO				IGO	HLH												1	130	130	13	3	-4.4	3	1	3	0.30211480362538	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20191205024500	http://thecaribbeancamera.com/four-in-five-adolescents-dont-exercise-enough-who/
890923569	20191205	201912	2019	2019.9178											AFG	AFGHAN	AFG								0	040	040	04	1	1.0	1	1	1	-3.04568527918782	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205024500	https://www.thenews.com.pk/print/578938-us-to-restart-talks-with-taliban-after-trump-s-signal
890923570	20191205	201912	2019	2019.9178											AFG	AFGHAN	AFG								0	040	040	04	1	1.0	1	1	1	-3.04568527918782	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205024500	https://www.thenews.com.pk/print/578938-us-to-restart-talks-with-taliban-after-trump-s-signal
890923571	20191205	201912	2019	2019.9178											AFG	KABUL	AFG								1	051	051	05	1	3.4	2	1	2	-1.81818181818182	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20191205024500	https://www.thenews.com.pk/print/578903-us-to-restart-talks-with-taliban-after-trump-s-signal
890923572	20191205	201912	2019	2019.9178											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	046	046	04	1	7.0	18	1	12	-2.63651745885249	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20191205024500	https://www.thenews.com.pk/print/578938-us-to-restart-talks-with-taliban-after-trump-s-signal
890923573	20191205	201912	2019	2019.9178											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	046	046	04	1	7.0	6	1	6	-1.81818181818182	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205024500	https://www.thenews.com.pk/print/578903-us-to-restart-talks-with-taliban-after-trump-s-signal
890923574	20191205	201912	2019	2019.9178											AGR	FARMER						AGR			0	030	030	03	1	4.0	10	1	10	1.75	0								5	Taranaki, Taranaki, New Zealand	NZ	NZF9	22388	-39.3333	174.25	11483308	5	Taranaki, Taranaki, New Zealand	NZ	NZF9	22388	-39.3333	174.25	11483308	20191205024500	http://www.voxy.co.nz/politics/5/354049
890923575	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	8	1	8	3.08747855917668	0								4	Murwillumbah, New South Wales, Australia	AS	AS02	5094	-28.3273	153.393	-1590379	4	Murwillumbah, New South Wales, Australia	AS	AS02	5094	-28.3273	153.393	-1590379	20191205024500	https://www.tweeddailynews.com.au/news/speed-back-in-drivers-seat-at-tweed/3894989/
890923576	20191205	201912	2019	2019.9178											AUSBUS	AUSTRALIAN	AUS					BUS			1	061	061	06	2	6.4	3	1	3	0.934579439252334	0								4	Proston, Queensland, Australia	AS	AS04	154700	-26.1607	151.6	-1596182	4	Proston, Queensland, Australia	AS	AS04	154700	-26.1607	151.6	-1596182	20191205024500	https://www.gladstoneobserver.com.au/news/dairy-farmer-australian-companies-dont-want-our-mi/3894378/
890923577	20191205	201912	2019	2019.9178											BEL	BELGIUM	BEL								1	042	042	04	1	1.9	4	1	4	3.05927342256214	0								1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20191205024500	https://www.hitc.com/en-gb/2019/12/04/some-liverpool-fans-were-left-stunned-by-divock-origi-impact-v-e/
890923578	20191205	201912	2019	2019.9178											BUS	INVESTOR						BUS			0	020	020	02	1	3.0	10	1	10	-1.04662226450999	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205024500	https://news.sky.com/story/m-g-property-fund-suspended-after-investors-rush-for-the-exit-11878134
890923579	20191205	201912	2019	2019.9178											BUS	INVESTOR						BUS			0	042	042	04	1	1.9	10	1	10	-1.04662226450999	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20191205024500	https://news.sky.com/story/m-g-property-fund-suspended-after-investors-rush-for-the-exit-11878134
890923580	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			0	046	046	04	1	7.0	6	1	6	1.43540669856459	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20191205024500	https://www.amarillo.com/news/20191204/rule-building-to-undergo-hotel-transformation
890923581	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			0	046	046	04	1	7.0	4	1	4	1.43540669856459	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20191205024500	https://www.amarillo.com/news/20191204/rule-building-to-undergo-hotel-transformation
890923582	20191205	201912	2019	2019.9178											BUS	MERCHANT						BUS			0	080	080	08	2	5.0	3	1	3	-8.15402038505096	0								4	Delil, Hatay, Turkey	TU	TU31	27855	36.1772	36.1383	6270782	4	Delil, Hatay, Turkey	TU	TU31	27855	36.1772	36.1383	6270782	20191205024500	http://www.digitaljournal.com/news/world/in-cold-blood-syria-kurds-say-killed-robbed-by-turkey-proxies/article/562988
890923583	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	020	020	02	1	3.0	2	1	2	-0.44977511244377	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191205024500	https://www.cbc.ca/kidsnews/post/please-be-bold-message-from-youth-climate-strikers-cop25
890923584	20191205	201912	2019	2019.9178											CAN	CANADIAN	CAN								0	036	036	03	1	4.0	8	1	8	-0.44977511244377	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191205024500	https://www.cbc.ca/kidsnews/post/please-be-bold-message-from-youth-climate-strikers-cop25
890923585	20191205	201912	2019	2019.9178											CAN	CANADIAN	CAN								0	036	036	03	1	4.0	2	1	2	-0.44977511244377	0								1	Poland	PL	PL		52	20	PL	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20191205024500	https://www.cbc.ca/kidsnews/post/please-be-bold-message-from-youth-climate-strikers-cop25
890923586	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								1	042	042	04	1	1.9	2	1	2	-1.143583227446	0								4	Fort Franklin, Northwest Territories, Canada	CA	CA13	25042	65.1833	-123.417	374666	4	Fort Franklin, Northwest Territories, Canada	CA	CA13	25042	65.1833	-123.417	374666	20191205024500	https://www.macleans.ca/politics/ottawa/from-residential-school-runaway-to-trailblazing-mp/
890923587	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								0	043	043	04	1	2.8	6	1	6	-0.36968576709797	0								4	Fraser River, Newfoundland, Canada	CA	CA05	154724	56.65	-63.1333	-564951	4	Fraser River, Newfoundland, Canada	CA	CA05	154724	56.65	-63.1333	-564951	20191205024500	https://www.princegeorgecitizen.com/low-water-flows-at-crux-of-next-phase-in-fraser-river-salmon-rescue-mission-dfo-1.24027907
890923588	20191205	201912	2019	2019.9178											CAN	CANADA	CAN								1	190	190	19	4	-10.0	2	1	2	-1.48331273176761	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20191205024500	https://www.theglobeandmail.com/opinion/article-good-job-brian-pallister-youve-only-made-bill-21-even-more-popular/
890923589	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	057	057	05	1	8.0	4	2	4	-0.10493179433368	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	China	CH	CH		35	105	CH	20191205024500	http://www.wfnc640am.com/news/trump-drama-turns-nato-gathering-into-a-diplomatic-soap-opera/
890923590	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	057	057	05	1	8.0	16	2	16	-0.10493179433368	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20191205024500	http://www.wfnc640am.com/news/trump-drama-turns-nato-gathering-into-a-diplomatic-soap-opera/
890923591	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	140	140	14	3	-6.5	1	1	1	-5.15873015873016	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20191205024500	https://www.channelnewsasia.com/news/asia/china-official-media-blasts-us-uighur-bill-calls-for-reprisals-12154584
890923592	20191205	201912	2019	2019.9178											CHN	CHINA	CHN								0	190	190	19	4	-10.0	5	1	5	-5.15873015873016	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20191205024500	https://www.channelnewsasia.com/news/asia/china-official-media-blasts-us-uighur-bill-calls-for-reprisals-12154584
890923593	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	042	042	04	1	1.9	2	1	2	1.20087336244541	0								3	Laverkin, Utah, United States	US	USUT	UT053	37.2011	-113.27	1429398	3	Laverkin, Utah, United States	US	USUT	UT053	37.2011	-113.27	1429398	20191205024500	https://www.stgeorgeutah.com/news/archive/2019/12/04/cgb-3-year-old-battling-cancer-fulfills-dream-of-becoming-a-police-officer-at-swearing-in-ceremony/
890923594	20191205	201912	2019	2019.9178											COP	PRISON						COP			0	042	042	04	1	1.9	2	1	2	-14.3322475570033	0								3	Battle Creek, Michigan, United States	US	USMI		42.3212	-85.1797	620755	3	Battle Creek, Michigan, United States	US	USMI		42.3212	-85.1797	620755	20191205024500	https://www.fox17online.com/news/local-news/kzoo-bc/kalamazoo/suspect-in-murder-of-young-dad-had-just-been-released-from-jail
890923595	20191205	201912	2019	2019.9178											COP	PRISON						COP			0	042	042	04	1	1.9	8	1	8	-14.3322475570033	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191205024500	https://www.fox17online.com/news/local-news/kzoo-bc/kalamazoo/suspect-in-murder-of-young-dad-had-just-been-released-from-jail
890923596	20191205	201912	2019	2019.9178											COP	DEPUTY						COP			0	043	043	04	1	2.8	12	1	8	1.20087336244541	0								3	Laverkin, Utah, United States	US	USUT	UT053	37.2011	-113.27	1429398	3	Laverkin, Utah, United States	US	USUT	UT053	37.2011	-113.27	1429398	20191205024500	https://www.stgeorgeutah.com/news/archive/2019/12/04/cgb-3-year-old-battling-cancer-fulfills-dream-of-becoming-a-police-officer-at-swearing-in-ceremony/
890923597	20191205	201912	2019	2019.9178											COP	POLICE OFFICER						COP			0	043	043	04	1	2.8	8	1	8	-3.81502890173411	0								1	Egypt	EG	EG		27	30	EG	4	Tahrir, Maysan, Iraq	IZ	IZ14	36807	31.75	47.3	-3111604	20191205024500	http://www.digitaljournal.com/news/world/iraq-revolution-will-be-dramatised-written-read-and-painted/article/562985
890923598	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	112	112	11	3	-2.0	3	1	3	-14.3322475570033	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20191205024500	https://www.fox17online.com/news/local-news/kzoo-bc/kalamazoo/suspect-in-murder-of-young-dad-had-just-been-released-from-jail
890923599	20191205	201912	2019	2019.9178											COP	POLICE						COP			0	130	130	13	3	-4.4	10	1	10	-11.3964686998395	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20191205024500	https://edmontonsun.com/news/local-news/1205-williams/wcm/ed1443cb-408e-48c5-b48f-e094bb7d80e6
890923600	20191205	201912	2019	2019.9178											COP	PRISON						COP			0	173	173	17	4	-5.0	8	1	8	-5.00794912559618	0								3	Los Alamos, New Mexico, United States	US	USNM		35.8881	-106.307	901357	3	Los Alamos, New Mexico, United States	US	USNM		35.8881	-106.307	901357	20191205024500	https://www.dailymail.co.uk/news/article-7757487/CIA-reveals-identity-FOURTH-spy-betrayed-America-Cold-War.html
890923601	20191205	201912	2019	2019.9178											COP	PRISON						COP			0	173	173	17	4	-5.0	1	1	1	-5.00794912559618	0								3	Los Alamos, New Mexico, United States	US	USNM		35.8881	-106.307	901357	1	Russia	RS	RS		60	100	RS	20191205024500	https://www.dailymail.co.uk/news/article-7757487/CIA-reveals-identity-FOURTH-spy-betrayed-America-Cold-War.html
890923602	20191205	201912	2019	2019.9178											COP	POLICE						COP			1	1823	182	18	4	-10.0	10	1	10	-8.86075949367089	0								0								0								20191205024500	https://wqad.com/2019/12/04/jordan-murphy-murder-investigation-expected-to-finish-mid-december/
890923603	20191205	201912	2019	2019.9178											COP	DEPUTY						COP			1	193	193	19	4	-10.0	2	1	2	-1.92719486081371	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20191205024500	https://www.thedenverchannel.com/news/local-news/agencies-scramble-to-come-up-with-policies
