891059499	20091207	200912	2009	2009.9233	RUS	RUSSIA	RUS								CRM	GANG						CRM			1	060	060	06	2	6.0	1	1	1	-8.16831683168317	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205163000	https://www.washingtonpost.com/national-security/two-russian-nationals-charged-in-hacking-schemes-that-officials-say-caused-tens-of-millions-in-damages/2019/12/05/b7beefea-176f-11ea-8406-df3c54b3253e_story.html
891059500	20181205	201812	2018	2018.9178	AFG	AFGHANISTAN	AFG								JPN	JAPAN	JPN								0	010	010	01	1	0.0	1	1	1	-6.02836879432624	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	99928	34.4265	70.4515	-3377673	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	99928	34.4265	70.4515	-3377673	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	99928	34.4265	70.4515	-3377673	20191205163000	http://www.digitaljournal.com/news/world/afghan-mourners-demand-justice-for-slain-japanese-hero/article/563019
891059501	20181205	201812	2018	2018.9178	BUS	INDUSTRY						BUS													1	014	014	01	1	0.0	5	1	5	-0.5249343832021	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	0								3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20191205163000	https://www.grocerydive.com/news/new-england-based-little-leaf-farms-plans-to-double-footprint/568525/
891059502	20181205	201812	2018	2018.9178	BUS	COMPANY						BUS			SGP	SINGAPORE	SGP								1	111	111	11	3	-2.0	3	1	3	3.31632653061225	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20191205163000	https://www.forbes.com/sites/loreleimarfil/2019/12/05/how-eyewear-company-marcolin-group-is-focusing-on-innovation-and-digital-reinvention/
891059503	20181205	201812	2018	2018.9178	EDU	SCHOOL						EDU													1	071	071	07	2	7.4	2	1	2	-2.24032586558044	3	King Elementary School, Pennsylvania, United States	US	USPA	PA003	40.4543	-80.0057	2432077	0								3	King Elementary School, Pennsylvania, United States	US	USPA		40.4543	-80.0057	2432077	20191205163000	https://lancasteronline.com/news/local/facing-a-potential-m-deficit-school-district-of-lancaster-will/article_9d904932-16e5-11ea-b5d2-2bd265bf0e3a.html
891059504	20181205	201812	2018	2018.9178	ELI	ACTOR						ELI													0	160	160	16	4	-4.0	3	1	3	1.37732222934016	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205163000	https://www.latimes.com/lifestyle/story/2019-12-05/paris-hilton-hollywood-influencer-dj-simple-life-star-tabloids
891059505	20181205	201812	2018	2018.9178	ELI	ACTOR						ELI			FRA	PARIS	FRA								0	160	160	16	4	-4.0	3	1	3	1.37732222934016	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205163000	https://www.latimes.com/lifestyle/story/2019-12-05/paris-hilton-hollywood-influencer-dj-simple-life-star-tabloids
891059506	20181205	201812	2018	2018.9178	ELI	ACTOR						ELI			USA	UNITED STATES	USA								0	160	160	16	4	-4.0	2	1	2	1.37732222934016	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205163000	https://www.latimes.com/lifestyle/story/2019-12-05/paris-hilton-hollywood-influencer-dj-simple-life-star-tabloids
891059507	20181205	201812	2018	2018.9178	POL	POLAND	POL								NZL	NEW ZEALAND	NZL								0	173	173	17	4	-5.0	1	1	1	-8.64	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	1	Ecuador	EC	EC		-2	-77.5	EC	20191205163000	https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12290778
891059508	20181205	201812	2018	2018.9178	USA	WASHINGTON	USA								AGR	FARMER						AGR			1	070	070	07	2	7.0	8	1	8	-1.95412064570943	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Roseville, California, United States	US	USCA	CA061	38.7521	-121.288	1659544	3	Roseville, California, United States	US	USCA	CA061	38.7521	-121.288	1659544	20191205163000	https://www.union-bulletin.com/news/national/trump-dispenses-billions-of-dollars-in-aid-to-farmers-hoping/article_d79a365b-36b9-5066-9972-dfc941790d74.html
891059509	20181205	201812	2018	2018.9178	USA	WASHINGTON	USA								AGR	FARMER						AGR			1	070	070	07	2	7.0	2	1	2	-1.95412064570943	1	Chad	CD	CD		15	19	CD	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205163000	https://www.union-bulletin.com/news/national/trump-dispenses-billions-of-dollars-in-aid-to-farmers-hoping/article_d79a365b-36b9-5066-9972-dfc941790d74.html
891059510	20181205	201812	2018	2018.9178	USAELI	UNITED STATES	USA					ELI													0	160	160	16	4	-4.0	1	1	1	1.37732222934016	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205163000	https://www.latimes.com/lifestyle/story/2019-12-05/paris-hilton-hollywood-influencer-dj-simple-life-star-tabloids
891059511	20181205	201812	2018	2018.9178	USAELI	UNITED STATES	USA					ELI			USA	UNITED STATES	USA								0	160	160	16	4	-4.0	1	1	1	1.37732222934016	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20191205163000	https://www.latimes.com/lifestyle/story/2019-12-05/paris-hilton-hollywood-influencer-dj-simple-life-star-tabloids
891059512	20191105	201911	2019	2019.8356	BUS	BUSINESS						BUS			LAB	WORKER						LAB			1	180	180	18	4	-9.0	4	1	4	-1.60550458715596	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20191205163000	https://merryjane.com/news/pa-judge-rules-that-healthcare-worker-can-sue-employers-for-being-fired-over-pot
891059513	20191105	201911	2019	2019.8356	BUS	BUSINESS						BUS			USALAB	UNITED STATES	USA					LAB			1	180	180	18	4	-9.0	1	1	1	-1.60550458715596	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20191205163000	https://merryjane.com/news/pa-judge-rules-that-healthcare-worker-can-sue-employers-for-being-fired-over-pot
891059514	20191105	201911	2019	2019.8356	IRN	IRAN	IRN								RUS	RUSSIA	RUS								0	012	012	01	1	-0.4	21	3	21	-4.21539146898318	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205163000	https://www.wpxi.com/news/world/russia-suspends-project-with-iran-due-to-uranium-enrichment/1015711931
891059515	20191105	201911	2019	2019.8356	ISR	TEL AVIV	ISR								ISRGOV	ISRAELI	ISR					GOV			1	051	051	05	1	3.4	12	1	6	-5.72207084468665	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20191205163000	https://www.ibtimes.com/lawyer-be-charged-graft-new-woes-netanyahu-2879865
891059516	20191105	201911	2019	2019.8356	ISR	TEL AVIV	ISR								ISRGOV	ISRAELI	ISR					GOV			1	141	141	14	3	-6.5	12	1	6	-5.72207084468665	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20191205163000	https://www.ibtimes.com/lawyer-be-charged-graft-new-woes-netanyahu-2879865
891059517	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV			ISR	ISRAELI	ISR								1	051	051	05	1	3.4	6	1	4	-5.72207084468665	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20191205163000	https://www.ibtimes.com/lawyer-be-charged-graft-new-woes-netanyahu-2879865
891059518	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV			ISR	ISRAELI	ISR								1	051	051	05	1	3.4	2	1	2	-5.72207084468665	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20191205163000	https://www.ibtimes.com/lawyer-be-charged-graft-new-woes-netanyahu-2879865
891059519	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV			ISR	ISRAELI	ISR								1	141	141	14	3	-6.5	6	1	4	-5.72207084468665	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	1	Germany	GM	GM		51.5	10.5	GM	20191205163000	https://www.ibtimes.com/lawyer-be-charged-graft-new-woes-netanyahu-2879865
891059520	20191105	201911	2019	2019.8356	ISRGOV	ISRAEL	ISR					GOV			ISR	ISRAELI	ISR								1	141	141	14	3	-6.5	2	1	2	-5.72207084468665	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20191205163000	https://www.ibtimes.com/lawyer-be-charged-graft-new-woes-netanyahu-2879865
891059521	20191105	201911	2019	2019.8356	LAB	WORKER						LAB													1	180	180	18	4	-9.0	3	1	3	-1.60550458715596	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20191205163000	https://merryjane.com/news/pa-judge-rules-that-healthcare-worker-can-sue-employers-for-being-fired-over-pot
891059522	20191105	201911	2019	2019.8356	LAB	WORKER						LAB			USA	UNITED STATES	USA								1	180	180	18	4	-9.0	1	1	1	-1.60550458715596	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20191205163000	https://merryjane.com/news/pa-judge-rules-that-healthcare-worker-can-sue-employers-for-being-fired-over-pot
891059523	20191105	201911	2019	2019.8356	TURMIL	TURKEY	TUR					MIL			UAF	MILITANT						UAF			0	190	190	19	4	-10.0	2	1	2	-3.13043478260869	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Hasakah, Dhi Qar, Iraq	IZ	IZ09	36843	30.9833	47.1167	-3105840	4	Hasakah, Dhi Qar, Iraq	IZ	IZ09	36843	30.9833	47.1167	-3105840	20191205163000	https://www.presstv.com/Detail/2019/12/05/612912/Turkey-US-Daesh-Syria-Iraq-ypg
891059524	20191105	201911	2019	2019.8356	USALAB	UNITED STATES	USA					LAB													1	180	180	18	4	-9.0	1	1	1	-1.60550458715596	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20191205163000	https://merryjane.com/news/pa-judge-rules-that-healthcare-worker-can-sue-employers-for-being-fired-over-pot
891059525	20191128	201911	2019	2019.8986											HLH	HOSPITAL						HLH			1	036	036	03	1	4.0	10	1	10	3.56083086053413	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20191205163000	https://www.q102.ie/news/buzz/rosanna-davison-shares-adorable-snap-with-newborn-baby-sophia/
891059526	20191128	201911	2019	2019.8986											LEG	PARLIAMENT						LEG			1	043	043	04	1	2.8	10	1	10	-4.59363957597174	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205163000	https://www.ipe.com/countries/france/france-hit-by-strikes-over-pension-reform-plans/10034948.article
891059527	20191128	201911	2019	2019.8986	ELI	ACTOR						ELI													1	010	010	01	1	0.0	3	1	3	0.52631578947368	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205163000	https://www.gaytimes.co.uk/culture/130379/star-wars-actor-billy-dee-williams-doesnt-identify-as-gender-fluid/
891059528	20191128	201911	2019	2019.8986	GBR	UNITED KINGDOM	GBR																		1	015	015	01	1	0.0	8	1	8	-6.92307692307693	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20191205163000	https://www.suffolkfreepress.co.uk/news/halstead-man-jailed-after-stealing-more-than-3-600-worth-of-bt-cables-9092446/
891059529	20191128	201911	2019	2019.8986	HLH	HOSPITAL						HLH													1	036	036	03	1	4.0	10	1	10	3.56083086053413	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20191205163000	https://www.q102.ie/news/buzz/rosanna-davison-shares-adorable-snap-with-newborn-baby-sophia/
891059530	20191128	201911	2019	2019.8986	LEG	PARLIAMENT						LEG													1	042	042	04	1	1.9	10	1	10	-4.59363957597174	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20191205163000	https://www.ipe.com/countries/france/france-hit-by-strikes-over-pension-reform-plans/10034948.article
891059531	20191128	201911	2019	2019.8986	LEG	DELEGATE						LEG			EDU	UNIVERSITY						EDU			1	010	010	01	1	0.0	2	1	2	0.37783375314861	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20191205163000	https://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=12291219
891059532	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA																		1	111	111	11	3	-2.0	8	1	8	-1.81488203266788	3	Chapel Hill, North Carolina, United States	US	USNC	NC115	35.9429	-82.7088	1019601	0								3	Chapel Hill, North Carolina, United States	US	USNC		35.9429	-82.7088	1019601	20191205163000	http://pulse.ncpolicywatch.org/2019/12/05/students-rally-at-unc-chapel-hill-in-wake-of-silent-sam-settlement/
891059533	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA																		1	114	114	11	3	-2.0	8	1	8	-1.81488203266788	3	Chapel Hill, North Carolina, United States	US	USNC	NC115	35.9429	-82.7088	1019601	0								3	Chapel Hill, North Carolina, United States	US	USNC		35.9429	-82.7088	1019601	20191205163000	http://pulse.ncpolicywatch.org/2019/12/05/students-rally-at-unc-chapel-hill-in-wake-of-silent-sam-settlement/
891059534	20191128	201911	2019	2019.8986	USA	UNITED STATES	USA								ELI	ACTOR						ELI			1	013	013	01	1	0.4	2	1	2	0.52631578947368	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205163000	https://www.gaytimes.co.uk/culture/130379/star-wars-actor-billy-dee-williams-doesnt-identify-as-gender-fluid/
891059535	20191204	201912	2019	2019.9151	JUD	COUNSEL						JUD													1	010	010	01	1	0.0	3	1	3	-0.17211703958692	1	Malawi	MI	MI		-13.5	34	MI	0								1	Malawi	MI	MI		-13.5	34	MI	20191205163000	https://allafrica.com/stories/201912050952.html
891059536	20191204	201912	2019	2019.9151	JUD	COUNSEL						JUD			MWI	MALAWI	MWI								1	010	010	01	1	0.0	1	1	1	-0.17211703958692	1	Malawi	MI	MI		-13.5	34	MI	1	Malawi	MI	MI		-13.5	34	MI	1	Malawi	MI	MI		-13.5	34	MI	20191205163000	https://allafrica.com/stories/201912050952.html
891059537	20191204	201912	2019	2019.9151	MWIJUD	MALAWI	MWI					JUD													1	010	010	01	1	0.0	1	1	1	-0.17211703958692	1	Malawi	MI	MI		-13.5	34	MI	0								1	Malawi	MI	MI		-13.5	34	MI	20191205163000	https://allafrica.com/stories/201912050952.html
891059538	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	046	046	04	1	7.0	4	1	4	0	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205163000	https://mix925abilene.com/maddison-brown-liam-hemsworth/
891059539	20191205	201912	2019	2019.9178											AUS	AUSTRALIA	AUS								1	061	061	06	2	6.4	5	1	5	-4.8951048951049	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20191205163000	https://www.newfoodmagazine.com/news/100226/almost-half-of-imported-asian-food-found-with-undeclared-allergens/
891059540	20191205	201912	2019	2019.9178											AZEGOV	ILHAM ALIYEV	AZE					GOV			1	043	043	04	1	2.8	10	1	10	-1.65289256198347	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20191205163000	https://azertag.az/en/xeber/President_Ilham_Aliyev_attended_opening_of_ASAN_Heyat_complex_in_Shamakhi-1363807
891059541	20191205	201912	2019	2019.9178											BUS	CONTAINER SHIP						BUS			0	020	020	02	1	3.0	2	1	2	-8.64	0								1	Ecuador	EC	EC		-2	-77.5	EC	1	Ecuador	EC	EC		-2	-77.5	EC	20191205163000	https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12290778
891059542	20191205	201912	2019	2019.9178											BUS	CONTAINER SHIP						BUS			0	020	020	02	1	3.0	2	1	2	-8.64	0								1	United States	US	US		39.828175	-98.5795	US	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	20191205163000	https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12290778
891059543	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			0	036	036	03	1	4.0	1	1	1	4.60992907801419	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20191205163000	https://sahelstandard.com/fg-is-prioritising-development-projects-says-prince-clem-agba/
891059544	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			0	036	036	03	1	4.0	10	1	10	-1.2465913517725	0								5	Bay Of Plenty, Bay of Plenty, New Zealand	NZ	NZE8	22380	-38.3333	176.75	11483126	5	Bay Of Plenty, Bay of Plenty, New Zealand	NZ	NZE8	22380	-38.3333	176.75	11483126	20191205163000	https://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=12289512
891059545	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	036	036	03	1	4.0	10	1	10	4.86725663716814	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20191205163000	https://www.tmcnet.com/usubmit/-tombigbee-communications-awarded-295-million-us-department-agriculture-/2019/12/05/9065193.htm
891059546	20191205	201912	2019	2019.9178											BUS	INDUSTRY						BUS			0	036	036	03	1	4.0	1	1	1	4.60992907801419	0								1	South Africa	SF	SF		-30	26	SF	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20191205163000	https://sahelstandard.com/fg-is-prioritising-development-projects-says-prince-clem-agba/
891059547	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	040	040	04	1	1.0	6	1	6	1.49597238204833	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20191205163000	https://www.msn.com/en-us/finance/markets/pelosi-pushes-to-keep-techs-legal-shield-out-of-trade-agreement-with-mexico-and-canada/ar-BBXOSHf
891059548	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			0	041	041	04	1	1.0	10	1	10	3.96039603960396	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20191205163000	https://www.pehub.com/ardian-is-selling-ccc-to-telus-international/
891059549	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			0	042	042	04	1	1.9	10	1	10	4.75857242827151	0								4	Guatape, Antioquia, Colombia	CO	CO02	13395	6.23274	-75.1586	-585862	4	Guatape, Antioquia, Colombia	CO	CO02	13395	6.23274	-75.1586	-585862	20191205163000	https://theplanetd.com/destinations/south-america/colombia-travel-tips/
891059550	20191205	201912	2019	2019.9178											BUS	COMPANIES						BUS			0	042	042	04	1	1.9	10	1	10	4.3585021485574	0								4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20191205163000	https://theplanetd.com/destinations/south-america/venezuela-travel-tips/
891059551	20191205	201912	2019	2019.9178											BUS	COMPANY						BUS			1	046	046	04	1	7.0	4	1	4	3.41130604288499	0								4	Towie, Aberdeenshire, United Kingdom	UK	UKT6	40171	57.1833	-2.93333	-2610065	4	Towie, Aberdeenshire, United Kingdom	UK	UKT6	40171	57.1833	-2.93333	-2610065	20191205163000	https://www.dailymail.co.uk/tvshowbiz/article-7760219/Ashley-James-nails-daytime-glamour-busty-black-mini-dress-fashion-launch.html
