891047381	20181205	201812	2018	2018.9178	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	4.23600605143722	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20191205153000	https://www.prweb.com/releases/qgiv_celebrates_year_of_record_product_launches_and_enhancements/prweb16739115.htm
891047382	20181205	201812	2018	2018.9178	IRL	IRELAND	IRL								CRM	CRIMINAL						CRM			1	173	173	17	4	-5.0	1	1	1	-2.51937984496124	4	Maynooth, Kildare, Ireland	EI	EI12	18299	53.385	-6.59361	-1504466	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20191205153000	https://www.irishtimes.com/news/crime-and-law/courts/supreme-court/supreme-court-refuses-to-hear-further-appeal-by-michael-lynn-1.4105802
891047383	20181205	201812	2018	2018.9178	IRL	IRELAND	IRL								CRM	CRIMINAL						CRM			1	173	173	17	4	-5.0	1	1	1	-2.51937984496124	4	Maynooth, Kildare, Ireland	EI	EI12	18299	53.385	-6.59361	-1504466	4	Maynooth, Kildare, Ireland	EI	EI12	18299	53.385	-6.59361	-1504466	4	Maynooth, Kildare, Ireland	EI	EI12	18299	53.385	-6.59361	-1504466	20191205153000	https://www.irishtimes.com/news/crime-and-law/courts/supreme-court/supreme-court-refuses-to-hear-further-appeal-by-michael-lynn-1.4105802
891047384	20181205	201812	2018	2018.9178	IRN	IRAN	IRN								USA	UNITED STATES	USA								1	160	160	16	4	-4.0	2	1	2	-3.64741641337386	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350267
891047385	20181205	201812	2018	2018.9178	IRN	IRAN	IRN								USA	UNITED STATES	USA								1	160	160	16	4	-4.0	8	1	8	-3.64741641337386	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350267
891047386	20181205	201812	2018	2018.9178	JPN	TOKYO	JPN								JUD	PUBLIC PROSECUTOR						JUD			0	081	081	08	2	5.0	1	1	1	-3.64741641337386	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350267
891047387	20181205	201812	2018	2018.9178	JPN	TOKYO	JPN								JUD	PUBLIC PROSECUTOR						JUD			0	081	081	08	2	5.0	1	1	1	-3.64741641337386	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	United Arab Emirates	AE	AE		24	54	AE	1	Peru	PE	PE		-10	-76	PE	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350267
891047388	20181205	201812	2018	2018.9178	JPNJUD	JAPANESE	JPN					JUD			JPN	JAPANESE	JPN								1	081	081	08	2	5.0	1	1	1	-9.05797101449275	4	Kumatori, Osaka, Japan	JA	JA32	35811	34.389	135.364	-234781	4	Kumatori, Osaka, Japan	JA	JA32	35811	34.389	135.364	-234781	1	Peru	PE	PE		-10	-76	PE	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350258
891047389	20181205	201812	2018	2018.9178	JPNJUD	JAPANESE	JPN					JUD			JPN	JAPANESE	JPN								1	081	081	08	2	5.0	9	1	9	-8.68041954998477	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350243
891047390	20181205	201812	2018	2018.9178	JPNJUD	JAPANESE	JPN					JUD			PER	PERUVIAN	PER								1	173	173	17	4	-5.0	1	1	1	-9.05797101449275	4	Kumatori, Osaka, Japan	JA	JA32	35811	34.389	135.364	-234781	4	Kumatori, Osaka, Japan	JA	JA32	35811	34.389	135.364	-234781	4	Kumatori, Osaka, Japan	JA	JA32	35811	34.389	135.364	-234781	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350258
891047391	20181205	201812	2018	2018.9178	JPNJUD	JAPANESE	JPN					JUD			PER	PERUVIAN	PER								1	173	173	17	4	-5.0	5	1	5	-8.37837837837838	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350243
891047392	20181205	201812	2018	2018.9178	JPNJUD	JAPANESE	JPN					JUD			PER	PERUVIAN	PER								1	173	173	17	4	-5.0	4	1	4	-9.05797101449275	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350258
891047393	20181205	201812	2018	2018.9178	JUD	PUBLIC PROSECUTOR						JUD			EDU	SCHOOL						EDU			1	173	173	17	4	-5.0	7	1	7	-4.99867142792334	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350291
891047394	20181205	201812	2018	2018.9178	JUD	PUBLIC PROSECUTOR						JUD			EDU	SCHOOL						EDU			0	173	173	17	4	-5.0	2	1	2	-3.64741641337386	1	United Arab Emirates	AE	AE		24	54	AE	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350267
891047395	20181205	201812	2018	2018.9178	JUD	PUBLIC PROSECUTOR						JUD			EDU	SCHOOL						EDU			0	173	173	17	4	-5.0	2	1	2	-3.64741641337386	1	United Arab Emirates	AE	AE		24	54	AE	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	United Arab Emirates	AE	AE		24	54	AE	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350267
891047396	20181205	201812	2018	2018.9178	JUD	PUBLIC PROSECUTOR						JUD			JPN	TOKYO	JPN								1	081	081	08	2	5.0	8	1	8	-5.02682257405979	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350291
891047397	20181205	201812	2018	2018.9178	JUD	PUBLIC PROSECUTOR						JUD			JPN	JAPAN	JPN								1	081	081	08	2	5.0	1	1	1	-5.22388059701492	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350291
891047398	20181205	201812	2018	2018.9178	JUD	PUBLIC PROSECUTOR						JUD			JPN	TOKYO	JPN								0	081	081	08	2	5.0	3	1	3	-3.64741641337386	1	United Arab Emirates	AE	AE		24	54	AE	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350267
891047399	20181205	201812	2018	2018.9178	JUD	PUBLIC PROSECUTOR						JUD			JPN	JAPAN	JPN								0	081	081	08	2	5.0	1	1	1	-3.64741641337386	1	United Arab Emirates	AE	AE		24	54	AE	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	Peru	PE	PE		-10	-76	PE	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350267
891047400	20181205	201812	2018	2018.9178	JUD	PUBLIC PROSECUTOR						JUD			JPN	JAPAN	JPN								0	173	173	17	4	-5.0	1	1	1	-3.64741641337386	1	United Arab Emirates	AE	AE		24	54	AE	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	United Arab Emirates	AE	AE		24	54	AE	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350267
891047401	20181205	201812	2018	2018.9178	JUD	PUBLIC PROSECUTOR						JUD			PER	PERUVIAN	PER								1	173	173	17	4	-5.0	1	1	1	-5.22388059701492	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350291
891047402	20181205	201812	2018	2018.9178	JUD	PUBLIC PROSECUTOR						JUD			PER	PERU	PER								1	173	173	17	4	-5.0	2	1	2	-5.22388059701492	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	Peru	PE	PE		-10	-76	PE	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350291
891047403	20181205	201812	2018	2018.9178	JUD	PUBLIC PROSECUTOR						JUD			PER	PERUVIAN	PER								1	173	173	17	4	-5.0	6	1	6	-4.96113656640808	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350291
891047404	20181205	201812	2018	2018.9178	JUD	PUBLIC PROSECUTOR						JUD			PER	PERUVIAN	PER								0	173	173	17	4	-5.0	1	1	1	-3.64741641337386	1	United Arab Emirates	AE	AE		24	54	AE	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350267
891047405	20181205	201812	2018	2018.9178	JUD	PUBLIC PROSECUTOR						JUD			PER	PERU	PER								0	173	173	17	4	-5.0	1	1	1	-3.64741641337386	1	United Arab Emirates	AE	AE		24	54	AE	1	Peru	PE	PE		-10	-76	PE	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350267
891047406	20181205	201812	2018	2018.9178	JUD	PUBLIC PROSECUTOR						JUD			PER	PERUVIAN	PER								0	173	173	17	4	-5.0	2	1	2	-3.64741641337386	1	United Arab Emirates	AE	AE		24	54	AE	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20191205153000	https://www.japantimes.co.jp/?post_type=news&p=2350267
891047407	20181205	201812	2018	2018.9178	LEG	CONGRESS						LEG			CAN	CANADA	CAN								1	050	050	05	1	3.5	2	1	2	-2.79329608938548	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20191205153000	https://www.foxbusiness.com/markets/us-trade-gap-narrows-october
891047408	20181205	201812	2018	2018.9178	LEG	CONGRESS						LEG			CAN	CANADA	CAN								1	057	057	05	1	8.0	2	1	2	-2.79329608938548	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20191205153000	https://www.foxbusiness.com/markets/us-trade-gap-narrows-october
891047409	20181205	201812	2018	2018.9178	LEG	CONGRESS						LEG			MEX	MEXICO	MEX								1	050	050	05	1	3.5	2	1	2	-2.79329608938548	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20191205153000	https://www.foxbusiness.com/markets/us-trade-gap-narrows-october
891047410	20181205	201812	2018	2018.9178	LEG	CONGRESS						LEG			MEX	MEXICO	MEX								1	057	057	05	1	8.0	2	1	2	-2.79329608938548	1	Canada	CA	CA		60	-96	CA	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Canada	CA	CA		60	-96	CA	20191205153000	https://www.foxbusiness.com/markets/us-trade-gap-narrows-october
891047411	20181205	201812	2018	2018.9178	MEX	MEXICO	MEX								LEG	CONGRESS						LEG			1	050	050	05	1	3.5	2	1	2	-2.79329608938548	1	Mexico	MX	MX		23	-102	MX	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Mexico	MX	MX		23	-102	MX	20191205153000	https://www.foxbusiness.com/markets/us-trade-gap-narrows-october
891047412	20181205	201812	2018	2018.9178	MNCUSA	BANK OF AMERICA	USA					MNC													1	020	020	02	1	3.0	1	1	1	2.24929709465792	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20191205153000	https://www.modernreaders.com/news/2019/12/05/bank-of-america-corp-nysebac-expected-to-post-earnings-of-0-69-per-share.html
891047413	20181205	201812	2018	2018.9178	MNCUSA	BANK OF AMERICA	USA					MNC			USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	1	4	2.24929709465792	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20191205153000	https://www.modernreaders.com/news/2019/12/05/bank-of-america-corp-nysebac-expected-to-post-earnings-of-0-69-per-share.html
891047414	20181205	201812	2018	2018.9178	USA	WASHINGTON	USA								RUS	MOSCOW	RUS								0	163	163	16	4	-8.0	1	1	1	-0.817160367722161	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20191205153000	https://www.thenational.ae/opinion/comment/to-survive-another-70-years-nato-must-renew-its-sense-of-common-purpose-1.947473
891047415	20181205	201812	2018	2018.9178	USA	WASHINGTON	USA								RUS	MOSCOW	RUS								0	163	163	16	4	-8.0	7	1	7	-0.817160367722161	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20191205153000	https://www.thenational.ae/opinion/comment/to-survive-another-70-years-nato-must-renew-its-sense-of-common-purpose-1.947473
891047416	20181205	201812	2018	2018.9178	USABUS	UNITED STATES	USA					BUS													1	020	020	02	1	3.0	2	1	2	2.24929709465792	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20191205153000	https://www.modernreaders.com/news/2019/12/05/bank-of-america-corp-nysebac-expected-to-post-earnings-of-0-69-per-share.html
891047417	20191105	201911	2019	2019.8356	BFA	BURKINA FASO	BFA																		0	020	020	02	1	3.0	4	1	4	-5.98290598290598	4	Ouahigouya, Region du Nord, Burkina Faso	UV	UV88	154474	13.5828	-2.42158	-1721733	0								4	Ouahigouya, Region du Nord, Burkina Faso	UV	UV88	154474	13.5828	-2.42158	-1721733	20191205153000	https://www.catholicworldreport.com/2019/12/04/burkina-faso-bishop-as-violence-continues-nobody-is-listening/
891047418	20191105	201911	2019	2019.8356	GBR	MANCHESTER	GBR								HLH	HOSPITAL						HLH			0	020	020	02	1	3.0	3	1	3	3	3	Rockville, Connecticut, United States	US	USCT	CT013	41.8668	-72.4495	210262	3	Rockville, Connecticut, United States	US	USCT	CT013	41.8668	-72.4495	210262	3	Rockville, Connecticut, United States	US	USCT	CT013	41.8668	-72.4495	210262	20191205153000	https://www.hartfordbusiness.com/article/hospital-oversight-extended
891047419	20191105	201911	2019	2019.8356	GBR	MANCHESTER	GBR								HLH	HOSPITAL						HLH			0	090	090	09	2	-2.0	3	1	3	3	3	Rockville, Connecticut, United States	US	USCT	CT013	41.8668	-72.4495	210262	3	Rockville, Connecticut, United States	US	USCT	CT013	41.8668	-72.4495	210262	3	Rockville, Connecticut, United States	US	USCT	CT013	41.8668	-72.4495	210262	20191205153000	https://www.hartfordbusiness.com/article/hospital-oversight-extended
891047420	20191105	201911	2019	2019.8356	GOV	GOVERNMENT						GOV			COP	SECURITY FORCE						COP			1	080	080	08	2	5.0	6	1	6	-8.73493975903614	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20191205153000	http://www.angop.ao/angola/en_us/noticias/internacional/2019/11/49/180-more-militants-surrender-Afghan-province,bfe8ecee-c2a6-4caa-ad89-6e63caebe89a.html
891047421	20191105	201911	2019	2019.8356	GOV	GOVERNMENT						GOV			COP	SECURITY FORCE						COP			1	080	080	08	2	5.0	4	1	4	-8.73493975903614	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	20191205153000	http://www.angop.ao/angola/en_us/noticias/internacional/2019/11/49/180-more-militants-surrender-Afghan-province,bfe8ecee-c2a6-4caa-ad89-6e63caebe89a.html
891047422	20191105	201911	2019	2019.8356	GOV	SECRETARY OF STATE						GOV			CVL	HUNTER						CVL			0	020	020	02	1	3.0	7	1	7	-4.54545454545454	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20191205153000	https://www.foxnews.com/politics/trump-threatens-to-have-schiff-bidens-pelosi-testify-in-senate-trial-as-he-dares-house-to-impeach
891047423	20191105	201911	2019	2019.8356	GOV	ADMINISTRATION						GOV			USA	UNITED STATES	USA								0	026	026	02	1	4.0	2	1	2	-4.54545454545454	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20191205153000	https://www.foxnews.com/politics/trump-threatens-to-have-schiff-bidens-pelosi-testify-in-senate-trial-as-he-dares-house-to-impeach
891047424	20191105	201911	2019	2019.8356	GOV	ADMINISTRATION						GOV			USA	UNITED STATES	USA								0	026	026	02	1	4.0	6	1	6	-4.54545454545454	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205153000	https://www.foxnews.com/politics/trump-threatens-to-have-schiff-bidens-pelosi-testify-in-senate-trial-as-he-dares-house-to-impeach
891047425	20191105	201911	2019	2019.8356	GOV	ADMINISTRATION						GOV			USAGOV	OBAMA	USA					GOV			0	026	026	02	1	4.0	2	1	2	-4.54545454545454	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205153000	https://www.foxnews.com/politics/trump-threatens-to-have-schiff-bidens-pelosi-testify-in-senate-trial-as-he-dares-house-to-impeach
891047426	20191105	201911	2019	2019.8356	GOV	ADMINISTRATION						GOV			USAGOV	OBAMA	USA					GOV			0	040	040	04	1	1.0	8	1	8	-4.54545454545454	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20191205153000	https://www.foxnews.com/politics/trump-threatens-to-have-schiff-bidens-pelosi-testify-in-senate-trial-as-he-dares-house-to-impeach
891047427	20191105	201911	2019	2019.8356	GOVCOP	GOVERNMENT						GOV	COP		UAF	MILITANT						UAF			1	170	170	17	4	-7.0	6	1	6	-8.73493975903614	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20191205153000	http://www.angop.ao/angola/en_us/noticias/internacional/2019/11/49/180-more-militants-surrender-Afghan-province,bfe8ecee-c2a6-4caa-ad89-6e63caebe89a.html
891047428	20191105	201911	2019	2019.8356	GOVCOP	GOVERNMENT						GOV	COP		UAF	MILITANT						UAF			1	170	170	17	4	-7.0	4	1	4	-8.73493975903614	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	20191205153000	http://www.angop.ao/angola/en_us/noticias/internacional/2019/11/49/180-more-militants-surrender-Afghan-province,bfe8ecee-c2a6-4caa-ad89-6e63caebe89a.html
891047429	20191105	201911	2019	2019.8356	JUD	JUDGE						JUD													1	120	120	12	3	-4.0	3	1	3	-6.68485675306958	3	Rusk County, Wisconsin, United States	US	USWI	WI107	45.4666	-91.1668	1581114	0								3	Rusk County, Wisconsin, United States	US	USWI		45.4666	-91.1668	1581114	20191205153000	https://chippewa.com/news/local/chippewa-county-district-attorney-favors-jury-trial-in-girl-scout/article_5cea94b7-cd91-5584-bb61-d08e0d1bb757.html
891047430	20191105	201911	2019	2019.8356	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	120	120	12	3	-4.0	1	1	1	-6.68485675306958	3	Chippewa County, Wisconsin, United States	US	USWI	WI017	45.0666	-91.2668	1581068	3	Chippewa County, Wisconsin, United States	US	USWI		45.0666	-91.2668	1581068	3	Chippewa County, Wisconsin, United States	US	USWI		45.0666	-91.2668	1581068	20191205153000	https://chippewa.com/news/local/chippewa-county-district-attorney-favors-jury-trial-in-girl-scout/article_5cea94b7-cd91-5584-bb61-d08e0d1bb757.html
891047431	20191105	201911	2019	2019.8356	LEG	PARLIAMENT						LEG													0	141	141	14	3	-6.5	2	1	2	-2.22929936305732	1	Sweden	SW	SW		62	15	SW	0								1	Sweden	SW	SW		62	15	SW	20191205153000	https://www.thenational.ae/world/europe/cop25-parents-plead-for-planet-to-be-saved-for-their-children-1.947484
